id,material_series_code,rental_code,material_care_type,price,currency,tax_included,period_type,start_date
578,NECOA_ROBI,70000A,HOME_CARE,57.00,USD,N,MONTHLY,2025-01-01
579,NECOA_NTBI,N0000A,SELF_CARE,81.00,USD,N,MONTHLY,2025-01-01
580,NECOA_NTBI,N3000A,SELF_CARE,59.00,USD,N,MONTHLY,2025-01-01
581,NECOA_NTBI,N3N00A,SELF_CARE,59.00,USD,N,MONTHLY,2025-01-01
582,NECOA_NTBI,N3200A,SELF_CARE,45.00,USD,N,MONTHLY,2025-01-01
583,NECOA_NTBI,N32N0A,SELF_CARE,45.00,USD,N,MONTHLY,2025-01-01
584,NECOA_NTBI,N5000A,SELF_CARE,49.00,USD,N,MONTHLY,2025-01-01
585,NECOA_NTBI,N5N00A,SELF_CARE,49.00,USD,N,MONTHLY,2025-01-01
586,NECOA_NTBI,30000A,SELF_CARE,59.00,USD,N,MONTHLY,2025-01-01
587,NECOA_NTBI,3N000A,SELF_CARE,59.00,USD,N,MONTHLY,2025-01-01
588,NECOA_NTBI,32000A,SELF_CARE,45.00,USD,N,MONTHLY,2025-01-01
589,NECOA_NTBI,32N00A,SELF_CARE,45.00,USD,N,MONTHLY,2025-01-01
590,NECOA_NTBI,32200A,SELF_CARE,37.00,USD,N,MONTHLY,2025-01-01
591,NECOA_NTBI,34000A,SELF_CARE,37.00,USD,N,MONTHLY,2025-01-01
592,NECOA_NTBI,50000A,SELF_CARE,49.00,USD,N,MONTHLY,2025-01-01
593,NECOA_NTBI,5N000A,SELF_CARE,49.00,USD,N,MONTHLY,2025-01-01
594,NECOA_NTBI,52000A,SELF_CARE,36.00,USD,N,MONTHLY,2025-01-01
595,NECOA_NTBI,70000A,SELF_CARE,43.00,USD,N,MONTHLY,2025-01-01
596,NECOA_NTBI,N0000A,HOME_CARE,91.00,USD,N,MONTHLY,2025-01-01
597,NECOA_NTBI,N3000A,HOME_CARE,69.00,USD,N,MONTHLY,2025-01-01
598,NECOA_NTBI,N3N00A,HOME_CARE,69.00,USD,N,MONTHLY,2025-01-01
599,NECOA_NTBI,N3200A,HOME_CARE,55.00,USD,N,MONTHLY,2025-01-01
600,NECOA_NTBI,N32N0A,HOME_CARE,55.00,USD,N,MONTHLY,2025-01-01
601,NECOA_NTBI,N5000A,HOME_CARE,59.00,USD,N,MONTHLY,2025-01-01
602,NECOA_NTBI,N5N00A,HOME_CARE,59.00,USD,N,MONTHLY,2025-01-01
603,NECOA_NTBI,30000A,HOME_CARE,69.00,USD,N,MONTHLY,2025-01-01
604,NECOA_NTBI,3N000A,HOME_CARE,69.00,USD,N,MONTHLY,2025-01-01
605,NECOA_NTBI,32000A,HOME_CARE,55.00,USD,N,MONTHLY,2025-01-01
606,NECOA_NTBI,32N00A,HOME_CARE,55.00,USD,N,MONTHLY,2025-01-01
607,NECOA_NTBI,32200A,HOME_CARE,47.00,USD,N,MONTHLY,2025-01-01
608,NECOA_NTBI,34000A,HOME_CARE,47.00,USD,N,MONTHLY,2025-01-01
609,NECOA_NTBI,50000A,HOME_CARE,59.00,USD,N,MONTHLY,2025-01-01
610,NECOA_NTBI,5N000A,HOME_CARE,59.00,USD,N,MONTHLY,2025-01-01
611,NECOA_NTBI,52000A,HOME_CARE,46.00,USD,N,MONTHLY,2025-01-01
612,NECOA_NTBI,70000A,HOME_CARE,53.00,USD,N,MONTHLY,2025-01-01
