is_active,price,rate,create_time,update_time,entity,field,hash_code,title,value
Y,0.0000,0.0625,2024-12-06 14:21:24.085414 +00:00,2024-12-06 14:21:24.085415 +00:00,CollectOrderItem,order_item_id,48d33d275d88e6efe814a22415a8baac,State Dallas,0105432500006-0101
Y,0.0000,0.0625,2024-12-06 14:21:24.085599 +00:00,2024-12-06 14:21:24.085600 +00:00,CollectOrderItem,order_item_id,a1ef6ad276b8d832324ecc0301a08108,State Dallas,0105432500005-0101
Y,0.0000,0.0625,2024-12-06 14:21:24.085806 +00:00,2024-12-06 14:21:24.085807 +00:00,CollectOrderItem,order_item_id,66862b2717262227b202e5314552b4db,State Dallas,0105432500004-0101
Y,0.0000,0.0625,2024-12-06 14:21:24.085991 +00:00,2024-12-06 14:21:24.085992 +00:00,CollectOrderItem,order_item_id,c581944c6e790528b389356af9aec745,State Dallas,0105432500003-0101
Y,0.0000,0.0625,2024-12-06 14:21:24.086160 +00:00,2024-12-06 14:21:24.086161 +00:00,CollectOrderItem,order_item_id,257a30e79f0e2d9a6bedc04066b595a1,State Dallas,0105432500002-0101
Y,0.0000,0.0625,2024-12-06 14:21:24.086352 +00:00,2024-12-06 14:21:24.086353 +00:00,CollectOrderItem,order_item_id,fd2af43f120479247f661b113c158168,State Dallas,0105432500001-0101
Y,0.0000,0.0625,2024-12-06 14:21:24.086551 +00:00,2024-12-06 14:21:24.086552 +00:00,CollectOrderItem,order_item_id,51bc1b4cf90a9c7b267fe614565a0bbc,State Dallas,0105432400020-0201
Y,0.0000,0.0625,2024-12-06 14:21:24.086753 +00:00,2024-12-06 14:21:24.086754 +00:00,CollectOrderItem,order_item_id,79a3fca4ab91fe1c55a7106fb54a23ce,State Dallas,0105432400020-0301
Y,0.0000,0.0625,2024-12-06 14:21:24.086940 +00:00,2024-12-06 14:21:24.086941 +00:00,CollectOrderItem,order_item_id,a145b8e0c9bf33599cceb8e864eba9fc,State Dallas,0105432400020-0101
Y,0.0000,0.0625,2024-12-06 14:21:24.087154 +00:00,2024-12-06 14:21:24.087155 +00:00,CollectOrderItem,order_item_id,00dddb6ab753115cc76ce692152358c9,State Dallas,0105432400019-0101
Y,0.0000,0.0625,2024-12-06 14:21:24.087389 +00:00,2024-12-06 14:21:24.087390 +00:00,CollectOrderItem,order_item_id,690e38e22501cf8baa04d2d29098e50f,State Dallas,0105432400015-0101
Y,0.0000,0.0625,2024-12-06 14:21:24.087589 +00:00,2024-12-06 14:21:24.087590 +00:00,CollectOrderItem,order_item_id,a657c80a20368ad49432087e96f9ca65,State Dallas,0105432400014-0101
Y,84.3750,0.0625,2024-12-06 14:21:24.087782 +00:00,2024-12-06 14:21:24.087783 +00:00,CollectOrderItem,order_item_id,2cb851fa958d0c51789cf5e5a80611f3,State Dallas,0105432400013-0102
Y,84.3750,0.0625,2024-12-06 14:21:24.087981 +00:00,2024-12-06 14:21:24.087982 +00:00,CollectOrderItem,order_item_id,d048443446671412f4976add7fac7e86,State Dallas,0105432400013-0202
Y,84.3750,0.0625,2024-12-06 14:21:24.088166 +00:00,2024-12-06 14:21:24.088167 +00:00,CollectOrderItem,order_item_id,a248de3621a7550de4b14418a133535f,State Dallas,0105432400013-0302
Y,84.3750,0.0625,2024-12-06 14:21:24.088390 +00:00,2024-12-06 14:21:24.088392 +00:00,CollectOrderItem,order_item_id,353a1011f27ffeef937d8104b8e5c4b9,State Dallas,0105432400012-0102
Y,84.3750,0.0625,2024-12-06 14:21:24.088591 +00:00,2024-12-06 14:21:24.088592 +00:00,CollectOrderItem,order_item_id,f98a306ada71f82e43eef939c3c3ae99,State Dallas,0105432400012-0202
Y,84.3750,0.0625,2024-12-06 14:21:24.088889 +00:00,2024-12-06 14:21:24.088890 +00:00,CollectOrderItem,order_item_id,e656bb82d55a97f28d5880fc9a7fe6eb,State Dallas,0105432400012-0302
Y,0.0000,0.0625,2024-12-06 14:21:24.089084 +00:00,2024-12-06 14:21:24.089085 +00:00,CollectOrderItem,order_item_id,42074f1f85cf463989d4526a5573f76c,State Dallas,0105432400011-0101
Y,0.0000,0.0625,2024-12-06 14:21:24.089956 +00:00,2024-12-06 14:21:24.089958 +00:00,CollectOrderItem,order_item_id,ccff52a8d661f586afce679f0097328c,State Dallas,0105432400007-0201
Y,0.0000,0.0625,2024-12-06 14:21:24.090187 +00:00,2024-12-06 14:21:24.090188 +00:00,CollectOrderItem,order_item_id,d069a6eed10ce214d7340ed548bd5e6c,State Dallas,0105432400007-0301
Y,0.0000,0.0625,2024-12-06 14:21:24.090380 +00:00,2024-12-06 14:21:24.090381 +00:00,CollectOrderItem,order_item_id,f255d6c2bb8a03ecb356fede3bbe6ea8,State Dallas,0105432400007-0101
Y,84.3750,0.0625,2024-12-06 14:21:24.090568 +00:00,2024-12-06 14:21:24.090570 +00:00,CollectOrderItem,order_item_id,e060900ba05aca7d74577d76588ccc45,State Dallas,0105432400005-0102
Y,84.3750,0.0625,2024-12-06 14:21:24.090757 +00:00,2024-12-06 14:21:24.090758 +00:00,CollectOrderItem,order_item_id,399a1602ed71be045c757f9210b94a9b,State Dallas,0105432400002-0102
Y,0.0000,0.0625,2024-12-06 14:21:24.090945 +00:00,2024-12-06 14:21:24.090946 +00:00,CollectOrderItem,order_item_id,debbf8a134f72ff649c722baa7672bd2,State Dallas,0105432400001-0101
Y,84.3750,0.0625,2024-12-06 14:21:24.091137 +00:00,2024-12-06 14:21:24.091138 +00:00,CollectOrderItem,order_item_id,f00e729e3e5eec740c28c9290614cead,State Dallas,0105432300066-0102
Y,0.0000,0.0625,2024-12-06 14:21:24.091344 +00:00,2024-12-06 14:21:24.091346 +00:00,CollectOrderItem,order_item_id,f8380bce561c5ed87ab71f94654870e2,State Dallas,0105432300065-0101
Y,0.0000,0.0625,2024-12-06 14:21:24.091536 +00:00,2024-12-06 14:21:24.091537 +00:00,CollectOrderItem,order_item_id,b63966a18324c7b113d301f68127750d,State Dallas,0105432300064-0101
Y,0.0000,0.0625,2024-12-06 14:21:24.091742 +00:00,2024-12-06 14:21:24.091743 +00:00,CollectOrderItem,order_item_id,a270f64de3d4c929e70497280c538af8,State Dallas,0105432300063-0101
Y,0.0000,0.0625,2024-12-06 14:21:24.091966 +00:00,2024-12-06 14:21:24.091968 +00:00,CollectOrderItem,order_item_id,6d300a8f3f5a75f7098dcd5e8ef48918,State Dallas,0105432300062-0101
Y,0.0000,0.0625,2024-12-06 14:21:24.092190 +00:00,2024-12-06 14:21:24.092192 +00:00,CollectOrderItem,order_item_id,f2ea7b6820581928c7b2e56e3cddf4a9,State Dallas,0105432300061-0101
Y,0.0000,0.0625,2024-12-06 14:21:24.092427 +00:00,2024-12-06 14:21:24.092428 +00:00,CollectOrderItem,order_item_id,6bc53d473aa74177ea625ed9f8aac10b,State Dallas,0105432300060-0101
Y,0.0000,0.0625,2024-12-06 14:21:24.092624 +00:00,2024-12-06 14:21:24.092625 +00:00,CollectOrderItem,order_item_id,4a5d245ba37acfb40033abb1cbc5c33e,State Dallas,0105432300059-0101
Y,0.0000,0.0625,2024-12-06 14:21:24.092881 +00:00,2024-12-06 14:21:24.092883 +00:00,CollectOrderItem,order_item_id,ea45b5b1fe9a015ebfee8440472efb18,State Dallas,0105432300058-0101
Y,0.0000,0.0625,2024-12-06 14:21:24.093127 +00:00,2024-12-06 14:21:24.093128 +00:00,CollectOrderItem,order_item_id,d06f6ae67b29dbee0f131bed52859e78,State Dallas,0105432300057-0101
Y,0.0000,0.0625,2024-12-06 14:21:24.093333 +00:00,2024-12-06 14:21:24.093334 +00:00,CollectOrderItem,order_item_id,a00d0d2fda23c6e0c9c5dc9241695864,State Dallas,0105432300056-0101
Y,0.0000,0.0625,2024-12-06 14:21:24.093520 +00:00,2024-12-06 14:21:24.093521 +00:00,CollectOrderItem,order_item_id,6d4b19640d123a87140deab1072776eb,State Dallas,0105432300055-0101
Y,0.0000,0.0625,2024-12-06 14:21:24.093720 +00:00,2024-12-06 14:21:24.093721 +00:00,CollectOrderItem,order_item_id,f119b1b18c88212d1cb492d2858751d9,State Dallas,0105432300054-0101
Y,0.0000,0.0625,2024-12-06 14:21:24.093957 +00:00,2024-12-06 14:21:24.093957 +00:00,CollectOrderItem,order_item_id,897afd9a2686d5ccd47d0c6f67871490,State Dallas,0105432300053-0101
Y,0.0000,0.0625,2024-12-06 14:21:24.094132 +00:00,2024-12-06 14:21:24.094133 +00:00,CollectOrderItem,order_item_id,927ce19dea3207c6a8157e2aa4b3d91f,State Dallas,0105432300052-0101
Y,0.0000,0.0625,2024-12-06 14:21:24.094325 +00:00,2024-12-06 14:21:24.094326 +00:00,CollectOrderItem,order_item_id,6fcaddfaaeaa8d9c40ff208a677e31ee,State Dallas,0105432300051-0101
Y,0.0000,0.0625,2024-12-06 14:21:24.094502 +00:00,2024-12-06 14:21:24.094503 +00:00,CollectOrderItem,order_item_id,ff5c21c338eb47cf3af2942f3b3ba3e6,State Dallas,0105432300050-0101
Y,0.0000,0.0625,2024-12-06 14:21:24.094744 +00:00,2024-12-06 14:21:24.094746 +00:00,CollectOrderItem,order_item_id,3c20371520b949a12ed557fa51501918,State Dallas,0105432300049-0101
Y,0.0000,0.0625,2024-12-06 14:21:24.094910 +00:00,2024-12-06 14:21:24.094911 +00:00,CollectOrderItem,order_item_id,51959592418c8cb27d5d7b83e30a0109,State Dallas,0105432300048-0101
Y,0.0000,0.0625,2024-12-06 14:21:24.095073 +00:00,2024-12-06 14:21:24.095074 +00:00,CollectOrderItem,order_item_id,909d1057831500f29ff9b5838cee4ab0,State Dallas,0105432300047-0101
Y,0.0000,0.0625,2024-12-06 14:21:24.095265 +00:00,2024-12-06 14:21:24.095265 +00:00,CollectOrderItem,order_item_id,7e702b9aa91574f45c0d21d5cf071581,State Dallas,0105432300046-0101
Y,0.0000,0.0625,2024-12-06 14:21:24.095424 +00:00,2024-12-06 14:21:24.095425 +00:00,CollectOrderItem,order_item_id,3cc11329fe5ffaf0f90fa2dc78b55339,State Dallas,0105432300045-0101
Y,0.0000,0.0625,2024-12-06 14:21:24.095578 +00:00,2024-12-06 14:21:24.095579 +00:00,CollectOrderItem,order_item_id,206c28ebe1aaa782b7e150b62acc5d84,State Dallas,0105432300044-0101
Y,0.0000,0.0625,2024-12-06 14:21:24.095771 +00:00,2024-12-06 14:21:24.095772 +00:00,CollectOrderItem,order_item_id,0461b76dc7374742e98c4319ef210746,State Dallas,0105432300043-0101
Y,0.0000,0.0625,2024-12-06 14:21:24.096022 +00:00,2024-12-06 14:21:24.096024 +00:00,CollectOrderItem,order_item_id,3b84289ff357ac483aacc66c521fd520,State Dallas,0105432300042-0101
Y,0.0000,0.0625,2024-12-06 14:21:24.096229 +00:00,2024-12-06 14:21:24.096230 +00:00,CollectOrderItem,order_item_id,6bb9f8cb368a62eeba8d1d7f4e02798b,State Dallas,0105432300041-0101
Y,0.0000,0.0625,2024-12-06 14:21:24.096381 +00:00,2024-12-06 14:21:24.096382 +00:00,CollectOrderItem,order_item_id,536aaf243be464972ae79944a1716930,State Dallas,0105432300040-0101
Y,0.0000,0.0625,2024-12-06 14:21:24.096571 +00:00,2024-12-06 14:21:24.096573 +00:00,CollectOrderItem,order_item_id,ce389b86c2209d7ec53886c2f330aee8,State Dallas,0105432300039-0101
Y,0.0000,0.0625,2024-12-06 14:21:24.096802 +00:00,2024-12-06 14:21:24.096803 +00:00,CollectOrderItem,order_item_id,e66b6f23565fd28720f93fb35fbc7450,State Dallas,0105432300038-0101
Y,0.0000,0.0625,2024-12-06 14:21:24.097034 +00:00,2024-12-06 14:21:24.097035 +00:00,CollectOrderItem,order_item_id,6f8f9b9ab5e6a22364b879e19ded9c2c,State Dallas,0105432300037-0101
Y,0.0000,0.0625,2024-12-06 14:21:24.097213 +00:00,2024-12-06 14:21:24.097215 +00:00,CollectOrderItem,order_item_id,69660e3246fbeeb3c7c0505b88e96c2f,State Dallas,0105432300036-0101
Y,0.0000,0.0625,2024-12-06 14:21:24.097377 +00:00,2024-12-06 14:21:24.097378 +00:00,CollectOrderItem,order_item_id,7f0850ab56dddbd7bbf3b49de6087b9b,State Dallas,0105432300035-0101
Y,0.0000,0.0625,2024-12-06 14:21:24.097579 +00:00,2024-12-06 14:21:24.097580 +00:00,CollectOrderItem,order_item_id,a22ac11e25013d64018d7de666668763,State Dallas,0105432300034-0101
Y,84.3750,0.0625,2024-12-06 14:21:24.097761 +00:00,2024-12-06 14:21:24.097761 +00:00,CollectOrderItem,order_item_id,faa8d22aebec028eb27c4f9f68485d51,State Dallas,0105432300033-0102
Y,84.3750,0.0625,2024-12-06 14:21:24.097930 +00:00,2024-12-06 14:21:24.097931 +00:00,CollectOrderItem,order_item_id,225fc5853bce19e340d705464291f13c,State Dallas,0105432300032-0102
Y,84.3750,0.0625,2024-12-06 14:21:24.098125 +00:00,2024-12-06 14:21:24.098126 +00:00,CollectOrderItem,order_item_id,a540c9f31a71f3c2c11c33ebecc28f32,State Dallas,0105432300031-0102
Y,84.3750,0.0625,2024-12-06 14:21:24.098304 +00:00,2024-12-06 14:21:24.098305 +00:00,CollectOrderItem,order_item_id,2dc861260837e77a087e2dedaae341d1,State Dallas,0105432300030-0102
Y,84.3750,0.0625,2024-12-06 14:21:24.098473 +00:00,2024-12-06 14:21:24.098474 +00:00,CollectOrderItem,order_item_id,f29add74dbe7a6c72a046e850498b2d9,State Dallas,0105432300029-0102
Y,84.3750,0.0625,2024-12-06 14:21:24.098632 +00:00,2024-12-06 14:21:24.098634 +00:00,CollectOrderItem,order_item_id,07610bc14728906ade4ade2feff10497,State Dallas,0105432300028-0102
Y,84.3750,0.0625,2024-12-06 14:21:24.098811 +00:00,2024-12-06 14:21:24.098812 +00:00,CollectOrderItem,order_item_id,4728cf018e172467b2c44a1ec0853ddd,State Dallas,0105432300027-0102
Y,84.3750,0.0625,2024-12-06 14:21:24.099045 +00:00,2024-12-06 14:21:24.099048 +00:00,CollectOrderItem,order_item_id,7163eb639c1318580f35ca487b051e39,State Dallas,0105432300026-0102
Y,84.3750,0.0625,2024-12-06 14:21:24.099318 +00:00,2024-12-06 14:21:24.099320 +00:00,CollectOrderItem,order_item_id,2606b0f76d4690218b38715f2976857d,State Dallas,0105432300025-0102
Y,84.3750,0.0625,2024-12-06 14:21:24.099503 +00:00,2024-12-06 14:21:24.099504 +00:00,CollectOrderItem,order_item_id,8a888aa24397e7629eb3a436beb22ff3,State Dallas,0105432300024-0102
Y,0.0000,0.0625,2024-12-06 14:21:24.099716 +00:00,2024-12-06 14:21:24.099717 +00:00,CollectOrderItem,order_item_id,0b05debb742ceedf6f90328883b0b399,State Dallas,0105432300023-0101
Y,0.0000,0.0625,2024-12-06 14:21:24.099972 +00:00,2024-12-06 14:21:24.099973 +00:00,CollectOrderItem,order_item_id,781f2fcf8f07e478475dda74cceef4f4,State Dallas,0105432300022-0101
Y,0.0000,0.0625,2024-12-06 14:21:24.100162 +00:00,2024-12-06 14:21:24.100163 +00:00,CollectOrderItem,order_item_id,a4e09c4e33e671e4b2605a55a03ab153,State Dallas,0105432300021-0101
Y,0.0000,0.0625,2024-12-06 14:21:24.101139 +00:00,2024-12-06 14:21:24.101141 +00:00,CollectOrderItem,order_item_id,d9dc4d64d075ddffebe7617784bd68a1,State Dallas,0105432300020-0101
Y,0.0000,0.0625,2024-12-06 14:21:24.101321 +00:00,2024-12-06 14:21:24.101321 +00:00,CollectOrderItem,order_item_id,f9ec695d336f25c0d00ea2a30f6fb203,State Dallas,0105432300019-0101
Y,0.0000,0.0625,2024-12-06 14:21:24.101521 +00:00,2024-12-06 14:21:24.101523 +00:00,CollectOrderItem,order_item_id,a8985970019bfd26cf245011460b596d,State Dallas,0105432300018-0101
Y,0.0000,0.0625,2024-12-06 14:21:24.101744 +00:00,2024-12-06 14:21:24.101745 +00:00,CollectOrderItem,order_item_id,63610707adbd6ec415cae4579fe4e842,State Dallas,0105432300017-0101
Y,0.0000,0.0625,2024-12-06 14:21:24.101940 +00:00,2024-12-06 14:21:24.101941 +00:00,CollectOrderItem,order_item_id,9dae655782b4893abc89abdff2ad0c1a,State Dallas,0105432300016-0101
Y,84.3750,0.0625,2024-12-06 14:21:24.102134 +00:00,2024-12-06 14:21:24.102135 +00:00,CollectOrderItem,order_item_id,594c7cd419e3d7e3a883ba55d475a604,State Dallas,0105432300015-0102
Y,84.3750,0.0625,2024-12-06 14:21:24.102285 +00:00,2024-12-06 14:21:24.102286 +00:00,CollectOrderItem,order_item_id,7c778a3d740ec46d8b3bcb1921fad291,State Dallas,0105432300014-0102
Y,0.0000,0.0625,2024-12-06 14:21:24.102497 +00:00,2024-12-06 14:21:24.102498 +00:00,CollectOrderItem,order_item_id,a45796965e27ce24c18c27e7529d3656,State Dallas,0105432300013-0101
Y,84.3750,0.0625,2024-12-06 14:21:24.102674 +00:00,2024-12-06 14:21:24.102675 +00:00,CollectOrderItem,order_item_id,c8f7b691671662060551648fe3bdfad7,State Dallas,0105432300012-0102
Y,0.0000,0.0625,2024-12-06 14:21:24.102856 +00:00,2024-12-06 14:21:24.102857 +00:00,CollectOrderItem,order_item_id,7d85afbb24f30b0cf9fe49ac8a49563c,State Dallas,0105432300011-0101
Y,0.0000,0.0625,2024-12-06 14:21:24.103049 +00:00,2024-12-06 14:21:24.103050 +00:00,CollectOrderItem,order_item_id,717f4a8aff44de731401ce9986473bad,State Dallas,0105432300010-0101
Y,0.0000,0.0625,2024-12-06 14:21:24.103222 +00:00,2024-12-06 14:21:24.103223 +00:00,CollectOrderItem,order_item_id,ebd32f2a11aae5bbcc085a7064c9e6be,State Dallas,0105432300009-0101
Y,0.0000,0.0625,2024-12-06 14:21:24.103415 +00:00,2024-12-06 14:21:24.103416 +00:00,CollectOrderItem,order_item_id,2871ff3b669a96a0e2cd53220f342f79,State Dallas,0105432300008-0101
Y,0.0000,0.0625,2024-12-06 14:21:24.103591 +00:00,2024-12-06 14:21:24.103592 +00:00,CollectOrderItem,order_item_id,0812a150b06303acf8f256e46f04c17e,State Dallas,0105432300004-0101
Y,0.0000,0.0625,2024-12-06 14:21:24.103804 +00:00,2024-12-06 14:21:24.103805 +00:00,CollectOrderItem,order_item_id,ed95825819b66ce914eab2e695c4545d,State Dallas,0105432300004-0201
Y,0.0000,0.0625,2024-12-06 14:21:24.103979 +00:00,2024-12-06 14:21:24.103979 +00:00,CollectOrderItem,order_item_id,d728678e942fcf481d48ab59a07c25db,State Dallas,0105432300004-0301
Y,0.0000,0.0625,2024-12-06 14:21:24.104149 +00:00,2024-12-06 14:21:24.104150 +00:00,CollectOrderItem,order_item_id,ba1d94f5a920a7534e618f70a27ff3df,State Dallas,0105432300004-0401
Y,0.0000,0.0625,2024-12-06 14:21:24.104369 +00:00,2024-12-06 14:21:24.104370 +00:00,CollectOrderItem,order_item_id,7de4b7cb37eb8427d58c0fa9f82d4b42,State Dallas,0105432300004-0501
Y,0.0000,0.0625,2024-12-06 14:21:24.104626 +00:00,2024-12-06 14:21:24.104628 +00:00,CollectOrderItem,order_item_id,1012b7d4c7acf537ce762ec3b86a130a,State Dallas,0105432300003-0101
Y,0.0000,0.0625,2024-12-06 14:21:24.104856 +00:00,2024-12-06 14:21:24.104857 +00:00,CollectOrderItem,order_item_id,27607515d893ad038af625c659d89c66,State Dallas,0105432300003-0201
Y,0.0000,0.0625,2024-12-06 14:21:24.105071 +00:00,2024-12-06 14:21:24.105074 +00:00,CollectOrderItem,order_item_id,718cf439c0412c41fe887bac44c675ea,State Dallas,0105432300003-0301
Y,0.0000,0.0625,2024-12-06 14:21:24.105261 +00:00,2024-12-06 14:21:24.105262 +00:00,CollectOrderItem,order_item_id,0d4022bba39332a0cedfaeb66c17ae51,State Dallas,0105432300003-0401
Y,0.0000,0.0625,2024-12-06 14:21:24.105423 +00:00,2024-12-06 14:21:24.105424 +00:00,CollectOrderItem,order_item_id,7efe9cf6555c9ad904482e514dabd0e2,State Dallas,0105432300002-0101
Y,0.0000,0.0625,2024-12-06 14:21:24.105578 +00:00,2024-12-06 14:21:24.105578 +00:00,CollectOrderItem,order_item_id,a0195af1906c6e1e03f352998f7215eb,State Dallas,0105432300001-0201
Y,0.0000,0.0625,2024-12-06 14:21:24.105754 +00:00,2024-12-06 14:21:24.105755 +00:00,CollectOrderItem,order_item_id,b1f41147e192136fa650b3ce13c83374,State Dallas,0105432300001-0101
Y,95.0000,0.0625,2024-12-06 14:21:24.105917 +00:00,2024-12-06 14:21:24.105918 +00:00,CollectOrderItem,order_item_id,67f1b1db27ad5088c43b13e5aac83ef7,State Dallas,0105432100020-0102
Y,2.3125,0.0625,2024-12-06 14:21:24.106073 +00:00,2024-12-06 14:21:24.106074 +00:00,CollectOrderItem,order_item_id,d87b71cab3f8525c5fbfb59d5b319a91,State Dallas,0105432100019-0102
Y,2.3125,0.0625,2024-12-06 14:21:24.106274 +00:00,2024-12-06 14:21:24.106275 +00:00,CollectOrderItem,order_item_id,4ae81a866b5f4768eb0253f18a41bb0f,State Dallas,0105432100018-0102
Y,0.0000,0.0625,2024-12-06 14:21:24.106445 +00:00,2024-12-06 14:21:24.106446 +00:00,CollectOrderItem,order_item_id,cacc77b6f6216153f4d1ec43f06d1d35,State Dallas,0105432100017-0101
Y,2.3125,0.0625,2024-12-06 14:21:24.106600 +00:00,2024-12-06 14:21:24.106601 +00:00,CollectOrderItem,order_item_id,e9c0e55b766ccadd87502068fea6a3f8,State Dallas,0105432100016-0102
Y,95.0000,0.0625,2024-12-06 14:21:24.106869 +00:00,2024-12-06 14:21:24.106870 +00:00,CollectOrderItem,order_item_id,0eb7d559c30a2008f759cbaf09aa191f,State Dallas,0105432100015-0102
Y,95.0000,0.0625,2024-12-06 14:21:24.107076 +00:00,2024-12-06 14:21:24.107078 +00:00,CollectOrderItem,order_item_id,028ac935af53f5618c48e4aa9a01044b,State Dallas,0105432100015-0202
Y,95.0000,0.0625,2024-12-06 14:21:24.107256 +00:00,2024-12-06 14:21:24.107258 +00:00,CollectOrderItem,order_item_id,42e731c573bf0d34797a3413f824665e,State Dallas,0105432100014-0102
Y,0.0000,0.0625,2024-12-06 14:21:24.107460 +00:00,2024-12-06 14:21:24.107461 +00:00,CollectOrderItem,order_item_id,d869a60c0a4069c390a2a78f90d5868b,State Dallas,0105432100010-0101
Y,95.0000,0.0625,2024-12-06 14:21:24.107693 +00:00,2024-12-06 14:21:24.107695 +00:00,CollectOrderItem,order_item_id,e3bb36b1c938953e1744cfbac58c7b1c,State Dallas,0105432100009-0102
Y,84.3750,0.0625,2024-12-06 14:21:24.107894 +00:00,2024-12-06 14:21:24.107895 +00:00,CollectOrderItem,order_item_id,df4daca0d6e132c5e1134f1dbea0ed23,State Dallas,0105432100008-0102
Y,0.0000,0.0625,2024-12-06 14:21:24.108087 +00:00,2024-12-06 14:21:24.108088 +00:00,CollectOrderItem,order_item_id,4179a6f312fc7fca8f739607f8d0d0d0,State Dallas,0105432100004-0101
Y,0.0000,0.0625,2024-12-06 14:21:24.108302 +00:00,2024-12-06 14:21:24.108303 +00:00,CollectOrderItem,order_item_id,95fd41dd81be02fe2534179faa421d4c,State Dallas,0105432100003-0101
Y,0.0000,0.0625,2024-12-06 14:21:24.108501 +00:00,2024-12-06 14:21:24.108502 +00:00,CollectOrderItem,order_item_id,9da64317f457f1aaaea5c29dd689e66c,State Dallas,0105432100002-0101
Y,84.3750,0.0625,2024-12-06 14:21:24.108785 +00:00,2024-12-06 14:21:24.108787 +00:00,CollectOrderItem,order_item_id,96876c67d7b7fda5744bbac5970b3291,State Dallas,0105432100001-0102
Y,0.0000,0.0625,2024-12-06 14:21:24.109001 +00:00,2024-12-06 14:21:24.109002 +00:00,CollectOrderItem,order_item_id,a4bc13e16356afcd404aed65ad3c823d,State Dallas,0105432000082-0101
Y,0.0000,0.0625,2024-12-06 14:21:24.109227 +00:00,2024-12-06 14:21:24.109229 +00:00,CollectOrderItem,order_item_id,7c6d42dac7f2b5b86804feff953357bd,State Dallas,0105432000081-0101
Y,0.0000,0.0625,2024-12-06 14:21:24.109422 +00:00,2024-12-06 14:21:24.109423 +00:00,CollectOrderItem,order_item_id,1ee5fa049f57b15b8940942953042581,State Dallas,0105432000080-0101
Y,0.0000,0.0625,2024-12-06 14:21:24.109612 +00:00,2024-12-06 14:21:24.109613 +00:00,CollectOrderItem,order_item_id,d686ef8e5352d6a17fa4aa21d5b8640f,State Dallas,0105432000079-0101
Y,0.0000,0.0625,2024-12-06 14:21:24.109873 +00:00,2024-12-06 14:21:24.109874 +00:00,CollectOrderItem,order_item_id,e3e78bc45dbf4631021b011c7179b7e8,State Dallas,0105432000078-0101
Y,0.0000,0.0625,2024-12-06 14:21:24.110038 +00:00,2024-12-06 14:21:24.110039 +00:00,CollectOrderItem,order_item_id,479e41a74bc5e23afcde061ea2b6cc5c,State Dallas,0105432000077-0101
Y,0.0000,0.0625,2024-12-06 14:21:24.110212 +00:00,2024-12-06 14:21:24.110213 +00:00,CollectOrderItem,order_item_id,d6173a0d885ef63f9a85304268ac34d1,State Dallas,0105432000076-0101
Y,0.0000,0.0625,2024-12-06 14:21:24.110444 +00:00,2024-12-06 14:21:24.110444 +00:00,CollectOrderItem,order_item_id,d6c0bac3b17421913843e19aae2e9b17,State Dallas,0105432000075-0101
Y,0.0000,0.0625,2024-12-06 14:21:24.110618 +00:00,2024-12-06 14:21:24.110620 +00:00,CollectOrderItem,order_item_id,99355c4a465dd8b1ee33a7469f419912,State Dallas,0105432000074-0101
Y,0.0000,0.0625,2024-12-06 14:21:24.110812 +00:00,2024-12-06 14:21:24.110813 +00:00,CollectOrderItem,order_item_id,1670959d91fe72584413f4e94934dcaa,State Dallas,0105432000073-0101
Y,0.0000,0.0625,2024-12-06 14:21:24.110987 +00:00,2024-12-06 14:21:24.110988 +00:00,CollectOrderItem,order_item_id,084483ee1e8b81e96a91271360aecfc6,State Dallas,0105432000072-0101
Y,0.0000,0.0625,2024-12-06 14:21:24.111149 +00:00,2024-12-06 14:21:24.111149 +00:00,CollectOrderItem,order_item_id,5db411e8624dc0c04f2976495fd389f8,State Dallas,0105432000071-0101
Y,0.0000,0.0625,2024-12-06 14:21:24.112028 +00:00,2024-12-06 14:21:24.112029 +00:00,CollectOrderItem,order_item_id,c3ffb270601d2bb9bc88d1fea39c5ad4,State Dallas,0105432000070-0101
Y,0.0000,0.0625,2024-12-06 14:21:24.112263 +00:00,2024-12-06 14:21:24.112265 +00:00,CollectOrderItem,order_item_id,19e0562f4bdd72a696ed5c9329b0c7f6,State Dallas,0105432000069-0101
Y,0.0000,0.0625,2024-12-06 14:21:24.112464 +00:00,2024-12-06 14:21:24.112465 +00:00,CollectOrderItem,order_item_id,a6ce2d8330be9b5b41532cef8ef04183,State Dallas,0105432000068-0101
Y,0.0000,0.0625,2024-12-06 14:21:24.112642 +00:00,2024-12-06 14:21:24.112643 +00:00,CollectOrderItem,order_item_id,67fde7e45f86818b0b31e07ca92c479c,State Dallas,0105432000067-0101
Y,0.0000,0.0625,2024-12-06 14:21:24.112868 +00:00,2024-12-06 14:21:24.112869 +00:00,CollectOrderItem,order_item_id,7905aaa0c4ff09410fed3cad9346bb46,State Dallas,0105432000066-0101
Y,0.0000,0.0625,2024-12-06 14:21:24.113055 +00:00,2024-12-06 14:21:24.113057 +00:00,CollectOrderItem,order_item_id,18020701d27ffdf7232211c041a5d014,State Dallas,0105432000065-0101
Y,0.0000,0.0625,2024-12-06 14:21:24.113309 +00:00,2024-12-06 14:21:24.113310 +00:00,CollectOrderItem,order_item_id,3ee5ad8d25ac10b3aa0be2a9eea6d053,State Dallas,0105432000064-0101
