hash_code,create_time,update_time,is_active,entity,field,value,discount_price,item_price,prepaid_amount,tax,currency
d2e6e6201c38810fa899b8c59047b602,2024-12-06 14:06:01.738014 +00:00,2024-12-06 14:06:01.738015 +00:00,Y,CollectChargeItem,order_item_id,0105432300043-0101,0.0000,0.0000,0.0000,,USD
ff2da8f139a0865eb2453afca6331347,2024-12-06 14:06:01.738236 +00:00,2024-12-06 14:06:01.738239 +00:00,Y,CollectChargeItem,order_item_id,0105432300042-0101,0.0000,0.0000,0.0000,,USD
5fb93a696e7d9d0aed7ec58be8eb590e,2024-12-06 14:06:01.738475 +00:00,2024-12-06 14:06:01.738476 +00:00,Y,CollectChargeItem,order_item_id,0105432300041-0101,0.0000,0.0000,0.0000,,USD
bdc7ca44232953956fbe12103f110c65,2024-12-06 14:06:01.738699 +00:00,2024-12-06 14:06:01.738702 +00:00,Y,CollectChargeItem,order_item_id,0105432300040-0101,0.0000,0.0000,0.0000,,USD
8e3c09915db137c73fd1c1a7e1ea36ca,2024-12-06 14:06:01.738977 +00:00,2024-12-06 14:06:01.738979 +00:00,Y,CollectChargeItem,order_item_id,0105432300039-0101,0.0000,0.0000,0.0000,,USD
4b4f61657dbf89a24d4ad757bc72df16,2024-12-06 14:06:01.739264 +00:00,2024-12-06 14:06:01.739266 +00:00,Y,CollectChargeItem,order_item_id,0105432300038-0101,0.0000,0.0000,0.0000,,USD
ba8983084c842b84081a42c7ffe64682,2024-12-06 14:06:01.739536 +00:00,2024-12-06 14:06:01.739537 +00:00,Y,CollectChargeItem,order_item_id,0105432300037-0101,0.0000,0.0000,0.0000,,USD
c4c01f272a02a98f795adf6ae1216d51,2024-12-06 14:06:01.739827 +00:00,2024-12-06 14:06:01.739829 +00:00,Y,CollectChargeItem,order_item_id,0105432300036-0101,0.0000,0.0000,0.0000,,USD
b58c9a98da7182210f668ae03aa96f97,2024-12-06 14:06:01.740128 +00:00,2024-12-06 14:06:01.740129 +00:00,Y,CollectChargeItem,order_item_id,0105432300035-0101,0.0000,0.0000,0.0000,,USD
93dcb541ec32bc8f9dcc2f2fb9c2f976,2024-12-06 14:06:01.740337 +00:00,2024-12-06 14:06:01.740338 +00:00,Y,CollectChargeItem,order_item_id,0105432300034-0101,0.0000,0.0000,0.0000,,USD
46f786a6a5b4ede5416d6bce1a5e45cd,2024-12-06 14:06:01.740562 +00:00,2024-12-06 14:06:01.740563 +00:00,Y,CollectChargeItem,order_item_id,0105432300033-0102,0.0000,1350.0000,0.0000,,USD
6c14f43748da7a98da8ac9f58a8d7c8b,2024-12-06 14:06:01.740820 +00:00,2024-12-06 14:06:01.740821 +00:00,Y,CollectChargeItem,order_item_id,0105432300032-0102,0.0000,1350.0000,0.0000,,USD
ab4c395359e290384916a453ef90302c,2024-12-06 14:06:01.741075 +00:00,2024-12-06 14:06:01.741078 +00:00,Y,CollectChargeItem,order_item_id,0105432300031-0102,0.0000,1350.0000,0.0000,,USD
6651698ac067b52f29310c4959115573,2024-12-06 14:06:01.741295 +00:00,2024-12-06 14:06:01.741296 +00:00,Y,CollectChargeItem,order_item_id,0105432300030-0102,0.0000,1350.0000,0.0000,,USD
20b13b8dd9249667948e9b69319acca6,2024-12-06 14:06:01.741508 +00:00,2024-12-06 14:06:01.741509 +00:00,Y,CollectChargeItem,order_item_id,0105432300029-0102,0.0000,1350.0000,0.0000,,USD
f68d3930e2dfcc29bd2e1eae6faf2287,2024-12-06 14:06:01.741827 +00:00,2024-12-06 14:06:01.741828 +00:00,Y,CollectChargeItem,order_item_id,0105432300028-0102,0.0000,1350.0000,0.0000,,USD
eaa75ef842122a4cfcfd1e09fd582589,2024-12-06 14:06:01.742030 +00:00,2024-12-06 14:06:01.742031 +00:00,Y,CollectChargeItem,order_item_id,0105432300027-0102,0.0000,1350.0000,0.0000,,USD
0d83b6641317d56edc8fb9d4176abff2,2024-12-06 14:06:01.742276 +00:00,2024-12-06 14:06:01.742277 +00:00,Y,CollectChargeItem,order_item_id,0105432300026-0102,0.0000,1350.0000,0.0000,,USD
1f63ebe477695a89ddcf8f8694d830be,2024-12-06 14:06:01.742514 +00:00,2024-12-06 14:06:01.742517 +00:00,Y,CollectChargeItem,order_item_id,0105432300025-0102,0.0000,1350.0000,0.0000,,USD
8ef84e3ae8b56bcf42438ae002b9d297,2024-12-06 14:06:01.742851 +00:00,2024-12-06 14:06:01.742852 +00:00,Y,CollectChargeItem,order_item_id,0105432300024-0102,0.0000,1350.0000,0.0000,,USD
16052447c5053769a7233a7c8ac80a0a,2024-12-06 14:06:01.743218 +00:00,2024-12-06 14:06:01.743221 +00:00,Y,CollectChargeItem,order_item_id,0105432300023-0101,0.0000,0.0000,0.0000,,USD
a767f263ecdf861514fa791d7be677ae,2024-12-06 14:06:01.743518 +00:00,2024-12-06 14:06:01.743519 +00:00,Y,CollectChargeItem,order_item_id,0105432300022-0101,0.0000,0.0000,0.0000,,USD
86be80697674ba5989e227026d95faaf,2024-12-06 14:06:01.743784 +00:00,2024-12-06 14:06:01.743785 +00:00,Y,CollectChargeItem,order_item_id,0105432300021-0101,0.0000,0.0000,0.0000,,USD
7134be7af24e93bd402029ed10c64ae7,2024-12-06 14:06:01.744031 +00:00,2024-12-06 14:06:01.744032 +00:00,Y,CollectChargeItem,order_item_id,0105432300020-0101,0.0000,0.0000,0.0000,,USD
30030813f7ffee510c4a414f2ee43acb,2024-12-06 14:06:01.744285 +00:00,2024-12-06 14:06:01.744287 +00:00,Y,CollectChargeItem,order_item_id,0105432300019-0101,0.0000,0.0000,0.0000,,USD
74636e295a067c03a59e576b3f41265f,2024-12-06 14:06:01.744524 +00:00,2024-12-06 14:06:01.744525 +00:00,Y,CollectChargeItem,order_item_id,0105432300018-0101,0.0000,0.0000,0.0000,,USD
d22056557430c0f46e1ee99645f23a7c,2024-12-06 14:06:01.744769 +00:00,2024-12-06 14:06:01.744770 +00:00,Y,CollectChargeItem,order_item_id,0105432300017-0101,0.0000,0.0000,0.0000,,USD
8554569ea79185a85c5a9421b917c6ce,2024-12-06 14:06:01.744969 +00:00,2024-12-06 14:06:01.744970 +00:00,Y,CollectChargeItem,order_item_id,0105432300016-0101,0.0000,0.0000,0.0000,,USD
34a4fa48ee88a86c910183d8aabb6ec5,2024-12-06 14:06:01.745164 +00:00,2024-12-06 14:06:01.745165 +00:00,Y,CollectChargeItem,order_item_id,0105432300015-0102,0.0000,1350.0000,0.0000,,USD
de81abbe144cfcd9ce01ee732714b6ab,2024-12-06 14:06:01.745407 +00:00,2024-12-06 14:06:01.745408 +00:00,Y,CollectChargeItem,order_item_id,0105432300014-0102,0.0000,1350.0000,0.0000,,USD
185b1caf630f1992c8f714d5b4e90ce7,2024-12-06 14:06:01.745649 +00:00,2024-12-06 14:06:01.745650 +00:00,Y,CollectChargeItem,order_item_id,0105432300013-0101,0.0000,0.0000,0.0000,,USD
210350786c2a1842da28adfdd74578a4,2024-12-06 14:06:01.745886 +00:00,2024-12-06 14:06:01.745887 +00:00,Y,CollectChargeItem,order_item_id,0105432300012-0102,0.0000,1350.0000,0.0000,,USD
e45f9c2a2d359f38306bc7599000e462,2024-12-06 14:06:01.746079 +00:00,2024-12-06 14:06:01.746080 +00:00,Y,CollectChargeItem,order_item_id,0105432300011-0101,0.0000,0.0000,0.0000,,USD
375a5e7c3035c0df6ccb54d2df09ca6f,2024-12-06 14:06:01.746286 +00:00,2024-12-06 14:06:01.746287 +00:00,Y,CollectChargeItem,order_item_id,0105432300010-0101,0.0000,0.0000,0.0000,,USD
bbf2f85450861159e595620693dcc815,2024-12-06 14:06:01.746508 +00:00,2024-12-06 14:06:01.746511 +00:00,Y,CollectChargeItem,order_item_id,0105432300009-0101,0.0000,0.0000,0.0000,,USD
c94f07bf4b247792f9e9496180e301e2,2024-12-06 14:06:01.746745 +00:00,2024-12-06 14:06:01.746746 +00:00,Y,CollectChargeItem,order_item_id,0105432300008-0101,0.0000,0.0000,0.0000,,USD
0277c6b7535cf44c4c0afeb8907fd0bb,2024-12-06 14:06:01.747089 +00:00,2024-12-06 14:06:01.747091 +00:00,Y,CollectChargeItem,order_item_id,0105432300004-0101,0.0000,0.0000,0.0000,,USD
220d3c7793b55a04128ca4f02dc49ea1,2024-12-06 14:06:01.747364 +00:00,2024-12-06 14:06:01.747366 +00:00,Y,CollectChargeItem,order_item_id,0105432300004-0201,0.0000,0.0000,0.0000,,USD
8bb51c53d128737ad5688f91bd96aea1,2024-12-06 14:06:01.747615 +00:00,2024-12-06 14:06:01.747617 +00:00,Y,CollectChargeItem,order_item_id,0105432300004-0301,0.0000,0.0000,0.0000,,USD
3fed991e43ebb13192df3f3b4154c721,2024-12-06 14:06:01.747857 +00:00,2024-12-06 14:06:01.747858 +00:00,Y,CollectChargeItem,order_item_id,0105432300004-0401,0.0000,0.0000,0.0000,,USD
675ed159d003bcbb4d39447d28f590b6,2024-12-06 14:06:01.748095 +00:00,2024-12-06 14:06:01.748097 +00:00,Y,CollectChargeItem,order_item_id,0105432300004-0501,0.0000,0.0000,0.0000,,USD
0fcbd7af97cf0432d89be657c7e8741c,2024-12-06 14:06:01.748271 +00:00,2024-12-06 14:06:01.748272 +00:00,Y,CollectChargeItem,order_item_id,0105432300003-0101,0.0000,0.0000,0.0000,,USD
8a07cea4fd91cc6856b64949de42b02e,2024-12-06 14:06:01.748498 +00:00,2024-12-06 14:06:01.748499 +00:00,Y,CollectChargeItem,order_item_id,0105432300003-0201,0.0000,0.0000,0.0000,,USD
2c36beaab233194041fa160fe75e142f,2024-12-06 14:06:01.748760 +00:00,2024-12-06 14:06:01.748761 +00:00,Y,CollectChargeItem,order_item_id,0105432300003-0301,0.0000,0.0000,0.0000,,USD
39f15f1fb7dfd94770a0c72eba08b459,2024-12-06 14:06:01.749048 +00:00,2024-12-06 14:06:01.749049 +00:00,Y,CollectChargeItem,order_item_id,0105432300003-0401,0.0000,0.0000,0.0000,,USD
b3cbf3e55b7bf08c23a3504ebc72e584,2024-12-06 14:06:01.749308 +00:00,2024-12-06 14:06:01.749309 +00:00,Y,CollectChargeItem,order_item_id,0105432300002-0101,0.0000,0.0000,0.0000,,USD
08d303eeedd3f0835c9adc7aa6906286,2024-12-06 14:06:01.749520 +00:00,2024-12-06 14:06:01.749521 +00:00,Y,CollectChargeItem,order_item_id,0105432300001-0201,0.0000,0.0000,0.0000,,USD
abd55ad5bedc1a6c3cd8369762bbc04f,2024-12-06 14:06:01.749723 +00:00,2024-12-06 14:06:01.749724 +00:00,Y,CollectChargeItem,order_item_id,0105432300001-0101,0.0000,0.0000,0.0000,,USD
9fa3dc3dafee9477eb3938cb1cca9fad,2024-12-06 14:06:01.749988 +00:00,2024-12-06 14:06:01.749989 +00:00,Y,CollectChargeItem,order_item_id,0105432100020-0102,0.0000,1520.0000,0.0000,,USD
d5dcf4a6b1434e88254e470254b8749b,2024-12-06 14:06:01.750200 +00:00,2024-12-06 14:06:01.750201 +00:00,Y,CollectChargeItem,order_item_id,0105432100019-0102,0.0000,37.0000,0.0000,,USD
459d2640be68b4748fb05234893d532b,2024-12-06 14:06:01.750425 +00:00,2024-12-06 14:06:01.750427 +00:00,Y,CollectChargeItem,order_item_id,0105432100018-0102,0.0000,37.0000,0.0000,,USD
5c37d1fe0ea041958f254fa46df3449a,2024-12-06 14:06:01.750647 +00:00,2024-12-06 14:06:01.750648 +00:00,Y,CollectChargeItem,order_item_id,0105432100017-0101,0.0000,0.0000,0.0000,,USD
f56e22dc1f5613678268d31a31e1eb83,2024-12-06 14:06:01.751033 +00:00,2024-12-06 14:06:01.751034 +00:00,Y,CollectChargeItem,order_item_id,0105432100016-0102,0.0000,37.0000,0.0000,,USD
5b73a80f2d55d6cdd31a46c75e1a6e14,2024-12-06 14:06:01.751303 +00:00,2024-12-06 14:06:01.751304 +00:00,Y,CollectChargeItem,order_item_id,0105432100015-0102,0.0000,1520.0000,0.0000,,USD
77b2d9292a99f5a3e0d3c527903056a3,2024-12-06 14:06:01.751589 +00:00,2024-12-06 14:06:01.751592 +00:00,Y,CollectChargeItem,order_item_id,0105432100015-0202,0.0000,1520.0000,0.0000,,USD
633b22e5899c4901767357a88f4fdd95,2024-12-06 14:06:01.751928 +00:00,2024-12-06 14:06:01.751929 +00:00,Y,CollectChargeItem,order_item_id,0105432100014-0102,0.0000,1520.0000,0.0000,,USD
2815f19c4a9c176c1ab03f328fd4735d,2024-12-06 14:06:01.752144 +00:00,2024-12-06 14:06:01.752145 +00:00,Y,CollectChargeItem,order_item_id,0105432100010-0101,0.0000,0.0000,0.0000,,USD
b64e59be8b012a8768203685e53ab8d5,2024-12-06 14:06:01.752363 +00:00,2024-12-06 14:06:01.752364 +00:00,Y,CollectChargeItem,order_item_id,0105432100009-0102,0.0000,1520.0000,0.0000,,USD
c722de40769a2ddf5bd8e003f4fac49b,2024-12-06 14:06:01.752618 +00:00,2024-12-06 14:06:01.752619 +00:00,Y,CollectChargeItem,order_item_id,0105432100008-0102,0.0000,1350.0000,0.0000,,USD
c9b624b971f75073e2c87dd003acafe0,2024-12-06 14:06:01.752830 +00:00,2024-12-06 14:06:01.752831 +00:00,Y,CollectChargeItem,order_item_id,0105432100004-0101,0.0000,0.0000,0.0000,,USD
f4b7c9b0b7d268514e97f245dfbd34fe,2024-12-06 14:06:01.753067 +00:00,2024-12-06 14:06:01.753068 +00:00,Y,CollectChargeItem,order_item_id,0105432100003-0101,0.0000,0.0000,0.0000,,USD
28fe4bafce216e80a54bc6592fa377aa,2024-12-06 14:06:01.753274 +00:00,2024-12-06 14:06:01.753276 +00:00,Y,CollectChargeItem,order_item_id,0105432100002-0101,0.0000,0.0000,0.0000,,USD
e004ea6c4a999492081a387a4b03b733,2024-12-06 14:06:01.753491 +00:00,2024-12-06 14:06:01.753492 +00:00,Y,CollectChargeItem,order_item_id,0105432100001-0102,0.0000,1350.0000,0.0000,,USD
872cb06c6ddb7af60237357cdafd90a2,2024-12-06 14:06:01.753693 +00:00,2024-12-06 14:06:01.753694 +00:00,Y,CollectChargeItem,order_item_id,0105432000082-0101,0.0000,0.0000,0.0000,,USD
c870840e980307e962c879dd2be6c7e9,2024-12-06 14:06:01.753998 +00:00,2024-12-06 14:06:01.753999 +00:00,Y,CollectChargeItem,order_item_id,0105432000081-0101,0.0000,0.0000,0.0000,,USD
d1e4c943a72cc221ae67ec8f652627f9,2024-12-06 14:06:01.754268 +00:00,2024-12-06 14:06:01.754269 +00:00,Y,CollectChargeItem,order_item_id,0105432000080-0101,0.0000,0.0000,0.0000,,USD
3e7de1b8b39d1102456d46bc2b1ad5a1,2024-12-06 14:06:01.754542 +00:00,2024-12-06 14:06:01.754544 +00:00,Y,CollectChargeItem,order_item_id,0105432000079-0101,0.0000,0.0000,0.0000,,USD
1c0beec20db4c137adf9126b0433bcdf,2024-12-06 14:06:01.754777 +00:00,2024-12-06 14:06:01.754778 +00:00,Y,CollectChargeItem,order_item_id,0105432000078-0101,0.0000,0.0000,0.0000,,USD
722ecf455a803cf2a7df9e0785b50b6c,2024-12-06 14:06:01.754994 +00:00,2024-12-06 14:06:01.754995 +00:00,Y,CollectChargeItem,order_item_id,0105432000077-0101,0.0000,0.0000,0.0000,,USD
190be9beb101a6371375418f9dad3c28,2024-12-06 14:06:01.755314 +00:00,2024-12-06 14:06:01.755315 +00:00,Y,CollectChargeItem,order_item_id,0105432000076-0101,0.0000,0.0000,0.0000,,USD
b7934a4da1c353331b0f7c066eba97d0,2024-12-06 14:06:01.755552 +00:00,2024-12-06 14:06:01.755555 +00:00,Y,CollectChargeItem,order_item_id,0105432000075-0101,0.0000,0.0000,0.0000,,USD
a588954a933cf635458d8e7a44a13578,2024-12-06 14:06:01.755844 +00:00,2024-12-06 14:06:01.755846 +00:00,Y,CollectChargeItem,order_item_id,0105432000074-0101,0.0000,0.0000,0.0000,,USD
147519c18528291959329f483459afe3,2024-12-06 14:06:01.756092 +00:00,2024-12-06 14:06:01.756093 +00:00,Y,CollectChargeItem,order_item_id,0105432000073-0101,0.0000,0.0000,0.0000,,USD
1a1e1e9d8728f89a0e04efb9b8c96d75,2024-12-06 14:06:01.756321 +00:00,2024-12-06 14:06:01.756323 +00:00,Y,CollectChargeItem,order_item_id,0105432000072-0101,0.0000,0.0000,0.0000,,USD
8b11c43e1c68c54fc532ad5d66a62701,2024-12-06 14:06:01.756544 +00:00,2024-12-06 14:06:01.756546 +00:00,Y,CollectChargeItem,order_item_id,0105432000071-0101,0.0000,0.0000,0.0000,,USD
500eafd73f2c4834deb6e5ac00f9e7db,2024-12-06 14:06:01.756760 +00:00,2024-12-06 14:06:01.756761 +00:00,Y,CollectChargeItem,order_item_id,0105432000070-0101,0.0000,0.0000,0.0000,,USD
7a147451dfe0e3a5436f411648c2c75c,2024-12-06 14:06:01.756991 +00:00,2024-12-06 14:06:01.756992 +00:00,Y,CollectChargeItem,order_item_id,0105432000069-0101,0.0000,0.0000,0.0000,,USD
541a78715dfcaaac27e4942fb41cdf82,2024-12-06 14:06:01.757236 +00:00,2024-12-06 14:06:01.757237 +00:00,Y,CollectChargeItem,order_item_id,0105432000068-0101,0.0000,0.0000,0.0000,,USD
c037ecd1d061066aac02ec8d35d4f373,2024-12-06 14:06:01.757477 +00:00,2024-12-06 14:06:01.757478 +00:00,Y,CollectChargeItem,order_item_id,0105432000067-0101,0.0000,0.0000,0.0000,,USD
b70f498b6a9b419eb2479ab845f870b9,2024-12-06 14:06:01.757691 +00:00,2024-12-06 14:06:01.757692 +00:00,Y,CollectChargeItem,order_item_id,0105432000066-0101,0.0000,0.0000,0.0000,,USD
e0876333d2b0436be62bf3738daddfb3,2024-12-06 14:06:01.757931 +00:00,2024-12-06 14:06:01.757932 +00:00,Y,CollectChargeItem,order_item_id,0105432000065-0101,0.0000,0.0000,0.0000,,USD
b3c46c001a8fe584e3e9ac7611d14563,2024-12-06 14:06:01.758145 +00:00,2024-12-06 14:06:01.758147 +00:00,Y,CollectChargeItem,order_item_id,0105432000064-0101,0.0000,0.0000,0.0000,,USD
f906cfcb15c6e650a56db4ca896f3152,2024-12-06 14:06:01.758378 +00:00,2024-12-06 14:06:01.758380 +00:00,Y,CollectChargeItem,order_item_id,0105432000063-0101,0.0000,0.0000,0.0000,,USD
189158411430bf07cbbad28f0df0438d,2024-12-06 14:06:01.758615 +00:00,2024-12-06 14:06:01.758616 +00:00,Y,CollectChargeItem,order_item_id,0105432000062-0101,0.0000,0.0000,0.0000,,USD
4dfcd75d6dd7e699a5f7461a05c22641,2024-12-06 14:06:01.758865 +00:00,2024-12-06 14:06:01.758867 +00:00,Y,CollectChargeItem,order_item_id,0105432000061-0101,0.0000,0.0000,0.0000,,USD
d4c11699a1ea64c20efc5ebacf3a38ba,2024-12-06 14:06:01.759075 +00:00,2024-12-06 14:06:01.759076 +00:00,Y,CollectChargeItem,order_item_id,0105432000060-0101,0.0000,0.0000,0.0000,,USD
e7efa432de1ad34bb15dd052f6313108,2024-12-06 14:06:01.759334 +00:00,2024-12-06 14:06:01.759336 +00:00,Y,CollectChargeItem,order_item_id,0105432000059-0101,0.0000,0.0000,0.0000,,USD
b78975528d686325262576675b034bbf,2024-12-06 14:06:01.759616 +00:00,2024-12-06 14:06:01.759618 +00:00,Y,CollectChargeItem,order_item_id,0105432000058-0101,0.0000,0.0000,0.0000,,USD
1a6c3e06a1c603c0b26a00d3b2607f80,2024-12-06 14:06:01.759981 +00:00,2024-12-06 14:06:01.759983 +00:00,Y,CollectChargeItem,order_item_id,0105432000057-0101,0.0000,0.0000,0.0000,,USD
eacfbba1c6483ce8a518ca5ae74ad291,2024-12-06 14:06:01.760313 +00:00,2024-12-06 14:06:01.760314 +00:00,Y,CollectChargeItem,order_item_id,0105432000056-0101,0.0000,0.0000,0.0000,,USD
d9a5c12c7a7d1f12e8d0d9e9409a6484,2024-12-06 14:06:01.760576 +00:00,2024-12-06 14:06:01.760578 +00:00,Y,CollectChargeItem,order_item_id,0105432000055-0101,0.0000,0.0000,0.0000,,USD
86cba4233570edd6df7685b869097c9d,2024-12-06 14:06:01.760839 +00:00,2024-12-06 14:06:01.760840 +00:00,Y,CollectChargeItem,order_item_id,0105432000054-0101,0.0000,0.0000,0.0000,,USD
f6e4b41696a3458742c9630521d92588,2024-12-06 14:06:01.761084 +00:00,2024-12-06 14:06:01.761085 +00:00,Y,CollectChargeItem,order_item_id,0105432000053-0101,0.0000,0.0000,0.0000,,USD
7a4d49e48896f17a6ed9d405ebec27b7,2024-12-06 14:06:01.761332 +00:00,2024-12-06 14:06:01.761333 +00:00,Y,CollectChargeItem,order_item_id,0105432000052-0101,0.0000,0.0000,0.0000,,USD
e4dbe3194d8745adb2dc6809acaca843,2024-12-06 14:06:01.761563 +00:00,2024-12-06 14:06:01.761564 +00:00,Y,CollectChargeItem,order_item_id,0105432000051-0101,0.0000,0.0000,0.0000,,USD
a14c607b2e4b078c2ddc44075bfca207,2024-12-06 14:06:01.761797 +00:00,2024-12-06 14:06:01.761798 +00:00,Y,CollectChargeItem,order_item_id,0105432000050-0101,0.0000,0.0000,0.0000,,USD
bd80686173755e7d37fcf2bbf42358a7,2024-12-06 14:06:01.762029 +00:00,2024-12-06 14:06:01.762030 +00:00,Y,CollectChargeItem,order_item_id,0105432000049-0101,0.0000,0.0000,0.0000,,USD
bd39f8dde61f4a47466a64d4c941bb61,2024-12-06 14:06:01.762326 +00:00,2024-12-06 14:06:01.762327 +00:00,Y,CollectChargeItem,order_item_id,0105432000048-0101,0.0000,0.0000,0.0000,,USD
3590520ac02de5e8b0b914223a8262f3,2024-12-06 14:06:01.762537 +00:00,2024-12-06 14:06:01.762538 +00:00,Y,CollectChargeItem,order_item_id,0105432000047-0101,0.0000,0.0000,0.0000,,USD
558cae3ffed9946cb253497a75641cd3,2024-12-06 14:06:01.762782 +00:00,2024-12-06 14:06:01.762783 +00:00,Y,CollectChargeItem,order_item_id,0105432000046-0101,0.0000,0.0000,0.0000,,USD
b277f2e6eb0cc771fbf134a95f58d5b5,2024-12-06 14:06:01.763132 +00:00,2024-12-06 14:06:01.763135 +00:00,Y,CollectChargeItem,order_item_id,0105432000045-0101,0.0000,0.0000,0.0000,,USD
fc8634c58a301fd6f695d09963dd7c56,2024-12-06 14:06:01.763384 +00:00,2024-12-06 14:06:01.763385 +00:00,Y,CollectChargeItem,order_item_id,0105432000044-0101,0.0000,0.0000,0.0000,,USD
115774e1f873e648057460ca0075f43e,2024-12-06 14:06:01.763604 +00:00,2024-12-06 14:06:01.763606 +00:00,Y,CollectChargeItem,order_item_id,0105432000043-0101,0.0000,0.0000,0.0000,,USD
1bd49a8c1e8a0df5cab699b40d147072,2024-12-06 14:06:01.763830 +00:00,2024-12-06 14:06:01.763832 +00:00,Y,CollectChargeItem,order_item_id,0105432000042-0101,0.0000,0.0000,0.0000,,USD
61119487f108bbdf0e864a5e023b9d02,2024-12-06 14:06:01.764095 +00:00,2024-12-06 14:06:01.764096 +00:00,Y,CollectChargeItem,order_item_id,0105432000041-0101,0.0000,0.0000,0.0000,,USD
d391170179dbdd0e35a42391389f35ad,2024-12-06 14:06:01.764293 +00:00,2024-12-06 14:06:01.764294 +00:00,Y,CollectChargeItem,order_item_id,0105432000040-0101,0.0000,0.0000,0.0000,,USD
1f8c470b9d799cf1e145f612f3879ac6,2024-12-06 14:06:01.764532 +00:00,2024-12-06 14:06:01.764533 +00:00,Y,CollectChargeItem,order_item_id,0105432000039-0101,0.0000,0.0000,0.0000,,USD
311cc03bdd91a2656919fb0e88c04f2e,2024-12-06 14:06:01.764797 +00:00,2024-12-06 14:06:01.764798 +00:00,Y,CollectChargeItem,order_item_id,0105432000038-0101,0.0000,0.0000,0.0000,,USD
b1514a0f61cd01b2d019f32cdf2595d7,2024-12-06 14:06:01.765082 +00:00,2024-12-06 14:06:01.765084 +00:00,Y,CollectChargeItem,order_item_id,0105432000037-0101,0.0000,0.0000,0.0000,,USD
433b83e890bfe227c24a6e56326f6072,2024-12-06 14:06:01.765363 +00:00,2024-12-06 14:06:01.765364 +00:00,Y,CollectChargeItem,order_item_id,0105432000036-0101,0.0000,0.0000,0.0000,,USD
6b8417d7f9d5d705c2df550ddca78509,2024-12-06 14:06:01.765587 +00:00,2024-12-06 14:06:01.765589 +00:00,Y,CollectChargeItem,order_item_id,0105432000035-0101,0.0000,0.0000,0.0000,,USD
2638da4e49cc9ec23f9b8767b7258463,2024-12-06 14:06:01.765818 +00:00,2024-12-06 14:06:01.765819 +00:00,Y,CollectChargeItem,order_item_id,0105432000034-0101,0.0000,0.0000,0.0000,,USD
39d9401c6046a68318f91219c4bc6206,2024-12-06 14:06:01.766072 +00:00,2024-12-06 14:06:01.766074 +00:00,Y,CollectChargeItem,order_item_id,0105432000033-0101,0.0000,0.0000,0.0000,,USD
456990374c1ccf98a6a5edd563b2e035,2024-12-06 14:06:01.766344 +00:00,2024-12-06 14:06:01.766345 +00:00,Y,CollectChargeItem,order_item_id,0105432000032-0101,0.0000,0.0000,0.0000,,USD
240d5fbbc22a15b1248717e850e17ce2,2024-12-06 14:06:01.766601 +00:00,2024-12-06 14:06:01.766603 +00:00,Y,CollectChargeItem,order_item_id,0105432000031-0101,0.0000,0.0000,0.0000,,USD
5d44e56f6366fd185a9dd0a687834389,2024-12-06 14:06:01.766873 +00:00,2024-12-06 14:06:01.766874 +00:00,Y,CollectChargeItem,order_item_id,0105432000030-0102,0.0000,1350.0000,0.0000,,USD
6d9e192443c970238438f0e880bfdf59,2024-12-06 14:06:01.767134 +00:00,2024-12-06 14:06:01.767135 +00:00,Y,CollectChargeItem,order_item_id,0105432000029-0102,0.0000,1520.0000,0.0000,,USD
fcd3d47e170a1047bd90f0d884bb38d3,2024-12-06 14:06:01.767356 +00:00,2024-12-06 14:06:01.767357 +00:00,Y,CollectChargeItem,order_item_id,0105432000028-0102,0.0000,1520.0000,0.0000,,USD
a8ff6285f02b9190d05b831448202f6b,2024-12-06 14:06:01.767607 +00:00,2024-12-06 14:06:01.767608 +00:00,Y,CollectChargeItem,order_item_id,0105432000027-0102,0.0000,1350.0000,0.0000,,USD
f30dadc2a512e63af0964237bc52947d,2024-12-06 14:06:01.767821 +00:00,2024-12-06 14:06:01.767826 +00:00,Y,CollectChargeItem,order_item_id,0105432000023-0101,0.0000,0.0000,0.0000,,USD
27d96cd14570e77a9bd2b747849d2670,2024-12-06 14:06:01.768122 +00:00,2024-12-06 14:06:01.768123 +00:00,Y,CollectChargeItem,order_item_id,0105432000023-0201,0.0000,0.0000,0.0000,,USD
4a4ba9a2ce49b2344a7aaa0772398ad0,2024-12-06 14:06:01.768380 +00:00,2024-12-06 14:06:01.768381 +00:00,Y,CollectChargeItem,order_item_id,0105432000022-0102,0.0000,1350.0000,0.0000,,USD
f982a0545b6cc1cd174f8acf54913961,2024-12-06 14:06:01.768608 +00:00,2024-12-06 14:06:01.768609 +00:00,Y,CollectChargeItem,order_item_id,0105432000009-0101,0.0000,0.0000,0.0000,,USD
b845d609cb11cf26a4b9146ce6048104,2024-12-06 14:06:01.768813 +00:00,2024-12-06 14:06:01.768815 +00:00,Y,CollectChargeItem,order_item_id,0105432000008-0101,0.0000,0.0000,0.0000,,USD
174499b8badaa5250bbb65d161bafad3,2024-12-06 14:06:01.769003 +00:00,2024-12-06 14:06:01.769004 +00:00,Y,CollectChargeItem,order_item_id,0105432000008-0201,0.0000,0.0000,0.0000,,USD
a330bab080c5c5f4b3e8bdef3005e9d4,2024-12-06 14:06:01.769190 +00:00,2024-12-06 14:06:01.769191 +00:00,Y,CollectChargeItem,order_item_id,0105432000007-0102,0.0000,1520.0000,0.0000,,USD
