billing_cycle,end_date,is_active,start_date,total_price,create_time,update_time,charge_id,charge_status,contract_id,hash_code,receipt_id,target_month
11,,Y,,40.00,2024-12-02 08:05:27.216139 +00:00,2024-12-03 13:11:39.114742 +00:00,0105433700042-0101-30000A-11,CREATED,0105433700042-0101-30000A,2a35931cc99e48ed18ed64c78acf9515,,2025-10
10,,Y,,40.00,2024-12-02 08:05:27.216108 +00:00,2024-12-03 13:11:39.114721 +00:00,0105433700042-0101-30000A-10,CREATED,0105433700042-0101-30000A,e1ebcc1b966e958c72fcc96ae469d91d,,2025-09
9,,Y,,40.00,2024-12-02 08:05:27.216076 +00:00,2024-12-03 13:11:39.114699 +00:00,0105433700042-0101-30000A-09,CREATED,0105433700042-0101-30000A,249f8685a53754aa211c3ce336b3c82f,,2025-08
8,,Y,,40.00,2024-12-02 08:05:27.216042 +00:00,2024-12-03 13:11:39.114678 +00:00,0105433700042-0101-30000A-08,CREATED,0105433700042-0101-30000A,c04f1b173fd45ad77128c8b64c39cd3e,,2025-07
7,,Y,,40.00,2024-12-02 08:05:27.216008 +00:00,2024-12-03 13:11:39.114657 +00:00,0105433700042-0101-30000A-07,CREATED,0105433700042-0101-30000A,cd75bd4844b3d468695fce18a08c442a,,2025-06
6,,Y,,40.00,2024-12-02 08:05:27.215976 +00:00,2024-12-03 13:11:39.114636 +00:00,0105433700042-0101-30000A-06,CREATED,0105433700042-0101-30000A,ab29b70a23f5838dadea1a93f6720f64,,2025-05
5,,Y,,40.00,2024-12-02 08:05:27.215945 +00:00,2024-12-03 13:11:39.114614 +00:00,0105433700042-0101-30000A-05,CREATED,0105433700042-0101-30000A,c60911d5cbc62a27a668e65050724b80,,2025-04
4,,Y,,40.00,2024-12-02 08:05:27.215914 +00:00,2024-12-03 13:11:39.114591 +00:00,0105433700042-0101-30000A-04,CREATED,0105433700042-0101-30000A,92619a11ebd58c9a27ecd7261f7ad6aa,,2025-03
3,,Y,,40.00,2024-12-02 08:05:27.215883 +00:00,2024-12-03 13:11:39.114570 +00:00,0105433700042-0101-30000A-03,CREATED,0105433700042-0101-30000A,151bdcf6095c4ed2f04d902be49924ae,,2025-02
2,,Y,,40.00,2024-12-02 08:05:27.215848 +00:00,2024-12-03 13:11:39.114546 +00:00,0105433700042-0101-30000A-02,CREATED,0105433700042-0101-30000A,fc9ce9a136c91f78d96b83b3d83aee50,,2025-01
1,,Y,,37.60,2024-12-02 08:05:27.215793 +00:00,2024-12-03 13:11:39.114518 +00:00,0105433700042-0101-30000A-01,SCHEDULED,0105433700042-0101-30000A,316290f722b402c4e3d25cf2001c3f1f,,2024-12
36,,Y,,40.00,2024-12-02 08:05:25.071054 +00:00,2024-12-03 13:11:44.592363 +00:00,0105433700041-0101-30000A-36,CREATED,0105433700041-0101-30000A,bb51ac56f0cb78b4076e6e28ee0bd83b,,2027-11
35,,Y,,40.00,2024-12-02 08:05:25.071023 +00:00,2024-12-03 13:11:44.592342 +00:00,0105433700041-0101-30000A-35,CREATED,0105433700041-0101-30000A,140fcc967043a484ab643330531115d9,,2027-10
34,,Y,,40.00,2024-12-02 08:05:25.070990 +00:00,2024-12-03 13:11:44.592322 +00:00,0105433700041-0101-30000A-34,CREATED,0105433700041-0101-30000A,a41d4290dda6f065c3366bf39daa46f3,,2027-09
33,,Y,,40.00,2024-12-02 08:05:25.070958 +00:00,2024-12-03 13:11:44.592301 +00:00,0105433700041-0101-30000A-33,CREATED,0105433700041-0101-30000A,e567c2d4141d80668bf0f8549bcb4055,,2027-08
32,,Y,,40.00,2024-12-02 08:05:25.070925 +00:00,2024-12-03 13:11:44.592281 +00:00,0105433700041-0101-30000A-32,CREATED,0105433700041-0101-30000A,989554d6cf092a516b23cd8a63ffed4b,,2027-07
31,,Y,,40.00,2024-12-02 08:05:25.070892 +00:00,2024-12-03 13:11:44.592260 +00:00,0105433700041-0101-30000A-31,CREATED,0105433700041-0101-30000A,16806f13e90abc7edcbb966976f06d86,,2027-06
30,,Y,,40.00,2024-12-02 08:05:25.070860 +00:00,2024-12-03 13:11:44.592238 +00:00,0105433700041-0101-30000A-30,CREATED,0105433700041-0101-30000A,d7dc3fe7f486edfc47552bae0fa5c26f,,2027-05
29,,Y,,40.00,2024-12-02 08:05:25.070829 +00:00,2024-12-03 13:11:44.592216 +00:00,0105433700041-0101-30000A-29,CREATED,0105433700041-0101-30000A,3da68bb7433a7b3ea51e3144fe2b1310,,2027-04
28,,Y,,40.00,2024-12-02 08:05:25.070796 +00:00,2024-12-03 13:11:44.592196 +00:00,0105433700041-0101-30000A-28,CREATED,0105433700041-0101-30000A,0a50abf71236db1fcd45579e68fcfe18,,2027-03
27,,Y,,40.00,2024-12-02 08:05:25.070764 +00:00,2024-12-03 13:11:44.592175 +00:00,0105433700041-0101-30000A-27,CREATED,0105433700041-0101-30000A,9a6c50fe0b7c27026413e620d59905c9,,2027-02
26,,Y,,40.00,2024-12-02 08:05:25.070731 +00:00,2024-12-03 13:11:44.592155 +00:00,0105433700041-0101-30000A-26,CREATED,0105433700041-0101-30000A,081570344bb210f45caede642c75a221,,2027-01
25,,Y,,40.00,2024-12-02 08:05:25.070697 +00:00,2024-12-03 13:11:44.592135 +00:00,0105433700041-0101-30000A-25,CREATED,0105433700041-0101-30000A,61cfd62bf202a31780e7fb0f37d9203c,,2026-12
24,,Y,,40.00,2024-12-02 08:05:25.070665 +00:00,2024-12-03 13:11:44.592115 +00:00,0105433700041-0101-30000A-24,CREATED,0105433700041-0101-30000A,6a317eed7a567c23130e24bd4233932f,,2026-11
23,,Y,,40.00,2024-12-02 08:05:25.070630 +00:00,2024-12-03 13:11:44.592095 +00:00,0105433700041-0101-30000A-23,CREATED,0105433700041-0101-30000A,0d13eb89114e2e98fcb85b5321cff533,,2026-10
22,,Y,,40.00,2024-12-02 08:05:25.070587 +00:00,2024-12-03 13:11:44.592074 +00:00,0105433700041-0101-30000A-22,CREATED,0105433700041-0101-30000A,d283bf1184ecd26a85d44631c7198ca9,,2026-09
21,,Y,,40.00,2024-12-02 08:05:25.070554 +00:00,2024-12-03 13:11:44.592052 +00:00,0105433700041-0101-30000A-21,CREATED,0105433700041-0101-30000A,bff8130c08b8b092cb87ea81ebbf4008,,2026-08
20,,Y,,40.00,2024-12-02 08:05:25.070521 +00:00,2024-12-03 13:11:44.592032 +00:00,0105433700041-0101-30000A-20,CREATED,0105433700041-0101-30000A,993d00a0b857af0faf2e7b9f665bb62a,,2026-07
19,,Y,,40.00,2024-12-02 08:05:25.070471 +00:00,2024-12-03 13:11:44.592011 +00:00,0105433700041-0101-30000A-19,CREATED,0105433700041-0101-30000A,22c935ff0d83475b516555ac4a470e95,,2026-06
18,,Y,,40.00,2024-12-02 08:05:25.070091 +00:00,2024-12-03 13:11:44.591990 +00:00,0105433700041-0101-30000A-18,CREATED,0105433700041-0101-30000A,2335c82d5bc045a8d8c517dd05c36802,,2026-05
17,,Y,,40.00,2024-12-02 08:05:25.070060 +00:00,2024-12-03 13:11:44.591970 +00:00,0105433700041-0101-30000A-17,CREATED,0105433700041-0101-30000A,fcb5148490627a6fe21ec8ae10edbc48,,2026-04
16,,Y,,40.00,2024-12-02 08:05:25.070029 +00:00,2024-12-03 13:11:44.591947 +00:00,0105433700041-0101-30000A-16,CREATED,0105433700041-0101-30000A,c464bc1946c6c098f5671d172435408b,,2026-03
15,,Y,,40.00,2024-12-02 08:05:25.069997 +00:00,2024-12-03 13:11:44.591927 +00:00,0105433700041-0101-30000A-15,CREATED,0105433700041-0101-30000A,810114a909dd78e9a5cbbdd8f3eccb72,,2026-02
14,,Y,,40.00,2024-12-02 08:05:25.069964 +00:00,2024-12-03 13:11:44.591907 +00:00,0105433700041-0101-30000A-14,CREATED,0105433700041-0101-30000A,207f78543aa41e5806b56b768e8ea5df,,2026-01
13,,Y,,40.00,2024-12-02 08:05:25.069932 +00:00,2024-12-03 13:11:44.591886 +00:00,0105433700041-0101-30000A-13,CREATED,0105433700041-0101-30000A,34860fe9036c7ad7f9b90f5bffd72b99,,2025-12
12,,Y,,40.00,2024-12-02 08:05:25.069900 +00:00,2024-12-03 13:11:44.591863 +00:00,0105433700041-0101-30000A-12,CREATED,0105433700041-0101-30000A,3bca81a4d2f632ce37e6194b74e855f3,,2025-11
11,,Y,,40.00,2024-12-02 08:05:25.069867 +00:00,2024-12-03 13:11:44.591843 +00:00,0105433700041-0101-30000A-11,CREATED,0105433700041-0101-30000A,e5401732db7b45101b7fed4d0926d112,,2025-10
10,,Y,,40.00,2024-12-02 08:05:25.069835 +00:00,2024-12-03 13:11:44.591818 +00:00,0105433700041-0101-30000A-10,CREATED,0105433700041-0101-30000A,5ccf8d7af9a6b442499ddc9fdc073bf8,,2025-09
9,,Y,,40.00,2024-12-02 08:05:25.069802 +00:00,2024-12-03 13:11:44.591799 +00:00,0105433700041-0101-30000A-09,CREATED,0105433700041-0101-30000A,9480d1cefa1f6dd12b32c69c53241fce,,2025-08
8,,Y,,40.00,2024-12-02 08:05:25.069766 +00:00,2024-12-03 13:11:44.591780 +00:00,0105433700041-0101-30000A-08,CREATED,0105433700041-0101-30000A,c4ba6363e3d172438fd33dbfba0e635f,,2025-07
7,,Y,,40.00,2024-12-02 08:05:25.069728 +00:00,2024-12-03 13:11:44.591760 +00:00,0105433700041-0101-30000A-07,CREATED,0105433700041-0101-30000A,9f694ffc10420584c0f7231816a6c4aa,,2025-06
6,,Y,,40.00,2024-12-02 08:05:25.069668 +00:00,2024-12-03 13:11:44.591740 +00:00,0105433700041-0101-30000A-06,CREATED,0105433700041-0101-30000A,b8f10b54327f9da736fab1e119aeef5e,,2025-05
5,,Y,,40.00,2024-12-02 08:05:25.069636 +00:00,2024-12-03 13:11:44.591721 +00:00,0105433700041-0101-30000A-05,CREATED,0105433700041-0101-30000A,2eca5e3bd53162b2cc60309c2b64a49e,,2025-04
4,,Y,,40.00,2024-12-02 08:05:25.069603 +00:00,2024-12-03 13:11:44.591701 +00:00,0105433700041-0101-30000A-04,CREATED,0105433700041-0101-30000A,7ce4813f00324b96f7090421f769a731,,2025-03
3,,Y,,40.00,2024-12-02 08:05:25.069570 +00:00,2024-12-03 13:11:44.591681 +00:00,0105433700041-0101-30000A-03,CREATED,0105433700041-0101-30000A,fe2974ed08a3116ac01e1c7d01c4b62c,,2025-02
2,,Y,,40.00,2024-12-02 08:05:25.069533 +00:00,2024-12-03 13:11:44.591658 +00:00,0105433700041-0101-30000A-02,CREATED,0105433700041-0101-30000A,72fb01f4b6d2b4ac6c434ee77040fb97,,2025-01
1,,Y,,37.60,2024-12-02 08:05:25.069463 +00:00,2024-12-03 13:11:44.591616 +00:00,0105433700041-0101-30000A-01,SCHEDULED,0105433700041-0101-30000A,869385c905c7b4edc38e68a93c44b9e3,,2024-12
84,,Y,,72.00,2024-12-02 08:05:22.817084 +00:00,2024-12-03 13:11:50.111228 +00:00,0105433700040-0101-N0000A-84,CREATED,0105433700040-0101-N0000A,3f43739ef8aacc4d3e878a0376f6073d,,2031-11
83,,Y,,72.00,2024-12-02 08:05:22.817050 +00:00,2024-12-03 13:11:50.111208 +00:00,0105433700040-0101-N0000A-83,CREATED,0105433700040-0101-N0000A,bbb9b44221090b735e5c10d510aa33ab,,2031-10
82,,Y,,72.00,2024-12-02 08:05:22.817015 +00:00,2024-12-03 13:11:50.111189 +00:00,0105433700040-0101-N0000A-82,CREATED,0105433700040-0101-N0000A,ab1969a994f488d34ee3186cadbd3bf0,,2031-09
81,,Y,,72.00,2024-12-02 08:05:22.816983 +00:00,2024-12-03 13:11:50.111167 +00:00,0105433700040-0101-N0000A-81,CREATED,0105433700040-0101-N0000A,f2b5e1b486e9309efe4fa07b15752005,,2031-08
80,,Y,,72.00,2024-12-02 08:05:22.816948 +00:00,2024-12-03 13:11:50.111132 +00:00,0105433700040-0101-N0000A-80,CREATED,0105433700040-0101-N0000A,eb63c991d4e43cabd6bbf79492eac474,,2031-07
79,,Y,,72.00,2024-12-02 08:05:22.816903 +00:00,2024-12-03 13:11:50.111041 +00:00,0105433700040-0101-N0000A-79,CREATED,0105433700040-0101-N0000A,07a29cfca5f5d8af325bdb39a3fe6de8,,2031-06
78,,Y,,72.00,2024-12-02 08:05:22.816869 +00:00,2024-12-03 13:11:50.110792 +00:00,0105433700040-0101-N0000A-78,CREATED,0105433700040-0101-N0000A,4020d8ff0143f54cb0bbce9c8665c437,,2031-05
77,,Y,,72.00,2024-12-02 08:05:22.816835 +00:00,2024-12-03 13:11:50.110772 +00:00,0105433700040-0101-N0000A-77,CREATED,0105433700040-0101-N0000A,af70673957d27d01e256ffa6f3def4fa,,2031-04
76,,Y,,72.00,2024-12-02 08:05:22.816802 +00:00,2024-12-03 13:11:50.110752 +00:00,0105433700040-0101-N0000A-76,CREATED,0105433700040-0101-N0000A,f1369e24546cb2be8f60111421f46d33,,2031-03
75,,Y,,72.00,2024-12-02 08:05:22.816768 +00:00,2024-12-03 13:11:50.110732 +00:00,0105433700040-0101-N0000A-75,CREATED,0105433700040-0101-N0000A,29051c3306c8981e25a8e1290c2654a1,,2031-02
74,,Y,,72.00,2024-12-02 08:05:22.816734 +00:00,2024-12-03 13:11:50.110711 +00:00,0105433700040-0101-N0000A-74,CREATED,0105433700040-0101-N0000A,773de59eb82e13953cd589191b90d840,,2031-01
73,,Y,,72.00,2024-12-02 08:05:22.816700 +00:00,2024-12-03 13:11:50.110691 +00:00,0105433700040-0101-N0000A-73,CREATED,0105433700040-0101-N0000A,58e7ce3e4010866803c0b377f29e493d,,2030-12
72,,Y,,72.00,2024-12-02 08:05:22.816666 +00:00,2024-12-03 13:11:50.110670 +00:00,0105433700040-0101-N0000A-72,CREATED,0105433700040-0101-N0000A,7604b45f94984c3300ae8c1b7bb9d03f,,2030-11
71,,Y,,72.00,2024-12-02 08:05:22.816633 +00:00,2024-12-03 13:11:50.110649 +00:00,0105433700040-0101-N0000A-71,CREATED,0105433700040-0101-N0000A,1ea606e670f7d7f418c0348da6144368,,2030-10
70,,Y,,72.00,2024-12-02 08:05:22.816600 +00:00,2024-12-03 13:11:50.110615 +00:00,0105433700040-0101-N0000A-70,CREATED,0105433700040-0101-N0000A,6e1e71d179844fa418b26fc39269ceb8,,2030-09
69,,Y,,72.00,2024-12-02 08:05:22.816564 +00:00,2024-12-03 13:11:50.110595 +00:00,0105433700040-0101-N0000A-69,CREATED,0105433700040-0101-N0000A,ef11d2b251f56e125fc61c4acbeacbf7,,2030-08
68,,Y,,72.00,2024-12-02 08:05:22.816531 +00:00,2024-12-03 13:11:50.110575 +00:00,0105433700040-0101-N0000A-68,CREATED,0105433700040-0101-N0000A,597f0b4807f034a947dc311a7ebe872e,,2030-07
67,,Y,,72.00,2024-12-02 08:05:22.816497 +00:00,2024-12-03 13:11:50.110554 +00:00,0105433700040-0101-N0000A-67,CREATED,0105433700040-0101-N0000A,921efa645c58e647d353e66b2eaf55d0,,2030-06
66,,Y,,72.00,2024-12-02 08:05:22.816462 +00:00,2024-12-03 13:11:50.110533 +00:00,0105433700040-0101-N0000A-66,CREATED,0105433700040-0101-N0000A,c88458811fa8f223d2bedeb40e030a6e,,2030-05
65,,Y,,72.00,2024-12-02 08:05:22.816425 +00:00,2024-12-03 13:11:50.110512 +00:00,0105433700040-0101-N0000A-65,CREATED,0105433700040-0101-N0000A,0b9f7cb31d3e2c28b350ba7ebcf0fe41,,2030-04
64,,Y,,72.00,2024-12-02 08:05:22.816204 +00:00,2024-12-03 13:11:50.110490 +00:00,0105433700040-0101-N0000A-64,CREATED,0105433700040-0101-N0000A,3a5d285de2b0b6b8b3a6f1c264d35132,,2030-03
63,,Y,,72.00,2024-12-02 08:05:22.816170 +00:00,2024-12-03 13:11:50.110469 +00:00,0105433700040-0101-N0000A-63,CREATED,0105433700040-0101-N0000A,ffa7c0913b9ac1b4a2b45dce683b0b32,,2030-02
62,,Y,,72.00,2024-12-02 08:05:22.816135 +00:00,2024-12-03 13:11:50.110432 +00:00,0105433700040-0101-N0000A-62,CREATED,0105433700040-0101-N0000A,78643225771fed3447aa00208be1e457,,2030-01
61,,Y,,72.00,2024-12-02 08:05:22.816099 +00:00,2024-12-03 13:11:50.110412 +00:00,0105433700040-0101-N0000A-61,CREATED,0105433700040-0101-N0000A,468b507ca070327359ea53f45eba3dcc,,2029-12
60,,Y,,72.00,2024-12-02 08:05:22.816066 +00:00,2024-12-03 13:11:50.110392 +00:00,0105433700040-0101-N0000A-60,CREATED,0105433700040-0101-N0000A,6a80b1947d241b1bdfd2dcb82523c5f4,,2029-11
59,,Y,,72.00,2024-12-02 08:05:22.816031 +00:00,2024-12-03 13:11:50.110372 +00:00,0105433700040-0101-N0000A-59,CREATED,0105433700040-0101-N0000A,258e281e5f2164db06039eb8edb41b99,,2029-10
58,,Y,,72.00,2024-12-02 08:05:22.815992 +00:00,2024-12-03 13:11:50.110353 +00:00,0105433700040-0101-N0000A-58,CREATED,0105433700040-0101-N0000A,d34854f53dca3bbbf952741b24582887,,2029-09
57,,Y,,72.00,2024-12-02 08:05:22.815942 +00:00,2024-12-03 13:11:50.110332 +00:00,0105433700040-0101-N0000A-57,CREATED,0105433700040-0101-N0000A,b33516ebc738841a8dc84fb98a49751a,,2029-08
56,,Y,,72.00,2024-12-02 08:05:22.815908 +00:00,2024-12-03 13:11:50.110312 +00:00,0105433700040-0101-N0000A-56,CREATED,0105433700040-0101-N0000A,b2ffd21d4125361d423d200719b04efe,,2029-07
55,,Y,,72.00,2024-12-02 08:05:22.815876 +00:00,2024-12-03 13:11:50.110292 +00:00,0105433700040-0101-N0000A-55,CREATED,0105433700040-0101-N0000A,dde0d16e8c6272d2c7195711e1c13967,,2029-06
54,,Y,,72.00,2024-12-02 08:05:22.815840 +00:00,2024-12-03 13:11:50.110272 +00:00,0105433700040-0101-N0000A-54,CREATED,0105433700040-0101-N0000A,4a620370be13c95b16e0a1c4a5fc20ec,,2029-05
53,,Y,,72.00,2024-12-02 08:05:22.815798 +00:00,2024-12-03 13:11:50.110252 +00:00,0105433700040-0101-N0000A-53,CREATED,0105433700040-0101-N0000A,8e5a7d1009a7fdd649de22e919ddb055,,2029-04
52,,Y,,72.00,2024-12-02 08:05:22.815765 +00:00,2024-12-03 13:11:50.110232 +00:00,0105433700040-0101-N0000A-52,CREATED,0105433700040-0101-N0000A,7b6c02512ccf8f24cb8d4fcafeab267a,,2029-03
51,,Y,,72.00,2024-12-02 08:05:22.815733 +00:00,2024-12-03 13:11:50.110211 +00:00,0105433700040-0101-N0000A-51,CREATED,0105433700040-0101-N0000A,b895d72c1297120e88abe8cab873f14e,,2029-02
50,,Y,,72.00,2024-12-02 08:05:22.815701 +00:00,2024-12-03 13:11:50.110190 +00:00,0105433700040-0101-N0000A-50,CREATED,0105433700040-0101-N0000A,e8d6faf5e367a7754e30a375018896a0,,2029-01
49,,Y,,72.00,2024-12-02 08:05:22.815670 +00:00,2024-12-03 13:11:50.110169 +00:00,0105433700040-0101-N0000A-49,CREATED,0105433700040-0101-N0000A,7936b14d08cc577b67f4db014758c1f7,,2028-12
48,,Y,,72.00,2024-12-02 08:05:22.815638 +00:00,2024-12-03 13:11:50.110146 +00:00,0105433700040-0101-N0000A-48,CREATED,0105433700040-0101-N0000A,f02c73f859a99558e7a9ffa7240137d1,,2028-11
47,,Y,,72.00,2024-12-02 08:05:22.815605 +00:00,2024-12-03 13:11:50.110106 +00:00,0105433700040-0101-N0000A-47,CREATED,0105433700040-0101-N0000A,18e8a0bad2e61c3a522ec968efd3f4b4,,2028-10
46,,Y,,72.00,2024-12-02 08:05:22.815572 +00:00,2024-12-03 13:11:50.109819 +00:00,0105433700040-0101-N0000A-46,CREATED,0105433700040-0101-N0000A,a02988b95baf6f4575f4e48a332070f5,,2028-09
45,,Y,,72.00,2024-12-02 08:05:22.815537 +00:00,2024-12-03 13:11:50.109799 +00:00,0105433700040-0101-N0000A-45,CREATED,0105433700040-0101-N0000A,81efdb37be7fef1cb091d726e606696b,,2028-08
44,,Y,,72.00,2024-12-02 08:05:22.815488 +00:00,2024-12-03 13:11:50.109779 +00:00,0105433700040-0101-N0000A-44,CREATED,0105433700040-0101-N0000A,4780f9b0761a3f784777864bb661f1a4,,2028-07
43,,Y,,72.00,2024-12-02 08:05:22.815413 +00:00,2024-12-03 13:11:50.109758 +00:00,0105433700040-0101-N0000A-43,CREATED,0105433700040-0101-N0000A,e14f78676794f7bab28c3498f4a73c8d,,2028-06
42,,Y,,72.00,2024-12-02 08:05:22.815377 +00:00,2024-12-03 13:11:50.109738 +00:00,0105433700040-0101-N0000A-42,CREATED,0105433700040-0101-N0000A,004415859ec60ec312872e7a6df549ca,,2028-05
41,,Y,,72.00,2024-12-02 08:05:22.815343 +00:00,2024-12-03 13:11:50.109718 +00:00,0105433700040-0101-N0000A-41,CREATED,0105433700040-0101-N0000A,dc96d48bf70942d55217776392162cbe,,2028-04
40,,Y,,72.00,2024-12-02 08:05:22.815308 +00:00,2024-12-03 13:11:50.109697 +00:00,0105433700040-0101-N0000A-40,CREATED,0105433700040-0101-N0000A,c8f40d0fd9177fed2f1d95447eb6db1d,,2028-03
39,,Y,,72.00,2024-12-02 08:05:22.815256 +00:00,2024-12-03 13:11:50.109677 +00:00,0105433700040-0101-N0000A-39,CREATED,0105433700040-0101-N0000A,605618171b30a09398e03cf822ccfedf,,2028-02
38,,Y,,72.00,2024-12-02 08:05:22.815223 +00:00,2024-12-03 13:11:50.109656 +00:00,0105433700040-0101-N0000A-38,CREATED,0105433700040-0101-N0000A,e1bc464b5e875807064c457cdef73314,,2028-01
37,,Y,,72.00,2024-12-02 08:05:22.815188 +00:00,2024-12-03 13:11:50.109636 +00:00,0105433700040-0101-N0000A-37,CREATED,0105433700040-0101-N0000A,7149b6de28d48bc1c69e3e928f578abb,,2027-12
36,,Y,,72.00,2024-12-02 08:05:22.815153 +00:00,2024-12-03 13:11:50.109615 +00:00,0105433700040-0101-N0000A-36,CREATED,0105433700040-0101-N0000A,21b6587adc7587ee168af55061826935,,2027-11
35,,Y,,72.00,2024-12-02 08:05:22.815117 +00:00,2024-12-03 13:11:50.109567 +00:00,0105433700040-0101-N0000A-35,CREATED,0105433700040-0101-N0000A,a6cc2b5c19babd12ed650c7b9295fbda,,2027-10
34,,Y,,72.00,2024-12-02 08:05:22.815070 +00:00,2024-12-03 13:11:50.109546 +00:00,0105433700040-0101-N0000A-34,CREATED,0105433700040-0101-N0000A,ddf0312671b103ed2f3e47c4e081ae71,,2027-09
33,,Y,,72.00,2024-12-02 08:05:22.814890 +00:00,2024-12-03 13:11:50.109525 +00:00,0105433700040-0101-N0000A-33,CREATED,0105433700040-0101-N0000A,5cb5cec1a7247c6cc7f8cbeb2b7752fe,,2027-08
32,,Y,,72.00,2024-12-02 08:05:22.814854 +00:00,2024-12-03 13:11:50.109490 +00:00,0105433700040-0101-N0000A-32,CREATED,0105433700040-0101-N0000A,f99f9355f8489b53490a62b3d1f13ec6,,2027-07
31,,Y,,72.00,2024-12-02 08:05:22.814805 +00:00,2024-12-03 13:11:50.109468 +00:00,0105433700040-0101-N0000A-31,CREATED,0105433700040-0101-N0000A,6514e120bb3b812f198e78e9f34a0c05,,2027-06
30,,Y,,72.00,2024-12-02 08:05:22.814772 +00:00,2024-12-03 13:11:50.109448 +00:00,0105433700040-0101-N0000A-30,CREATED,0105433700040-0101-N0000A,457865150dccaa11acf53c2d3b29424e,,2027-05
29,,Y,,72.00,2024-12-02 08:05:22.814737 +00:00,2024-12-03 13:11:50.109428 +00:00,0105433700040-0101-N0000A-29,CREATED,0105433700040-0101-N0000A,b949884429a1ebe7e776fb39266f214c,,2027-04
28,,Y,,72.00,2024-12-02 08:05:22.814705 +00:00,2024-12-03 13:11:50.109408 +00:00,0105433700040-0101-N0000A-28,CREATED,0105433700040-0101-N0000A,9fb221f6d00ee7d2c41d4b3fb598aa3d,,2027-03
27,,Y,,72.00,2024-12-02 08:05:22.814671 +00:00,2024-12-03 13:11:50.109388 +00:00,0105433700040-0101-N0000A-27,CREATED,0105433700040-0101-N0000A,9aecb0fe30db1046976fa25a155155d2,,2027-02
26,,Y,,72.00,2024-12-02 08:05:22.814638 +00:00,2024-12-03 13:11:50.109367 +00:00,0105433700040-0101-N0000A-26,CREATED,0105433700040-0101-N0000A,8dc77cb2b37727810491aceb6ed5ab8f,,2027-01
25,,Y,,72.00,2024-12-02 08:05:22.814601 +00:00,2024-12-03 13:11:50.109347 +00:00,0105433700040-0101-N0000A-25,CREATED,0105433700040-0101-N0000A,d7e8383566d464c96adc16385cf56b01,,2026-12
24,,Y,,72.00,2024-12-02 08:05:22.814562 +00:00,2024-12-03 13:11:50.109326 +00:00,0105433700040-0101-N0000A-24,CREATED,0105433700040-0101-N0000A,37fa5ff2cf804ae22ab03ef8b71c118b,,2026-11
23,,Y,,72.00,2024-12-02 08:05:22.814498 +00:00,2024-12-03 13:11:50.109306 +00:00,0105433700040-0101-N0000A-23,CREATED,0105433700040-0101-N0000A,0c762f28d9a1734553edfbd52e4d7168,,2026-10
22,,Y,,72.00,2024-12-02 08:05:22.814465 +00:00,2024-12-03 13:11:50.109285 +00:00,0105433700040-0101-N0000A-22,CREATED,0105433700040-0101-N0000A,60989d0c455c13b7eb622de9fe46bce4,,2026-09
21,,Y,,72.00,2024-12-02 08:05:22.814433 +00:00,2024-12-03 13:11:50.109264 +00:00,0105433700040-0101-N0000A-21,CREATED,0105433700040-0101-N0000A,32bb4196969cdda6a804e4c9d78abf32,,2026-08
20,,Y,,72.00,2024-12-02 08:05:22.814400 +00:00,2024-12-03 13:11:50.109243 +00:00,0105433700040-0101-N0000A-20,CREATED,0105433700040-0101-N0000A,bc7cc25e5f236592a0324d827b49d97c,,2026-07
19,,Y,,72.00,2024-12-02 08:05:22.814368 +00:00,2024-12-03 13:11:50.109223 +00:00,0105433700040-0101-N0000A-19,CREATED,0105433700040-0101-N0000A,8c4baf015129991dbe7f3ca458d370d9,,2026-06
18,,Y,,72.00,2024-12-02 08:05:22.814335 +00:00,2024-12-03 13:11:50.109202 +00:00,0105433700040-0101-N0000A-18,CREATED,0105433700040-0101-N0000A,8c1d9bd5167a5527eca70aaec87a6aff,,2026-05
17,,Y,,72.00,2024-12-02 08:05:22.814302 +00:00,2024-12-03 13:11:50.109181 +00:00,0105433700040-0101-N0000A-17,CREATED,0105433700040-0101-N0000A,f0854b04b2fc5eec71e15683bf2fb371,,2026-04
16,,Y,,72.00,2024-12-02 08:05:22.814269 +00:00,2024-12-03 13:11:50.109158 +00:00,0105433700040-0101-N0000A-16,CREATED,0105433700040-0101-N0000A,4bd607adf7814c2117156e635e9d8de4,,2026-03
15,,Y,,72.00,2024-12-02 08:05:22.814233 +00:00,2024-12-03 13:11:50.109120 +00:00,0105433700040-0101-N0000A-15,CREATED,0105433700040-0101-N0000A,eeb75a6549c4a501791ee0b8c29861f3,,2026-02
14,,Y,,72.00,2024-12-02 08:05:22.814201 +00:00,2024-12-03 13:11:50.109099 +00:00,0105433700040-0101-N0000A-14,CREATED,0105433700040-0101-N0000A,7886f166da9bd6b9245138d088753edf,,2026-01
13,,Y,,72.00,2024-12-02 08:05:22.814168 +00:00,2024-12-03 13:11:50.109076 +00:00,0105433700040-0101-N0000A-13,CREATED,0105433700040-0101-N0000A,96d4e90c46ebdb0a495e576a74cc2888,,2025-12
12,,Y,,72.00,2024-12-02 08:05:22.814132 +00:00,2024-12-03 13:11:50.109055 +00:00,0105433700040-0101-N0000A-12,CREATED,0105433700040-0101-N0000A,82de528472fc744118349fc28cccff48,,2025-11
