duration_in_months,end_date,is_active,is_signed,revision,start_date,create_time,signed_time,update_time,channel_contract_id,channel_order_item_id,contract_id,contract_status,customer_id,entity,field,form_id,hash_code,material_id,order_id,order_item_id,rental_code,value
60,,Y,true,0,,,2024-11-21 08:56:07.347000 +00:00,,contract-100117321793673473,1001173217936734731532966,0105432600054-0101-50000A,PENDING_CONFIRMATION,87a75cc81c5d2c0573b54b8f0e36028b,CollectOrderItem,orderItemId,docusign_00001,33e106c0ede8e710445ab782c7f4175d,WP_113725,0105432600054,0105432600054-0101,50000A,0105432600054-0101
60,2029-11-22,Y,true,0,2024-11-22,,2024-11-21 08:56:05.905000 +00:00,,contract-100117321793659051,1001173217936590511800378,0105432600053-0101-50000A,ACTIVE,c353aed7cd529498f0eff0f78250b40c,CollectOrderItem,orderItemId,docusign_00001,78d314f76f50d77c8c8036769fd5c921,WP_113792,0105432600053,0105432600053-0101,50000A,0105432600053-0101
0,,Y,true,0,2024-11-22,,2024-11-21 08:56:04.340000 +00:00,,contract-100117321793643400,1001173217936434001110376,0105432600052-0101-N0000A,ACTIVE,7208794c482eb2ec9081be39caa21dcf,CollectOrderItem,orderItemId,docusign_00001,0688b8f28a6a8e75c88e0a19ac6bf9ed,WP_113713,0105432600052,0105432600052-0101,N0000A,0105432600052-0101
0,,Y,true,0,2024-11-22,,2024-11-21 08:56:02.946000 +00:00,,contract-100117321793629474,1001173217936294741883730,0105432600051-0101-N0000A,ACTIVE,188d7efd758c438c47497a62668b96bd,CollectOrderItem,orderItemId,docusign_00001,31fc1fa363be2f0142acdbe62502e9ad,WP_113637,0105432600051,0105432600051-0101,N0000A,0105432600051-0101
60,2029-11-22,Y,true,0,2024-11-22,,2024-11-21 08:56:01.171000 +00:00,,contract-100117321793611724,1001173217936117241968631,0105432600050-0101-50000A,ACTIVE,43cf41d8ef9b2c9167d888d0820f84e7,CollectOrderItem,orderItemId,docusign_00001,5dbad737fd53b385cfe874d7883fc58f,WP_113725,0105432600050,0105432600050-0101,50000A,0105432600050-0101
36,2027-11-22,Y,true,0,2024-11-22,,2024-11-21 08:55:59.805000 +00:00,,contract-100117321793598054,1001173217935980541846831,0105432600049-0101-30000A,ACTIVE,6394d27873c8c582e746210bf607bda4,CollectOrderItem,orderItemId,docusign_00001,beb35c6098a60696adc3c97a7df26ab3,WP_113725,0105432600049,0105432600049-0101,30000A,0105432600049-0101
0,,Y,true,0,2024-11-22,,2024-11-21 08:55:58.020000 +00:00,,contract-100117321793580212,1001173217935802121791368,0105432600048-0101-N0000A,ACTIVE,fe45d95a3fc7934ebfa38355ad2d26ca,CollectOrderItem,orderItemId,docusign_00001,f490119fc972ed0b4431cff465881dd7,WP_113782,0105432600048,0105432600048-0101,N0000A,0105432600048-0101
36,2027-11-22,Y,true,0,2024-11-22,,2024-11-21 08:55:56.660000 +00:00,,contract-100117321793566610,1001173217935666101162973,0105432600047-0101-30000A,ACTIVE,1aab6570dc91040237909e8790dc139a,CollectOrderItem,orderItemId,docusign_00001,08f1f6c01d68196b5e488149c1c449a9,WP_113819,0105432600047,0105432600047-0101,30000A,0105432600047-0101
84,2031-11-22,Y,true,0,2024-11-22,,2024-11-21 08:55:55.297000 +00:00,,contract-100117321793552970,1001173217935529701764742,0105432600046-0101-70000A,ACTIVE,c94138d2ba3f6defe36a32e83ca5b5d8,CollectOrderItem,orderItemId,docusign_00001,480be35210bcd13d2ec9bf915dbd7bd5,WP_113781,0105432600046,0105432600046-0101,70000A,0105432600046-0101
60,2029-11-22,Y,true,0,2024-11-22,,2024-11-21 08:55:54.116000 +00:00,,contract-100117321793541160,1001173217935411601075522,0105432600045-0101-50000A,ACTIVE,336f00f0b257ce8263765353b74ac774,CollectOrderItem,orderItemId,docusign_00001,b8a78979e4a1501a8ae335ea16fdef70,WP_113729,0105432600045,0105432600045-0101,50000A,0105432600045-0101
84,2031-11-22,Y,true,0,2024-11-22,,2024-11-21 08:55:52.932000 +00:00,,contract-100117321793529333,1001173217935293331444929,0105432600044-0101-70000A,ACTIVE,4890b98f59dd73618395e7554ed39150,CollectOrderItem,orderItemId,docusign_00001,6aebc12f9a143ebd59efd93deafcb1d2,WP_113792,0105432600044,0105432600044-0101,70000A,0105432600044-0101
84,,Y,true,0,,,2024-11-21 08:55:51.484000 +00:00,,contract-100117321793514862,1001173217935148621171131,0105432600043-0101-70000A,PENDING_CONFIRMATION,cfd0b4f86079331be7d50d495a6d13e1,CollectOrderItem,orderItemId,docusign_00001,dbee21e6e2b8afb2bdf2f1a8c5946235,WP_113781,0105432600043,0105432600043-0101,70000A,0105432600043-0101
60,2029-11-22,Y,true,0,2024-11-22,,2024-11-21 08:55:49.969000 +00:00,,contract-100117321793499704,1001173217934997041062086,0105432600042-0101-50000A,ACTIVE,52c008e003fff81aef6dd8c7c6ef7dfb,CollectOrderItem,orderItemId,docusign_00001,97c0dbd06dd2f94eabbcf464c06da010,WP_113816,0105432600042,0105432600042-0101,50000A,0105432600042-0101
84,2031-11-22,Y,true,0,2024-11-22,,2024-11-21 08:55:48.712000 +00:00,,contract-100117321793487122,1001173217934871221462800,0105432600041-0101-70000A,ACTIVE,44e9cb03605fa579945754b4d19ce103,CollectOrderItem,orderItemId,docusign_00001,36d9458561f6adf569d77ecf9e6bbeb5,WP_113727,0105432600041,0105432600041-0101,70000A,0105432600041-0101
84,2031-11-22,Y,true,0,2024-11-22,,2024-11-21 08:55:47.251000 +00:00,,contract-100117321793472512,1001173217934725121286424,0105432600040-0101-70000A,ACTIVE,96a2a1f2677cace44ff49a1c5f67fcc5,CollectOrderItem,orderItemId,docusign_00001,9f118c97bd3496c64c97410e3e08112d,WP_113727,0105432600040,0105432600040-0101,70000A,0105432600040-0101
0,,Y,true,0,2024-11-22,,2024-11-21 08:55:46.110000 +00:00,,contract-100117321793461122,1001173217934611221740835,0105432600039-0101-N0000A,ACTIVE,e2b303fecc4dca0ab40172a36c307163,CollectOrderItem,orderItemId,docusign_00001,ae90ce8075a6a18f7725d86e426f0530,WP_113725,0105432600039,0105432600039-0101,N0000A,0105432600039-0101
84,2031-11-22,Y,true,0,2024-11-22,,2024-11-21 08:55:44.512000 +00:00,,contract-100117321793445133,1001173217934451331671042,0105432600038-0101-70000A,ACTIVE,a398552bc9d6559427c00d605543206e,CollectOrderItem,orderItemId,docusign_00001,88adbd655b958234c92e14e5743dc02e,WP_113729,0105432600038,0105432600038-0101,70000A,0105432600038-0101
60,2029-11-22,Y,true,0,2024-11-22,,2024-11-21 08:55:43.262000 +00:00,,contract-100117321793432631,1001173217934326311819719,0105432600037-0101-50000A,ACTIVE,615e8903a3e5a4147c628ee77be740ea,CollectOrderItem,orderItemId,docusign_00001,bd941245e5eca47af31ce3f9db2cda89,WP_113786,0105432600037,0105432600037-0101,50000A,0105432600037-0101
60,2029-11-22,Y,true,0,2024-11-22,,2024-11-21 08:55:41.978000 +00:00,,contract-100117321793419791,1001173217934197911701547,0105432600036-0101-50000A,ACTIVE,81d5e5a3bba45824ac4ebb3d5dfb9964,CollectOrderItem,orderItemId,docusign_00001,4fd872a7ccc95ce590712ee48fcfb6f5,WP_113781,0105432600036,0105432600036-0101,50000A,0105432600036-0101
0,,Y,true,0,2024-11-22,,2024-11-21 08:55:40.633000 +00:00,,contract-100117321793406344,1001173217934063441598066,0105432600035-0101-N0000A,ACTIVE,96b47287480149f8b149169f77b88bcc,CollectOrderItem,orderItemId,docusign_00001,492b878bff128e7ea7f1b72d4b0957eb,WP_113793,0105432600035,0105432600035-0101,N0000A,0105432600035-0101
84,,Y,true,0,,,2024-11-21 08:55:39.186000 +00:00,,contract-100117321793391870,1001173217933918701365701,0105432600034-0101-70000A,PENDING_CONFIRMATION,b22db46fd4a72f56efbcfad51f5e0cfc,CollectOrderItem,orderItemId,docusign_00001,9270f9902f59a0517f1022df1417fe8d,WP_113793,0105432600034,0105432600034-0101,70000A,0105432600034-0101
60,2029-11-22,Y,true,0,2024-11-22,,2024-11-21 08:55:37.477000 +00:00,,contract-100117321793374783,1001173217933747831315851,0105432600033-0101-50000A,ACTIVE,a814b0461de5041b99d1f18edcbea1ba,CollectOrderItem,orderItemId,docusign_00001,8daceb761cf65d0e801431a8aaa14002,WP_113727,0105432600033,0105432600033-0101,50000A,0105432600033-0101
0,,Y,true,0,2024-11-22,,2024-11-21 08:55:35.664000 +00:00,,contract-100117321793356660,1001173217933566601775611,0105432600032-0101-N0000A,ACTIVE,5ba6626fe1e80305209837af4221d9f2,CollectOrderItem,orderItemId,docusign_00001,9ae1f48ae465c9ab38543e0ff2e7501b,WP_113780,0105432600032,0105432600032-0101,N0000A,0105432600032-0101
60,,Y,true,0,,,2024-11-21 08:55:33.916000 +00:00,,contract-100117321793339174,1001173217933391741202703,0105432600031-0101-50000A,PENDING_CONFIRMATION,dee2cc0999e3051dc6bbd87b5c74bfe5,CollectOrderItem,orderItemId,docusign_00001,481057b4650efec729dc67ad16d73550,WP_113819,0105432600031,0105432600031-0101,50000A,0105432600031-0101
36,,Y,true,0,,,2024-11-21 08:55:32.662000 +00:00,,contract-100117321793326620,1001173217933266201982912,0105432600030-0101-30000A,PENDING_CONFIRMATION,ed8e5bae1b2140612f8769134c126b1e,CollectOrderItem,orderItemId,docusign_00001,0491f0dafdfb7243a51216220ad4b686,WP_113643,0105432600030,0105432600030-0101,30000A,0105432600030-0101
84,2031-11-22,Y,true,0,2024-11-22,,2024-11-21 08:55:31.416000 +00:00,,contract-100117321793314171,1001173217933141711407427,0105432600029-0101-70000A,ACTIVE,fa11a1f3a53dcad9e5e7b2b692419151,CollectOrderItem,orderItemId,docusign_00001,d925612733c483544b87ad07db67b21f,WP_113784,0105432600029,0105432600029-0101,70000A,0105432600029-0101
0,,Y,true,0,2024-11-22,,2024-11-21 08:55:29.957000 +00:00,,contract-100117321793299582,1001173217932995821259212,0105432600028-0101-N0000A,ACTIVE,aea3a3e6ab081912520b00865f624367,CollectOrderItem,orderItemId,docusign_00001,b7f11fd09e68da61d00b84c26c666992,WP_113643,0105432600028,0105432600028-0101,N0000A,0105432600028-0101
0,,Y,true,0,2024-11-22,,2024-11-21 08:55:27.797000 +00:00,,contract-100117321793277980,1001173217932779801683536,0105432600027-0101-N0000A,ACTIVE,879b8fefed3aecfae8b54c85205cd1f2,CollectOrderItem,orderItemId,docusign_00001,5356aa4c284016ba835a1a41d6e53703,WP_113729,0105432600027,0105432600027-0101,N0000A,0105432600027-0101
60,2029-11-22,Y,true,0,2024-11-22,,2024-11-21 08:55:26.119000 +00:00,,contract-100117321793261191,1001173217932611911731215,0105432600026-0101-50000A,ACTIVE,6450ba73f04b5f8b99361dcaff99be59,CollectOrderItem,orderItemId,docusign_00001,9520611a08752bd60bdf09dd1caa4e21,WP_113793,0105432600026,0105432600026-0101,50000A,0105432600026-0101
84,2031-11-22,Y,true,0,2024-11-22,,2024-11-21 08:55:24.163000 +00:00,,contract-100117321793241643,1001173217932416431455321,0105432600025-0101-70000A,ACTIVE,999cdb891e4c6630935eaa27a5515d47,CollectOrderItem,orderItemId,docusign_00001,b4989de4fce086da8c3940b793e4cc38,WP_113784,0105432600025,0105432600025-0101,70000A,0105432600025-0101
84,2031-11-22,Y,true,0,2024-11-22,,2024-11-21 08:55:22.754000 +00:00,,contract-100117321793227550,1001173217932275501471491,0105432600024-0101-70000A,ACTIVE,87aa358fc7ffb5746426d477bf3ce965,CollectOrderItem,orderItemId,docusign_00001,21c4b553401f10620425d903aaf32e25,WP_113725,0105432600024,0105432600024-0101,70000A,0105432600024-0101
60,2029-11-22,Y,true,0,2024-11-22,,2024-11-21 08:55:21.410000 +00:00,,contract-100117321793214123,1001173217932141231499546,0105432600023-0101-50000A,ACTIVE,a3b491781d741ab462c7486ed03f8cb8,CollectOrderItem,orderItemId,docusign_00001,5c18a774345d6f05bc1f08c1a79efcbe,WP_113816,0105432600023,0105432600023-0101,50000A,0105432600023-0101
60,2029-11-22,Y,true,0,2024-11-22,,2024-11-21 08:55:19.404000 +00:00,,contract-100117321793194061,1001173217931940611205563,0105432600022-0101-50000A,ACTIVE,27b6b1f287dd0960d1b400ca3db2d659,CollectOrderItem,orderItemId,docusign_00001,8e5128c8c9454795bb9f75d8efda8438,WP_113793,0105432600022,0105432600022-0101,50000A,0105432600022-0101
84,2031-11-22,Y,true,0,2024-11-22,,2024-11-21 08:55:18.192000 +00:00,,contract-100117321793181943,1001173217931819431379607,0105432600021-0101-70000A,ACTIVE,860007496d48fcbf1c3774b79d132b34,CollectOrderItem,orderItemId,docusign_00001,c0b1da7e0ab4212358aa0a017e33a91a,WP_113780,0105432600021,0105432600021-0101,70000A,0105432600021-0101
36,2027-11-22,Y,true,0,2024-11-22,,2024-11-21 08:55:16.853000 +00:00,,contract-100117321793168532,1001173217931685321799315,0105432600020-0101-30000A,ACTIVE,2fa262d8150332311a4091c02d20d098,CollectOrderItem,orderItemId,docusign_00001,d2c5cd09bb9fc97e340f3eaa415113e3,WP_113782,0105432600020,0105432600020-0101,30000A,0105432600020-0101
84,2031-11-22,Y,true,0,2024-11-22,,2024-11-21 08:55:15.444000 +00:00,,contract-100117321793154452,1001173217931544521878511,0105432600019-0101-70000A,ACTIVE,6c3a63362336b5cbc7d7bc85faef1988,CollectOrderItem,orderItemId,docusign_00001,d4bd7ff3b1f8725d92d32d221f66490c,WP_113816,0105432600019,0105432600019-0101,70000A,0105432600019-0101
36,2027-11-22,Y,true,0,2024-11-22,,2024-11-21 08:55:13.726000 +00:00,,contract-100117321793137282,1001173217931372821634758,0105432600018-0101-30000A,ACTIVE,a34cd3ac5d48bb787835cafa893b38c2,CollectOrderItem,orderItemId,docusign_00001,ceff870325cb29dabdf5dca4fba51e32,WP_113627,0105432600018,0105432600018-0101,30000A,0105432600018-0101
0,,Y,true,0,2024-11-22,,2024-11-21 08:55:11.726000 +00:00,,contract-100117321793117272,1001173217931172721234592,0105432600017-0101-N0000A,ACTIVE,4e76f4130c6a0bb193009b4f5ae3d5eb,CollectOrderItem,orderItemId,docusign_00001,257477a90e93b69015ddd3ce05a05755,WP_113713,0105432600017,0105432600017-0101,N0000A,0105432600017-0101
0,,Y,true,0,2024-11-22,,2024-11-21 08:55:09.868000 +00:00,,contract-100117321793098693,1001173217930986931020849,0105432600016-0101-N0000A,ACTIVE,0dbb57843257f189d4ac688a2c522905,CollectOrderItem,orderItemId,docusign_00001,aecd5b770effb5e3b5d90c21a9aa4743,WP_113781,0105432600016,0105432600016-0101,N0000A,0105432600016-0101
60,2029-11-22,Y,true,0,2024-11-22,,2024-11-21 08:55:05.645000 +00:00,,contract-100117321793057163,1001173217930571631557922,0105432600015-0101-50000A,ACTIVE,0bd2f21a55dad9f82c3ff392590f2f27,CollectOrderItem,orderItemId,docusign_00001,34d1eb9c6127786e0f2482315e54134f,WP_113816,0105432600015,0105432600015-0101,50000A,0105432600015-0101
36,,Y,true,0,,,2024-11-21 07:48:30.841000 +00:00,,gid://shopify/SubscriptionContract/12780929240,S-241121-000017,0105432600013-0101-30000A,PENDING_CONFIRMATION,3e0a9c25d3db65e89076167027576dbf,CollectOrderItem,orderItemId,,d7d96814be39bdbb115e0f189b2cda27,WP_113727,0105432600013,0105432600013-0101,30000A,0105432600013-0101
36,,Y,true,0,,,2024-11-21 07:41:48.446000 +00:00,,gid://shopify/SubscriptionContract/12780863704,S-241121-000016,0105432600012-0101-30000A,PENDING_CONFIRMATION,a9ca8a4f57445ec73231e65c9b59b2c1,CollectOrderItem,orderItemId,,8bbf98613d3259019e5aaf2e37d5eca6,WP_113781,0105432600012,0105432600012-0101,30000A,0105432600012-0101
36,,Y,true,0,,,2024-11-21 06:58:32.424000 +00:00,,gid://shopify/SubscriptionContract/12780536024,S-241121-000015,0105432600010-0101-30000A,PENDING_CONFIRMATION,7da051aad0a08d5b6bb09ee387be6a64,CollectOrderItem,orderItemId,,832f304abe99c18211b19a305d2de2c9,WP_113818,0105432600010,0105432600010-0101,30000A,0105432600010-0101
36,,Y,true,0,,,2024-11-21 06:54:45.773000 +00:00,,gid://shopify/SubscriptionContract/12780437720,S-241121-000013,0105432600009-0101-30000A,PENDING_CONFIRMATION,7da051aad0a08d5b6bb09ee387be6a64,CollectOrderItem,orderItemId,,c7bcf901e5f8abe91f18f8bd2b9d0e8b,WP_113781,0105432600009,0105432600009-0101,30000A,0105432600009-0101
36,,Y,true,0,,,2024-11-21 06:54:45.773000 +00:00,,gid://shopify/SubscriptionContract/12780470488,S-241121-000014,0105432600009-0201-30000A,PENDING_CONFIRMATION,7da051aad0a08d5b6bb09ee387be6a64,CollectOrderItem,orderItemId,,d80021f24081af4e68147db4e9209b99,WP_113781,0105432600009,0105432600009-0201,30000A,0105432600009-0201
36,,Y,true,0,,,2024-11-21 06:52:20.751000 +00:00,,gid://shopify/SubscriptionContract/12780372184,S-241121-000012,0105432600008-0101-30000A,PENDING_CONFIRMATION,7da051aad0a08d5b6bb09ee387be6a64,CollectOrderItem,orderItemId,,55748076bdd17b9efa35691b757c1e65,WP_113725,0105432600008,0105432600008-0101,30000A,0105432600008-0101
36,,Y,true,0,,,2024-11-21 06:47:59.161000 +00:00,,gid://shopify/SubscriptionContract/12780110040,S-241121-000007,0105432600007-0201-30000A,PENDING_CONFIRMATION,7da051aad0a08d5b6bb09ee387be6a64,CollectOrderItem,orderItemId,,239f4ee5479bf1900ded198dfbf31525,WP_113727,0105432600007,0105432600007-0201,30000A,0105432600007-0201
36,2027-11-26,Y,true,0,2024-11-26,,2024-11-21 06:47:59.161000 +00:00,,gid://shopify/SubscriptionContract/12780142808,S-241121-000008,0105432600007-0301-30000A,ACTIVE,7da051aad0a08d5b6bb09ee387be6a64,CollectOrderItem,orderItemId,,18a866d7c3c2bc31f5b5a490d61824d6,WP_113727,0105432600007,0105432600007-0301,30000A,0105432600007-0301
36,,Y,true,0,,,2024-11-21 06:47:59.161000 +00:00,,gid://shopify/SubscriptionContract/12780175576,S-241121-000009,0105432600007-0401-30000A,PENDING_CONFIRMATION,7da051aad0a08d5b6bb09ee387be6a64,CollectOrderItem,orderItemId,,951a92b36fed34f641f2f0184b004bad,WP_113727,0105432600007,0105432600007-0401,30000A,0105432600007-0401
36,,Y,true,0,,,2024-11-21 06:47:59.161000 +00:00,,gid://shopify/SubscriptionContract/12780208344,S-241121-000010,0105432600007-0501-30000A,PENDING_CONFIRMATION,7da051aad0a08d5b6bb09ee387be6a64,CollectOrderItem,orderItemId,,ebe976729451205b33249fd0b829de5c,WP_113727,0105432600007,0105432600007-0501,30000A,0105432600007-0501
36,,Y,true,0,,,2024-11-21 06:47:59.161000 +00:00,,gid://shopify/SubscriptionContract/12780241112,S-241121-000011,0105432600007-0601-30000A,PENDING_CONFIRMATION,7da051aad0a08d5b6bb09ee387be6a64,CollectOrderItem,orderItemId,,00299ab2b2f9523559427f7ea8f4ebc0,WP_113727,0105432600007,0105432600007-0601,30000A,0105432600007-0601
36,,Y,true,0,,,2024-11-21 06:47:59.142000 +00:00,,gid://shopify/SubscriptionContract/12780077272,S-241121-000006,0105432600007-0101-30000A,PENDING_CONFIRMATION,7da051aad0a08d5b6bb09ee387be6a64,CollectOrderItem,orderItemId,,d65a030ed8e6dcbe08c5827d4273452d,WP_113727,0105432600007,0105432600007-0101,30000A,0105432600007-0101
36,,Y,true,0,,,2024-11-21 02:12:26.232000 +00:00,,gid://shopify/SubscriptionContract/12777685208,S-241121-000003,0105432600002-0201-30000A,PENDING_CONFIRMATION,d669fdc307c8372dc05d0b13554c007b,CollectOrderItem,orderItemId,,d23f8c372688b4655638c7f98336cebe,WP_113727,0105432600002,0105432600002-0201,30000A,0105432600002-0201
36,,Y,true,0,,,2024-11-21 02:12:26.232000 +00:00,,gid://shopify/SubscriptionContract/12777717976,S-241121-000004,0105432600002-0301-30000A,PENDING_CONFIRMATION,d669fdc307c8372dc05d0b13554c007b,CollectOrderItem,orderItemId,,24e88d957c2880e52af591d6de8848dc,WP_113727,0105432600002,0105432600002-0301,30000A,0105432600002-0301
36,,Y,true,0,,,2024-11-21 02:12:26.214000 +00:00,,gid://shopify/SubscriptionContract/12777652440,S-241121-000002,0105432600002-0101-30000A,PENDING_CONFIRMATION,d669fdc307c8372dc05d0b13554c007b,CollectOrderItem,orderItemId,,1570eab3e6875177849c8c46a82724b7,WP_113727,0105432600002,0105432600002-0101,30000A,0105432600002-0101
36,,Y,true,0,,,2024-11-21 01:59:30.463000 +00:00,,gid://shopify/SubscriptionContract/12777357528,S-241121-000001,0105432600001-0101-30000A,PENDING_CONFIRMATION,d0a651277d7b2cacc5910e946debd9db,CollectOrderItem,orderItemId,,93f2ced55199829d692af776aa5d2513,WP_113727,0105432600001,0105432600001-0101,30000A,0105432600001-0101
36,,Y,true,0,,,2024-11-20 08:26:17.751000 +00:00,,gid://shopify/SubscriptionContract/15065907385,S-241120-000013,0105432500125-0101-30000A,PENDING_CONFIRMATION,d669fdc307c8372dc05d0b13554c007b,CollectOrderItem,orderItemId,,d91414228f0a3edc3f0e3fee8b6c7438,WP_113783,0105432500125,0105432500125-0101,30000A,0105432500125-0101
36,,Y,true,0,,,2024-11-20 08:11:21.889000 +00:00,,gid://shopify/SubscriptionContract/15065841849,S-241120-000012,0105432500124-0101-30000A,PENDING_CONFIRMATION,d669fdc307c8372dc05d0b13554c007b,CollectOrderItem,orderItemId,,15bdfd56b94b5ce8aa4565f4f526da6d,WP_113781,0105432500124,0105432500124-0101,30000A,0105432500124-0101
36,,Y,true,0,,,2024-11-20 08:06:51.209000 +00:00,,gid://shopify/SubscriptionContract/15065710777,S-241120-000010,0105432500123-0201-30000A,PENDING_CONFIRMATION,d669fdc307c8372dc05d0b13554c007b,CollectOrderItem,orderItemId,,f9c2dcb8d62387b72052809eb73db04c,WP_113793,0105432500123,0105432500123-0201,30000A,0105432500123-0201
36,,Y,true,0,,,2024-11-20 08:06:51.209000 +00:00,,gid://shopify/SubscriptionContract/15065743545,S-241120-000011,0105432500123-0301-30000A,PENDING_CONFIRMATION,d669fdc307c8372dc05d0b13554c007b,CollectOrderItem,orderItemId,,0f831ae918bbc52735e324a6294bf3a1,WP_113793,0105432500123,0105432500123-0301,30000A,0105432500123-0301
36,,Y,true,0,,,2024-11-20 08:06:51.205000 +00:00,,gid://shopify/SubscriptionContract/15065678009,S-241120-000009,0105432500123-0101-30000A,PENDING_CONFIRMATION,d669fdc307c8372dc05d0b13554c007b,CollectOrderItem,orderItemId,,d319f4abe84362e1b7629c9121988377,WP_113793,0105432500123,0105432500123-0101,30000A,0105432500123-0101
36,,Y,true,0,,,2024-11-20 04:48:20.520000 +00:00,,gid://shopify/SubscriptionContract/15064531129,S-241120-000007,0105432500119-0101-30000A,PENDING_CONFIRMATION,d669fdc307c8372dc05d0b13554c007b,CollectOrderItem,orderItemId,,de1a430942f831eab174a66a15b43dc3,WP_113783,0105432500119,0105432500119-0101,30000A,0105432500119-0101
36,,Y,true,0,,,2024-11-20 04:42:06.981000 +00:00,,gid://shopify/SubscriptionContract/15064334521,S-241120-000004,0105432500114-0101-30000A,PENDING_CONFIRMATION,d669fdc307c8372dc05d0b13554c007b,CollectOrderItem,orderItemId,,9e1a20a5f74f2367889c9cc573571f1f,WP_113781,0105432500114,0105432500114-0101,30000A,0105432500114-0101
36,,Y,true,0,,,2024-11-20 04:42:07.003000 +00:00,,gid://shopify/SubscriptionContract/15064367289,S-241120-000005,0105432500114-0201-30000A,PENDING_CONFIRMATION,d669fdc307c8372dc05d0b13554c007b,CollectOrderItem,orderItemId,,31faff7e8af2e1c5743e998ae0bcc3b2,WP_113781,0105432500114,0105432500114-0201,30000A,0105432500114-0201
60,,Y,true,0,,,2024-11-20 04:32:53.836000 +00:00,,gid://shopify/SubscriptionContract/12765429976,S-241120-000005,0105432500113-0101-50000A,PENDING_CONFIRMATION,d669fdc307c8372dc05d0b13554c007b,CollectOrderItem,orderItemId,,a3a3a540c8b8546156a88c75f11719b5,WP_113818,0105432500113,0105432500113-0101,50000A,0105432500113-0101
36,,Y,true,0,,,2024-11-20 04:29:59.572000 +00:00,,gid://shopify/SubscriptionContract/15064236217,S-241120-000003,0105432500112-0201-30000A,PENDING_CONFIRMATION,d669fdc307c8372dc05d0b13554c007b,CollectOrderItem,orderItemId,,bc64727c7a7c6a78755557b6560408ec,WP_113781,0105432500112,0105432500112-0201,30000A,0105432500112-0201
36,,Y,true,0,,,2024-11-20 04:29:59.568000 +00:00,,gid://shopify/SubscriptionContract/15064203449,S-241120-000002,0105432500112-0101-30000A,PENDING_CONFIRMATION,d669fdc307c8372dc05d0b13554c007b,CollectOrderItem,orderItemId,,74427789d01376b90f111ee3ace8f164,WP_113781,0105432500112,0105432500112-0101,30000A,0105432500112-0101
36,2027-11-21,Y,true,0,2024-11-21,,2024-11-20 04:29:19.154000 +00:00,,gid://shopify/SubscriptionContract/12765331672,S-241120-000004,0105432500110-0101-30000A,ACTIVE,210ff935da17920ca96f75ff19782baa,CollectOrderItem,orderItemId,,091c429bb860f681d5110278b1e26ecf,WP_113818,0105432500110,0105432500110-0101,30000A,0105432500110-0101
36,,Y,true,0,,,2024-11-20 03:02:01.745000 +00:00,,gid://shopify/SubscriptionContract/12764446936,S-241120-000001,0105432500107-0101-30000A,CONTRACT_CANCELLED,d669fdc307c8372dc05d0b13554c007b,CollectOrderItem,orderItemId,,cc6881d08981fbdb345c3e86b1fd0c5f,WP_113818,0105432500107,0105432500107-0101,30000A,0105432500107-0101
36,,Y,true,0,,,2024-11-20 03:02:01.762000 +00:00,,gid://shopify/SubscriptionContract/12764479704,S-241120-000002,0105432500107-0201-30000A,CONTRACT_CANCELLED,d669fdc307c8372dc05d0b13554c007b,CollectOrderItem,orderItemId,,1f344744c5bab3040cee803fb8fbf25a,WP_113818,0105432500107,0105432500107-0201,30000A,0105432500107-0201
36,,Y,true,0,,,2024-11-20 03:02:01.762000 +00:00,,gid://shopify/SubscriptionContract/12764512472,S-241120-000003,0105432500107-0301-30000A,CONTRACT_CANCELLED,d669fdc307c8372dc05d0b13554c007b,CollectOrderItem,orderItemId,,f76f4c4d76ff6265e893fb54c23946df,WP_113818,0105432500107,0105432500107-0301,30000A,0105432500107-0301
0,,Y,true,0,2024-11-21,,2024-11-20 01:03:15.852000 +00:00,,contract-100117320645958530,1001173206459585301888494,0105432500106-0101-N0000A,ACTIVE,2eb67d6bbe53b24b3dc3cfc6e0b0b573,CollectOrderItem,orderItemId,docusign_00001,df80442faea5dbbecaa964980a8db472,WP_113627,0105432500106,0105432500106-0101,N0000A,0105432500106-0101
0,,Y,true,0,,,2024-11-20 01:03:12.133000 +00:00,,contract-100117320645921344,1001173206459213441322728,0105432500105-0101-N0000A,PENDING_CONFIRMATION,6fc70e4735f746525f43b3409982cb17,CollectOrderItem,orderItemId,docusign_00001,1d508b42874456a6a3568980734ee6dd,WP_113782,0105432500105,0105432500105-0101,N0000A,0105432500105-0101
36,,Y,true,0,,,2024-11-20 01:03:08.280000 +00:00,,contract-100117320645882833,1001173206458828331065296,0105432500104-0101-30000A,PENDING_CONFIRMATION,299a25d0c2381653b23a7fee8ab12792,CollectOrderItem,orderItemId,docusign_00001,0e07bcc87f2c5934671b90e307ea5ea3,WP_113627,0105432500104,0105432500104-0101,30000A,0105432500104-0101
36,,Y,true,0,,,2024-11-20 01:03:03.152000 +00:00,,contract-100117320645831542,1001173206458315421779601,0105432500103-0101-30000A,PENDING_CONFIRMATION,a9f4f8081ce3753c8df4cedf01ec5898,CollectOrderItem,orderItemId,docusign_00001,0d45b728cd28057fa2ed71654178ca62,WP_113780,0105432500103,0105432500103-0101,30000A,0105432500103-0101
