is_active,is_tax_exempt,quantity,total_price,create_time,update_time,charge_id,charge_item_id,charge_item_type,entity,field,hash_code,receipt_id,service_flow_id,value
Y,false,1,40.00,2024-12-03 13:11:39.107237 +00:00,,0105433700042-0101-30000A-33,1Z1oIDWj2c7,RENTAL_FEE,CollectCharge,charge_id,3b2f5b468af9f01e8de33ce40c92d99c,,,0105433700042-0101-30000A-33
Y,false,1,40.00,2024-12-03 13:11:39.107202 +00:00,,0105433700042-0101-30000A-32,1Z1oIDWj2c5,RENTAL_FEE,CollectCharge,charge_id,210f1cc2e476ff633e7861e53d1d98d0,,,0105433700042-0101-30000A-32
Y,false,1,40.00,2024-12-03 13:11:39.107167 +00:00,,0105433700042-0101-30000A-31,1Z1oIDWRRTz,RENTAL_FEE,CollectCharge,charge_id,cad68bf995be680ff8a131482904f163,,,0105433700042-0101-30000A-31
Y,false,1,40.00,2024-12-03 13:11:39.107132 +00:00,,0105433700042-0101-30000A-30,1Z1oIDWRRTx,RENTAL_FEE,CollectCharge,charge_id,8646ccfb084db04b25a00fcca636e8d9,,,0105433700042-0101-30000A-30
Y,false,1,40.00,2024-12-03 13:11:39.107094 +00:00,,0105433700042-0101-30000A-29,1Z1oIDWRRTv,RENTAL_FEE,CollectCharge,charge_id,83cbff18f7289f51e57905d40b5f6db0,,,0105433700042-0101-30000A-29
Y,false,1,40.00,2024-12-03 13:11:39.107053 +00:00,,0105433700042-0101-30000A-28,1Z1oIDWRRTt,RENTAL_FEE,CollectCharge,charge_id,fc8e91e895f97dda7ae24039e3f0587b,,,0105433700042-0101-30000A-28
Y,false,1,40.00,2024-12-03 13:11:39.106820 +00:00,,0105433700042-0101-30000A-27,1Z1oIDWRRTr,RENTAL_FEE,CollectCharge,charge_id,0217b53cb9dab0bcc3f7dad6d72f96d5,,,0105433700042-0101-30000A-27
Y,false,1,40.00,2024-12-03 13:11:39.106783 +00:00,,0105433700042-0101-30000A-26,1Z1oIDWRRTp,RENTAL_FEE,CollectCharge,charge_id,7921563ab7b7f5ee886e29844c3e4960,,,0105433700042-0101-30000A-26
Y,false,1,40.00,2024-12-03 13:11:39.106746 +00:00,,0105433700042-0101-30000A-25,1Z1oIDWRRTn,RENTAL_FEE,CollectCharge,charge_id,e52b907aae21283ddd29c3ccee869306,,,0105433700042-0101-30000A-25
Y,false,1,40.00,2024-12-03 13:11:39.106708 +00:00,,0105433700042-0101-30000A-24,1Z1oIDWRRTl,RENTAL_FEE,CollectCharge,charge_id,390c27dad9b7faaed417bcd3c1873c5a,,,0105433700042-0101-30000A-24
Y,false,1,40.00,2024-12-03 13:11:39.106672 +00:00,,0105433700042-0101-30000A-23,1Z1oIDWRRTj,RENTAL_FEE,CollectCharge,charge_id,8ef7a6153e3df752d2a0a69ad5d6313d,,,0105433700042-0101-30000A-23
Y,false,1,40.00,2024-12-03 13:11:39.106636 +00:00,,0105433700042-0101-30000A-22,1Z1oIDWRRTh,RENTAL_FEE,CollectCharge,charge_id,bfbbb9557f0ab2991a0373618f589813,,,0105433700042-0101-30000A-22
Y,false,1,40.00,2024-12-03 13:11:39.106600 +00:00,,0105433700042-0101-30000A-21,1Z1oIDWRRTf,RENTAL_FEE,CollectCharge,charge_id,9562e8812295546fbdb95fb257f08e3d,,,0105433700042-0101-30000A-21
Y,false,1,40.00,2024-12-03 13:11:39.106559 +00:00,,0105433700042-0101-30000A-20,1Z1oIDWRRTd,RENTAL_FEE,CollectCharge,charge_id,817d06f4e1be8758ae8faf38670db8e4,,,0105433700042-0101-30000A-20
Y,false,1,40.00,2024-12-03 13:11:39.106521 +00:00,,0105433700042-0101-30000A-19,1Z1oIDWRRTb,RENTAL_FEE,CollectCharge,charge_id,bf606e666ab4d35033939b7c5cc3f1ab,,,0105433700042-0101-30000A-19
Y,false,1,40.00,2024-12-03 13:11:39.106485 +00:00,,0105433700042-0101-30000A-18,1Z1oIDWRRTZ,RENTAL_FEE,CollectCharge,charge_id,8e9bad6704ea692ed69c07aaa631113b,,,0105433700042-0101-30000A-18
Y,false,1,40.00,2024-12-03 13:11:39.106449 +00:00,,0105433700042-0101-30000A-17,1Z1oIDWRRTX,RENTAL_FEE,CollectCharge,charge_id,110d17851cd62b42aedee4baf2c53bf5,,,0105433700042-0101-30000A-17
Y,false,1,40.00,2024-12-03 13:11:39.106413 +00:00,,0105433700042-0101-30000A-16,1Z1oIDWRRTV,RENTAL_FEE,CollectCharge,charge_id,8a8e723f5eaf2f02c9a14321c38a5adb,,,0105433700042-0101-30000A-16
Y,false,1,40.00,2024-12-03 13:11:39.106377 +00:00,,0105433700042-0101-30000A-15,1Z1oIDWRRTT,RENTAL_FEE,CollectCharge,charge_id,8264f3f55ecbae7306d805b8b0b7542f,,,0105433700042-0101-30000A-15
Y,false,1,40.00,2024-12-03 13:11:39.106341 +00:00,,0105433700042-0101-30000A-14,1Z1oIDWRRTR,RENTAL_FEE,CollectCharge,charge_id,8287d1d92051a3296d136dc55ec3a1c1,,,0105433700042-0101-30000A-14
Y,false,1,40.00,2024-12-03 13:11:39.106304 +00:00,,0105433700042-0101-30000A-13,1Z1oIDWRRTP,RENTAL_FEE,CollectCharge,charge_id,82c0017c091e790ad92ff00b84af4169,,,0105433700042-0101-30000A-13
Y,false,1,40.00,2024-12-03 13:11:39.106267 +00:00,,0105433700042-0101-30000A-12,1Z1oIDWRRTN,RENTAL_FEE,CollectCharge,charge_id,02478be1ebdbd1a266ef10096e9d1040,,,0105433700042-0101-30000A-12
Y,false,1,40.00,2024-12-03 13:11:39.106230 +00:00,,0105433700042-0101-30000A-11,1Z1oIDWRRTL,RENTAL_FEE,CollectCharge,charge_id,cb3d9815dedf60fb50551f480d59f629,,,0105433700042-0101-30000A-11
Y,false,1,40.00,2024-12-03 13:11:39.106193 +00:00,,0105433700042-0101-30000A-10,1Z1oIDWRRTJ,RENTAL_FEE,CollectCharge,charge_id,d1e3707937fa036c784bae69628f6ae3,,,0105433700042-0101-30000A-10
Y,false,1,40.00,2024-12-03 13:11:39.106153 +00:00,,0105433700042-0101-30000A-09,1Z1oIDWRRTH,RENTAL_FEE,CollectCharge,charge_id,82f4ce88c3908521246f20f0acb97406,,,0105433700042-0101-30000A-09
Y,false,1,40.00,2024-12-03 13:11:39.106111 +00:00,,0105433700042-0101-30000A-08,1Z1oIDWRRTF,RENTAL_FEE,CollectCharge,charge_id,42efd6cf721c04181f5acf151a21ef69,,,0105433700042-0101-30000A-08
Y,false,1,40.00,2024-12-03 13:11:39.106071 +00:00,,0105433700042-0101-30000A-07,1Z1oIDWRRTD,RENTAL_FEE,CollectCharge,charge_id,4c6fa7d4dade26ab4c72c8c706a63fd4,,,0105433700042-0101-30000A-07
Y,false,1,40.00,2024-12-03 13:11:39.106034 +00:00,,0105433700042-0101-30000A-06,1Z1oIDWRRTB,RENTAL_FEE,CollectCharge,charge_id,31b8d782656bef0eb1f0469b06359b3b,,,0105433700042-0101-30000A-06
Y,false,1,40.00,2024-12-03 13:11:39.105997 +00:00,,0105433700042-0101-30000A-05,1Z1oIDWRRT9,RENTAL_FEE,CollectCharge,charge_id,b328010edc84cfcb84dbe048bf19ed46,,,0105433700042-0101-30000A-05
Y,false,1,40.00,2024-12-03 13:11:39.105951 +00:00,,0105433700042-0101-30000A-04,1Z1oIDWRRT7,RENTAL_FEE,CollectCharge,charge_id,182fb1ec8666330ff651e07e6b520fc3,,,0105433700042-0101-30000A-04
Y,false,1,40.00,2024-12-03 13:11:39.105912 +00:00,,0105433700042-0101-30000A-03,1Z1oIDWRRT5,RENTAL_FEE,CollectCharge,charge_id,ab908d4ed0e07812ba7eb3326161c8ae,,,0105433700042-0101-30000A-03
Y,false,1,40.00,2024-12-03 13:11:39.105861 +00:00,,0105433700042-0101-30000A-02,1Z1oIDWRRT3,RENTAL_FEE,CollectCharge,charge_id,2042c53a5c8a9a1491f70a25d521252a,,,0105433700042-0101-30000A-02
Y,false,1,37.60,2024-12-03 13:11:39.105771 +00:00,,0105433700042-0101-30000A-01,1Z1oIDWRRT1,RENTAL_FEE,CollectCharge,charge_id,682c10c4c8a1114f627df68af07c9cd4,,,0105433700042-0101-30000A-01
Y,false,1,40.00,2024-12-03 13:11:44.567905 +00:00,,0105433700041-0101-30000A-36,1Z1oIcVQUM7,RENTAL_FEE,CollectCharge,charge_id,def74107246a7083058f5a2bc502a209,,,0105433700041-0101-30000A-36
Y,false,1,40.00,2024-12-03 13:11:44.567856 +00:00,,0105433700041-0101-30000A-35,1Z1oIcVQUM5,RENTAL_FEE,CollectCharge,charge_id,73ebe7b09917306a9aaf56b927ab186f,,,0105433700041-0101-30000A-35
Y,false,1,40.00,2024-12-03 13:11:44.567804 +00:00,,0105433700041-0101-30000A-34,1Z1oIcVQUM3,RENTAL_FEE,CollectCharge,charge_id,5e868a2cc749e4886025371a5508a54b,,,0105433700041-0101-30000A-34
Y,false,1,40.00,2024-12-03 13:11:44.567743 +00:00,,0105433700041-0101-30000A-33,1Z1oIcVQUM1,RENTAL_FEE,CollectCharge,charge_id,8ff264d584fd5c1fdb5eef8d0f9e3678,,,0105433700041-0101-30000A-33
Y,false,1,40.00,2024-12-03 13:11:44.567704 +00:00,,0105433700041-0101-30000A-32,1Z1oIcVQULz,RENTAL_FEE,CollectCharge,charge_id,c4aeef6bf6e0cb83608452b5098d1c10,,,0105433700041-0101-30000A-32
Y,false,1,40.00,2024-12-03 13:11:44.567648 +00:00,,0105433700041-0101-30000A-31,1Z1oIcVQULx,RENTAL_FEE,CollectCharge,charge_id,d47dc5670f849178c875256971e9b421,,,0105433700041-0101-30000A-31
Y,false,1,40.00,2024-12-03 13:11:44.567385 +00:00,,0105433700041-0101-30000A-30,1Z1oIcVQULv,RENTAL_FEE,CollectCharge,charge_id,7c96dd0a73122ee43b773a75c5f03c68,,,0105433700041-0101-30000A-30
Y,false,1,40.00,2024-12-03 13:11:44.567336 +00:00,,0105433700041-0101-30000A-29,1Z1oIcVQULt,RENTAL_FEE,CollectCharge,charge_id,a23757e11ef00c2ad9df6cf4f6df49d6,,,0105433700041-0101-30000A-29
Y,false,1,40.00,2024-12-03 13:11:44.566994 +00:00,,0105433700041-0101-30000A-28,1Z1oIcVQULr,RENTAL_FEE,CollectCharge,charge_id,4859ad26b2182cc328206d3c31709642,,,0105433700041-0101-30000A-28
Y,false,1,40.00,2024-12-03 13:11:44.566939 +00:00,,0105433700041-0101-30000A-27,1Z1oIcVQULp,RENTAL_FEE,CollectCharge,charge_id,caa6aabf67e1c6ebf67ca9ffe875c08c,,,0105433700041-0101-30000A-27
Y,false,1,40.00,2024-12-03 13:11:44.566883 +00:00,,0105433700041-0101-30000A-26,1Z1oIcVQULn,RENTAL_FEE,CollectCharge,charge_id,df26d420e33c6ed7149ef3f662e487c7,,,0105433700041-0101-30000A-26
Y,false,1,40.00,2024-12-03 13:11:44.566661 +00:00,,0105433700041-0101-30000A-25,1Z1oIcVQULl,RENTAL_FEE,CollectCharge,charge_id,e2642d1404314af2de00c9d58599198c,,,0105433700041-0101-30000A-25
Y,false,1,40.00,2024-12-03 13:11:44.566623 +00:00,,0105433700041-0101-30000A-24,1Z1oIcVQULj,RENTAL_FEE,CollectCharge,charge_id,e54b1244cf7a84d171427a0cea281203,,,0105433700041-0101-30000A-24
Y,false,1,40.00,2024-12-03 13:11:44.566585 +00:00,,0105433700041-0101-30000A-23,1Z1oIcVQULh,RENTAL_FEE,CollectCharge,charge_id,29afe6ee732b3715968874e189467dbe,,,0105433700041-0101-30000A-23
Y,false,1,40.00,2024-12-03 13:11:44.566548 +00:00,,0105433700041-0101-30000A-22,1Z1oIcVQULf,RENTAL_FEE,CollectCharge,charge_id,77eaa49db5c42a48ec0f55a77897e11c,,,0105433700041-0101-30000A-22
Y,false,1,40.00,2024-12-03 13:11:44.566508 +00:00,,0105433700041-0101-30000A-21,1Z1oIcVQULd,RENTAL_FEE,CollectCharge,charge_id,0a54b1bf0eda262ceb035397331d2ac0,,,0105433700041-0101-30000A-21
Y,false,1,40.00,2024-12-03 13:11:44.566468 +00:00,,0105433700041-0101-30000A-20,1Z1oIcVQULb,RENTAL_FEE,CollectCharge,charge_id,bd0953a30551a52a0d0da00bf93c6b77,,,0105433700041-0101-30000A-20
Y,false,1,40.00,2024-12-03 13:11:44.566431 +00:00,,0105433700041-0101-30000A-19,1Z1oIcVQULZ,RENTAL_FEE,CollectCharge,charge_id,fb1df1da285c151e4221a5813a137266,,,0105433700041-0101-30000A-19
Y,false,1,40.00,2024-12-03 13:11:44.566394 +00:00,,0105433700041-0101-30000A-18,1Z1oIcVQULX,RENTAL_FEE,CollectCharge,charge_id,c0748aca531ce812cd2a56c5513c6248,,,0105433700041-0101-30000A-18
Y,false,1,40.00,2024-12-03 13:11:44.566356 +00:00,,0105433700041-0101-30000A-17,1Z1oIcVQULV,RENTAL_FEE,CollectCharge,charge_id,30cfbf1214e5ee412c77d35c4ff0c34c,,,0105433700041-0101-30000A-17
Y,false,1,40.00,2024-12-03 13:11:44.566319 +00:00,,0105433700041-0101-30000A-16,1Z1oIcVQULT,RENTAL_FEE,CollectCharge,charge_id,f29a5c9d668a139ce84cbffeefb72477,,,0105433700041-0101-30000A-16
Y,false,1,40.00,2024-12-03 13:11:44.566281 +00:00,,0105433700041-0101-30000A-15,1Z1oIcVQULR,RENTAL_FEE,CollectCharge,charge_id,bf424987c6d961adb3abddabd3a43409,,,0105433700041-0101-30000A-15
Y,false,1,40.00,2024-12-03 13:11:44.566243 +00:00,,0105433700041-0101-30000A-14,1Z1oIcVQULP,RENTAL_FEE,CollectCharge,charge_id,54b4bb4aa0f529780bdbc2f3a6747030,,,0105433700041-0101-30000A-14
Y,false,1,40.00,2024-12-03 13:11:44.566199 +00:00,,0105433700041-0101-30000A-13,1Z1oIcVQULN,RENTAL_FEE,CollectCharge,charge_id,cb67a98b76241d586712f2a786847953,,,0105433700041-0101-30000A-13
Y,false,1,40.00,2024-12-03 13:11:44.566159 +00:00,,0105433700041-0101-30000A-12,1Z1oIcVQULL,RENTAL_FEE,CollectCharge,charge_id,cded8a28b86479fafa8c4f8b9964f8b5,,,0105433700041-0101-30000A-12
Y,false,1,40.00,2024-12-03 13:11:44.566079 +00:00,,0105433700041-0101-30000A-11,1Z1oIcVQULJ,RENTAL_FEE,CollectCharge,charge_id,6e1b21ec34885e30daef680abbcc4a8d,,,0105433700041-0101-30000A-11
Y,false,1,40.00,2024-12-03 13:11:44.564693 +00:00,,0105433700041-0101-30000A-10,1Z1oIcV8tDD,RENTAL_FEE,CollectCharge,charge_id,bdee9d6e953658843e2db5344582bad7,,,0105433700041-0101-30000A-10
Y,false,1,40.00,2024-12-03 13:11:44.564654 +00:00,,0105433700041-0101-30000A-09,1Z1oIcV8tDB,RENTAL_FEE,CollectCharge,charge_id,12c3cfe027ebae1672ad4dba664435da,,,0105433700041-0101-30000A-09
Y,false,1,40.00,2024-12-03 13:11:44.564609 +00:00,,0105433700041-0101-30000A-08,1Z1oIcV8tD9,RENTAL_FEE,CollectCharge,charge_id,8bb3107642d88d8cc0d3144871e22812,,,0105433700041-0101-30000A-08
Y,false,1,40.00,2024-12-03 13:11:44.564572 +00:00,,0105433700041-0101-30000A-07,1Z1oIcV8tD7,RENTAL_FEE,CollectCharge,charge_id,063597016b710f45909d87e1dc507b04,,,0105433700041-0101-30000A-07
Y,false,1,40.00,2024-12-03 13:11:44.564535 +00:00,,0105433700041-0101-30000A-06,1Z1oIcV8tD5,RENTAL_FEE,CollectCharge,charge_id,25fc11201338b66e291134a3cc46a11a,,,0105433700041-0101-30000A-06
Y,false,1,40.00,2024-12-03 13:11:44.564499 +00:00,,0105433700041-0101-30000A-05,1Z1oIcV8tD3,RENTAL_FEE,CollectCharge,charge_id,ab162839f5b42bfffd357b6bdf8b8b29,,,0105433700041-0101-30000A-05
Y,false,1,40.00,2024-12-03 13:11:44.564460 +00:00,,0105433700041-0101-30000A-04,1Z1oIcV8tD1,RENTAL_FEE,CollectCharge,charge_id,f6ac8d4a572b536896cbfab36df2f070,,,0105433700041-0101-30000A-04
Y,false,1,40.00,2024-12-03 13:11:44.564422 +00:00,,0105433700041-0101-30000A-03,1Z1oIcV8tCz,RENTAL_FEE,CollectCharge,charge_id,14fc98a3712ebaca0663c26f9a7c515d,,,0105433700041-0101-30000A-03
Y,false,1,40.00,2024-12-03 13:11:44.564380 +00:00,,0105433700041-0101-30000A-02,1Z1oIcV8tCx,RENTAL_FEE,CollectCharge,charge_id,112057e998a4e04bddf980c35d1815e7,,,0105433700041-0101-30000A-02
Y,false,1,37.60,2024-12-03 13:11:44.564270 +00:00,,0105433700041-0101-30000A-01,1Z1oIcV8tCv,RENTAL_FEE,CollectCharge,charge_id,093026aa46c4134b6b239d9a18899ade,,,0105433700041-0101-30000A-01
Y,false,1,72.00,2024-12-03 13:11:50.095232 +00:00,,0105433700040-0101-N0000A-84,1Z1oJ1oqecH,RENTAL_FEE,CollectCharge,charge_id,e6627d0a88814bccd5ca5a5b813c1e2b,,,0105433700040-0101-N0000A-84
Y,false,1,72.00,2024-12-03 13:11:50.095197 +00:00,,0105433700040-0101-N0000A-83,1Z1oJ1oqecF,RENTAL_FEE,CollectCharge,charge_id,cdd9e16e608fb56d41b377d46b1ef433,,,0105433700040-0101-N0000A-83
Y,false,1,72.00,2024-12-03 13:11:50.095161 +00:00,,0105433700040-0101-N0000A-82,1Z1oJ1oqecD,RENTAL_FEE,CollectCharge,charge_id,fad4c2e4e7aafccd52266b632d3138f5,,,0105433700040-0101-N0000A-82
Y,false,1,72.00,2024-12-03 13:11:50.095126 +00:00,,0105433700040-0101-N0000A-81,1Z1oJ1oqecB,RENTAL_FEE,CollectCharge,charge_id,d38dfa179c6c7d66bb0976d5405baf43,,,0105433700040-0101-N0000A-81
Y,false,1,72.00,2024-12-03 13:11:50.095092 +00:00,,0105433700040-0101-N0000A-80,1Z1oJ1oqec9,RENTAL_FEE,CollectCharge,charge_id,1eb6047224582f0f44aee7e9b9e870d5,,,0105433700040-0101-N0000A-80
Y,false,1,72.00,2024-12-03 13:11:50.095058 +00:00,,0105433700040-0101-N0000A-79,1Z1oJ1oqec7,RENTAL_FEE,CollectCharge,charge_id,a420a47f5cfabf3ebeb79c887dbf96ec,,,0105433700040-0101-N0000A-79
Y,false,1,72.00,2024-12-03 13:11:50.095022 +00:00,,0105433700040-0101-N0000A-78,1Z1oJ1oqec5,RENTAL_FEE,CollectCharge,charge_id,b5d03664b94ed36138a0452e389f8508,,,0105433700040-0101-N0000A-78
Y,false,1,72.00,2024-12-03 13:11:50.094984 +00:00,,0105433700040-0101-N0000A-77,1Z1oJ1oqec3,RENTAL_FEE,CollectCharge,charge_id,b7a16579cbf9e3d62b429ac9f382c576,,,0105433700040-0101-N0000A-77
Y,false,1,72.00,2024-12-03 13:11:50.094936 +00:00,,0105433700040-0101-N0000A-76,1Z1oJ1oqec0,RENTAL_FEE,CollectCharge,charge_id,85871c725a6466dbf10433889c46056b,,,0105433700040-0101-N0000A-76
Y,false,1,72.00,2024-12-03 13:11:50.094902 +00:00,,0105433700040-0101-N0000A-75,1Z1oJ1oqeby,RENTAL_FEE,CollectCharge,charge_id,565cc86ccfe7dbf3ef4059aa64bc9282,,,0105433700040-0101-N0000A-75
Y,false,1,72.00,2024-12-03 13:11:50.094866 +00:00,,0105433700040-0101-N0000A-74,1Z1oJ1oqebw,RENTAL_FEE,CollectCharge,charge_id,837d0f0240ca1eb0df5efbd659d27ea9,,,0105433700040-0101-N0000A-74
Y,false,1,72.00,2024-12-03 13:11:50.094830 +00:00,,0105433700040-0101-N0000A-73,1Z1oJ1oqebu,RENTAL_FEE,CollectCharge,charge_id,ea9339ed7cf990558f8ab748a108350b,,,0105433700040-0101-N0000A-73
Y,false,1,72.00,2024-12-03 13:11:50.094792 +00:00,,0105433700040-0101-N0000A-72,1Z1oJ1oqebs,RENTAL_FEE,CollectCharge,charge_id,7ddaafca7b1a63e0a7adcc60a113074f,,,0105433700040-0101-N0000A-72
Y,false,1,72.00,2024-12-03 13:11:50.094749 +00:00,,0105433700040-0101-N0000A-71,1Z1oJ1oqebq,RENTAL_FEE,CollectCharge,charge_id,d2670482486761cb80d90ef80cc59406,,,0105433700040-0101-N0000A-71
Y,false,1,72.00,2024-12-03 13:11:50.094715 +00:00,,0105433700040-0101-N0000A-70,1Z1oJ1oqebo,RENTAL_FEE,CollectCharge,charge_id,fbf38b24aacddbc924524927ad033476,,,0105433700040-0101-N0000A-70
Y,false,1,72.00,2024-12-03 13:11:50.094680 +00:00,,0105433700040-0101-N0000A-69,1Z1oJ1oqebm,RENTAL_FEE,CollectCharge,charge_id,d6bd49435b35a7aca98396cf298e8971,,,0105433700040-0101-N0000A-69
Y,false,1,72.00,2024-12-03 13:11:50.094643 +00:00,,0105433700040-0101-N0000A-68,1Z1oJ1oqebk,RENTAL_FEE,CollectCharge,charge_id,ff68a1ffb45b1a2f3185be34b8ee1e6c,,,0105433700040-0101-N0000A-68
Y,false,1,72.00,2024-12-03 13:11:50.094609 +00:00,,0105433700040-0101-N0000A-67,1Z1oJ1oqebi,RENTAL_FEE,CollectCharge,charge_id,ad589ea1686645c51c2cdae85c149319,,,0105433700040-0101-N0000A-67
Y,false,1,72.00,2024-12-03 13:11:50.094572 +00:00,,0105433700040-0101-N0000A-66,1Z1oJ1oqebg,RENTAL_FEE,CollectCharge,charge_id,7151d0f4eef4242a03bce4d916c55da6,,,0105433700040-0101-N0000A-66
Y,false,1,72.00,2024-12-03 13:11:50.094536 +00:00,,0105433700040-0101-N0000A-65,1Z1oJ1oqebe,RENTAL_FEE,CollectCharge,charge_id,43d5a9ff1a1250fec5ba1f3841d6520a,,,0105433700040-0101-N0000A-65
Y,false,1,72.00,2024-12-03 13:11:50.094496 +00:00,,0105433700040-0101-N0000A-64,1Z1oJ1oqebc,RENTAL_FEE,CollectCharge,charge_id,883dba27b85140f9024191877f8cbc88,,,0105433700040-0101-N0000A-64
Y,false,1,72.00,2024-12-03 13:11:50.094418 +00:00,,0105433700040-0101-N0000A-63,1Z1oJ1oqeba,RENTAL_FEE,CollectCharge,charge_id,8b715e5489e041f3963a7b33415e9ebc,,,0105433700040-0101-N0000A-63
Y,false,1,72.00,2024-12-03 13:11:50.094382 +00:00,,0105433700040-0101-N0000A-62,1Z1oJ1oqebY,RENTAL_FEE,CollectCharge,charge_id,71657437c765f56f275f5420dba90b35,,,0105433700040-0101-N0000A-62
Y,false,1,72.00,2024-12-03 13:11:50.094341 +00:00,,0105433700040-0101-N0000A-61,1Z1oJ1oqebW,RENTAL_FEE,CollectCharge,charge_id,51dc515753163dc551a29f609b286c25,,,0105433700040-0101-N0000A-61
Y,false,1,72.00,2024-12-03 13:11:50.094303 +00:00,,0105433700040-0101-N0000A-60,1Z1oJ1oqebU,RENTAL_FEE,CollectCharge,charge_id,30be23cf25c41d7c59a195add98c761f,,,0105433700040-0101-N0000A-60
Y,false,1,72.00,2024-12-03 13:11:50.094265 +00:00,,0105433700040-0101-N0000A-59,1Z1oJ1oqebS,RENTAL_FEE,CollectCharge,charge_id,b309df1c52edf300239438ba7f41a686,,,0105433700040-0101-N0000A-59
Y,false,1,72.00,2024-12-03 13:11:50.094221 +00:00,,0105433700040-0101-N0000A-58,1Z1oJ1oqebQ,RENTAL_FEE,CollectCharge,charge_id,9979e55b28cfe6f6369bf410299ee07c,,,0105433700040-0101-N0000A-58
Y,false,1,72.00,2024-12-03 13:11:50.094122 +00:00,,0105433700040-0101-N0000A-57,1Z1oJ1oqebO,RENTAL_FEE,CollectCharge,charge_id,0198c1f55a8b6ff814dbefa525524b8e,,,0105433700040-0101-N0000A-57
Y,false,1,72.00,2024-12-03 13:11:50.094083 +00:00,,0105433700040-0101-N0000A-56,1Z1oJ1oqebM,RENTAL_FEE,CollectCharge,charge_id,73f48045643aca8bdd0645d4956cab43,,,0105433700040-0101-N0000A-56
Y,false,1,72.00,2024-12-03 13:11:50.094045 +00:00,,0105433700040-0101-N0000A-55,1Z1oJ1oqebK,RENTAL_FEE,CollectCharge,charge_id,028612ce9a915fdff40965db65bf3043,,,0105433700040-0101-N0000A-55
Y,false,1,72.00,2024-12-03 13:11:50.094009 +00:00,,0105433700040-0101-N0000A-54,1Z1oJ1oqebI,RENTAL_FEE,CollectCharge,charge_id,836c68047a95385c1312bc86b3ed2c03,,,0105433700040-0101-N0000A-54
Y,false,1,72.00,2024-12-03 13:11:50.093972 +00:00,,0105433700040-0101-N0000A-53,1Z1oJ1oqebG,RENTAL_FEE,CollectCharge,charge_id,56f0abe9b8d512a1faba45ee2ed48f26,,,0105433700040-0101-N0000A-53
Y,false,1,72.00,2024-12-03 13:11:50.093935 +00:00,,0105433700040-0101-N0000A-52,1Z1oJ1oqebE,RENTAL_FEE,CollectCharge,charge_id,483dfa42897bb51480230aff13f3b886,,,0105433700040-0101-N0000A-52
Y,false,1,72.00,2024-12-03 13:11:50.093897 +00:00,,0105433700040-0101-N0000A-51,1Z1oJ1oqebC,RENTAL_FEE,CollectCharge,charge_id,99a7cfeaa9f35130053c5a0f7a622c6a,,,0105433700040-0101-N0000A-51
Y,false,1,72.00,2024-12-03 13:11:50.093859 +00:00,,0105433700040-0101-N0000A-50,1Z1oJ1oqebA,RENTAL_FEE,CollectCharge,charge_id,c794bb78200f9af908f0957a203332c1,,,0105433700040-0101-N0000A-50
Y,false,1,72.00,2024-12-03 13:11:50.093814 +00:00,,0105433700040-0101-N0000A-49,1Z1oJ1oqeb8,RENTAL_FEE,CollectCharge,charge_id,8c263aeb0a3e17919c371dc0f7652546,,,0105433700040-0101-N0000A-49
Y,false,1,72.00,2024-12-03 13:11:50.093778 +00:00,,0105433700040-0101-N0000A-48,1Z1oJ1oqeb6,RENTAL_FEE,CollectCharge,charge_id,a640feb81d0d830a47fa85fd4180f1f2,,,0105433700040-0101-N0000A-48
Y,false,1,72.00,2024-12-03 13:11:50.093738 +00:00,,0105433700040-0101-N0000A-47,1Z1oJ1oqeb4,RENTAL_FEE,CollectCharge,charge_id,1f97ae02a2b559673b82da781aa43ca1,,,0105433700040-0101-N0000A-47
Y,false,1,72.00,2024-12-03 13:11:50.093677 +00:00,,0105433700040-0101-N0000A-46,1Z1oJ1oqeb2,RENTAL_FEE,CollectCharge,charge_id,f25e148c6080e7e72f931c39575b77ca,,,0105433700040-0101-N0000A-46
Y,false,1,72.00,2024-12-03 13:11:50.093479 +00:00,,0105433700040-0101-N0000A-45,1Z1oJ1oZ3Sw,RENTAL_FEE,CollectCharge,charge_id,3f27b515fbab37ce720e67a422ed3566,,,0105433700040-0101-N0000A-45
Y,false,1,72.00,2024-12-03 13:11:50.093440 +00:00,,0105433700040-0101-N0000A-44,1Z1oJ1oZ3Su,RENTAL_FEE,CollectCharge,charge_id,47077b2f8ca2d70eec7b842c25cb1ad4,,,0105433700040-0101-N0000A-44
Y,false,1,72.00,2024-12-03 13:11:50.093403 +00:00,,0105433700040-0101-N0000A-43,1Z1oJ1oZ3Ss,RENTAL_FEE,CollectCharge,charge_id,baa2c53a8a80effe1b18009cd414133a,,,0105433700040-0101-N0000A-43
Y,false,1,72.00,2024-12-03 13:11:50.093366 +00:00,,0105433700040-0101-N0000A-42,1Z1oJ1oZ3Sq,RENTAL_FEE,CollectCharge,charge_id,fc9adf6f967226842ff9b545aee67075,,,0105433700040-0101-N0000A-42
Y,false,1,72.00,2024-12-03 13:11:50.093325 +00:00,,0105433700040-0101-N0000A-41,1Z1oJ1oZ3So,RENTAL_FEE,CollectCharge,charge_id,7b8696e929513dfeccb2bf0f0c5c302e,,,0105433700040-0101-N0000A-41
