is_active,cancel_time,create_time,update_time,billing_id,customer_service_id,customer_service_ticket_id,hash_code,order_id,order_item_id,service_flow_id,service_status,service_type,work_id
Y,2024-12-06 14:06:39.052103 +00:00,2024-12-06 14:06:39.052104 +00:00,2024-12-06 14:06:39.052104 +00:00,,,,4821458a67a9d34edcb77ff4f9c9c4d0,0105432700001,0105432700001-0101,1YitmwVD5pt,BOOKING_CONFIRMED,INSTALL,2024112257faa30a566140a2b8ac7cbd79089d60
Y,2024-12-06 14:06:39.052509 +00:00,2024-12-06 14:06:39.052510 +00:00,2024-12-06 14:06:39.052510 +00:00,,,,48d607035604a034f3d5e6d786ea789c,0105432600062,0105432600062-0101,1YhbCYk3qdC,SERVICE_COMPLETED,INSTALL,2024112105751edd22794879bed25560bb061335
Y,2024-12-06 14:06:39.052973 +00:00,2024-12-06 14:06:39.052974 +00:00,2024-12-06 14:06:39.052975 +00:00,,,,bcb9747a35c13ba459e81f394b06168f,0105432600061,0105432600061-0101,1YhbCS11YmU,SERVICE_COMPLETED,INSTALL,202411216cd0bb026cb04873a438f80bc95cc038
Y,2024-12-06 14:06:39.053430 +00:00,2024-12-06 14:06:39.053431 +00:00,2024-12-06 14:06:39.053431 +00:00,,,,f3423be12abe126bf1f7821d9a62c8fd,0105432600060,0105432600060-0101,1YhbCI3e0jT,SERVICE_COMPLETED,INSTALL,20241121b4b617cd08fd4b189ad8e0f6adb75f59
Y,2024-12-06 14:06:39.053842 +00:00,2024-12-06 14:06:39.053843 +00:00,2024-12-06 14:06:39.053844 +00:00,,,,38b1a141538ca208a887efe8e3f6562a,0105432600059,0105432600059-0101,1YhbCBkYKCV,SERVICE_COMPLETED,INSTALL,2024112160408ee006a548028b4f7497d51d5bd1
Y,2024-12-06 14:06:39.054412 +00:00,2024-12-06 14:06:39.054415 +00:00,2024-12-06 14:06:39.054416 +00:00,,,,d67a67a415e827802b02f0d1fc049724,0105432600058,0105432600058-0101,1YhbC3Ac2PW,SERVICE_COMPLETED,INSTALL,20241121040f674dd0534228843fdfd612708fb4
Y,2024-12-06 14:06:39.055018 +00:00,2024-12-06 14:06:39.055022 +00:00,2024-12-06 14:06:39.055023 +00:00,,,,42a29a924d7aa913e721d35b2849492b,0105432600057,0105432600057-0101,1YhbBwEWBXE,SERVICE_COMPLETED,INSTALL,20241121a9197e3650df46469c5a4ab10822191f
Y,2024-12-06 14:06:39.055811 +00:00,2024-12-06 14:06:39.055813 +00:00,2024-12-06 14:06:39.055814 +00:00,,,,6e4fd4609b589846acb9efe3542f8400,0105432600056,0105432600056-0101,1YhbBp636Pr,SERVICE_COMPLETED,INSTALL,2024112189e93f4ab3bd44f597f3e5af6a8638f3
Y,2024-12-06 14:06:39.056414 +00:00,2024-12-06 14:06:39.056418 +00:00,2024-12-06 14:06:39.056419 +00:00,,,,a34fee8e5f3261930713ce90f15343cf,0105432600055,0105432600055-0101,1YhbBj7uAei,SERVICE_COMPLETED,INSTALL,202411216055c1f1223e41d3b5ebb051209de46a
Y,2024-12-06 14:06:39.057112 +00:00,2024-12-06 14:06:39.057115 +00:00,2024-12-06 14:06:39.057116 +00:00,,,,6e616a2fa9ba339ec47133ad438444b6,0105432600054,0105432600054-0101,1YhbBboFc1d,SERVICE_SCHEDULED,INSTALL,20241121df98f03530ca4e8c8cf774f5b7b26e6c
Y,2024-12-06 14:06:39.057638 +00:00,2024-12-06 14:06:39.057643 +00:00,2024-12-06 14:06:39.057645 +00:00,,,,145e8db170d59dd4b2a44c4ac0226f5c,0105432600053,0105432600053-0101,1YhbBUXmCZe,SERVICE_COMPLETED,INSTALL,20241121628baf8c93c9462b84cf31ba5a22bf32
Y,2024-12-06 14:06:39.058118 +00:00,2024-12-06 14:06:39.058119 +00:00,2024-12-06 14:06:39.058120 +00:00,,,,12ea99baea3686cfbf4f28ed4680fa5d,0105432600052,0105432600052-0101,1YhbBOmSmSV,SERVICE_COMPLETED,INSTALL,20241121ee5c7ee58a3c4485acc6cd52b6d123d7
Y,2024-12-06 14:06:39.058520 +00:00,2024-12-06 14:06:39.058523 +00:00,2024-12-06 14:06:39.058523 +00:00,,,,5c668cab8726f8bf21c8c086dacbf61f,0105432600051,0105432600051-0101,1YhbBHYG9vS,SERVICE_COMPLETED,INSTALL,20241121a34a45fb261b4cffbb43a7f6d038684e
Y,2024-12-06 14:06:39.059094 +00:00,2024-12-06 14:06:39.059096 +00:00,2024-12-06 14:06:39.059096 +00:00,,,,8c26fa0033d45cdf362626ca763957cc,0105432600050,0105432600050-0101,1YhbB9ylckp,SERVICE_COMPLETED,INSTALL,20241121d965bb0bd60f477084c8981acb8f3796
Y,2024-12-06 14:06:39.059600 +00:00,2024-12-06 14:06:39.059601 +00:00,2024-12-06 14:06:39.059602 +00:00,,,,5f1381e07cd5a8342f0374451ca3139e,0105432600049,0105432600049-0101,1YhbB3DEUTY,SERVICE_COMPLETED,INSTALL,20241121a1e3a0a3d36d46909030fc687a7aa37f
Y,2024-12-06 14:06:39.060112 +00:00,2024-12-06 14:06:39.060114 +00:00,2024-12-06 14:06:39.060114 +00:00,,,,9e684506b2cf7a59249ec15efc2b24aa,0105432600048,0105432600048-0101,1YhbAw3VuJj,SERVICE_COMPLETED,INSTALL,2024112118fca18344714de8824e0970b7457cbd
Y,2024-12-06 14:06:39.060565 +00:00,2024-12-06 14:06:39.060567 +00:00,2024-12-06 14:06:39.060567 +00:00,,,,cdf428f71bb8daac9bf87b38b4b98953,0105432600047,0105432600047-0101,1YhbAocXL3M,SERVICE_COMPLETED,INSTALL,20241121fec85dea444b4bae8649532f634e4428
Y,2024-12-06 14:06:39.060989 +00:00,2024-12-06 14:06:39.060992 +00:00,2024-12-06 14:06:39.060993 +00:00,,,,68dda9adbe939efde03d6d25ce175c95,0105432600046,0105432600046-0101,1YhbAi8NHSp,SERVICE_COMPLETED,INSTALL,202411212663a402465840d0905afd156fa4cddd
Y,2024-12-06 14:06:39.061442 +00:00,2024-12-06 14:06:39.061443 +00:00,2024-12-06 14:06:39.061443 +00:00,,,,260ae5a7c1b82d9e19b47831e6dd74aa,0105432600045,0105432600045-0101,1YhbAci0dFO,SERVICE_COMPLETED,INSTALL,2024112121abe730579f45da889426ee8e5b27ba
Y,2024-12-06 14:06:39.061875 +00:00,2024-12-06 14:06:39.061877 +00:00,2024-12-06 14:06:39.061877 +00:00,,,,c3599123e88fa03d3e43ac205b588bd2,0105432600044,0105432600044-0101,1YhbAXGAPYv,SERVICE_COMPLETED,INSTALL,2024112196b0dfeec78c4271b1243865b8073b03
Y,2024-12-06 14:06:39.062313 +00:00,2024-12-06 14:06:39.062315 +00:00,2024-12-06 14:06:39.062315 +00:00,,,,6274393b2a9ddf1aa0bdd21fd954086e,0105432600043,0105432600043-0101,1YhbAQmEPLy,SERVICE_SCHEDULED,INSTALL,20241121ccafd0accaf649078c55f881f5766786
Y,2024-12-06 14:06:39.062809 +00:00,2024-12-06 14:06:39.062811 +00:00,2024-12-06 14:06:39.062811 +00:00,,,,1a4cdd93a3e244aa0a462ec541502107,0105432600042,0105432600042-0101,1YhbAKowH6R,SERVICE_COMPLETED,INSTALL,2024112173f2dd1287da4a4a8c7601122664d0ee
Y,2024-12-06 14:06:39.063268 +00:00,2024-12-06 14:06:39.063270 +00:00,2024-12-06 14:06:39.063270 +00:00,,,,3a8b67cf85967da5d995b4b91256b7e9,0105432600041,0105432600041-0101,1YhbADwvvXP,SERVICE_COMPLETED,INSTALL,20241121929ca8dc4b454ecf8836703bf11cc5a4
Y,2024-12-06 14:06:39.063694 +00:00,2024-12-06 14:06:39.063695 +00:00,2024-12-06 14:06:39.063696 +00:00,,,,ff3b802a07cd1cdf89bfd88dd4f9ad16,0105432600040,0105432600040-0101,1YhbA8MdIom,SERVICE_COMPLETED,INSTALL,20241121a222eecd341940bdab6ce90970c326bb
Y,2024-12-06 14:06:39.064072 +00:00,2024-12-06 14:06:39.064074 +00:00,2024-12-06 14:06:39.064074 +00:00,,,,411bcb3b13c54085942a5027d294e1e5,0105432600039,0105432600039-0101,1YhbA20s6Vc,SERVICE_COMPLETED,INSTALL,20241121547e4e66c0564fa997aadd49406cd614
Y,2024-12-06 14:06:39.064493 +00:00,2024-12-06 14:06:39.064495 +00:00,2024-12-06 14:06:39.064495 +00:00,,,,65e0d51f73fd9deb87804533c28f07a2,0105432600038,0105432600038-0101,1Yhb9uhcGWv,SERVICE_COMPLETED,INSTALL,20241121a7e5724dd0b244af90ef34fb1f6459c2
Y,2024-12-06 14:06:39.064946 +00:00,2024-12-06 14:06:39.064947 +00:00,2024-12-06 14:06:39.064948 +00:00,,,,b3dc5f94d0cfd12d1dcc604a0919d9fd,0105432600037,0105432600037-0101,1Yhb9p0VGZe,SERVICE_COMPLETED,INSTALL,20241121cb534232cd18448a89d4cfdca89c9cca
Y,2024-12-06 14:06:39.065403 +00:00,2024-12-06 14:06:39.065405 +00:00,2024-12-06 14:06:39.065406 +00:00,,,,3bbf9a5cf83224c0c3bd51bb6bbf4c70,0105432600036,0105432600036-0101,1Yhb9jTGfSX,SERVICE_COMPLETED,INSTALL,20241121feb2b59f7469452d94c9e05847394710
Y,2024-12-06 14:06:39.065843 +00:00,2024-12-06 14:06:39.065844 +00:00,2024-12-06 14:06:39.065844 +00:00,,,,844dae494e2496985ca07e883331d118,0105432600035,0105432600035-0101,1Yhb9dQ0xTe,SERVICE_COMPLETED,INSTALL,20241121bcfdf499e3614de785b99a670c605961
Y,2024-12-06 14:06:39.066307 +00:00,2024-12-06 14:06:39.066308 +00:00,2024-12-06 14:06:39.066309 +00:00,,,,7301a1a774204432288424a19c5b4dbe,0105432600034,0105432600034-0101,1Yhb9XR1ERj,SERVICE_ON_HOLD,INSTALL,202411216a76a5050821404ea840b7b3dac20f93
Y,2024-12-06 14:06:39.066767 +00:00,2024-12-06 14:06:39.066768 +00:00,2024-12-06 14:06:39.066769 +00:00,,,,f909ad032c6d973a9e8f9c2ad68d3835,0105432600033,0105432600033-0101,1Yhb9Q6Hr6q,SERVICE_COMPLETED,INSTALL,202411210d85506f844146e293ec0f411340d773
Y,2024-12-06 14:06:39.067199 +00:00,2024-12-06 14:06:39.067201 +00:00,2024-12-06 14:06:39.067201 +00:00,,,,ce12104d846d6749113611f09f44d761,0105432600032,0105432600032-0101,1Yhb9GgSX5X,SERVICE_COMPLETED,INSTALL,20241121f459b8df10344bff96e1ccc3159148d1
Y,2024-12-06 14:06:39.067624 +00:00,2024-12-06 14:06:39.067626 +00:00,2024-12-06 14:06:39.067626 +00:00,,,,15da50e13897101481930e8f0b58a981,0105432600031,0105432600031-0101,1Yhb99Fi0Ih,SERVICE_ON_HOLD,INSTALL,2024112171bc9dc8bdb04aa1b0358fd869d7e562
Y,2024-12-06 14:06:39.068129 +00:00,2024-12-06 14:06:39.068132 +00:00,2024-12-06 14:06:39.068132 +00:00,,,,f267107f28824bfe4f9611a2db7f6e0b,0105432600030,0105432600030-0101,1Yhb92R6q9Q,SERVICE_SCHEDULED,INSTALL,20241121b7cf89246a7544aeb91e2bd37dc1940d
Y,2024-12-06 14:06:39.068604 +00:00,2024-12-06 14:06:39.068606 +00:00,2024-12-06 14:06:39.068606 +00:00,,,,e39be25524454fcbcefa3142690d62a2,0105432600029,0105432600029-0101,1Yhb8wsVoDL,SERVICE_COMPLETED,INSTALL,2024112194bc971d09694fb1b9a9c172653a17cd
Y,2024-12-06 14:06:39.069015 +00:00,2024-12-06 14:06:39.069016 +00:00,2024-12-06 14:06:39.069017 +00:00,,,,282be7b89fce535ef52110530700d61b,0105432600028,0105432600028-0101,1Yhb8qV6ZzY,SERVICE_COMPLETED,INSTALL,20241121e85cd9bd11874bc2a15f15d087a8c02d
Y,2024-12-06 14:06:39.069504 +00:00,2024-12-06 14:06:39.069506 +00:00,2024-12-06 14:06:39.069506 +00:00,,,,a0ebd56eff6b9e1111abe2e0207442b0,0105432600027,0105432600027-0101,1Yhb8gdyCuj,SERVICE_COMPLETED,INSTALL,20241121e8b57ae410664b5796255cf7a6daa09b
Y,2024-12-06 14:06:39.069973 +00:00,2024-12-06 14:06:39.069974 +00:00,2024-12-06 14:06:39.069975 +00:00,,,,3c66c622f1a24c6252b723a7a030e42f,0105432600026,0105432600026-0101,1Yhb8ZgAl2K,SERVICE_COMPLETED,INSTALL,20241121bcc560fc3053443db9adc92f895ac503
Y,2024-12-06 14:06:39.070395 +00:00,2024-12-06 14:06:39.070397 +00:00,2024-12-06 14:06:39.070397 +00:00,,,,fd4bfded113821edec69d608f116d10c,0105432600025,0105432600025-0101,1Yhb8R9deob,SERVICE_COMPLETED,INSTALL,20241121491ed853f74f413bad8f4ce934763641
Y,2024-12-06 14:06:39.070871 +00:00,2024-12-06 14:06:39.070872 +00:00,2024-12-06 14:06:39.070873 +00:00,,,,cf9dde8b210da8da580b28b036020efc,0105432600024,0105432600024-0101,1Yhb8JcBsUY,SERVICE_COMPLETED,INSTALL,20241121f39f369e4a8347f2bfa322786a4db384
Y,2024-12-06 14:06:39.071299 +00:00,2024-12-06 14:06:39.071301 +00:00,2024-12-06 14:06:39.071301 +00:00,,,,2f8e71ba3271945725135a288cb6e126,0105432600023,0105432600023-0101,1Yhb8D2rUoD,SERVICE_COMPLETED,INSTALL,2024112180688f11aad442c9a45297cdd48253f8
Y,2024-12-06 14:06:39.071718 +00:00,2024-12-06 14:06:39.071719 +00:00,2024-12-06 14:06:39.071720 +00:00,,,,adff9cd2e1e03f87eaceda89ec683f14,0105432600022,0105432600022-0101,1Yhb85PuDte,SERVICE_COMPLETED,INSTALL,20241121241061e5ecdf436ab4e41fdf6eb31c7f
Y,2024-12-06 14:06:39.072188 +00:00,2024-12-06 14:06:39.072190 +00:00,2024-12-06 14:06:39.072190 +00:00,,,,cee95b8fe66f179836e4bd8861f7e6ea,0105432600021,0105432600021-0101,1Yhb7yDyOWN,SERVICE_COMPLETED,INSTALL,202411213feaf6dd267847be8aa00dd0b75e489b
Y,2024-12-06 14:06:39.072614 +00:00,2024-12-06 14:06:39.072616 +00:00,2024-12-06 14:06:39.072617 +00:00,,,,f726b300af94ec28aaac3f5db33604d8,0105432600020,0105432600020-0101,1Yhb7sREy9i,SERVICE_COMPLETED,INSTALL,20241121e049d7346bf04707a31f1612461462b9
Y,2024-12-06 14:06:39.073012 +00:00,2024-12-06 14:06:39.073013 +00:00,2024-12-06 14:06:39.073014 +00:00,,,,577d41f410b6087f2cacba42a8dd555a,0105432600019,0105432600019-0101,1Yhb7m6tmCy,SERVICE_COMPLETED,INSTALL,20241121ab079546a9614174af6d9d8a2a819a96
Y,2024-12-06 14:06:39.073476 +00:00,2024-12-06 14:06:39.073477 +00:00,2024-12-06 14:06:39.073478 +00:00,,,,49ff4505b8bfd4214f0dcf20a59b9b69,0105432600018,0105432600018-0101,1Yhb7fBzsdt,SERVICE_COMPLETED,INSTALL,20241121cc0e354c22074801baf67f399cef7b69
Y,2024-12-06 14:06:39.073917 +00:00,2024-12-06 14:06:39.073918 +00:00,2024-12-06 14:06:39.073919 +00:00,,,,6b1db59cea509dd4d398b1d1721364e6,0105432600017,0105432600017-0101,1Yhb7WYzYOr,SERVICE_COMPLETED,INSTALL,202411210291310c5f954090a3399061fec74355
Y,2024-12-06 14:06:39.074413 +00:00,2024-12-06 14:06:39.074415 +00:00,2024-12-06 14:06:39.074415 +00:00,,,,536d4eaf8d449623e00089c696d0839b,0105432600016,0105432600016-0101,1Yhb7NzcSsA,SERVICE_COMPLETED,INSTALL,202411213cc5e9da19a74a29b9a594c04ec529ad
Y,2024-12-06 14:06:39.074881 +00:00,2024-12-06 14:06:39.074882 +00:00,2024-12-06 14:06:39.074883 +00:00,,,,f5089ebe133edadfea3b98f65b1bc044,0105432600015,0105432600015-0101,1Yhb79TErCh,SERVICE_COMPLETED,INSTALL,2024112143d599cdaa434c9fb90666a42eb5aa2f
Y,2024-12-06 14:06:39.075320 +00:00,2024-12-06 14:06:39.075321 +00:00,2024-12-06 14:06:39.075322 +00:00,,,,d375c2194516a261996b34a9ae15899a,0105432600014,0105432600014-0302,1YhWk3H3BbF,SERVICE_ON_HOLD,INSTALL,20241121dd87b08aac1041efac5dc21a8dd144f7
Y,2024-12-06 14:06:39.075815 +00:00,2024-12-06 14:06:39.075817 +00:00,2024-12-06 14:06:39.075817 +00:00,,,,55af94274aba2a171bb40965ab8f84f0,0105432600014,0105432600014-0202,1YhWk1xruNI,BOOKING_SCHEDULED,INSTALL,20241121976e8b5b8d6e4aef9e4306b7a63d203c
Y,2024-12-06 14:06:39.076246 +00:00,2024-12-06 14:06:39.076247 +00:00,2024-12-06 14:06:39.076248 +00:00,,,,f9df5b8dbb52770e023d680c5ef06d2b,0105432600014,0105432600014-0102,1YhWk0EZXBT,SERVICE_CREATED,INSTALL,202411217d4a8bad732a4a369e40881d2829d8a4
Y,2024-12-06 14:06:39.076728 +00:00,2024-12-06 14:06:39.076730 +00:00,2024-12-06 14:06:39.076730 +00:00,,,,bd33db58a26ae70ffb124f4101ba3ff3,0105432600013,0105432600013-0101,1YhWNeTRiZK,BOOKING_SCHEDULED,INSTALL,2024112152965367ab244b7b84d489eb9434771e
Y,2024-12-06 14:06:39.077155 +00:00,2024-12-06 14:06:39.077156 +00:00,2024-12-06 14:06:39.077156 +00:00,,,,23ebae87f23c8515ed7af0828a9edc33,0105432600012,0105432600012-0101,1YhVuEQWg6V,BOOKING_CONFIRMED,INSTALL,20241121cd3987a565ff4969831fa677f54e2c99
Y,2024-12-06 14:06:39.077645 +00:00,2024-12-06 14:06:39.077647 +00:00,2024-12-06 14:06:39.077648 +00:00,,,,a5e2c38f7bc6402a4b1862fbb16a3323,0105432600011,0105432600011-0102,1YhVhCwtx3X,BOOKING_CONFIRMED,INSTALL,20241121362ef233c08b405ca4ea36488daeb228
Y,2024-12-06 14:06:39.078075 +00:00,2024-12-06 14:06:39.078076 +00:00,2024-12-06 14:06:39.078077 +00:00,,,,90568a6558568c6770daa7f3da7a2cb6,0105432600010,0105432600010-0101,1YhSoJFQpxG,BOOKING_CONFIRMED,INSTALL,2024112144c568d720cc48fa8369d161b318e71c
Y,2024-12-06 14:06:39.078521 +00:00,2024-12-06 14:06:39.078523 +00:00,2024-12-06 14:06:39.078523 +00:00,,,,66110e56d2b5308ab45acb1fd46ef41e,0105432600009,0105432600009-0201,1YhSXvnN0rx,SERVICE_ON_HOLD,INSTALL,20241121651758f4fc3e4e57b3934ea5ac98349b
Y,2024-12-06 14:06:39.079172 +00:00,2024-12-06 14:06:39.079173 +00:00,2024-12-06 14:06:39.079174 +00:00,,,,5c3029a5f77b645ff2a6f35630bd6f95,0105432600009,0105432600009-0101,1YhSXsDgIGJ,SERVICE_ON_HOLD,INSTALL,20241121872e188bd5a048af935e386fb175bc5f
Y,2024-12-06 14:06:39.079730 +00:00,2024-12-06 14:06:39.079733 +00:00,2024-12-06 14:06:39.079734 +00:00,,,,f9e3f35961b1359f0599e697172c501b,0105432600008,0105432600008-0101,1YhSMsUNomT,SERVICE_SCHEDULED,INSTALL,20241121eade850c23ee497aac773af62bc85ffb
Y,2024-12-06 14:06:39.080223 +00:00,2024-12-06 14:06:39.080225 +00:00,2024-12-06 14:06:39.080226 +00:00,,,,5c95bd5a22b1ff5710dedff396e9313f,0105432600007,0105432600007-0601,1YhS3v3wCgI,BOOKING_CONFIRMED,INSTALL,202411210e4a330d2fea4489aa68a86ce165b346
Y,2024-12-06 14:06:39.080716 +00:00,2024-12-06 14:06:39.080718 +00:00,2024-12-06 14:06:39.080718 +00:00,,,,429fbc5dc915ed97e1f310c53c47e557,0105432600007,0105432600007-0501,1YhS3tQbPDu,BOOKING_CONFIRMED,INSTALL,20241121aded64f3e1424a719f7bfd897769d88a
Y,2024-12-06 14:06:39.081223 +00:00,2024-12-06 14:06:39.081227 +00:00,2024-12-06 14:06:39.081227 +00:00,,,,7d50f2e7f8f1fc8af9a16b802a6e2696,0105432600007,0105432600007-0401,1YhS3rkiDb0,SERVICE_SCHEDULED,INSTALL,20241121cc9773576172400bb5bf914c52c12f92
Y,2024-12-06 14:06:39.081795 +00:00,2024-12-06 14:06:39.081797 +00:00,2024-12-06 14:06:39.081797 +00:00,,,,3cb01c333e9ac7f76d9b01591e03b6aa,0105432600007,0105432600007-0301,1YhS3q8EDWw,SERVICE_COMPLETED,INSTALL,20241121619684483bd84fa3b5ab86aac001b94b
Y,2024-12-06 14:06:39.082255 +00:00,2024-12-06 14:06:39.082257 +00:00,2024-12-06 14:06:39.082257 +00:00,,,,cd73ee86ddd6f4d077b627cdaa0622e0,0105432600007,0105432600007-0201,1YhS3oYrnte,SERVICE_ON_HOLD,INSTALL,20241121a071da7762ef45019c8b6764c16e5796
Y,2024-12-06 14:06:39.082868 +00:00,2024-12-06 14:06:39.082872 +00:00,2024-12-06 14:06:39.082874 +00:00,,,,92ab215971cbb8b869aecbbad02b374a,0105432600007,0105432600007-0101,1YhS3m12pYe,SERVICE_ON_HOLD,INSTALL,202411215d4e6a0d6292426cbaf446c1a8380a32
Y,2024-12-06 14:06:39.083398 +00:00,2024-12-06 14:06:39.083399 +00:00,2024-12-06 14:06:39.083400 +00:00,,,,dca62c1e765dc5ab63a1e28b6e4c3e83,0105432600006,0105432600006-0102,1YhITOgkkYA,BOOKING_CONFIRMED,INSTALL,20241121f18e2a964e29493f9af2d38c69f3b772
Y,2024-12-06 14:06:39.083974 +00:00,2024-12-06 14:06:39.083978 +00:00,2024-12-06 14:06:39.083978 +00:00,,,,b4fc09cff0b9b50352326f86450f93ab,0105432600002,0105432600002-0301,1Yh8MvKI8Da,SERVICE_CREATED,INSTALL,
Y,2024-12-06 14:06:39.084443 +00:00,2024-12-06 14:06:39.084444 +00:00,2024-12-06 14:06:39.084445 +00:00,,,,c0c51b272b3a9962ba1c74bdc1f2e8c7,0105432600002,0105432600002-0201,1Yh8MmQCKCn,SERVICE_CREATED,INSTALL,
Y,2024-12-06 14:06:39.084946 +00:00,2024-12-06 14:06:39.084948 +00:00,2024-12-06 14:06:39.084948 +00:00,,,,13d062d888a86bbfb9821d36042def17,0105432600002,0105432600002-0101,1Yh8Mhy0ccb,BOOKING_CONFIRMED,INSTALL,20241121b5dcfa4a0de046d49f5ac057bad7dcc5
Y,2024-12-06 14:06:39.085405 +00:00,2024-12-06 14:06:39.085408 +00:00,2024-12-06 14:06:39.085409 +00:00,,,,80cee9f22b261b7124f2386636d4b9ea,0105432600001,0105432600001-0101,1Yh7RN1njl9,SERVICE_SCHEDULED,INSTALL,202411219ab72bcea4414351bb60ad23e9e59ce8
Y,2024-12-06 14:06:39.085873 +00:00,2024-12-06 14:06:39.085875 +00:00,2024-12-06 14:06:39.085876 +00:00,,,,bf419f3e53a0866443f87e2f27167d1e,0105432500136,0105432500136-0202,1YfwCXgbWeF,BOOKING_CONFIRMED,INSTALL,2024112716887c50e1534676932f1dada95e0bb7
Y,2024-12-06 14:06:40.102993 +00:00,2024-12-06 14:06:40.103002 +00:00,2024-12-06 14:06:40.103004 +00:00,,,,81109a50f78d52e96ee6fc3625ab071e,0105432500136,0105432500136-0102,1YfwCTCQd94,BOOKING_CONFIRMED,INSTALL,2024112757771be8b09447b59acad49d32b3eb87
Y,2024-12-06 14:06:40.104906 +00:00,2024-12-06 14:06:40.104909 +00:00,2024-12-06 14:06:40.104909 +00:00,,,,848b14a7a3a05c948ac98eac6c9d6910,0105432500132,0105432500132-0102,1YfvZ6K1XVy,BOOKING_CONFIRMED,INSTALL,20241120d287958a94e546b88bad71ff122e28be
Y,2024-12-06 14:06:40.106197 +00:00,2024-12-06 14:06:40.106200 +00:00,2024-12-06 14:06:40.106200 +00:00,,,,6a084685b93e3f5141421fec728081e2,0105432500125,0105432500125-0101,1YfuAvbUuyq,SERVICE_ON_HOLD,INSTALL,20241120ab2ccf2009d84566b5da2a3d9a3f01b6
Y,2024-12-06 14:06:40.107053 +00:00,2024-12-06 14:06:40.107055 +00:00,2024-12-06 14:06:40.107056 +00:00,,,,ac35aca45718fa87fda962e4f6ff98e8,0105432500124,0105432500124-0101,1Yft6lgBQV8,SERVICE_SCHEDULED,INSTALL,20241120feb8bb459fb84220b26d7f375b6866c9
Y,2024-12-06 14:06:40.107893 +00:00,2024-12-06 14:06:40.107895 +00:00,2024-12-06 14:06:40.107895 +00:00,,,,6f56088cf441d76d1584927120f227a5,0105432500123,0105432500123-0301,1Yfsn3gOVZI,SERVICE_CREATED,INSTALL,
Y,2024-12-06 14:06:40.108472 +00:00,2024-12-06 14:06:40.108474 +00:00,2024-12-06 14:06:40.108474 +00:00,,,,95750e5696e93a7a456dc447f000cd93,0105432500123,0105432500123-0201,1YfsmtmhkKV,SERVICE_CREATED,INSTALL,
Y,2024-12-06 14:06:40.110205 +00:00,2024-12-06 14:06:40.110207 +00:00,2024-12-06 14:06:40.110207 +00:00,,,,33b02ba36b7f27d18052f2cde4ed6fba,0105432500123,0105432500123-0101,1Yfsmmb3W5n,BOOKING_CONFIRMED,INSTALL,2024112090a1a28a829b4040b18bb1f7f933d523
Y,2024-12-06 14:06:40.113190 +00:00,2024-12-06 14:06:40.113193 +00:00,2024-12-06 14:06:40.113194 +00:00,,,,1438219a0f0bc8ed7b36cab701481286,0105432500119,0105432500119-0101,1YfebKn7Q9W,BOOKING_CONFIRMED,INSTALL,20241120bdd693bb0d064ef89bf1207c9833a906
Y,2024-12-06 14:06:40.114244 +00:00,2024-12-06 14:06:40.114247 +00:00,2024-12-06 14:06:40.114247 +00:00,,,,bbc70c5aa82b25688a3f8cd42ac7a487,0105432500116,0105432500116-0102,1YfeMRE48gS,SERVICE_SCHEDULED,INSTALL,20241120840e03f771814ffaa4c3d7f612cd5652
Y,2024-12-06 14:06:40.115106 +00:00,2024-12-06 14:06:40.115109 +00:00,2024-12-06 14:06:40.115110 +00:00,,,,b93ab1d06db8cd5303f86b6ab42d67d6,0105432500114,0105432500114-0201,1Yfe9grzdvI,SERVICE_CREATED,INSTALL,
Y,2024-12-06 14:06:40.116342 +00:00,2024-12-06 14:06:40.116344 +00:00,2024-12-06 14:06:40.116345 +00:00,,,,06489e81cbdc569c56bc0785d5100740,0105432500114,0105432500114-0101,1Yfe9eBwIo6,BOOKING_CONFIRMED,INSTALL,20241120ad45b08be649482b89a4d850b766b02c
Y,2024-12-06 14:06:40.116933 +00:00,2024-12-06 14:06:40.116935 +00:00,2024-12-06 14:06:40.116935 +00:00,,,,092c0d4f741d48278b6d485de6c5fa54,0105432500113,0105432500113-0101,1YfdVFB2cgv,BOOKING_CONFIRMED,INSTALL,20241120158eb44f5c55456ca3b487d3a8981464
Y,2024-12-06 14:06:40.117551 +00:00,2024-12-06 14:06:40.117554 +00:00,2024-12-06 14:06:40.117555 +00:00,,,,9d3c3b0d1a7f16725162e34313b63706,0105432500112,0105432500112-0201,1YfdIEXZ3p8,BOOKING_CONFIRMED,INSTALL,2024112029320f32135e4acda9a8b4976e626a34
Y,2024-12-06 14:06:40.119374 +00:00,2024-12-06 14:06:40.119376 +00:00,2024-12-06 14:06:40.119377 +00:00,,,,91272cc6cbbaf6d7339f293588c61f37,0105432500112,0105432500112-0101,1YfdIAv2Luq,BOOKING_CONFIRMED,INSTALL,20241120ce353541ba13474ca5f82e8dc812bba8
Y,2024-12-06 14:06:40.120551 +00:00,2024-12-06 14:06:40.120552 +00:00,2024-12-06 14:06:40.120552 +00:00,,,,e6d5316904b6b158d646477e4c2484cd,0105432500110,0105432500110-0101,1YfdF6eOpBW,SERVICE_COMPLETED,INSTALL,2024112091d98cfbd1d2427fae12ff3c018ff0ff
