id,material_id,material_model_name_prefix,rental_code,material_care_type,lease_type,commitment_duration,adjusted_commitment_duration,dist_value_m01,dist_value_r01,dist_value_r02,dist_value_r03,dist_value_s01,dist_value_t01,dist_ratio_m01,dist_ratio_r01,dist_ratio_r02,dist_ratio_r03,dist_ratio_s01,dist_ratio_t01,dist_price_m01,dist_price_r01,dist_price_r02,dist_price_r03,dist_price_s01,dist_price_t01,start_date
304,WP_113781,CHP-1100R,N5000A,HOME_CARE,FINANCIAL_LEASE,60,60,1340,,,,540,1880,0.7128,,,,0.2872,1,37.78,,,,15.22,53,2024-01-01
305,WP_113781,CHP-1100R,N5N00A,SELF_CARE,OPERATING_LEASE,0,60,1340,,,,600,1940,0.6907,,,,0.3093,1,29.7,,,,13.3,43,2024-01-01
306,WP_113781,CHP-1100R,N5N00A,HOME_CARE,OPERATING_LEASE,0,60,1340,,,,600,1940,0.6907,,,,0.3093,1,36.61,,,,16.39,53,2024-01-01
307,WP_113782,CHP-1100R,30000A,SELF_CARE,FINANCIAL_LEASE,36,36,1340,,,,324,1664,0.8053,,,,0.1947,1,44.29,,,,10.71,55,2024-01-01
308,WP_113782,CHP-1100R,30000A,HOME_CARE,FINANCIAL_LEASE,36,36,1340,,,,324,1664,0.8053,,,,0.1947,1,52.34,,,,12.66,65,2024-01-01
309,WP_113782,CHP-1100R,32000A,SELF_CARE,FINANCIAL_LEASE,24,24,1340,,,,216,1556,0.8612,,,,0.1388,1,33.59,,,,5.41,39,2024-01-01
310,WP_113782,CHP-1100R,32000A,HOME_CARE,FINANCIAL_LEASE,24,24,1340,,,,216,1556,0.8612,,,,0.1388,1,42.2,,,,6.8,49,2024-01-01
311,WP_113782,CHP-1100R,32200A,SELF_CARE,FINANCIAL_LEASE,24,24,1340,,,,216,1556,0.8612,,,,0.1388,1,26.7,,,,4.3,31,2024-01-01
312,WP_113782,CHP-1100R,32200A,HOME_CARE,FINANCIAL_LEASE,24,24,1340,,,,216,1556,0.8612,,,,0.1388,1,35.31,,,,5.69,41,2024-01-01
313,WP_113782,CHP-1100R,32N00A,SELF_CARE,OPERATING_LEASE,0,60,1340,,,,600,1940,0.6907,,,,0.3093,1,26.94,,,,12.06,39,2024-01-01
314,WP_113782,CHP-1100R,32N00A,HOME_CARE,OPERATING_LEASE,0,60,1340,,,,600,1940,0.6907,,,,0.3093,1,33.84,,,,15.16,49,2024-01-01
315,WP_113782,CHP-1100R,34000A,SELF_CARE,FINANCIAL_LEASE,48,48,1340,,,,432,1772,0.7562,,,,0.2438,1,23.44,,,,7.56,31,2024-01-01
316,WP_113782,CHP-1100R,34000A,HOME_CARE,FINANCIAL_LEASE,48,48,1340,,,,432,1772,0.7562,,,,0.2438,1,31,,,,10,41,2024-01-01
317,WP_113782,CHP-1100R,3N000A,SELF_CARE,OPERATING_LEASE,0,60,1340,,,,600,1940,0.6907,,,,0.3093,1,37.99,,,,17.01,55,2024-01-01
318,WP_113782,CHP-1100R,3N000A,HOME_CARE,OPERATING_LEASE,0,60,1340,,,,600,1940,0.6907,,,,0.3093,1,44.9,,,,20.1,65,2024-01-01
319,WP_113782,CHP-1100R,50000A,SELF_CARE,FINANCIAL_LEASE,60,60,1340,,,,540,1880,0.7128,,,,0.2872,1,30.65,,,,12.35,43,2024-01-01
320,WP_113782,CHP-1100R,50000A,HOME_CARE,FINANCIAL_LEASE,60,60,1340,,,,540,1880,0.7128,,,,0.2872,1,37.78,,,,15.22,53,2024-01-01
321,WP_113782,CHP-1100R,52000A,SELF_CARE,FINANCIAL_LEASE,24,24,1340,,,,216,1556,0.8612,,,,0.1388,1,24.11,,,,3.89,28,2024-01-01
322,WP_113782,CHP-1100R,52000A,HOME_CARE,FINANCIAL_LEASE,24,24,1340,,,,216,1556,0.8612,,,,0.1388,1,32.73,,,,5.27,38,2024-01-01
323,WP_113782,CHP-1100R,5N000A,SELF_CARE,OPERATING_LEASE,0,60,1340,,,,600,1940,0.6907,,,,0.3093,1,29.7,,,,13.3,43,2024-01-01
324,WP_113782,CHP-1100R,5N000A,HOME_CARE,OPERATING_LEASE,0,60,1340,,,,600,1940,0.6907,,,,0.3093,1,36.61,,,,16.39,53,2024-01-01
325,WP_113782,CHP-1100R,70000A,SELF_CARE,FINANCIAL_LEASE,84,84,1340,,,,756,2096,0.6393,,,,0.3607,1,23.65,,,,13.35,37,2024-01-01
326,WP_113782,CHP-1100R,70000A,HOME_CARE,FINANCIAL_LEASE,84,84,1340,,,,756,2096,0.6393,,,,0.3607,1,30.05,,,,16.95,47,2024-01-01
327,WP_113782,CHP-1100R,N0000A,SELF_CARE,OPERATING_LEASE,0,60,1340,,,,600,1940,0.6907,,,,0.3093,1,54.57,,,,24.43,79,2024-01-01
328,WP_113782,CHP-1100R,N0000A,HOME_CARE,OPERATING_LEASE,0,60,1340,,,,600,1940,0.6907,,,,0.3093,1,61.47,,,,27.53,89,2024-01-01
329,WP_113782,CHP-1100R,N3000A,SELF_CARE,FINANCIAL_LEASE,36,36,1340,,,,324,1664,0.8053,,,,0.1947,1,44.29,,,,10.71,55,2024-01-01
330,WP_113782,CHP-1100R,N3000A,HOME_CARE,FINANCIAL_LEASE,36,36,1340,,,,324,1664,0.8053,,,,0.1947,1,52.34,,,,12.66,65,2024-01-01
331,WP_113782,CHP-1100R,N3200A,SELF_CARE,FINANCIAL_LEASE,24,24,1340,,,,216,1556,0.8612,,,,0.1388,1,33.59,,,,5.41,39,2024-01-01
332,WP_113782,CHP-1100R,N3200A,HOME_CARE,FINANCIAL_LEASE,24,24,1340,,,,216,1556,0.8612,,,,0.1388,1,42.2,,,,6.8,49,2024-01-01
333,WP_113782,CHP-1100R,N32N0A,SELF_CARE,OPERATING_LEASE,0,60,1340,,,,600,1940,0.6907,,,,0.3093,1,26.94,,,,12.06,39,2024-01-01
334,WP_113782,CHP-1100R,N32N0A,HOME_CARE,OPERATING_LEASE,0,60,1340,,,,600,1940,0.6907,,,,0.3093,1,33.84,,,,15.16,49,2024-01-01
335,WP_113782,CHP-1100R,N3N00A,SELF_CARE,OPERATING_LEASE,0,60,1340,,,,600,1940,0.6907,,,,0.3093,1,37.99,,,,17.01,55,2024-01-01
336,WP_113782,CHP-1100R,N3N00A,HOME_CARE,OPERATING_LEASE,0,60,1340,,,,600,1940,0.6907,,,,0.3093,1,44.9,,,,20.1,65,2024-01-01
337,WP_113782,CHP-1100R,N5000A,SELF_CARE,FINANCIAL_LEASE,60,60,1340,,,,540,1880,0.7128,,,,0.2872,1,30.65,,,,12.35,43,2024-01-01
338,WP_113782,CHP-1100R,N5000A,HOME_CARE,FINANCIAL_LEASE,60,60,1340,,,,540,1880,0.7128,,,,0.2872,1,37.78,,,,15.22,53,2024-01-01
339,WP_113782,CHP-1100R,N5N00A,SELF_CARE,OPERATING_LEASE,0,60,1340,,,,600,1940,0.6907,,,,0.3093,1,29.7,,,,13.3,43,2024-01-01
340,WP_113782,CHP-1100R,N5N00A,HOME_CARE,OPERATING_LEASE,0,60,1340,,,,600,1940,0.6907,,,,0.3093,1,36.61,,,,16.39,53,2024-01-01
341,WP_113783,CHP-1100R,30000A,SELF_CARE,FINANCIAL_LEASE,36,36,1340,,,,324,1664,0.8053,,,,0.1947,1,44.29,,,,10.71,55,2024-01-01
342,WP_113783,CHP-1100R,30000A,HOME_CARE,FINANCIAL_LEASE,36,36,1340,,,,324,1664,0.8053,,,,0.1947,1,52.34,,,,12.66,65,2024-01-01
343,WP_113783,CHP-1100R,32000A,SELF_CARE,FINANCIAL_LEASE,24,24,1340,,,,216,1556,0.8612,,,,0.1388,1,33.59,,,,5.41,39,2024-01-01
344,WP_113783,CHP-1100R,32000A,HOME_CARE,FINANCIAL_LEASE,24,24,1340,,,,216,1556,0.8612,,,,0.1388,1,42.2,,,,6.8,49,2024-01-01
345,WP_113783,CHP-1100R,32200A,SELF_CARE,FINANCIAL_LEASE,24,24,1340,,,,216,1556,0.8612,,,,0.1388,1,26.7,,,,4.3,31,2024-01-01
346,WP_113783,CHP-1100R,32200A,HOME_CARE,FINANCIAL_LEASE,24,24,1340,,,,216,1556,0.8612,,,,0.1388,1,35.31,,,,5.69,41,2024-01-01
347,WP_113783,CHP-1100R,32N00A,SELF_CARE,OPERATING_LEASE,0,60,1340,,,,600,1940,0.6907,,,,0.3093,1,26.94,,,,12.06,39,2024-01-01
348,WP_113783,CHP-1100R,32N00A,HOME_CARE,OPERATING_LEASE,0,60,1340,,,,600,1940,0.6907,,,,0.3093,1,33.84,,,,15.16,49,2024-01-01
349,WP_113783,CHP-1100R,34000A,SELF_CARE,FINANCIAL_LEASE,48,48,1340,,,,432,1772,0.7562,,,,0.2438,1,23.44,,,,7.56,31,2024-01-01
350,WP_113783,CHP-1100R,34000A,HOME_CARE,FINANCIAL_LEASE,48,48,1340,,,,432,1772,0.7562,,,,0.2438,1,31,,,,10,41,2024-01-01
351,WP_113783,CHP-1100R,3N000A,SELF_CARE,OPERATING_LEASE,0,60,1340,,,,600,1940,0.6907,,,,0.3093,1,37.99,,,,17.01,55,2024-01-01
352,WP_113783,CHP-1100R,3N000A,HOME_CARE,OPERATING_LEASE,0,60,1340,,,,600,1940,0.6907,,,,0.3093,1,44.9,,,,20.1,65,2024-01-01
353,WP_113783,CHP-1100R,50000A,SELF_CARE,FINANCIAL_LEASE,60,60,1340,,,,540,1880,0.7128,,,,0.2872,1,30.65,,,,12.35,43,2024-01-01
354,WP_113783,CHP-1100R,50000A,HOME_CARE,FINANCIAL_LEASE,60,60,1340,,,,540,1880,0.7128,,,,0.2872,1,37.78,,,,15.22,53,2024-01-01
355,WP_113783,CHP-1100R,52000A,SELF_CARE,FINANCIAL_LEASE,24,24,1340,,,,216,1556,0.8612,,,,0.1388,1,24.11,,,,3.89,28,2024-01-01
356,WP_113783,CHP-1100R,52000A,HOME_CARE,FINANCIAL_LEASE,24,24,1340,,,,216,1556,0.8612,,,,0.1388,1,32.73,,,,5.27,38,2024-01-01
357,WP_113783,CHP-1100R,5N000A,SELF_CARE,OPERATING_LEASE,0,60,1340,,,,600,1940,0.6907,,,,0.3093,1,29.7,,,,13.3,43,2024-01-01
358,WP_113783,CHP-1100R,5N000A,HOME_CARE,OPERATING_LEASE,0,60,1340,,,,600,1940,0.6907,,,,0.3093,1,36.61,,,,16.39,53,2024-01-01
359,WP_113783,CHP-1100R,70000A,SELF_CARE,FINANCIAL_LEASE,84,84,1340,,,,756,2096,0.6393,,,,0.3607,1,23.65,,,,13.35,37,2024-01-01
360,WP_113783,CHP-1100R,70000A,HOME_CARE,FINANCIAL_LEASE,84,84,1340,,,,756,2096,0.6393,,,,0.3607,1,30.05,,,,16.95,47,2024-01-01
361,WP_113783,CHP-1100R,N0000A,SELF_CARE,OPERATING_LEASE,0,60,1340,,,,600,1940,0.6907,,,,0.3093,1,54.57,,,,24.43,79,2024-01-01
362,WP_113783,CHP-1100R,N0000A,HOME_CARE,OPERATING_LEASE,0,60,1340,,,,600,1940,0.6907,,,,0.3093,1,61.47,,,,27.53,89,2024-01-01
363,WP_113783,CHP-1100R,N3000A,SELF_CARE,FINANCIAL_LEASE,36,36,1340,,,,324,1664,0.8053,,,,0.1947,1,44.29,,,,10.71,55,2024-01-01
364,WP_113783,CHP-1100R,N3000A,HOME_CARE,FINANCIAL_LEASE,36,36,1340,,,,324,1664,0.8053,,,,0.1947,1,52.34,,,,12.66,65,2024-01-01
365,WP_113783,CHP-1100R,N3200A,SELF_CARE,FINANCIAL_LEASE,24,24,1340,,,,216,1556,0.8612,,,,0.1388,1,33.59,,,,5.41,39,2024-01-01
366,WP_113783,CHP-1100R,N3200A,HOME_CARE,FINANCIAL_LEASE,24,24,1340,,,,216,1556,0.8612,,,,0.1388,1,42.2,,,,6.8,49,2024-01-01
367,WP_113783,CHP-1100R,N32N0A,SELF_CARE,OPERATING_LEASE,0,60,1340,,,,600,1940,0.6907,,,,0.3093,1,26.94,,,,12.06,39,2024-01-01
368,WP_113783,CHP-1100R,N32N0A,HOME_CARE,OPERATING_LEASE,0,60,1340,,,,600,1940,0.6907,,,,0.3093,1,33.84,,,,15.16,49,2024-01-01
369,WP_113783,CHP-1100R,N3N00A,SELF_CARE,OPERATING_LEASE,0,60,1340,,,,600,1940,0.6907,,,,0.3093,1,37.99,,,,17.01,55,2024-01-01
370,WP_113783,CHP-1100R,N3N00A,HOME_CARE,OPERATING_LEASE,0,60,1340,,,,600,1940,0.6907,,,,0.3093,1,44.9,,,,20.1,65,2024-01-01
371,WP_113783,CHP-1100R,N5000A,SELF_CARE,FINANCIAL_LEASE,60,60,1340,,,,540,1880,0.7128,,,,0.2872,1,30.65,,,,12.35,43,2024-01-01
372,WP_113783,CHP-1100R,N5000A,HOME_CARE,FINANCIAL_LEASE,60,60,1340,,,,540,1880,0.7128,,,,0.2872,1,37.78,,,,15.22,53,2024-01-01
373,WP_113783,CHP-1100R,N5N00A,SELF_CARE,OPERATING_LEASE,0,60,1340,,,,600,1940,0.6907,,,,0.3093,1,29.7,,,,13.3,43,2024-01-01
374,WP_113783,CHP-1100R,N5N00A,HOME_CARE,OPERATING_LEASE,0,60,1340,,,,600,1940,0.6907,,,,0.3093,1,36.61,,,,16.39,53,2024-01-01
375,WP_113784,HP-1100R,30000A,SELF_CARE,FINANCIAL_LEASE,36,36,640,,,,324,964,0.6639,,,,0.3361,1,29.21,,,,14.79,44,2024-01-01
376,WP_113784,HP-1100R,30000A,HOME_CARE,FINANCIAL_LEASE,36,36,640,,,,324,964,0.6639,,,,0.3361,1,35.85,,,,18.15,54,2024-01-01
377,WP_113784,HP-1100R,32000A,SELF_CARE,FINANCIAL_LEASE,24,24,640,,,,216,856,0.7477,,,,0.2523,1,23.18,,,,7.82,31,2024-01-01
378,WP_113784,HP-1100R,32000A,HOME_CARE,FINANCIAL_LEASE,24,24,640,,,,216,856,0.7477,,,,0.2523,1,30.66,,,,10.34,41,2024-01-01
379,WP_113784,HP-1100R,32200A,SELF_CARE,FINANCIAL_LEASE,24,24,640,,,,216,856,0.7477,,,,0.2523,1,18.69,,,,6.31,25,2024-01-01
380,WP_113784,HP-1100R,32200A,HOME_CARE,FINANCIAL_LEASE,24,24,640,,,,216,856,0.7477,,,,0.2523,1,26.17,,,,8.83,35,2024-01-01
381,WP_113784,HP-1100R,32N00A,SELF_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,16,,,,15,31,2024-01-01
382,WP_113784,HP-1100R,32N00A,HOME_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,21.16,,,,19.84,41,2024-01-01
383,WP_113784,HP-1100R,34000A,SELF_CARE,FINANCIAL_LEASE,48,48,640,,,,432,1072,0.597,,,,0.403,1,14.93,,,,10.07,25,2024-01-01
384,WP_113784,HP-1100R,34000A,HOME_CARE,FINANCIAL_LEASE,48,48,640,,,,432,1072,0.597,,,,0.403,1,20.9,,,,14.1,35,2024-01-01
385,WP_113784,HP-1100R,3N000A,SELF_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,16,,,,15,31,2024-01-01
386,WP_113784,HP-1100R,3N000A,HOME_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,21.16,,,,19.84,41,2024-01-01
387,WP_113784,HP-1100R,50000A,SELF_CARE,FINANCIAL_LEASE,60,60,640,,,,540,1180,0.5424,,,,0.4576,1,18.98,,,,16.02,35,2024-01-01
388,WP_113784,HP-1100R,50000A,HOME_CARE,FINANCIAL_LEASE,60,60,640,,,,540,1180,0.5424,,,,0.4576,1,24.41,,,,20.59,45,2024-01-01
389,WP_113784,HP-1100R,52000A,SELF_CARE,FINANCIAL_LEASE,24,24,640,,,,216,856,0.7477,,,,0.2523,1,17.2,,,,5.8,23,2024-01-01
390,WP_113784,HP-1100R,52000A,HOME_CARE,FINANCIAL_LEASE,24,24,640,,,,216,856,0.7477,,,,0.2523,1,24.67,,,,8.33,33,2024-01-01
391,WP_113784,HP-1100R,5N000A,SELF_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,18.06,,,,16.94,35,2024-01-01
392,WP_113784,HP-1100R,5N000A,HOME_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,23.22,,,,21.78,45,2024-01-01
393,WP_113784,HP-1100R,70000A,SELF_CARE,FINANCIAL_LEASE,84,84,640,,,,756,1396,0.4585,,,,0.5415,1,13.76,,,,16.24,30,2024-01-01
394,WP_113784,HP-1100R,70000A,HOME_CARE,FINANCIAL_LEASE,84,84,640,,,,756,1396,0.4585,,,,0.5415,1,18.34,,,,21.66,40,2024-01-01
395,WP_113784,HP-1100R,N0000A,SELF_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,33.03,,,,30.97,64,2024-01-01
396,WP_113784,HP-1100R,N0000A,HOME_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,38.19,,,,35.81,74,2024-01-01
397,WP_113784,HP-1100R,N3000A,SELF_CARE,FINANCIAL_LEASE,36,36,640,,,,324,964,0.6639,,,,0.3361,1,29.21,,,,14.79,44,2024-01-01
398,WP_113784,HP-1100R,N3000A,HOME_CARE,FINANCIAL_LEASE,36,36,640,,,,324,964,0.6639,,,,0.3361,1,35.85,,,,18.15,54,2024-01-01
399,WP_113784,HP-1100R,N3200A,SELF_CARE,FINANCIAL_LEASE,24,24,640,,,,216,856,0.7477,,,,0.2523,1,23.18,,,,7.82,31,2024-01-01
400,WP_113784,HP-1100R,N3200A,HOME_CARE,FINANCIAL_LEASE,24,24,640,,,,216,856,0.7477,,,,0.2523,1,30.66,,,,10.34,41,2024-01-01
401,WP_113784,HP-1100R,N32N0A,SELF_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,16,,,,15,31,2024-01-01
402,WP_113784,HP-1100R,N32N0A,HOME_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,21.16,,,,19.84,41,2024-01-01
403,WP_113784,HP-1100R,N3N00A,SELF_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,16,,,,15,31,2024-01-01
404,WP_113784,HP-1100R,N3N00A,HOME_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,21.16,,,,19.84,41,2024-01-01
405,WP_113784,HP-1100R,N5000A,SELF_CARE,FINANCIAL_LEASE,60,60,640,,,,540,1180,0.5424,,,,0.4576,1,18.98,,,,16.02,35,2024-01-01
406,WP_113784,HP-1100R,N5000A,HOME_CARE,FINANCIAL_LEASE,60,60,640,,,,540,1180,0.5424,,,,0.4576,1,24.41,,,,20.59,45,2024-01-01
407,WP_113784,HP-1100R,N5N00A,SELF_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,18.06,,,,16.94,35,2024-01-01
408,WP_113784,HP-1100R,N5N00A,HOME_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,23.22,,,,21.78,45,2024-01-01
409,WP_113785,CHP-1300L,30000A,SELF_CARE,FINANCIAL_LEASE,36,36,640,,,,324,964,0.6639,,,,0.3361,1,29.88,,,,15.12,45,2024-01-01
410,WP_113785,CHP-1300L,30000A,HOME_CARE,FINANCIAL_LEASE,36,36,640,,,,324,964,0.6639,,,,0.3361,1,36.51,,,,18.49,55,2024-01-01
411,WP_113785,CHP-1300L,32000A,SELF_CARE,FINANCIAL_LEASE,24,24,640,,,,216,856,0.7477,,,,0.2523,1,23.93,,,,8.07,32,2024-01-01
412,WP_113785,CHP-1300L,32000A,HOME_CARE,FINANCIAL_LEASE,24,24,640,,,,216,856,0.7477,,,,0.2523,1,31.4,,,,10.6,42,2024-01-01
413,WP_113785,CHP-1300L,32200A,SELF_CARE,FINANCIAL_LEASE,24,24,640,,,,216,856,0.7477,,,,0.2523,1,18.69,,,,6.31,25,2024-01-01
414,WP_113785,CHP-1300L,32200A,HOME_CARE,FINANCIAL_LEASE,24,24,640,,,,216,856,0.7477,,,,0.2523,1,26.17,,,,8.83,35,2024-01-01
415,WP_113785,CHP-1300L,32N00A,SELF_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,16.52,,,,15.48,32,2024-01-01
416,WP_113785,CHP-1300L,32N00A,HOME_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,21.68,,,,20.32,42,2024-01-01
417,WP_113785,CHP-1300L,34000A,SELF_CARE,FINANCIAL_LEASE,48,48,640,,,,432,1072,0.597,,,,0.403,1,14.93,,,,10.07,25,2024-01-01
418,WP_113785,CHP-1300L,34000A,HOME_CARE,FINANCIAL_LEASE,48,48,640,,,,432,1072,0.597,,,,0.403,1,20.9,,,,14.1,35,2024-01-01
419,WP_113785,CHP-1300L,3N000A,SELF_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,23.22,,,,21.78,45,2024-01-01
420,WP_113785,CHP-1300L,3N000A,HOME_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,28.39,,,,26.61,55,2024-01-01
421,WP_113785,CHP-1300L,50000A,SELF_CARE,FINANCIAL_LEASE,60,60,640,,,,540,1180,0.5424,,,,0.4576,1,18.98,,,,16.02,35,2024-01-01
422,WP_113785,CHP-1300L,50000A,HOME_CARE,FINANCIAL_LEASE,60,60,640,,,,540,1180,0.5424,,,,0.4576,1,24.41,,,,20.59,45,2024-01-01
423,WP_113785,CHP-1300L,52000A,SELF_CARE,FINANCIAL_LEASE,24,24,640,,,,216,856,0.7477,,,,0.2523,1,17.2,,,,5.8,23,2024-01-01
424,WP_113785,CHP-1300L,52000A,HOME_CARE,FINANCIAL_LEASE,24,24,640,,,,216,856,0.7477,,,,0.2523,1,24.67,,,,8.33,33,2024-01-01
425,WP_113785,CHP-1300L,5N000A,SELF_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,18.06,,,,16.94,35,2024-01-01
426,WP_113785,CHP-1300L,5N000A,HOME_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,23.22,,,,21.78,45,2024-01-01
427,WP_113785,CHP-1300L,70000A,SELF_CARE,FINANCIAL_LEASE,84,84,640,,,,756,1396,0.4585,,,,0.5415,1,13.76,,,,16.24,30,2024-01-01
428,WP_113785,CHP-1300L,70000A,HOME_CARE,FINANCIAL_LEASE,84,84,640,,,,756,1396,0.4585,,,,0.5415,1,18.34,,,,21.66,40,2024-01-01
429,WP_113785,CHP-1300L,N0000A,SELF_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,33.55,,,,31.45,65,2024-01-01
430,WP_113785,CHP-1300L,N0000A,HOME_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,38.71,,,,36.29,75,2024-01-01
431,WP_113785,CHP-1300L,N3000A,SELF_CARE,FINANCIAL_LEASE,36,36,640,,,,324,964,0.6639,,,,0.3361,1,29.88,,,,15.12,45,2024-01-01
432,WP_113785,CHP-1300L,N3000A,HOME_CARE,FINANCIAL_LEASE,36,36,640,,,,324,964,0.6639,,,,0.3361,1,36.51,,,,18.49,55,2024-01-01
433,WP_113785,CHP-1300L,N3200A,SELF_CARE,FINANCIAL_LEASE,24,24,640,,,,216,856,0.7477,,,,0.2523,1,23.93,,,,8.07,32,2024-01-01
434,WP_113785,CHP-1300L,N3200A,HOME_CARE,FINANCIAL_LEASE,24,24,640,,,,216,856,0.7477,,,,0.2523,1,31.4,,,,10.6,42,2024-01-01
435,WP_113785,CHP-1300L,N32N0A,SELF_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,16.52,,,,15.48,32,2024-01-01
436,WP_113785,CHP-1300L,N32N0A,HOME_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,21.68,,,,20.32,42,2024-01-01
437,WP_113785,CHP-1300L,N3N00A,SELF_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,23.22,,,,21.78,45,2024-01-01
438,WP_113785,CHP-1300L,N3N00A,HOME_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,28.39,,,,26.61,55,2024-01-01
439,WP_113785,CHP-1300L,N5000A,SELF_CARE,FINANCIAL_LEASE,60,60,640,,,,540,1180,0.5424,,,,0.4576,1,18.98,,,,16.02,35,2024-01-01
440,WP_113785,CHP-1300L,N5000A,HOME_CARE,FINANCIAL_LEASE,60,60,640,,,,540,1180,0.5424,,,,0.4576,1,24.41,,,,20.59,45,2024-01-01
441,WP_113785,CHP-1300L,N5N00A,SELF_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,18.06,,,,16.94,35,2024-01-01
442,WP_113785,CHP-1300L,N5N00A,HOME_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,23.22,,,,21.78,45,2024-01-01
443,WP_113786,CHP-1300L,30000A,SELF_CARE,FINANCIAL_LEASE,36,36,640,,,,324,964,0.6639,,,,0.3361,1,29.88,,,,15.12,45,2024-01-01
444,WP_113786,CHP-1300L,30000A,HOME_CARE,FINANCIAL_LEASE,36,36,640,,,,324,964,0.6639,,,,0.3361,1,36.51,,,,18.49,55,2024-01-01
445,WP_113786,CHP-1300L,32000A,SELF_CARE,FINANCIAL_LEASE,24,24,640,,,,216,856,0.7477,,,,0.2523,1,23.93,,,,8.07,32,2024-01-01
446,WP_113786,CHP-1300L,32000A,HOME_CARE,FINANCIAL_LEASE,24,24,640,,,,216,856,0.7477,,,,0.2523,1,31.4,,,,10.6,42,2024-01-01
447,WP_113786,CHP-1300L,32200A,SELF_CARE,FINANCIAL_LEASE,24,24,640,,,,216,856,0.7477,,,,0.2523,1,18.69,,,,6.31,25,2024-01-01
448,WP_113786,CHP-1300L,32200A,HOME_CARE,FINANCIAL_LEASE,24,24,640,,,,216,856,0.7477,,,,0.2523,1,26.17,,,,8.83,35,2024-01-01
449,WP_113786,CHP-1300L,32N00A,SELF_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,16.52,,,,15.48,32,2024-01-01
450,WP_113786,CHP-1300L,32N00A,HOME_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,21.68,,,,20.32,42,2024-01-01
451,WP_113786,CHP-1300L,34000A,SELF_CARE,FINANCIAL_LEASE,48,48,640,,,,432,1072,0.597,,,,0.403,1,14.93,,,,10.07,25,2024-01-01
452,WP_113786,CHP-1300L,34000A,HOME_CARE,FINANCIAL_LEASE,48,48,640,,,,432,1072,0.597,,,,0.403,1,20.9,,,,14.1,35,2024-01-01
453,WP_113786,CHP-1300L,3N000A,SELF_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,23.22,,,,21.78,45,2024-01-01
454,WP_113786,CHP-1300L,3N000A,HOME_CARE,OPERATING_LEASE,0,60,640,,,,600,1240,0.5161,,,,0.4839,1,28.39,,,,26.61,55,2024-01-01
455,WP_113786,CHP-1300L,50000A,SELF_CARE,FINANCIAL_LEASE,60,60,640,,,,540,1180,0.5424,,,,0.4576,1,18.98,,,,16.02,35,2024-01-01
456,WP_113786,CHP-1300L,50000A,HOME_CARE,FINANCIAL_LEASE,60,60,640,,,,540,1180,0.5424,,,,0.4576,1,24.41,,,,20.59,45,2024-01-01
