id,charge_item_id,charge_item_type,quantity,subtotal_price,item_price,discount_price,prepaid_amount,promotions,currency,is_tax_exempt,create_time,update_time,service_charge_id,material_id
1arxFKqR8Cl,1arxFKqR8Cl,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-10 07:43:59.150031,2025-02-10 07:43:59.153357,1arxFKqR8Ck,
1arxQnx19Sl,1arxQnx19Sl,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-10 07:46:34.470117,2025-02-10 07:46:34.473453,1arxQnx19Sk,
1aryQ3RsNrM,1aryQ3RsNrM,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-10 08:00:23.947892,2025-02-10 08:00:23.962710,1aryQ3RsNrL,
1as5RTM1ICn,1as5RTM1ICn,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-10 09:38:40.476032,2025-02-10 09:38:40.496392,1as5RTLjh4i,
1asBarsGcIs,1asBarsGcIs,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-10 11:04:45.418061,2025-02-10 11:04:45.423110,1asBarsGcIr,
1asBb0e83aS,1asBb0e83aS,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-10 11:04:47.328450,2025-02-10 11:04:47.333370,1asBb0e83aR,
1asBb2b3B2u,1asBb2b3B2u,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-10 11:04:47.747477,2025-02-10 11:04:47.750335,1asBb2b3B2t,
1asC5gAPE3R,1asC5gAPE3R,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-10 11:11:42.657897,2025-02-10 11:11:42.660994,1asC5gAPE3Q,
1asIC6wElct,1asIC6wElct,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-10 12:37:07.472320,2025-02-10 12:37:07.476805,1asIC6wElcs,
1asICAsuzmd,1asICAsuzmd,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-10 12:37:08.330894,2025-02-10 12:37:08.334078,1asICAsuzmc,
1asICCZeyon,1asICCZeyon,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-10 12:37:08.698895,2025-02-10 12:37:08.702159,1asICCZeyom,
1asICE1dp5R,1asICE1dp5R,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-10 12:37:09.015846,2025-02-10 12:37:09.022300,1asICE1dp5Q,
1at78XIJwtk,1at78XIJwtk,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-11 00:29:59.642343,2025-02-11 00:29:59.701772,1at78WatJzr,
1at79A1P9pa,1at79A1P9pa,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-11 00:30:08.079218,2025-02-11 00:30:08.117652,1at7995UzIP,
1at79QYhvX8,1at79QYhvX8,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-11 00:30:11.724347,2025-02-11 00:30:11.728728,1at79QYhvX7,
1at79cH3mlh,1at79cH3mlh,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-11 00:30:14.294080,2025-02-11 00:30:14.299248,1at79cH3mlg,
1at79qkbQ7J,1at79qkbQ7J,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-11 00:30:17.432879,2025-02-11 00:30:17.436841,1at79qkbQ7I,
1at7A9RZcXA,1at7A9RZcXA,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-11 00:30:21.527486,2025-02-11 00:30:21.532833,1at7A9RZcX9,
1at7AJWdyku,1at7AJWdyku,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-11 00:30:23.680191,2025-02-11 00:30:23.685831,1at7AJWdykt,
1at7ASfmWhQ,1at7ASfmWhQ,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-11 00:30:25.693393,2025-02-11 00:30:25.698407,1at7ASfmWhP,
1at7AbFiomZ,1at7AbFiomZ,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-11 00:30:27.595223,2025-02-11 00:30:27.602135,1at7AbFiomY,
1at7AjHHz8a,1at7AjHHz8a,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-11 00:30:29.355611,2025-02-11 00:30:29.359569,1at7AjHHz8Z,
1at7B4oqL84,1at7B4oqL84,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-11 00:30:34.045814,2025-02-11 00:30:34.049270,1at7B4oqL83,
1at7BIaMUZz,1at7BIaMUZz,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-11 00:30:37.052445,2025-02-11 00:30:37.058069,1at7BIaMUZy,
1at7BU6XFtX,1at7BU6XFtX,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-11 00:30:39.548056,2025-02-11 00:30:39.551727,1at7BU6XFtW,
1at7BdxPfyE,1at7BdxPfyE,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-11 00:30:41.748665,2025-02-11 00:30:41.751617,1at7BdxPfyD,
1at7Bmtkd9s,1at7Bmtkd9s,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-11 00:30:43.648482,2025-02-11 00:30:43.651940,1at7Bmtkd9r,
1at7BuYwn4r,1at7BuYwn4r,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-11 00:30:45.327906,2025-02-11 00:30:45.331700,1at7BuYNaoi,
1at7C4p3rd3,1at7C4p3rd3,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-11 00:30:47.568036,2025-02-11 00:30:47.571900,1at7C4p3rd2,
1at7CD3yAmN,1at7CD3yAmN,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-11 00:30:49.383445,2025-02-11 00:30:49.387479,1at7CD3yAmM,
1at7CQXetxi,1at7CQXetxi,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-11 00:30:52.321434,2025-02-11 00:30:52.324356,1at7CQXetxh,
1at7CZEx7Qd,1at7CZEx7Qd,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-11 00:30:54.207351,2025-02-11 00:30:54.210832,1at7CZEx7Qc,
1at7CfwVruj,1at7CfwVruj,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-11 00:30:55.686297,2025-02-11 00:30:55.689145,1at7CfwVrui,
1at7Cv1o8ny,1at7Cv1o8ny,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-11 00:30:58.961311,2025-02-11 00:30:58.964738,1at7Cv1o8nx,
1at7D2fYfD7,1at7D2fYfD7,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-11 00:31:00.637725,2025-02-11 00:31:00.640389,1at7D2fYfD6,
1at7CnPlEVu,1at7CnPlEVu,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-11 00:30:57.313099,2025-02-11 00:30:57.315842,1at7CnPlEVt,
1at7D9UDNw3,1at7D9UDNw3,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-11 00:31:02.120786,2025-02-11 00:31:02.123619,1at7D9UDNw2,
1at7DHibnpi,1at7DHibnpi,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-11 00:31:03.945587,2025-02-11 00:31:03.949099,1at7DHibnph,
1at7DW7tSE3,1at7DW7tSE3,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-11 00:31:07.114482,2025-02-11 00:31:07.117793,1at7DW7tSE2,
1at7DjV1lDo,1at7DjV1lDo,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-11 00:31:10.038824,2025-02-11 00:31:10.045356,1at7DjV1lDn,
1at7E0LIMOs,1at7E0LIMOs,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-11 00:31:13.677860,2025-02-11 00:31:13.681330,1at7E0LIMOr,
1at7E8FVc5W,1at7E8FVc5W,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-11 00:31:15.397498,2025-02-11 00:31:15.400180,1at7E8FVc5V,
1at7EF3LBzd,1at7EF3LBzd,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-11 00:31:16.870481,2025-02-11 00:31:16.873376,1at7EF3LBzc,
1atDd6Jg1MD,1atDd6Jg1MD,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-11 02:00:51.234826,2025-02-11 02:00:51.245322,1atDd6Jg1MC,
1atE7aNFIt8,1atE7aNFIt8,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-11 02:07:44.067879,2025-02-11 02:07:44.089521,1atE7aNFIt7,
1atF6PhGduC,1atF6PhGduC,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-11 02:21:27.841078,2025-02-11 02:21:27.845373,1atF6PhGduB,
1atGe8Gnkfv,1atGe8Gnkfv,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-11 02:43:04.053790,2025-02-11 02:43:04.060425,1atGe8Gnkfu,
1atHb3AyGM3,1atHb3AyGM3,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-11 02:56:21.925450,2025-02-11 02:56:21.929229,1atHb3AyGM2,
1ata2La4zeg,1ata2La4zeg,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-11 07:14:24.728284,2025-02-11 07:14:24.755010,1ata2La4zef,
1athZ9nhTTv,1athZ9nhTTv,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-11 08:59:46.364323,2025-02-11 08:59:46.367484,1athZ9nhTTu,
1atm6Z5yWVq,1atm6Z5yWVq,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-11 10:03:17.256618,2025-02-11 10:03:17.259690,1atm6Z5yWVp,
1aum1m0vauw,1aum1m0vauw,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-12 00:29:48.720966,2025-02-12 00:29:48.745030,1aum1m0vauv,
1aum2GhlyoL,1aum2GhlyoL,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-12 00:29:55.420355,2025-02-12 00:29:55.438060,1aum2GKDH0y,
1aum2U3sKrg,1aum2U3sKrg,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-12 00:29:58.364341,2025-02-12 00:29:58.367931,1aum2U3sKrf,
1aum2f8EPQW,1aum2f8EPQW,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-12 00:30:00.756633,2025-02-12 00:30:00.760390,1aum2f8EPQV,
1aum2s39z92,1aum2s39z92,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-12 00:30:03.587660,2025-02-12 00:30:03.596129,1aum2s39z91,
1aum33MwqL9,1aum33MwqL9,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-12 00:30:06.045899,2025-02-12 00:30:06.049062,1aum33MwqL8,
1aum3TihVkE,1aum3TihVkE,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-12 00:30:11.834360,2025-02-12 00:30:11.838194,1aum3TihVkD,
1aum3dsZOd1,1aum3dsZOd1,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-12 00:30:14.024287,2025-02-12 00:30:14.027922,1aum3dsZOd0,
1aum3qNJACk,1aum3qNJACk,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-12 00:30:16.778342,2025-02-12 00:30:16.782086,1aum3qNJACj,
1aum41Uxz0I,1aum41Uxz0I,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-12 00:30:19.181218,2025-02-12 00:30:19.184124,1aum41Uxz0H,
1aum49NIU4I,1aum49NIU4I,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-12 00:30:20.893072,2025-02-12 00:30:20.896518,1aum49NIU4H,
1aum4HDoxMV,1aum4HDoxMV,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-12 00:30:22.631263,2025-02-12 00:30:22.634049,1aum4HDoxMU,
1aum4QEj8na,1aum4QEj8na,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-12 00:30:24.612223,2025-02-12 00:30:24.615047,1aum4QEj8nZ,
1aum4XM0weg,1aum4XM0weg,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-12 00:30:26.135223,2025-02-12 00:30:26.138900,1aum4XM0wef,
1aum4fM0bYb,1aum4fM0bYb,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-12 00:30:27.912445,2025-02-12 00:30:27.915487,1aum4fM0bYa,
1aum4prjcGZ,1aum4prjcGZ,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-12 00:30:30.209130,2025-02-12 00:30:30.212383,1aum4prjcGY,
1aum56NJ9dE,1aum56NJ9dE,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-12 00:30:33.791663,2025-02-12 00:30:33.794657,1aum56NJ9dD,
1aum5I4GgAV,1aum5I4GgAV,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-12 00:30:36.362120,2025-02-12 00:30:36.364940,1aum5I4GgAU,
1aum5OXX2Gw,1aum5OXX2Gw,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-12 00:30:37.768101,2025-02-12 00:30:37.771166,1aum5OXX2Gv,
1aum5W6Am4U,1aum5W6Am4U,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-12 00:30:39.398837,2025-02-12 00:30:39.404191,1aum5W6Am4T,
1aum5cMU24k,1aum5cMU24k,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-12 00:30:40.798901,2025-02-12 00:30:40.801699,1aum5cMU24j,
1aum5lezLJD,1aum5lezLJD,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-12 00:30:42.817508,2025-02-12 00:30:42.820943,1aum5lezLJC,
1aum60baVZD,1aum60baVZD,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-12 00:30:46.099200,2025-02-12 00:30:46.101963,1aum60baVZC,
1aum6F2Bhts,1aum6F2Bhts,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-12 00:30:49.220653,2025-02-12 00:30:49.223690,1aum6F2Bhtr,
1aum6NDovNQ,1aum6NDovNQ,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-12 00:30:51.031081,2025-02-12 00:30:51.033948,1aum6NDovNP,
1auu8ICvT3s,1auu8ICvT3s,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-12 02:23:13.938575,2025-02-12 02:23:13.943653,1auu8ICvT3r,
1av3Zd7AOSL,1av3Zd7AOSL,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-12 04:35:20.728291,2025-02-12 04:35:20.731479,1av3Zd7AOSK,
1av5FwszMAz,1av5FwszMAz,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-12 04:58:53.427685,2025-02-12 04:58:53.438711,1av5FwNCHbk,
1av5TRZ5F3U,1av5TRZ5F3U,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-12 05:01:56.193913,2025-02-12 05:01:56.198970,1av5TRYndvP,
1av7zwL9HvZ,1av7zwL9HvZ,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-12 05:37:15.493663,2025-02-12 05:37:15.512647,1av7zwKrgnU,
1avLWNRjy7r,1avLWNRjy7r,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-12 08:46:29.800703,2025-02-12 08:46:29.816148,1avLWNRjy7q,
1avNUV3snBJ,1avNUV3snBJ,INSTALLATION_FEE,1,0.00,0.00,0.00,0.00,[],USD,false,2025-02-12 09:14:03.621116,2025-02-12 09:14:03.642338,1avNUUgbgW0,
