doc_item_id,attribute_type,value,create_time
SA2500300282-002,ORDER_ID,0105434700016,2025-01-03 11:57:35.574412
SA2500300282-002,ORDER_ITEM_ID,0105434700016-0102,2025-01-03 11:57:35.574412
SA2500300282-002,SALES_TYPE,ONETIME,2025-01-03 11:57:35.574413
SA2500300282-002,SALES_ITEM,PRODUCT,2025-01-03 11:57:35.574413
SA2500300282-002,MATERIAL_ID,WP_113783,2025-01-03 11:57:35.574413
SA2500300282-002,MATERIAL_TYPE,PRODUCT,2025-01-03 11:57:35.574413
SA2500300282-002,MATERIAL_CATEGORY_CODE,WATER_PURIFIER,2025-01-03 11:57:35.574413
SA2500300282-002,PRODUCT_CATEGORY,PRIMARY,2025-01-03 11:57:35.574413
SA2500300282-002,FILTER_TYPE,REVERSE_OSMOSIS,2025-01-03 11:57:35.574414
SA2500300282-002,FEATURE_TYPE,COLD_HOT_PURIFIED,2025-01-03 11:57:35.574414
SA2500300282-003,ORDER_ID,0105434700016,2025-01-03 11:57:35.574414
SA2500300282-003,ORDER_ITEM_ID,0105434700016-0102,2025-01-03 11:57:35.574414
SA2500300282-003,SALES_TYPE,ONETIME,2025-01-03 11:57:35.574414
SA2500300282-003,SALES_ITEM,PRODUCT,2025-01-03 11:57:35.574415
SA2500300282-003,MATERIAL_ID,WP_113783,2025-01-03 11:57:35.574415
SA2500300282-003,MATERIAL_TYPE,PRODUCT,2025-01-03 11:57:35.574415
SA2500300282-003,MATERIAL_CATEGORY_CODE,WATER_PURIFIER,2025-01-03 11:57:35.574415
SA2500300282-003,PRODUCT_CATEGORY,PRIMARY,2025-01-03 11:57:35.574415
SA2500300282-003,FILTER_TYPE,REVERSE_OSMOSIS,2025-01-03 11:57:35.574415
SA2500300282-003,FEATURE_TYPE,COLD_HOT_PURIFIED,2025-01-03 11:57:35.574416
SA2500300283-001,ORDER_ID,0105434700011,2025-01-03 11:57:35.575823
SA2500300283-001,ORDER_ITEM_ID,0105434700011-0102,2025-01-03 11:57:35.575824
SA2500300283-001,SALES_TYPE,ONETIME,2025-01-03 11:57:35.575824
SA2500300283-001,SALES_ITEM,PRODUCT,2025-01-03 11:57:35.575824
SA2500300283-001,MATERIAL_ID,WP_113627,2025-01-03 11:57:35.575824
SA2500300283-001,MATERIAL_TYPE,PRODUCT,2025-01-03 11:57:35.575824
SA2500300283-001,MATERIAL_CATEGORY_CODE,WATER_PURIFIER,2025-01-03 11:57:35.575825
SA2500300283-001,PRODUCT_CATEGORY,PRIMARY,2025-01-03 11:57:35.575825
SA2500300283-001,FILTER_TYPE,REVERSE_OSMOSIS,2025-01-03 11:57:35.575825
SA2500300283-001,FEATURE_TYPE,COLD_HOT_PURIFIED,2025-01-03 11:57:35.575825
SA2500300283-002,ORDER_ID,0105434700011,2025-01-03 11:57:35.575825
SA2500300283-002,ORDER_ITEM_ID,0105434700011-0102,2025-01-03 11:57:35.575826
SA2500300283-002,SALES_TYPE,ONETIME,2025-01-03 11:57:35.575826
SA2500300283-002,SALES_ITEM,PRODUCT,2025-01-03 11:57:35.575826
SA2500300283-002,MATERIAL_ID,WP_113627,2025-01-03 11:57:35.575826
SA2500300283-002,MATERIAL_TYPE,PRODUCT,2025-01-03 11:57:35.575826
SA2500300283-002,MATERIAL_CATEGORY_CODE,WATER_PURIFIER,2025-01-03 11:57:35.575826
SA2500300283-002,PRODUCT_CATEGORY,PRIMARY,2025-01-03 11:57:35.575827
SA2500300283-002,FILTER_TYPE,REVERSE_OSMOSIS,2025-01-03 11:57:35.575827
SA2500300283-002,FEATURE_TYPE,COLD_HOT_PURIFIED,2025-01-03 11:57:35.575827
SA2500300283-003,ORDER_ID,0105434700011,2025-01-03 11:57:35.575827
SA2500300283-003,ORDER_ITEM_ID,0105434700011-0102,2025-01-03 11:57:35.575827
SA2500300283-003,SALES_TYPE,ONETIME,2025-01-03 11:57:35.575828
SA2500300283-003,SALES_ITEM,PRODUCT,2025-01-03 11:57:35.575828
SA2500300283-003,MATERIAL_ID,WP_113627,2025-01-03 11:57:35.575828
SA2500300283-003,MATERIAL_TYPE,PRODUCT,2025-01-03 11:57:35.575828
SA2500300283-003,MATERIAL_CATEGORY_CODE,WATER_PURIFIER,2025-01-03 11:57:35.575828
SA2500300283-003,PRODUCT_CATEGORY,PRIMARY,2025-01-03 11:57:35.575828
SA2500300283-003,FILTER_TYPE,REVERSE_OSMOSIS,2025-01-03 11:57:35.575829
SA2500300283-003,FEATURE_TYPE,COLD_HOT_PURIFIED,2025-01-03 11:57:35.575829
SA2500300284-001,ORDER_ID,0105434700011,2025-01-03 11:57:35.577899
SA2500300284-001,ORDER_ITEM_ID,0105434700011-0202,2025-01-03 11:57:35.577899
SA2500300284-001,SALES_TYPE,ONETIME,2025-01-03 11:57:35.577900
SA2500300284-001,SALES_ITEM,PRODUCT,2025-01-03 11:57:35.577900
SA2500300284-001,MATERIAL_ID,WP_113627,2025-01-03 11:57:35.577900
SA2500300284-001,MATERIAL_TYPE,PRODUCT,2025-01-03 11:57:35.577900
SA2500300284-001,MATERIAL_CATEGORY_CODE,WATER_PURIFIER,2025-01-03 11:57:35.577900
SA2500300284-001,PRODUCT_CATEGORY,PRIMARY,2025-01-03 11:57:35.577900
SA2500300284-001,FILTER_TYPE,REVERSE_OSMOSIS,2025-01-03 11:57:35.577901
SA2500300284-001,FEATURE_TYPE,COLD_HOT_PURIFIED,2025-01-03 11:57:35.577901
SA2500300284-002,ORDER_ID,0105434700011,2025-01-03 11:57:35.577901
SA2500300284-002,ORDER_ITEM_ID,0105434700011-0202,2025-01-03 11:57:35.577901
SA2500300284-002,SALES_TYPE,ONETIME,2025-01-03 11:57:35.577901
SA2500300284-002,SALES_ITEM,PRODUCT,2025-01-03 11:57:35.577902
SA2500300284-002,MATERIAL_ID,WP_113627,2025-01-03 11:57:35.577902
SA2500300284-002,MATERIAL_TYPE,PRODUCT,2025-01-03 11:57:35.577902
SA2500300284-002,MATERIAL_CATEGORY_CODE,WATER_PURIFIER,2025-01-03 11:57:35.577902
SA2500300284-002,PRODUCT_CATEGORY,PRIMARY,2025-01-03 11:57:35.577902
SA2500300284-002,FILTER_TYPE,REVERSE_OSMOSIS,2025-01-03 11:57:35.577902
SA2500300284-002,FEATURE_TYPE,COLD_HOT_PURIFIED,2025-01-03 11:57:35.577903
SA2500300284-003,ORDER_ID,0105434700011,2025-01-03 11:57:35.577903
SA2500300284-003,ORDER_ITEM_ID,0105434700011-0202,2025-01-03 11:57:35.577903
SA2500300284-003,SALES_TYPE,ONETIME,2025-01-03 11:57:35.577903
SA2500300284-003,SALES_ITEM,PRODUCT,2025-01-03 11:57:35.577903
SA2500300284-003,MATERIAL_ID,WP_113627,2025-01-03 11:57:35.577904
SA2500300284-003,MATERIAL_TYPE,PRODUCT,2025-01-03 11:57:35.577904
SA2500300284-003,MATERIAL_CATEGORY_CODE,WATER_PURIFIER,2025-01-03 11:57:35.577904
SA2500300284-003,PRODUCT_CATEGORY,PRIMARY,2025-01-03 11:57:35.577904
SA2500300284-003,FILTER_TYPE,REVERSE_OSMOSIS,2025-01-03 11:57:35.577904
SA2500300284-003,FEATURE_TYPE,COLD_HOT_PURIFIED,2025-01-03 11:57:35.577904
SA2500300285-001,ORDER_ID,0105436500016,2025-01-03 11:57:35.579646
SA2500300285-001,ORDER_ITEM_ID,0105436500016-0102,2025-01-03 11:57:35.579647
SA2500300285-001,SALES_TYPE,ONETIME,2025-01-03 11:57:35.579647
SA2500300285-001,SALES_ITEM,PRODUCT,2025-01-03 11:57:35.579647
SA2500300285-001,MATERIAL_ID,WP_999011,2025-01-03 11:57:35.579647
SA2500300285-001,MATERIAL_TYPE,PRODUCT,2025-01-03 11:57:35.579647
SA2500300285-001,MATERIAL_CATEGORY_CODE,WATER_PURIFIER,2025-01-03 11:57:35.579647
SA2500300285-001,PRODUCT_CATEGORY,PRIMARY,2025-01-03 11:57:35.579648
SA2500300285-001,FEATURE_TYPE,COLD_HOT_PURIFIED,2025-01-03 11:57:35.579648
SA2500300285-002,ORDER_ID,0105436500016,2025-01-03 11:57:35.579648
SA2500300285-002,ORDER_ITEM_ID,0105436500016-0102,2025-01-03 11:57:35.579648
SA2500300285-002,SALES_TYPE,ONETIME,2025-01-03 11:57:35.579648
SA2500300285-002,SALES_ITEM,PRODUCT,2025-01-03 11:57:35.579648
SA2500300285-002,MATERIAL_ID,WP_999011,2025-01-03 11:57:35.579649
SA2500300285-002,MATERIAL_TYPE,PRODUCT,2025-01-03 11:57:35.579649
SA2500300285-002,MATERIAL_CATEGORY_CODE,WATER_PURIFIER,2025-01-03 11:57:35.579649
SA2500300285-002,PRODUCT_CATEGORY,PRIMARY,2025-01-03 11:57:35.579649
SA2500300285-002,FEATURE_TYPE,COLD_HOT_PURIFIED,2025-01-03 11:57:35.579650
SA2500300285-003,ORDER_ID,0105436500016,2025-01-03 11:57:35.579650
SA2500300285-003,ORDER_ITEM_ID,0105436500016-0102,2025-01-03 11:57:35.579650
SA2500300285-003,SALES_TYPE,ONETIME,2025-01-03 11:57:35.579650
SA2500300285-003,SALES_ITEM,PRODUCT,2025-01-03 11:57:35.579650
SA2500300285-003,MATERIAL_ID,WP_999011,2025-01-03 11:57:35.579650
SA2500300285-003,MATERIAL_TYPE,PRODUCT,2025-01-03 11:57:35.579651
SA2500300285-003,MATERIAL_CATEGORY_CODE,WATER_PURIFIER,2025-01-03 11:57:35.579651
SA2500300285-003,PRODUCT_CATEGORY,PRIMARY,2025-01-03 11:57:35.579651
SA2500300285-003,FEATURE_TYPE,COLD_HOT_PURIFIED,2025-01-03 11:57:35.579651
SA2500300286-001,ORDER_ID,0105435800004,2025-01-03 11:57:35.582044
SA2500300286-001,ORDER_ITEM_ID,0105435800004-0102,2025-01-03 11:57:35.582044
SA2500300286-001,SALES_TYPE,ONETIME,2025-01-03 11:57:35.582044
SA2500300286-001,SALES_ITEM,PRODUCT,2025-01-03 11:57:35.582045
SA2500300286-001,MATERIAL_ID,WP_999017,2025-01-03 11:57:35.582045
SA2500300286-001,MATERIAL_TYPE,PRODUCT,2025-01-03 11:57:35.582045
SA2500300286-001,MATERIAL_CATEGORY_CODE,WATER_PURIFIER,2025-01-03 11:57:35.582045
SA2500300286-001,PRODUCT_CATEGORY,PRIMARY,2025-01-03 11:57:35.582045
SA2500300286-001,FEATURE_TYPE,COLD_HOT_PURIFIED,2025-01-03 11:57:35.582046
SA2500300286-002,ORDER_ID,0105435800004,2025-01-03 11:57:35.582046
SA2500300286-002,ORDER_ITEM_ID,0105435800004-0102,2025-01-03 11:57:35.582046
SA2500300286-002,SALES_TYPE,ONETIME,2025-01-03 11:57:35.582046
SA2500300286-002,SALES_ITEM,PRODUCT,2025-01-03 11:57:35.582046
SA2500300286-002,MATERIAL_ID,WP_999017,2025-01-03 11:57:35.582046
SA2500300286-002,MATERIAL_TYPE,PRODUCT,2025-01-03 11:57:35.582047
SA2500300286-002,MATERIAL_CATEGORY_CODE,WATER_PURIFIER,2025-01-03 11:57:35.582047
SA2500300286-002,PRODUCT_CATEGORY,PRIMARY,2025-01-03 11:57:35.582047
SA2500300286-002,FEATURE_TYPE,COLD_HOT_PURIFIED,2025-01-03 11:57:35.582047
SA2500300286-003,ORDER_ID,0105435800004,2025-01-03 11:57:35.582047
SA2500300286-003,ORDER_ITEM_ID,0105435800004-0102,2025-01-03 11:57:35.582048
SA2500300286-003,SALES_TYPE,ONETIME,2025-01-03 11:57:35.582048
SA2500300286-003,SALES_ITEM,PRODUCT,2025-01-03 11:57:35.582048
SA2500300286-003,MATERIAL_ID,WP_999017,2025-01-03 11:57:35.582048
SA2500300286-003,MATERIAL_TYPE,PRODUCT,2025-01-03 11:57:35.582048
SA2500300286-003,MATERIAL_CATEGORY_CODE,WATER_PURIFIER,2025-01-03 11:57:35.582048
SA2500300286-003,PRODUCT_CATEGORY,PRIMARY,2025-01-03 11:57:35.582049
SA2500300286-003,FEATURE_TYPE,COLD_HOT_PURIFIED,2025-01-03 11:57:35.582049
SA2500300287-001,ORDER_ID,0105435800004,2025-01-03 11:57:35.583603
SA2500300287-001,ORDER_ITEM_ID,0105435800004-0202,2025-01-03 11:57:35.583604
SA2500300287-001,SALES_TYPE,ONETIME,2025-01-03 11:57:35.583604
SA2500300287-001,SALES_ITEM,PRODUCT,2025-01-03 11:57:35.583604
SA2500300287-001,MATERIAL_ID,WP_999017,2025-01-03 11:57:35.583604
SA2500300287-001,MATERIAL_TYPE,PRODUCT,2025-01-03 11:57:35.583604
SA2500300287-001,MATERIAL_CATEGORY_CODE,WATER_PURIFIER,2025-01-03 11:57:35.583605
SA2500300287-001,PRODUCT_CATEGORY,PRIMARY,2025-01-03 11:57:35.583605
SA2500300287-001,FEATURE_TYPE,COLD_HOT_PURIFIED,2025-01-03 11:57:35.583605
SA2500300287-002,ORDER_ID,0105435800004,2025-01-03 11:57:35.583605
SA2500300287-002,ORDER_ITEM_ID,0105435800004-0202,2025-01-03 11:57:35.583605
SA2500300287-002,SALES_TYPE,ONETIME,2025-01-03 11:57:35.583606
SA2500300287-002,SALES_ITEM,PRODUCT,2025-01-03 11:57:35.583606
SA2500300287-002,MATERIAL_ID,WP_999017,2025-01-03 11:57:35.583606
SA2500300287-002,MATERIAL_TYPE,PRODUCT,2025-01-03 11:57:35.583606
SA2500300287-002,MATERIAL_CATEGORY_CODE,WATER_PURIFIER,2025-01-03 11:57:35.583606
SA2500300287-002,PRODUCT_CATEGORY,PRIMARY,2025-01-03 11:57:35.583606
SA2500300287-002,FEATURE_TYPE,COLD_HOT_PURIFIED,2025-01-03 11:57:35.583607
SA2500300287-003,ORDER_ID,0105435800004,2025-01-03 11:57:35.583607
SA2500300287-003,ORDER_ITEM_ID,0105435800004-0202,2025-01-03 11:57:35.583607
SA2500300287-003,SALES_TYPE,ONETIME,2025-01-03 11:57:35.583607
SA2500300287-003,SALES_ITEM,PRODUCT,2025-01-03 11:57:35.583607
SA2500300287-003,MATERIAL_ID,WP_999017,2025-01-03 11:57:35.583608
SA2500300287-003,MATERIAL_TYPE,PRODUCT,2025-01-03 11:57:35.583608
SA2500300287-003,MATERIAL_CATEGORY_CODE,WATER_PURIFIER,2025-01-03 11:57:35.583608
SA2500300287-003,PRODUCT_CATEGORY,PRIMARY,2025-01-03 11:57:35.583608
SA2500300287-003,FEATURE_TYPE,COLD_HOT_PURIFIED,2025-01-03 11:57:35.583608
SA2500300288-001,ORDER_ID,0105435800004,2025-01-03 11:57:35.585019
SA2500300288-001,ORDER_ITEM_ID,0105435800004-0302,2025-01-03 11:57:35.585019
SA2500300288-001,SALES_TYPE,ONETIME,2025-01-03 11:57:35.585019
SA2500300288-001,SALES_ITEM,PRODUCT,2025-01-03 11:57:35.585020
SA2500300288-001,MATERIAL_ID,WP_999017,2025-01-03 11:57:35.585020
SA2500300288-001,MATERIAL_TYPE,PRODUCT,2025-01-03 11:57:35.585020
SA2500300288-001,MATERIAL_CATEGORY_CODE,WATER_PURIFIER,2025-01-03 11:57:35.585020
SA2500300288-001,PRODUCT_CATEGORY,PRIMARY,2025-01-03 11:57:35.585020
SA2500300288-001,FEATURE_TYPE,COLD_HOT_PURIFIED,2025-01-03 11:57:35.585020
SA2500300288-002,ORDER_ID,0105435800004,2025-01-03 11:57:35.585021
SA2500300288-002,ORDER_ITEM_ID,0105435800004-0302,2025-01-03 11:57:35.585021
SA2500300288-002,SALES_TYPE,ONETIME,2025-01-03 11:57:35.585021
SA2500300288-002,SALES_ITEM,PRODUCT,2025-01-03 11:57:35.585021
SA2500300288-002,MATERIAL_ID,WP_999017,2025-01-03 11:57:35.585021
SA2500300288-002,MATERIAL_TYPE,PRODUCT,2025-01-03 11:57:35.585022
SA2500300288-002,MATERIAL_CATEGORY_CODE,WATER_PURIFIER,2025-01-03 11:57:35.585022
SA2500300288-002,PRODUCT_CATEGORY,PRIMARY,2025-01-03 11:57:35.585022
SA2500300288-002,FEATURE_TYPE,COLD_HOT_PURIFIED,2025-01-03 11:57:35.585022
SA2500300288-003,ORDER_ID,0105435800004,2025-01-03 11:57:35.585022
SA2500300288-003,ORDER_ITEM_ID,0105435800004-0302,2025-01-03 11:57:35.585023
SA2500300288-003,SALES_TYPE,ONETIME,2025-01-03 11:57:35.585023
SA2500300288-003,SALES_ITEM,PRODUCT,2025-01-03 11:57:35.585023
SA2500300288-003,MATERIAL_ID,WP_999017,2025-01-03 11:57:35.585023
SA2500300288-003,MATERIAL_TYPE,PRODUCT,2025-01-03 11:57:35.585023
SA2500300288-003,MATERIAL_CATEGORY_CODE,WATER_PURIFIER,2025-01-03 11:57:35.585023
SA2500300288-003,PRODUCT_CATEGORY,PRIMARY,2025-01-03 11:57:35.585024
SA2500300288-003,FEATURE_TYPE,COLD_HOT_PURIFIED,2025-01-03 11:57:35.585024
SA2500300289-001,ORDER_ID,0105435800004,2025-01-03 11:57:35.592872
SA2500300289-001,ORDER_ITEM_ID,0105435800004-0402,2025-01-03 11:57:35.592872
SA2500300289-001,SALES_TYPE,ONETIME,2025-01-03 11:57:35.592872
SA2500300289-001,SALES_ITEM,PRODUCT,2025-01-03 11:57:35.592873
SA2500300289-001,MATERIAL_ID,WP_999017,2025-01-03 11:57:35.592873
SA2500300289-001,MATERIAL_TYPE,PRODUCT,2025-01-03 11:57:35.592873
SA2500300289-001,MATERIAL_CATEGORY_CODE,WATER_PURIFIER,2025-01-03 11:57:35.592873
SA2500300289-001,PRODUCT_CATEGORY,PRIMARY,2025-01-03 11:57:35.592873
SA2500300289-001,FEATURE_TYPE,COLD_HOT_PURIFIED,2025-01-03 11:57:35.592874
SA2500300289-002,ORDER_ID,0105435800004,2025-01-03 11:57:35.592874
SA2500300289-002,ORDER_ITEM_ID,0105435800004-0402,2025-01-03 11:57:35.592874
SA2500300289-002,SALES_TYPE,ONETIME,2025-01-03 11:57:35.592874
SA2500300289-002,SALES_ITEM,PRODUCT,2025-01-03 11:57:35.592874
SA2500300289-002,MATERIAL_ID,WP_999017,2025-01-03 11:57:35.592875
SA2500300289-002,MATERIAL_TYPE,PRODUCT,2025-01-03 11:57:35.592875
SA2500300289-002,MATERIAL_CATEGORY_CODE,WATER_PURIFIER,2025-01-03 11:57:35.592875
SA2500300289-002,PRODUCT_CATEGORY,PRIMARY,2025-01-03 11:57:35.592875
SA2500300289-002,FEATURE_TYPE,COLD_HOT_PURIFIED,2025-01-03 11:57:35.592875
SA2500300289-003,ORDER_ID,0105435800004,2025-01-03 11:57:35.592875
SA2500300289-003,ORDER_ITEM_ID,0105435800004-0402,2025-01-03 11:57:35.592876
SA2500300289-003,SALES_TYPE,ONETIME,2025-01-03 11:57:35.592876
SA2500300289-003,SALES_ITEM,PRODUCT,2025-01-03 11:57:35.592876
SA2500300289-003,MATERIAL_ID,WP_999017,2025-01-03 11:57:35.592876
SA2500300289-003,MATERIAL_TYPE,PRODUCT,2025-01-03 11:57:35.592876
SA2500300289-003,MATERIAL_CATEGORY_CODE,WATER_PURIFIER,2025-01-03 11:57:35.592876
SA2500300289-003,PRODUCT_CATEGORY,PRIMARY,2025-01-03 11:57:35.592877
SA2500300289-003,FEATURE_TYPE,COLD_HOT_PURIFIED,2025-01-03 11:57:35.592877
SA2500300290-001,ORDER_ID,0105435800004,2025-01-03 11:57:35.595023
SA2500300290-001,ORDER_ITEM_ID,0105435800004-0502,2025-01-03 11:57:35.595023
SA2500300290-001,SALES_TYPE,ONETIME,2025-01-03 11:57:35.595024
SA2500300290-001,SALES_ITEM,PRODUCT,2025-01-03 11:57:35.595024
SA2500300290-001,MATERIAL_ID,WP_999017,2025-01-03 11:57:35.595024
SA2500300290-001,MATERIAL_TYPE,PRODUCT,2025-01-03 11:57:35.595024
SA2500300290-001,MATERIAL_CATEGORY_CODE,WATER_PURIFIER,2025-01-03 11:57:35.595024
SA2500300290-001,PRODUCT_CATEGORY,PRIMARY,2025-01-03 11:57:35.595025
SA2500300290-001,FEATURE_TYPE,COLD_HOT_PURIFIED,2025-01-03 11:57:35.595025
SA2500300290-002,ORDER_ID,0105435800004,2025-01-03 11:57:35.595025
SA2500300290-002,ORDER_ITEM_ID,0105435800004-0502,2025-01-03 11:57:35.595025
SA2500300290-002,SALES_TYPE,ONETIME,2025-01-03 11:57:35.595025
SA2500300290-002,SALES_ITEM,PRODUCT,2025-01-03 11:57:35.595026
SA2500300290-002,MATERIAL_ID,WP_999017,2025-01-03 11:57:35.595026
SA2500300290-002,MATERIAL_TYPE,PRODUCT,2025-01-03 11:57:35.595026
SA2500300290-002,MATERIAL_CATEGORY_CODE,WATER_PURIFIER,2025-01-03 11:57:35.595026
SA2500300290-002,PRODUCT_CATEGORY,PRIMARY,2025-01-03 11:57:35.595026
SA2500300290-002,FEATURE_TYPE,COLD_HOT_PURIFIED,2025-01-03 11:57:35.595026
SA2500300290-003,ORDER_ID,0105435800004,2025-01-03 11:57:35.595027
SA2500300290-003,ORDER_ITEM_ID,0105435800004-0502,2025-01-03 11:57:35.595027
SA2500300290-003,SALES_TYPE,ONETIME,2025-01-03 11:57:35.595027
SA2500300290-003,SALES_ITEM,PRODUCT,2025-01-03 11:57:35.595027
SA2500300290-003,MATERIAL_ID,WP_999017,2025-01-03 11:57:35.595027
SA2500300290-003,MATERIAL_TYPE,PRODUCT,2025-01-03 11:57:35.595028
SA2500300290-003,MATERIAL_CATEGORY_CODE,WATER_PURIFIER,2025-01-03 11:57:35.595028
SA2500300290-003,PRODUCT_CATEGORY,PRIMARY,2025-01-03 11:57:35.595028
SA2500300290-003,FEATURE_TYPE,COLD_HOT_PURIFIED,2025-01-03 11:57:35.595028
SA2500300291-001,ORDER_ID,0105433700013,2025-01-03 11:57:35.596785
SA2500300291-001,ORDER_ITEM_ID,0105433700013-0202,2025-01-03 11:57:35.596786
SA2500300291-001,SALES_TYPE,ONETIME,2025-01-03 11:57:35.596786
SA2500300291-001,SALES_ITEM,PRODUCT,2025-01-03 11:57:35.596786
SA2500300291-001,MATERIAL_ID,WP_113786,2025-01-03 11:57:35.596787
SA2500300291-001,MATERIAL_TYPE,PRODUCT,2025-01-03 11:57:35.596787
SA2500300291-001,MATERIAL_CATEGORY_CODE,WATER_PURIFIER,2025-01-03 11:57:35.596787
SA2500300291-001,PRODUCT_CATEGORY,PRIMARY,2025-01-03 11:57:35.596787
SA2500300291-001,FILTER_TYPE,REVERSE_OSMOSIS,2025-01-03 11:57:35.596787
SA2500300291-001,FEATURE_TYPE,COLD_HOT_PURIFIED,2025-01-03 11:57:35.596787
SA2500300291-002,ORDER_ID,0105433700013,2025-01-03 11:57:35.596788
SA2500300291-002,ORDER_ITEM_ID,0105433700013-0202,2025-01-03 11:57:35.596788
SA2500300291-002,SALES_TYPE,ONETIME,2025-01-03 11:57:35.596788
SA2500300291-002,SALES_ITEM,PRODUCT,2025-01-03 11:57:35.596788
SA2500300291-002,MATERIAL_ID,WP_113786,2025-01-03 11:57:35.596788
SA2500300291-002,MATERIAL_TYPE,PRODUCT,2025-01-03 11:57:35.596789
SA2500300291-002,MATERIAL_CATEGORY_CODE,WATER_PURIFIER,2025-01-03 11:57:35.596789
SA2500300291-002,PRODUCT_CATEGORY,PRIMARY,2025-01-03 11:57:35.596789
SA2500300291-002,FILTER_TYPE,REVERSE_OSMOSIS,2025-01-03 11:57:35.596789
SA2500300291-002,FEATURE_TYPE,COLD_HOT_PURIFIED,2025-01-03 11:57:35.596789
SA2500300291-003,ORDER_ID,0105433700013,2025-01-03 11:57:35.596790
SA2500300291-003,ORDER_ITEM_ID,0105433700013-0202,2025-01-03 11:57:35.596790
SA2500300291-003,SALES_TYPE,ONETIME,2025-01-03 11:57:35.596790
SA2500300291-003,SALES_ITEM,PRODUCT,2025-01-03 11:57:35.596790
SA2500300291-003,MATERIAL_ID,WP_113786,2025-01-03 11:57:35.596790
SA2500300291-003,MATERIAL_TYPE,PRODUCT,2025-01-03 11:57:35.596791
SA2500300291-003,MATERIAL_CATEGORY_CODE,WATER_PURIFIER,2025-01-03 11:57:35.596791
SA2500300291-003,PRODUCT_CATEGORY,PRIMARY,2025-01-03 11:57:35.596791
SA2500300291-003,FILTER_TYPE,REVERSE_OSMOSIS,2025-01-03 11:57:35.596791
SA2500300291-003,FEATURE_TYPE,COLD_HOT_PURIFIED,2025-01-03 11:57:35.596791
SA2500300292-001,ORDER_ID,0105433700013,2025-01-03 11:57:35.598450
SA2500300292-001,ORDER_ITEM_ID,0105433700013-0302,2025-01-03 11:57:35.598450
SA2500300292-001,SALES_TYPE,ONETIME,2025-01-03 11:57:35.598451
SA2500300292-001,SALES_ITEM,PRODUCT,2025-01-03 11:57:35.598451
SA2500300292-001,MATERIAL_ID,WP_113786,2025-01-03 11:57:35.598451
SA2500300292-001,MATERIAL_TYPE,PRODUCT,2025-01-03 11:57:35.598451
SA2500300292-001,MATERIAL_CATEGORY_CODE,WATER_PURIFIER,2025-01-03 11:57:35.598451
SA2500300292-001,PRODUCT_CATEGORY,PRIMARY,2025-01-03 11:57:35.598451
SA2500300292-001,FILTER_TYPE,REVERSE_OSMOSIS,2025-01-03 11:57:35.598452
SA2500300292-001,FEATURE_TYPE,COLD_HOT_PURIFIED,2025-01-03 11:57:35.598452
SA2500300292-002,ORDER_ID,0105433700013,2025-01-03 11:57:35.598452
SA2500300292-002,ORDER_ITEM_ID,0105433700013-0302,2025-01-03 11:57:35.598452
SA2500300292-002,SALES_TYPE,ONETIME,2025-01-03 11:57:35.598452
SA2500300292-002,SALES_ITEM,PRODUCT,2025-01-03 11:57:35.598453
SA2500300292-002,MATERIAL_ID,WP_113786,2025-01-03 11:57:35.598453
SA2500300292-002,MATERIAL_TYPE,PRODUCT,2025-01-03 11:57:35.598453
SA2500300292-002,MATERIAL_CATEGORY_CODE,WATER_PURIFIER,2025-01-03 11:57:35.598453
SA2500300292-002,PRODUCT_CATEGORY,PRIMARY,2025-01-03 11:57:35.598453
SA2500300292-002,FILTER_TYPE,REVERSE_OSMOSIS,2025-01-03 11:57:35.598453
SA2500300292-002,FEATURE_TYPE,COLD_HOT_PURIFIED,2025-01-03 11:57:35.598454
SA2500300292-003,ORDER_ID,0105433700013,2025-01-03 11:57:35.598454
SA2500300292-003,ORDER_ITEM_ID,0105433700013-0302,2025-01-03 11:57:35.598454
SA2500300292-003,SALES_TYPE,ONETIME,2025-01-03 11:57:35.598454
SA2500300292-003,SALES_ITEM,PRODUCT,2025-01-03 11:57:35.598454
SA2500300292-003,MATERIAL_ID,WP_113786,2025-01-03 11:57:35.598455
SA2500300292-003,MATERIAL_TYPE,PRODUCT,2025-01-03 11:57:35.598455
SA2500300292-003,MATERIAL_CATEGORY_CODE,WATER_PURIFIER,2025-01-03 11:57:35.598455
SA2500300292-003,PRODUCT_CATEGORY,PRIMARY,2025-01-03 11:57:35.598455
SA2500300292-003,FILTER_TYPE,REVERSE_OSMOSIS,2025-01-03 11:57:35.598455
SA2500300292-003,FEATURE_TYPE,COLD_HOT_PURIFIED,2025-01-03 11:57:35.598456
SA2500300293-001,ORDER_ID,0105433700013,2025-01-03 11:57:35.600016
SA2500300293-001,ORDER_ITEM_ID,0105433700013-0402,2025-01-03 11:57:35.600016
SA2500300293-001,SALES_TYPE,ONETIME,2025-01-03 11:57:35.600016
SA2500300293-001,SALES_ITEM,PRODUCT,2025-01-03 11:57:35.600016
SA2500300293-001,MATERIAL_ID,WP_113637,2025-01-03 11:57:35.600017
SA2500300293-001,MATERIAL_TYPE,PRODUCT,2025-01-03 11:57:35.600017
SA2500300293-001,MATERIAL_CATEGORY_CODE,WATER_PURIFIER,2025-01-03 11:57:35.600017
SA2500300293-001,PRODUCT_CATEGORY,PRIMARY,2025-01-03 11:57:35.600017
