id,source_warehouse_id,destination_warehouse_id,warehouse_transfer_id,transfer_status,movement_category,movement_group,movement_type,service_flow_id,inbound_purchase_order_item_id,inbound_bl_no,material_id,grade,quantity,create_time
18478,1SSlmkCG5OV,1U0g84GpRuX,,SHIPPED,OUTBOUND,OUTBOUND_TRANSFER,OUTBOUND_TRANSFER_TO_OTHER_WAREHOUSE,1Z1Ak65fsBa,,,WP_113627,GRADE_A,1,2024-12-04 13:13:12.327233 +00:00
18484,1SSlmkCG5OV,1U0g84GpRuX,,SHIPPED,OUTBOUND,OUTBOUND_TRANSFER,OUTBOUND_TRANSFER_TO_OTHER_WAREHOUSE,1Z1Ak9Md4Dd,,,WP_113627,GRADE_A,1,2024-12-04 13:13:23.593092 +00:00
18488,1SSlmkCG5OV,1SSfN08cWKS,,SHIPPED,OUTBOUND,OUTBOUND_TRANSFER,OUTBOUND_TRANSFER_TO_OTHER_WAREHOUSE,1Z397FT6BzC,,,WP_113793,GRADE_A,1,2024-12-05 00:52:25.200269 +00:00
18491,1SSlmkCG5OV,1SSfN08cWKS,,SHIPPED,OUTBOUND,OUTBOUND_TRANSFER,OUTBOUND_TRANSFER_TO_OTHER_WAREHOUSE,1Z397xubnql,,,WP_113643,GRADE_A,1,2024-12-05 00:52:25.950063 +00:00
18492,1SSlmkCG5OV,1SSfN08cWKS,,SHIPPED,OUTBOUND,OUTBOUND_TRANSFER,OUTBOUND_TRANSFER_TO_OTHER_WAREHOUSE,1Z398FJNlTk,,,WP_113780,GRADE_A,1,2024-12-05 00:52:26.608067 +00:00
18495,1SSlmkCG5OV,1SSfN08cWKS,,SHIPPED,OUTBOUND,OUTBOUND_TRANSFER,OUTBOUND_TRANSFER_TO_OTHER_WAREHOUSE,1Z39AfOE9F6,,,WP_113627,GRADE_A,1,2024-12-05 00:52:27.274386 +00:00
18496,1SSlmkCG5OV,1SSfN08cWKS,,SHIPPED,OUTBOUND,OUTBOUND_TRANSFER,OUTBOUND_TRANSFER_TO_OTHER_WAREHOUSE,1Z39AN94dkc,,,WP_113819,GRADE_A,1,2024-12-05 00:52:27.924925 +00:00
18498,1SSlmkCG5OV,1SSfN08cWKS,,SHIPPED,OUTBOUND,OUTBOUND_TRANSFER,OUTBOUND_TRANSFER_TO_OTHER_WAREHOUSE,1Z39AnyIf9c,,,WP_113783,GRADE_A,1,2024-12-05 00:52:28.578591 +00:00
18512,1SSlmkCG5OW,1U0gHeRwDJV,,SHIPPED,OUTBOUND,OUTBOUND_TRANSFER,OUTBOUND_TRANSFER_TO_OTHER_WAREHOUSE,1Z3930kUVQi,,,WP_113784,GRADE_A,1,2024-12-05 03:49:09.274575 +00:00
18468,1U0gAfkjCzy,,1Z1TjSpTUGc,COMPLETED,INBOUND,INBOUND_TRANSFER,INBOUND_TRANSFER_FROM_OTHER_WAREHOUSE,1Z1MGM30e4d,,,WP_113627,GRADE_A,1,2024-12-04 13:12:42.384630 +00:00
18472,1U0gAfkjCzy,,1Z1TjdKdIej,COMPLETED,INBOUND,INBOUND_TRANSFER,INBOUND_TRANSFER_FROM_OTHER_WAREHOUSE,1Z1MGUMCbAz,,,WP_113627,GRADE_A,1,2024-12-04 13:12:51.533745 +00:00
18475,1SSfN08cWKS,,1Z1CkSlgrmr,COMPLETED,INBOUND,INBOUND_TRANSFER,INBOUND_TRANSFER_FROM_OTHER_WAREHOUSE,1Z1CkRyNNLx,,,WP_113729,GRADE_A,1,2024-12-04 13:13:00.676864 +00:00
18481,1U0g84GpRuX,,1Z1Ak78gXBj,COMPLETED,INBOUND,INBOUND_TRANSFER,INBOUND_TRANSFER_FROM_OTHER_WAREHOUSE,1Z1Ak65fsBa,,,WP_113627,GRADE_A,1,2024-12-04 13:13:12.327265 +00:00
18486,1U0g84GpRuX,,1Z1AkA7TOrq,COMPLETED,INBOUND,INBOUND_TRANSFER,INBOUND_TRANSFER_FROM_OTHER_WAREHOUSE,1Z1Ak9Md4Dd,,,WP_113627,GRADE_A,1,2024-12-04 13:13:23.593124 +00:00
18501,1SSfN08cWKS,,1Z397GmqXY3,COMPLETED,INBOUND,INBOUND_TRANSFER,INBOUND_TRANSFER_FROM_OTHER_WAREHOUSE,1Z397FT6BzC,,,WP_113793,GRADE_A,1,2024-12-05 00:52:28.578684 +00:00
18560,1U0g84GpRuX,,,,OUTBOUND,OUTBOUND_SALES,OUTBOUND_SALES_ORDER,1YoAZqD4jeD,,,WP_113818,GRADE_A,1,2024-12-05 03:58:11.367729 +00:00
18561,1U0g84GpRuX,,,,OUTBOUND,OUTBOUND_SALES,OUTBOUND_SALES_ORDER,1Z397l9vaew,,,WP_113780,GRADE_A,1,2024-12-05 04:06:16.814710 +00:00
18562,1U0g84GpRuX,,,,OUTBOUND,OUTBOUND_SALES,OUTBOUND_SALES_ORDER,1Yt7TiAKYGe,,,WP_113637,GRADE_A,1,2024-12-05 04:10:33.196244 +00:00
18563,1U0g84GpRuX,,,,OUTBOUND,OUTBOUND_SALES,OUTBOUND_SALES_ORDER,1Z39ADao2Lk,,,WP_113729,GRADE_A,1,2024-12-05 04:32:36.485524 +00:00
18514,1SSlmkCG5OW,1U0gHeRwDJV,,SHIPPED,OUTBOUND,OUTBOUND_TRANSFER,OUTBOUND_TRANSFER_TO_OTHER_WAREHOUSE,1Z393O41KTB,,,WP_113816,GRADE_A,1,2024-12-05 03:49:09.909848 +00:00
18517,1SSlmkCG5OW,1U0gHeRwDJV,,SHIPPED,OUTBOUND,OUTBOUND_TRANSFER,OUTBOUND_TRANSFER_TO_OTHER_WAREHOUSE,1Z394fSJNZd,,,WP_113816,GRADE_A,1,2024-12-05 03:49:10.530397 +00:00
18519,1SSlmkCG5OW,1U0gHeRwDJV,,SHIPPED,OUTBOUND,OUTBOUND_TRANSFER,OUTBOUND_TRANSFER_TO_OTHER_WAREHOUSE,1Z3953mGol4,,,WP_113637,GRADE_A,1,2024-12-05 03:49:11.147401 +00:00
18521,1SSlmkCG5OW,1U0gHeRwDJV,,SHIPPED,OUTBOUND,OUTBOUND_TRANSFER,OUTBOUND_TRANSFER_TO_OTHER_WAREHOUSE,1Z396eNTUtB,,,WP_113713,GRADE_A,1,2024-12-05 03:49:11.781074 +00:00
18523,1SSlmkCG5OW,1U0gHeRwDJV,,SHIPPED,OUTBOUND,OUTBOUND_TRANSFER,OUTBOUND_TRANSFER_TO_OTHER_WAREHOUSE,1Z396KDff3A,,,WP_113819,GRADE_A,1,2024-12-05 03:49:12.416094 +00:00
18536,1SSlmkCG5OV,1U0g84GpRuX,,SHIPPED,OUTBOUND,OUTBOUND_TRANSFER,OUTBOUND_TRANSFER_TO_OTHER_WAREHOUSE,1YoAZqD4jeD,,,WP_113818,GRADE_A,1,2024-12-05 03:57:15.310412 +00:00
18539,1SSlmkCG5OV,1U0g84GpRuX,,SHIPPED,OUTBOUND,OUTBOUND_TRANSFER,OUTBOUND_TRANSFER_TO_OTHER_WAREHOUSE,1Yt7TiAKYGe,,,WP_113637,GRADE_A,1,2024-12-05 03:57:15.931195 +00:00
18540,1SSlmkCG5OV,1U0g84GpRuX,,SHIPPED,OUTBOUND,OUTBOUND_TRANSFER,OUTBOUND_TRANSFER_TO_OTHER_WAREHOUSE,1YzRmD4BwKy,,,WP_113627,GRADE_A,1,2024-12-05 03:57:16.561063 +00:00
18543,1SSlmkCG5OV,1U0g84GpRuX,,SHIPPED,OUTBOUND,OUTBOUND_TRANSFER,OUTBOUND_TRANSFER_TO_OTHER_WAREHOUSE,1Z397l9vaew,,,WP_113780,GRADE_A,1,2024-12-05 03:57:17.177010 +00:00
18545,1SSlmkCG5OV,1U0g84GpRuX,,SHIPPED,OUTBOUND,OUTBOUND_TRANSFER,OUTBOUND_TRANSFER_TO_OTHER_WAREHOUSE,1Z39A47Vy45,,,WP_113643,GRADE_A,1,2024-12-05 03:57:17.789237 +00:00
18781,1U0g84GpRuX,,,,OUTBOUND,OUTBOUND_SALES,OUTBOUND_SALES_ORDER,1Z2jh9B8omD,,,WP_113627,GRADE_A,1,2024-12-05 09:00:45.458082 +00:00
18546,1SSlmkCG5OV,1U0g84GpRuX,,SHIPPED,OUTBOUND,OUTBOUND_TRANSFER,OUTBOUND_TRANSFER_TO_OTHER_WAREHOUSE,1Z39ADao2Lk,,,WP_113729,GRADE_A,1,2024-12-05 03:57:18.406646 +00:00
18524,1U0gHeRwDJV,,1Z3932Hrbe2,COMPLETED,INBOUND,INBOUND_TRANSFER,INBOUND_TRANSFER_FROM_OTHER_WAREHOUSE,1Z3930kUVQi,,,WP_113784,GRADE_A,1,2024-12-05 03:49:12.416148 +00:00
18526,1U0gHeRwDJV,,1Z393PfDRng,COMPLETED,INBOUND,INBOUND_TRANSFER,INBOUND_TRANSFER_FROM_OTHER_WAREHOUSE,1Z393O41KTB,,,WP_113816,GRADE_A,1,2024-12-05 03:49:12.416153 +00:00
18528,1U0gHeRwDJV,,1Z394gsijSu,COMPLETED,INBOUND,INBOUND_TRANSFER,INBOUND_TRANSFER_FROM_OTHER_WAREHOUSE,1Z394fSJNZd,,,WP_113816,GRADE_A,1,2024-12-05 03:49:12.416154 +00:00
18530,1U0gHeRwDJV,,1Z3955QAgf2,COMPLETED,INBOUND,INBOUND_TRANSFER,INBOUND_TRANSFER_FROM_OTHER_WAREHOUSE,1Z3953mGol4,,,WP_113637,GRADE_A,1,2024-12-05 03:49:12.416156 +00:00
18532,1U0gHeRwDJV,,1Z396frZdVO,COMPLETED,INBOUND,INBOUND_TRANSFER,INBOUND_TRANSFER_FROM_OTHER_WAREHOUSE,1Z396eNTUtB,,,WP_113713,GRADE_A,1,2024-12-05 03:49:12.416157 +00:00
18535,1U0gHeRwDJV,,1Z396M5KVaS,COMPLETED,INBOUND,INBOUND_TRANSFER,INBOUND_TRANSFER_FROM_OTHER_WAREHOUSE,1Z396KDff3A,,,WP_113819,GRADE_A,1,2024-12-05 03:49:12.416158 +00:00
18564,1U0g84GpRuX,,,,OUTBOUND,OUTBOUND_SALES,OUTBOUND_SALES_ORDER,1Z39A47Vy45,,,WP_113643,GRADE_A,1,2024-12-05 04:34:47.887740 +00:00
18565,1SSlmkCG5OW,1U0gOACDbtD,,SHIPPED,OUTBOUND,OUTBOUND_TRANSFER,OUTBOUND_TRANSFER_TO_OTHER_WAREHOUSE,1YjFEd3RrTk,,,WP_113783,GRADE_A,1,2024-12-05 06:55:53.072465 +00:00
18567,1SSlmkCG5OW,1U0gOACDbtD,,SHIPPED,OUTBOUND,OUTBOUND_TRANSFER,OUTBOUND_TRANSFER_TO_OTHER_WAREHOUSE,1YjFEpfSkyR,,,WP_113819,GRADE_A,1,2024-12-05 06:55:53.683021 +00:00
18569,1SSlmkCG5OW,1U0gOACDbtD,,SHIPPED,OUTBOUND,OUTBOUND_TRANSFER,OUTBOUND_TRANSFER_TO_OTHER_WAREHOUSE,1YjFF3zJd6c,,,WP_113781,GRADE_A,1,2024-12-05 06:55:54.299261 +00:00
18572,1SSlmkCG5OW,1U0gOACDbtD,,SHIPPED,OUTBOUND,OUTBOUND_TRANSFER,OUTBOUND_TRANSFER_TO_OTHER_WAREHOUSE,1YjFFLWkuTv,,,WP_113819,GRADE_A,1,2024-12-05 06:55:54.908197 +00:00
18573,1SSlmkCG5OW,1U0gOACDbtD,,SHIPPED,OUTBOUND,OUTBOUND_TRANSFER,OUTBOUND_TRANSFER_TO_OTHER_WAREHOUSE,1YjFFQyIMFk,,,WP_113783,GRADE_A,1,2024-12-05 06:55:55.533154 +00:00
18575,1SSlmkCG5OW,1U0gOACDbtD,,SHIPPED,OUTBOUND,OUTBOUND_TRANSFER,OUTBOUND_TRANSFER_TO_OTHER_WAREHOUSE,1YjFFW8Tt0D,,,WP_113783,GRADE_A,1,2024-12-05 06:55:56.144305 +00:00
18578,1SSlmkCG5OW,1U0gOACDbtD,,SHIPPED,OUTBOUND,OUTBOUND_TRANSFER,OUTBOUND_TRANSFER_TO_OTHER_WAREHOUSE,1YuqPBvBOlJ,,,WP_113785,GRADE_A,1,2024-12-05 06:55:56.768752 +00:00
18579,1SSlmkCG5OW,1U0gOACDbtD,,SHIPPED,OUTBOUND,OUTBOUND_TRANSFER,OUTBOUND_TRANSFER_TO_OTHER_WAREHOUSE,1YuqPiABYAp,,,WP_113816,GRADE_A,1,2024-12-05 06:55:57.385980 +00:00
18582,1SSlmkCG5OW,1U0gOACDbtD,,SHIPPED,OUTBOUND,OUTBOUND_TRANSFER,OUTBOUND_TRANSFER_TO_OTHER_WAREHOUSE,1YuqPOi5wRJ,,,WP_113729,GRADE_A,1,2024-12-05 06:55:57.992867 +00:00
18583,1SSlmkCG5OW,1U0gOACDbtD,,SHIPPED,OUTBOUND,OUTBOUND_TRANSFER,OUTBOUND_TRANSFER_TO_OTHER_WAREHOUSE,1YuqQCdVe5j,,,WP_113725,GRADE_A,1,2024-12-05 06:55:58.606569 +00:00
18586,1SSlmkCG5OW,1U0gOACDbtD,,SHIPPED,OUTBOUND,OUTBOUND_TRANSFER,OUTBOUND_TRANSFER_TO_OTHER_WAREHOUSE,1YuqQioQWHA,,,WP_113792,GRADE_A,1,2024-12-05 06:55:59.261073 +00:00
18588,1SSlmkCG5OW,1U0gOACDbtD,,SHIPPED,OUTBOUND,OUTBOUND_TRANSFER,OUTBOUND_TRANSFER_TO_OTHER_WAREHOUSE,1YuqQY0QH9v,,,WP_113785,GRADE_A,1,2024-12-05 06:55:59.926519 +00:00
18589,1SSlmkCG5OW,1U0gOACDbtD,,SHIPPED,OUTBOUND,OUTBOUND_TRANSFER,OUTBOUND_TRANSFER_TO_OTHER_WAREHOUSE,1YuqR6DeeSg,,,WP_113713,GRADE_A,1,2024-12-05 06:56:00.570489 +00:00
18591,1SSlmkCG5OW,1U0gOACDbtD,,SHIPPED,OUTBOUND,OUTBOUND_TRANSFER,OUTBOUND_TRANSFER_TO_OTHER_WAREHOUSE,1YXdtmwst7W,,,WP_113637,GRADE_A,1,2024-12-05 06:56:01.182887 +00:00
18594,1SSlmkCG5OW,1U0gOACDbtD,,SHIPPED,OUTBOUND,OUTBOUND_TRANSFER,OUTBOUND_TRANSFER_TO_OTHER_WAREHOUSE,1YXdtutvuh3,,,WP_113781,GRADE_A,1,2024-12-05 06:56:01.793241 +00:00
18596,1SSlmkCG5OW,1U0gOACDbtD,,SHIPPED,OUTBOUND,OUTBOUND_TRANSFER,OUTBOUND_TRANSFER_TO_OTHER_WAREHOUSE,1YXdu2UqRVS,,,WP_113781,GRADE_A,1,2024-12-05 06:56:02.403897 +00:00
18598,1SSlmkCG5OW,1U0gOACDbtD,,SHIPPED,OUTBOUND,OUTBOUND_TRANSFER,OUTBOUND_TRANSFER_TO_OTHER_WAREHOUSE,1YXdvlVL6f9,,,WP_113627,GRADE_A,1,2024-12-05 06:56:03.029080 +00:00
18600,1SSlmkCG5OW,1U0gOACDbtD,,SHIPPED,OUTBOUND,OUTBOUND_TRANSFER,OUTBOUND_TRANSFER_TO_OTHER_WAREHOUSE,1YXdvtykcSG,,,WP_113792,GRADE_A,1,2024-12-05 06:56:03.652379 +00:00
18602,1SSlmkCG5OW,1U0gOACDbtD,,SHIPPED,OUTBOUND,OUTBOUND_TRANSFER,OUTBOUND_TRANSFER_TO_OTHER_WAREHOUSE,1YXdw8QJ2ur,,,WP_113780,GRADE_A,1,2024-12-05 06:56:04.263146 +00:00
18613,1SSlmkCG5OW,1U0gOACDbtD,,SHIPPED,OUTBOUND,OUTBOUND_TRANSFER,OUTBOUND_TRANSFER_TO_OTHER_WAREHOUSE,1Z39685Se8D,,,WP_113786,GRADE_A,1,2024-12-05 06:56:08.005116 +00:00
18615,1U0gOACDbtD,,1YjFEdRlrBf,COMPLETED,INBOUND,INBOUND_TRANSFER,INBOUND_TRANSFER_FROM_OTHER_WAREHOUSE,1YjFEd3RrTk,,,WP_113783,GRADE_A,1,2024-12-05 06:56:08.005186 +00:00
18618,1U0gOACDbtD,,1YjFEq3V9PZ,COMPLETED,INBOUND,INBOUND_TRANSFER,INBOUND_TRANSFER_FROM_OTHER_WAREHOUSE,1YjFEpfSkyR,,,WP_113819,GRADE_A,1,2024-12-05 06:56:08.005191 +00:00
18620,1U0gOACDbtD,,1YjFF4Ng1Pf,COMPLETED,INBOUND,INBOUND_TRANSFER,INBOUND_TRANSFER_FROM_OTHER_WAREHOUSE,1YjFF3zJd6c,,,WP_113781,GRADE_A,1,2024-12-05 06:56:08.005193 +00:00
18622,1U0gOACDbtD,,1YjFFLwFhFQ,COMPLETED,INBOUND,INBOUND_TRANSFER,INBOUND_TRANSFER_FROM_OTHER_WAREHOUSE,1YjFFLWkuTv,,,WP_113819,GRADE_A,1,2024-12-05 06:56:08.005194 +00:00
18624,1U0gOACDbtD,,1YjFFROJxAN,COMPLETED,INBOUND,INBOUND_TRANSFER,INBOUND_TRANSFER_FROM_OTHER_WAREHOUSE,1YjFFQyIMFk,,,WP_113783,GRADE_A,1,2024-12-05 06:56:08.005195 +00:00
18625,1U0gOACDbtD,,1YjFFWWEgqk,COMPLETED,INBOUND,INBOUND_TRANSFER,INBOUND_TRANSFER_FROM_OTHER_WAREHOUSE,1YjFFW8Tt0D,,,WP_113783,GRADE_A,1,2024-12-05 06:56:08.005196 +00:00
18628,1U0gOACDbtD,,1YuqPD38M5p,COMPLETED,INBOUND,INBOUND_TRANSFER,INBOUND_TRANSFER_FROM_OTHER_WAREHOUSE,1YuqPBvBOlJ,,,WP_113785,GRADE_A,1,2024-12-05 06:56:08.005197 +00:00
18629,1U0gOACDbtD,,1YuqPjY9Cf7,COMPLETED,INBOUND,INBOUND_TRANSFER,INBOUND_TRANSFER_FROM_OTHER_WAREHOUSE,1YuqPiABYAp,,,WP_113816,GRADE_A,1,2024-12-05 06:56:08.005198 +00:00
18632,1U0gOACDbtD,,1YuqPPn2TGR,COMPLETED,INBOUND,INBOUND_TRANSFER,INBOUND_TRANSFER_FROM_OTHER_WAREHOUSE,1YuqPOi5wRJ,,,WP_113729,GRADE_A,1,2024-12-05 06:56:08.005199 +00:00
18634,1U0gOACDbtD,,1YuqQDfcBPg,COMPLETED,INBOUND,INBOUND_TRANSFER,INBOUND_TRANSFER_FROM_OTHER_WAREHOUSE,1YuqQCdVe5j,,,WP_113725,GRADE_A,1,2024-12-05 06:56:08.005200 +00:00
18636,1U0gOACDbtD,,1YuqQkJljxr,COMPLETED,INBOUND,INBOUND_TRANSFER,INBOUND_TRANSFER_FROM_OTHER_WAREHOUSE,1YuqQioQWHA,,,WP_113792,GRADE_A,1,2024-12-05 06:56:08.005201 +00:00
18638,1U0gOACDbtD,,1YuqQZVeLgF,COMPLETED,INBOUND,INBOUND_TRANSFER,INBOUND_TRANSFER_FROM_OTHER_WAREHOUSE,1YuqQY0QH9v,,,WP_113785,GRADE_A,1,2024-12-05 06:56:08.005202 +00:00
18639,1U0gOACDbtD,,1YuqR7Prb0A,COMPLETED,INBOUND,INBOUND_TRANSFER,INBOUND_TRANSFER_FROM_OTHER_WAREHOUSE,1YuqR6DeeSg,,,WP_113713,GRADE_A,1,2024-12-05 06:56:08.005203 +00:00
18642,1U0gOACDbtD,,1YXdtvlM42H,COMPLETED,INBOUND,INBOUND_TRANSFER,INBOUND_TRANSFER_FROM_OTHER_WAREHOUSE,1YXdtutvuh3,,,WP_113781,GRADE_A,1,2024-12-05 06:56:08.005204 +00:00
18644,1U0gOACDbtD,,1YXdtnYYzoQ,COMPLETED,INBOUND,INBOUND_TRANSFER,INBOUND_TRANSFER_FROM_OTHER_WAREHOUSE,1YXdtmwst7W,,,WP_113637,GRADE_A,1,2024-12-05 06:56:08.005204 +00:00
18645,1U0gOACDbtD,,1YXdu3CcEPE,COMPLETED,INBOUND,INBOUND_TRANSFER,INBOUND_TRANSFER_FROM_OTHER_WAREHOUSE,1YXdu2UqRVS,,,WP_113781,GRADE_A,1,2024-12-05 06:56:08.005206 +00:00
18648,1U0gOACDbtD,,1YXdvm4kPhV,COMPLETED,INBOUND,INBOUND_TRANSFER,INBOUND_TRANSFER_FROM_OTHER_WAREHOUSE,1YXdvlVL6f9,,,WP_113627,GRADE_A,1,2024-12-05 06:56:08.005207 +00:00
18649,1U0gOACDbtD,,1YXdvuVbXIS,COMPLETED,INBOUND,INBOUND_TRANSFER,INBOUND_TRANSFER_FROM_OTHER_WAREHOUSE,1YXdvtykcSG,,,WP_113792,GRADE_A,1,2024-12-05 06:56:08.005207 +00:00
18665,1SSlmkCG5OW,1U0gOACDbtD,,SHIPPED,OUTBOUND,OUTBOUND_TRANSFER,OUTBOUND_TRANSFER_TO_OTHER_WAREHOUSE,1Werp2mWHXI,,,WP_113792,GRADE_A,1,2024-12-05 07:10:53.181341 +00:00
18668,1SSlmkCG5OW,1U0gOACDbtD,,SHIPPED,OUTBOUND,OUTBOUND_TRANSFER,OUTBOUND_TRANSFER_TO_OTHER_WAREHOUSE,1XDisj1WWmI,,,WP_113713,GRADE_A,1,2024-12-05 07:10:53.790870 +00:00
18670,1SSlmkCG5OW,1U0gOACDbtD,,SHIPPED,OUTBOUND,OUTBOUND_TRANSFER,OUTBOUND_TRANSFER_TO_OTHER_WAREHOUSE,1XDisr2t58Q,,,WP_113725,GRADE_A,1,2024-12-05 07:10:54.409883 +00:00
18671,1SSlmkCG5OW,1U0gOACDbtD,,SHIPPED,OUTBOUND,OUTBOUND_TRANSFER,OUTBOUND_TRANSFER_TO_OTHER_WAREHOUSE,1XDiswqTWbf,,,WP_113792,GRADE_A,1,2024-12-05 07:10:55.027628 +00:00
18674,1SSlmkCG5OW,1U0gOACDbtD,,SHIPPED,OUTBOUND,OUTBOUND_TRANSFER,OUTBOUND_TRANSFER_TO_OTHER_WAREHOUSE,1XDit9JkBQ0,,,WP_113816,GRADE_A,1,2024-12-05 07:10:55.645488 +00:00
18675,1SSlmkCG5OW,1U0gOACDbtD,,SHIPPED,OUTBOUND,OUTBOUND_TRANSFER,OUTBOUND_TRANSFER_TO_OTHER_WAREHOUSE,1XDitEqaIBw,,,WP_113818,GRADE_A,1,2024-12-05 07:10:56.291744 +00:00
18677,1SSlmkCG5OW,1U0gOACDbtD,,SHIPPED,OUTBOUND,OUTBOUND_TRANSFER,OUTBOUND_TRANSFER_TO_OTHER_WAREHOUSE,1XDitMPHMR3,,,WP_113782,GRADE_A,1,2024-12-05 07:10:56.920275 +00:00
18680,1SSlmkCG5OW,1U0gOACDbtD,,SHIPPED,OUTBOUND,OUTBOUND_TRANSFER,OUTBOUND_TRANSFER_TO_OTHER_WAREHOUSE,1Y8Bu76mKGD,,,WP_113727,GRADE_A,1,2024-12-05 07:10:57.535446 +00:00
18682,1SSlmkCG5OW,1U0gOACDbtD,,SHIPPED,OUTBOUND,OUTBOUND_TRANSFER,OUTBOUND_TRANSFER_TO_OTHER_WAREHOUSE,1Y8BundCeOv,,,WP_113785,GRADE_A,1,2024-12-05 07:10:58.145616 +00:00
18684,1SSlmkCG5OW,1U0gOACDbtD,,SHIPPED,OUTBOUND,OUTBOUND_TRANSFER,OUTBOUND_TRANSFER_TO_OTHER_WAREHOUSE,1Y8ByI2JSx9,,,WP_113637,GRADE_A,1,2024-12-05 07:10:58.776731 +00:00
18686,1SSlmkCG5OW,1U0gOACDbtD,,SHIPPED,OUTBOUND,OUTBOUND_TRANSFER,OUTBOUND_TRANSFER_TO_OTHER_WAREHOUSE,1Y8fIakSJJI,,,WP_113785,GRADE_A,1,2024-12-05 07:10:59.486115 +00:00
18688,1SSlmkCG5OW,1U0gOACDbtD,,SHIPPED,OUTBOUND,OUTBOUND_TRANSFER,OUTBOUND_TRANSFER_TO_OTHER_WAREHOUSE,1Y8fIjL7DG2,,,WP_113637,GRADE_A,1,2024-12-05 07:11:00.150533 +00:00
18689,1SSlmkCG5OW,1U0gOACDbtD,,SHIPPED,OUTBOUND,OUTBOUND_TRANSFER,OUTBOUND_TRANSFER_TO_OTHER_WAREHOUSE,1Y8fIr1himv,,,WP_113725,GRADE_A,1,2024-12-05 07:11:00.768142 +00:00
18692,1SSlmkCG5OW,1U0gOACDbtD,,SHIPPED,OUTBOUND,OUTBOUND_TRANSFER,OUTBOUND_TRANSFER_TO_OTHER_WAREHOUSE,1Y8fKIncaQ7,,,WP_113792,GRADE_A,1,2024-12-05 07:11:01.382401 +00:00
18694,1SSlmkCG5OW,1U0gOACDbtD,,SHIPPED,OUTBOUND,OUTBOUND_TRANSFER,OUTBOUND_TRANSFER_TO_OTHER_WAREHOUSE,1Y8fKQ4obyQ,,,WP_113727,GRADE_A,1,2024-12-05 07:11:01.996970 +00:00
18695,1SSlmkCG5OW,1U0gOACDbtD,,SHIPPED,OUTBOUND,OUTBOUND_TRANSFER,OUTBOUND_TRANSFER_TO_OTHER_WAREHOUSE,1Y8fKWVlD8c,,,WP_113643,GRADE_A,1,2024-12-05 07:11:02.620006 +00:00
18698,1SSlmkCG5OW,1U0gOACDbtD,,SHIPPED,OUTBOUND,OUTBOUND_TRANSFER,OUTBOUND_TRANSFER_TO_OTHER_WAREHOUSE,1YM0rgYVCD4,,,WP_113820,GRADE_A,1,2024-12-05 07:11:03.237297 +00:00
18699,1SSlmkCG5OW,1U0gOACDbtD,,SHIPPED,OUTBOUND,OUTBOUND_TRANSFER,OUTBOUND_TRANSFER_TO_OTHER_WAREHOUSE,1YM0rMk1KPz,,,WP_113727,GRADE_A,1,2024-12-05 07:11:03.875224 +00:00
18702,1SSlmkCG5OW,1U0gOACDbtD,,SHIPPED,OUTBOUND,OUTBOUND_TRANSFER,OUTBOUND_TRANSFER_TO_OTHER_WAREHOUSE,1YM0rmpNeQg,,,WP_113786,GRADE_A,1,2024-12-05 07:11:04.507712 +00:00
18662,1U0gOACDbtD,,1Z3960CVtpq,COMPLETED,INBOUND,INBOUND_TRANSFER,INBOUND_TRANSFER_FROM_OTHER_WAREHOUSE,1Z395yjxzby,,,WP_113713,GRADE_A,1,2024-12-05 06:56:08.005213 +00:00
18664,1U0gOACDbtD,,1Z396A1NTqL,COMPLETED,INBOUND,INBOUND_TRANSFER,INBOUND_TRANSFER_FROM_OTHER_WAREHOUSE,1Z39685Se8D,,,WP_113786,GRADE_A,1,2024-12-05 06:56:08.005214 +00:00
18753,1SSlmkCG5OW,1U0gOACDbtD,,SHIPPED,OUTBOUND,OUTBOUND_TRANSFER,OUTBOUND_TRANSFER_TO_OTHER_WAREHOUSE,1Wero4vLwuk,,,WP_113781,GRADE_A,1,2024-12-05 07:11:27.624081 +00:00
18755,1SSlmkCG5OW,1U0gOACDbtD,,SHIPPED,OUTBOUND,OUTBOUND_TRANSFER,OUTBOUND_TRANSFER_TO_OTHER_WAREHOUSE,1Wero90pk5f,,,WP_113792,GRADE_A,1,2024-12-05 07:11:28.228939 +00:00
18709,1U0gOACDbtD,,1Werp437zEx,COMPLETED,INBOUND,INBOUND_TRANSFER,INBOUND_TRANSFER_FROM_OTHER_WAREHOUSE,1Werp2mWHXI,,,WP_113792,GRADE_A,1,2024-12-05 07:11:06.409392 +00:00
18711,1U0gOACDbtD,,1XDiskzKud8,COMPLETED,INBOUND,INBOUND_TRANSFER,INBOUND_TRANSFER_FROM_OTHER_WAREHOUSE,1XDisj1WWmI,,,WP_113713,GRADE_A,1,2024-12-05 07:11:06.409398 +00:00
18713,1U0gOACDbtD,,1XDissQEKBW,COMPLETED,INBOUND,INBOUND_TRANSFER,INBOUND_TRANSFER_FROM_OTHER_WAREHOUSE,1XDisr2t58Q,,,WP_113725,GRADE_A,1,2024-12-05 07:11:06.409400 +00:00
18715,1U0gOACDbtD,,1XDisyoZVS5,COMPLETED,INBOUND,INBOUND_TRANSFER,INBOUND_TRANSFER_FROM_OTHER_WAREHOUSE,1XDiswqTWbf,,,WP_113792,GRADE_A,1,2024-12-05 07:11:06.409401 +00:00
