id,charge_id,charge_status,last_charge_status,billing_cycle,target_month,contract_id,start_date,end_date,create_time,update_time
1awxU0T9uDB,0105504400007-0101-3XXXXA-06,CREATED,CREATED,6,,0105504400007-0101-3XXXXA,,,2025-02-13 08:05:19.412978,2025-02-13 08:05:19.515546
1awxU0TRVLH,0105504400007-0101-3XXXXA-08,CREATED,CREATED,8,,0105504400007-0101-3XXXXA,,,2025-02-13 08:05:19.413863,2025-02-13 08:05:19.516266
1awxU0T9uDC,0105504400007-0101-3XXXXA-07,CREATED,CREATED,7,,0105504400007-0101-3XXXXA,,,2025-02-13 08:05:19.413558,2025-02-13 08:05:19.515965
1awxU0TRVLJ,0105504400007-0101-3XXXXA-10,CREATED,CREATED,10,,0105504400007-0101-3XXXXA,,,2025-02-13 08:05:19.416158,2025-02-13 08:05:19.516789
1awxU0Z7Tx0,0105504400007-0101-3XXXXA-36,CREATED,CREATED,36,,0105504400007-0101-3XXXXA,,,2025-02-13 08:05:19.423560,2025-02-13 08:05:19.536713
1ayDYxMVUje,0105504500002-0101-3XXXXA-08,CREATED,CREATED,8,,0105504500002-0101-3XXXXA,,,2025-02-14 02:17:56.770990,2025-02-14 02:17:56.779143
1ayDYxMVUjd,0105504500002-0101-3XXXXA-07,CREATED,CREATED,7,,0105504500002-0101-3XXXXA,,,2025-02-14 02:17:56.770917,2025-02-14 02:17:56.779159
1ayDYxMVUjf,0105504500002-0101-3XXXXA-09,CREATED,CREATED,9,,0105504500002-0101-3XXXXA,,,2025-02-14 02:17:56.771070,2025-02-14 02:17:56.779293
1ayDYxMVUjg,0105504500002-0101-3XXXXA-10,CREATED,CREATED,10,,0105504500002-0101-3XXXXA,,,2025-02-14 02:17:56.771139,2025-02-14 02:17:56.779381
1ayDYxMVUjh,0105504500002-0101-3XXXXA-11,CREATED,CREATED,11,,0105504500002-0101-3XXXXA,,,2025-02-14 02:17:56.771199,2025-02-14 02:17:56.779524
1ayDYxMVUjl,0105504500002-0101-3XXXXA-15,CREATED,CREATED,15,,0105504500002-0101-3XXXXA,,,2025-02-14 02:17:56.771459,2025-02-14 02:17:56.779792
1ayDYxMVUjj,0105504500002-0101-3XXXXA-13,CREATED,CREATED,13,,0105504500002-0101-3XXXXA,,,2025-02-14 02:17:56.771336,2025-02-14 02:17:56.779669
1ayDYxMVUjm,0105504500002-0101-3XXXXA-16,CREATED,CREATED,16,,0105504500002-0101-3XXXXA,,,2025-02-14 02:17:56.771511,2025-02-14 02:17:56.779906
1ayDYxMVUjk,0105504500002-0101-3XXXXA-14,CREATED,CREATED,14,,0105504500002-0101-3XXXXA,,,2025-02-14 02:17:56.771403,2025-02-14 02:17:56.779763
1ayDYxMVUjn,0105504500002-0101-3XXXXA-17,CREATED,CREATED,17,,0105504500002-0101-3XXXXA,,,2025-02-14 02:17:56.771564,2025-02-14 02:17:56.779989
1aybcbc9XOX,0105504500017-0101-NXXXXA-49,CREATED,CREATED,49,,0105504500017-0101-NXXXXA,,,2025-02-14 07:54:37.028799,2025-02-14 07:54:37.038699
1aybcbc9XOd,0105504500017-0101-NXXXXA-55,CREATED,CREATED,55,,0105504500017-0101-NXXXXA,,,2025-02-14 07:54:37.028972,2025-02-14 07:54:37.038812
1aycGGhRLQ8,0105504500018-0101-NXXXXA-40,CREATED,CREATED,40,,0105504500018-0101-NXXXXA,,,2025-02-14 08:03:34.150305,2025-02-14 08:03:34.160001
1aycGGhiwYI,0105504500018-0101-NXXXXA-46,CREATED,CREATED,46,,0105504500018-0101-NXXXXA,,,2025-02-14 08:03:34.150470,2025-02-14 08:03:34.160204
1aycGGhiwYM,0105504500018-0101-NXXXXA-50,CREATED,CREATED,50,,0105504500018-0101-NXXXXA,,,2025-02-14 08:03:34.150597,2025-02-14 08:03:34.160363
1aycGGhiwYS,0105504500018-0101-NXXXXA-56,CREATED,CREATED,56,,0105504500018-0101-NXXXXA,,,2025-02-14 08:03:34.150757,2025-02-14 08:03:34.160511
1aycGGiI8oh,0105504500018-0101-NXXXXA-63,CREATED,CREATED,63,,0105504500018-0101-NXXXXA,,,2025-02-14 08:03:34.150949,2025-02-14 08:03:34.162116
1aycGGiI8ok,0105504500018-0101-NXXXXA-66,CREATED,CREATED,66,,0105504500018-0101-NXXXXA,,,2025-02-14 08:03:34.151029,2025-02-14 08:03:34.162191
1awxU0Tj6TP,0105504400007-0101-3XXXXA-12,CREATED,CREATED,12,,0105504400007-0101-3XXXXA,,,2025-02-13 08:05:19.416749,2025-02-13 08:05:19.517344
1awxU0Tj6TO,0105504400007-0101-3XXXXA-11,CREATED,CREATED,11,,0105504400007-0101-3XXXXA,,,2025-02-13 08:05:19.416566,2025-02-13 08:05:19.517034
1awxU0U0hbW,0105504400007-0101-3XXXXA-15,CREATED,CREATED,15,,0105504400007-0101-3XXXXA,,,2025-02-13 08:05:19.417830,2025-02-13 08:05:19.518211
1awxU0Tj6TQ,0105504400007-0101-3XXXXA-13,CREATED,CREATED,13,,0105504400007-0101-3XXXXA,,,2025-02-13 08:05:19.416848,2025-02-13 08:05:19.517695
1awxU0Tj6TR,0105504400007-0101-3XXXXA-14,CREATED,CREATED,14,,0105504400007-0101-3XXXXA,,,2025-02-13 08:05:19.416930,2025-02-13 08:05:19.517969
1awxU0U0hbY,0105504400007-0101-3XXXXA-17,CREATED,CREATED,17,,0105504400007-0101-3XXXXA,,,2025-02-13 08:05:19.418615,2025-02-13 08:05:19.518675
1awxU0U0hbZ,0105504400007-0101-3XXXXA-18,CREATED,CREATED,18,,0105504400007-0101-3XXXXA,,,2025-02-13 08:05:19.418813,2025-02-13 08:05:19.518910
1awxU0UIIje,0105504400007-0101-3XXXXA-19,CREATED,CREATED,19,,0105504400007-0101-3XXXXA,,,2025-02-13 08:05:19.418923,2025-02-13 08:05:19.519138
1awxU0UIIjg,0105504400007-0101-3XXXXA-21,CREATED,CREATED,21,,0105504400007-0101-3XXXXA,,,2025-02-13 08:05:19.419081,2025-02-13 08:05:19.519613
1awxU0UrUzr,0105504400007-0101-3XXXXA-24,CREATED,CREATED,24,,0105504400007-0101-3XXXXA,,,2025-02-13 08:05:19.422517,2025-02-13 08:05:19.521524
1awxU0V967y,0105504400007-0101-3XXXXA-27,CREATED,CREATED,27,,0105504400007-0101-3XXXXA,,,2025-02-13 08:05:19.422912,2025-02-13 08:05:19.522247
1awxU0V9680,0105504400007-0101-3XXXXA-29,CREATED,CREATED,29,,0105504400007-0101-3XXXXA,,,2025-02-13 08:05:19.423059,2025-02-13 08:05:19.522741
1awxU0Z7Twz,0105504400007-0101-3XXXXA-34,CREATED,CREATED,34,,0105504400007-0101-3XXXXA,,,2025-02-13 08:05:19.423399,2025-02-13 08:05:19.536431
1awxU0UZtrl,0105504400007-0101-3XXXXA-22,CREATED,CREATED,22,,0105504400007-0101-3XXXXA,,,2025-02-13 08:05:19.419157,2025-02-13 08:05:19.520959
1awxU0UrUzs,0105504400007-0101-3XXXXA-25,CREATED,CREATED,25,,0105504400007-0101-3XXXXA,,,2025-02-13 08:05:19.422739,2025-02-13 08:05:19.521771
1awxU0YYHgn,0105504400007-0101-3XXXXA-30,CREATED,CREATED,30,,0105504400007-0101-3XXXXA,,,2025-02-13 08:05:19.423127,2025-02-13 08:05:19.534365
1awxU0TRVLI,0105504400007-0101-3XXXXA-09,CREATED,CREATED,9,,0105504400007-0101-3XXXXA,,,2025-02-13 08:05:19.414108,2025-02-13 08:05:19.516530
1aycGGiI8on,0105504500018-0101-NXXXXA-69,CREATED,CREATED,69,,0105504500018-0101-NXXXXA,,,2025-02-14 08:03:34.151194,2025-02-14 08:03:34.162269
1aycGGiI8os,0105504500018-0101-NXXXXA-74,CREATED,CREATED,74,,0105504500018-0101-NXXXXA,,,2025-02-14 08:03:34.151335,2025-02-14 08:03:34.162383
1aycGGiI8oz,0105504500018-0101-NXXXXA-81,CREATED,CREATED,81,,0105504500018-0101-NXXXXA,,,2025-02-14 08:03:34.151747,2025-02-14 08:03:34.162650
1aycGGiI8p1,0105504500018-0101-NXXXXA-83,CREATED,CREATED,83,,0105504500018-0101-NXXXXA,,,2025-02-14 08:03:34.151802,2025-02-14 08:03:34.162710
1aycGGiI8oo,0105504500018-0101-NXXXXA-70,CREATED,CREATED,70,,0105504500018-0101-NXXXXA,,,2025-02-14 08:03:34.151225,2025-02-14 08:03:34.162275
1ayiSgKirKt,0105504500021-0101-3XXXXA-02,CREATED,CREATED,2,,0105504500021-0101-3XXXXA,,,2025-02-14 09:30:19.969626,2025-02-14 09:30:19.975132
1ayiSgKirKz,0105504500021-0101-3XXXXA-08,CREATED,CREATED,8,,0105504500021-0101-3XXXXA,,,2025-02-14 09:30:19.969815,2025-02-14 09:30:19.975878
1ayiSgKirL1,0105504500021-0101-3XXXXA-10,CREATED,CREATED,10,,0105504500021-0101-3XXXXA,,,2025-02-14 09:30:19.969875,2025-02-14 09:30:19.975946
1awxU0SJ6oy,0105504400007-0101-3XXXXA-05,CREATED,CREATED,5,,0105504400007-0101-3XXXXA,,,2025-02-13 08:05:19.411623,2025-02-13 08:05:19.512109
1awxU0Ypsos,0105504400007-0101-3XXXXA-31,CREATED,CREATED,31,,0105504400007-0101-3XXXXA,,,2025-02-13 08:05:19.423195,2025-02-13 08:05:19.535708
1awxU0ZP555,0105504400007-0101-3XXXXA-37,CREATED,CREATED,37,,0105504400007-0101-3XXXXA,,,2025-02-13 08:05:19.423638,2025-02-13 08:05:19.537150
1awxU0UrUzq,0105504400007-0101-3XXXXA-23,CREATED,CREATED,23,,0105504400007-0101-3XXXXA,,,2025-02-13 08:05:19.419226,2025-02-13 08:05:19.521261
1awxU0V967z,0105504400007-0101-3XXXXA-28,CREATED,CREATED,28,,0105504400007-0101-3XXXXA,,,2025-02-13 08:05:19.422987,2025-02-13 08:05:19.522480
1awxU0U0hbX,0105504400007-0101-3XXXXA-16,CREATED,CREATED,16,,0105504400007-0101-3XXXXA,,,2025-02-13 08:05:19.418306,2025-02-13 08:05:19.518443
1awxU0Z7Twy,0105504400007-0101-3XXXXA-33,CREATED,CREATED,33,,0105504400007-0101-3XXXXA,,,2025-02-13 08:05:19.423335,2025-02-13 08:05:19.536353
1awxU0Z7Twx,0105504400007-0101-3XXXXA-32,CREATED,CREATED,32,,0105504400007-0101-3XXXXA,,,2025-02-13 08:05:19.423269,2025-02-13 08:05:19.536133
1awxU0ZP556,0105504400007-0101-3XXXXA-35,CREATED,CREATED,35,,0105504400007-0101-3XXXXA,,,2025-02-13 08:05:19.423473,2025-02-13 08:05:19.537447
1ayCCPbmn6n,0105504500001-0101-5XXXXA-52,CREATED,CREATED,52,,0105504500001-0101-5XXXXA,,,2025-02-14 01:58:51.761778,2025-02-14 01:58:51.859981
1ayCCPc4OEt,0105504500001-0101-5XXXXA-54,CREATED,CREATED,54,,0105504500001-0101-5XXXXA,,,2025-02-14 01:58:51.761913,2025-02-14 01:58:51.860151
1ayCCPc4OEv,0105504500001-0101-5XXXXA-56,CREATED,CREATED,56,,0105504500001-0101-5XXXXA,,,2025-02-14 01:58:51.762102,2025-02-14 01:58:51.860350
1ayCCPcLzN2,0105504500001-0101-5XXXXA-59,CREATED,CREATED,59,,0105504500001-0101-5XXXXA,,,2025-02-14 01:58:51.762316,2025-02-14 01:58:51.861675
1ayCCPe3a9R,0105504500001-0101-5XXXXA-60,CREATED,CREATED,60,,0105504500001-0101-5XXXXA,,,2025-02-14 01:58:51.762489,2025-02-14 01:58:51.867081
1ayDYxMDtbT,0105504500002-0101-3XXXXA-02,CREATED,CREATED,2,,0105504500002-0101-3XXXXA,,,2025-02-14 02:17:56.769995,2025-02-14 02:17:56.778350
1ayDYxMDtbV,0105504500002-0101-3XXXXA-03,CREATED,CREATED,3,,0105504500002-0101-3XXXXA,,,2025-02-14 02:17:56.770053,2025-02-14 02:17:56.778409
1ayDYxMDtbU,0105504500002-0101-3XXXXA-01,CREATED,CREATED,1,,0105504500002-0101-3XXXXA,,,2025-02-14 02:17:56.769888,2025-02-14 02:17:56.778351
1ayDYxMDtbY,0105504500002-0101-3XXXXA-06,CREATED,CREATED,6,,0105504500002-0101-3XXXXA,,,2025-02-14 02:17:56.770764,2025-02-14 02:17:56.778891
1ayDYxMDtbX,0105504500002-0101-3XXXXA-05,CREATED,CREATED,5,,0105504500002-0101-3XXXXA,,,2025-02-14 02:17:56.770382,2025-02-14 02:17:56.778794
1aybcbc9XOh,0105504500017-0101-NXXXXA-59,CREATED,CREATED,59,,0105504500017-0101-NXXXXA,,,2025-02-14 07:54:37.029085,2025-02-14 07:54:37.038927
1aybcbdHvv2,0105504500017-0101-NXXXXA-65,CREATED,CREATED,65,,0105504500017-0101-NXXXXA,,,2025-02-14 07:54:37.029254,2025-02-14 07:54:37.042091
1ax0hUpWGYE,0105504400008-0101-3XXXXA-01,CREATED,CREATED,1,,0105504400008-0101-3XXXXA,,,2025-02-13 08:50:20.962036,2025-02-13 08:50:21.050765
1ax0hUq5SoN,0105504400008-0101-3XXXXA-02,CREATED,CREATED,2,,0105504400008-0101-3XXXXA,,,2025-02-13 08:50:20.965989,2025-02-13 08:50:21.052110
1ax0hUq5SoP,0105504400008-0101-3XXXXA-04,CREATED,CREATED,4,,0105504400008-0101-3XXXXA,,,2025-02-13 08:50:20.966600,2025-02-13 08:50:21.052843
1ax0hUq5SoO,0105504400008-0101-3XXXXA-03,CREATED,CREATED,3,,0105504400008-0101-3XXXXA,,,2025-02-13 08:50:20.966172,2025-02-13 08:50:21.052496
1ax0hUqef4Y,0105504400008-0101-3XXXXA-05,CREATED,CREATED,5,,0105504400008-0101-3XXXXA,,,2025-02-13 08:50:20.967592,2025-02-13 08:50:21.054031
1ax0hUqef4Z,0105504400008-0101-3XXXXA-06,CREATED,CREATED,6,,0105504400008-0101-3XXXXA,,,2025-02-13 08:50:20.968741,2025-02-13 08:50:21.054513
1ax0hUqwGCf,0105504400008-0101-3XXXXA-08,CREATED,CREATED,8,,0105504400008-0101-3XXXXA,,,2025-02-13 08:50:20.969455,2025-02-13 08:50:21.055411
1aycGGiI8or,0105504500018-0101-NXXXXA-73,CREATED,CREATED,73,,0105504500018-0101-NXXXXA,,,2025-02-14 08:03:34.151308,2025-02-14 08:03:34.162357
1aycGGiI8ou,0105504500018-0101-NXXXXA-76,CREATED,CREATED,76,,0105504500018-0101-NXXXXA,,,2025-02-14 08:03:34.151601,2025-02-14 08:03:34.162498
1ax0hUw32YI,0105504400008-0101-3XXXXA-37,CREATED,CREATED,37,,0105504400008-0101-3XXXXA,,,2025-02-13 08:50:20.977304,2025-02-13 08:50:21.073214
1ax0hUrVSSx,0105504400008-0101-3XXXXA-19,CREATED,CREATED,19,,0105504400008-0101-3XXXXA,,,2025-02-13 08:50:20.975698,2025-02-13 08:50:21.057133
1ayiSgL0STB,0105504500021-0101-3XXXXA-16,CREATED,CREATED,16,,0105504500021-0101-3XXXXA,,,2025-02-14 09:30:19.970061,2025-02-14 09:30:19.976210
1ayiSgL0STH,0105504500021-0101-3XXXXA-22,CREATED,CREATED,22,,0105504500021-0101-3XXXXA,,,2025-02-14 09:30:19.970246,2025-02-14 09:30:19.976445
1ayiSgL0STK,0105504500021-0101-3XXXXA-25,CREATED,CREATED,25,,0105504500021-0101-3XXXXA,,,2025-02-14 09:30:19.970340,2025-02-14 09:30:19.976534
1ayiSgLZejY,0105504500021-0101-3XXXXA-31,CREATED,CREATED,31,,0105504500021-0101-3XXXXA,,,2025-02-14 09:30:19.970528,2025-02-14 09:30:19.978077
1ayiSgLZeje,0105504500021-0101-3XXXXA-37,CREATED,CREATED,37,,0105504500021-0101-3XXXXA,,,2025-02-14 09:30:19.970711,2025-02-14 09:30:19.978347
1ayHC73jBBk,0105504500005-0101-3XXXXA-16,CREATED,CREATED,16,,0105504500005-0101-3XXXXA,,,2025-02-14 03:08:45.892738,2025-02-14 03:08:45.899838
1ax9mTZaf4F,0105504400010-0101-3XXXXA-35,CREATED,CREATED,35,,0105504400010-0101-3XXXXA,,,2025-02-13 10:57:24.972003,2025-02-13 10:57:25.052879
1ax9mTWBTV9,0105504400010-0101-3XXXXA-15,CREATED,CREATED,15,,0105504400010-0101-3XXXXA,,,2025-02-13 10:57:24.963771,2025-02-13 10:57:25.040441
1ax9mTWT4dH,0105504400010-0101-3XXXXA-19,CREATED,CREATED,19,,0105504400010-0101-3XXXXA,,,2025-02-13 10:57:24.965246,2025-02-13 10:57:25.041190
1ax9mTWT4dL,0105504400010-0101-3XXXXA-23,CREATED,CREATED,23,,0105504400010-0101-3XXXXA,,,2025-02-13 10:57:24.968026,2025-02-13 10:57:25.041865
1ax9mTWT4dI,0105504400010-0101-3XXXXA-20,CREATED,CREATED,20,,0105504400010-0101-3XXXXA,,,2025-02-13 10:57:24.967575,2025-02-13 10:57:25.041349
1ax9mTWkflR,0105504400010-0101-3XXXXA-25,CREATED,CREATED,25,,0105504400010-0101-3XXXXA,,,2025-02-13 10:57:24.969141,2025-02-13 10:57:25.042243
1ax9mTUCHaX,0105504400010-0101-3XXXXA-05,CREATED,CREATED,5,,0105504400010-0101-3XXXXA,,,2025-02-13 10:57:24.959040,2025-02-13 10:57:25.033971
1ax9mTZaf4E,0105504400010-0101-3XXXXA-34,CREATED,CREATED,34,,0105504400010-0101-3XXXXA,,,2025-02-13 10:57:24.971585,2025-02-13 10:57:25.052693
1ayHC740mJs,0105504500005-0101-3XXXXA-20,CREATED,CREATED,20,,0105504500005-0101-3XXXXA,,,2025-02-14 03:08:45.892949,2025-02-14 03:08:45.900346
1ayHC73jBBm,0105504500005-0101-3XXXXA-18,CREATED,CREATED,18,,0105504500005-0101-3XXXXA,,,2025-02-14 03:08:45.892848,2025-02-14 03:08:45.899997
1ayHC740mJr,0105504500005-0101-3XXXXA-19,CREATED,CREATED,19,,0105504500005-0101-3XXXXA,,,2025-02-14 03:08:45.892896,2025-02-14 03:08:45.900221
1ayHC740mJt,0105504500005-0101-3XXXXA-22,CREATED,CREATED,22,,0105504500005-0101-3XXXXA,,,2025-02-14 03:08:45.893101,2025-02-14 03:08:45.900493
1ax0hUqef4a,0105504400008-0101-3XXXXA-07,CREATED,CREATED,7,,0105504400008-0101-3XXXXA,,,2025-02-13 08:50:20.969281,2025-02-13 08:50:21.054847
1ax0hUqwGCg,0105504400008-0101-3XXXXA-09,CREATED,CREATED,9,,0105504400008-0101-3XXXXA,,,2025-02-13 08:50:20.969662,2025-02-13 08:50:21.055663
1ax0hUqwGCh,0105504400008-0101-3XXXXA-10,CREATED,CREATED,10,,0105504400008-0101-3XXXXA,,,2025-02-13 08:50:20.969771,2025-02-13 08:50:21.055711
1ax0hUqwGCi,0105504400008-0101-3XXXXA-11,CREATED,CREATED,11,,0105504400008-0101-3XXXXA,,,2025-02-13 08:50:20.970002,2025-02-13 08:50:21.055868
1ax0hUrDrKn,0105504400008-0101-3XXXXA-12,CREATED,CREATED,12,,0105504400008-0101-3XXXXA,,,2025-02-13 08:50:20.970237,2025-02-13 08:50:21.056145
1aybcbdHvvA,0105504500017-0101-NXXXXA-73,CREATED,CREATED,73,,0105504500017-0101-NXXXXA,,,2025-02-14 07:54:37.029479,2025-02-14 07:54:37.042417
1aybcbdHvvI,0105504500017-0101-NXXXXA-81,CREATED,CREATED,81,,0105504500017-0101-NXXXXA,,,2025-02-14 07:54:37.029795,2025-02-14 07:54:37.042667
1aybcbdHvvM,0105504500017-0101-NXXXXA-85,CREATED,CREATED,85,,0105504500017-0101-NXXXXA,,,2025-02-14 07:54:37.029909,2025-02-14 07:54:37.042790
1aycGGgs99m,0105504500018-0101-NXXXXA-25,CREATED,CREATED,25,,0105504500018-0101-NXXXXA,,,2025-02-14 08:03:34.149790,2025-02-14 08:03:34.157814
1aycGGhRLQ0,0105504500018-0101-NXXXXA-32,CREATED,CREATED,32,,0105504500018-0101-NXXXXA,,,2025-02-14 08:03:34.150087,2025-02-14 08:03:34.159331
1aycGGhRLQ5,0105504500018-0101-NXXXXA-37,CREATED,CREATED,37,,0105504500018-0101-NXXXXA,,,2025-02-14 08:03:34.150223,2025-02-14 08:03:34.159918
1aycGGhiwYD,0105504500018-0101-NXXXXA-41,CREATED,CREATED,41,,0105504500018-0101-NXXXXA,,,2025-02-14 08:03:34.150332,2025-02-14 08:03:34.160014
1aycGGhiwYK,0105504500018-0101-NXXXXA-48,CREATED,CREATED,48,,0105504500018-0101-NXXXXA,,,2025-02-14 08:03:34.150543,2025-02-14 08:03:34.160310
1ax0hUrDrKo,0105504400008-0101-3XXXXA-14,CREATED,CREATED,14,,0105504400008-0101-3XXXXA,,,2025-02-13 08:50:20.975217,2025-02-13 08:50:21.056336
1ax0hUrDrKq,0105504400008-0101-3XXXXA-15,CREATED,CREATED,15,,0105504400008-0101-3XXXXA,,,2025-02-13 08:50:20.975347,2025-02-13 08:50:21.056563
1ax0hUrDrKr,0105504400008-0101-3XXXXA-16,CREATED,CREATED,16,,0105504400008-0101-3XXXXA,,,2025-02-13 08:50:20.975441,2025-02-13 08:50:21.056772
1ax0hUrDrKp,0105504400008-0101-3XXXXA-13,CREATED,CREATED,13,,0105504400008-0101-3XXXXA,,,2025-02-13 08:50:20.974992,2025-02-13 08:50:21.056542
1ax0hUrDrKs,0105504400008-0101-3XXXXA-17,CREATED,CREATED,17,,0105504400008-0101-3XXXXA,,,2025-02-13 08:50:20.975517,2025-02-13 08:50:21.056950
1ax0hUrVSSz,0105504400008-0101-3XXXXA-20,CREATED,CREATED,20,,0105504400008-0101-3XXXXA,,,2025-02-13 08:50:20.975785,2025-02-13 08:50:21.057299
1ax0hUrVST0,0105504400008-0101-3XXXXA-21,CREATED,CREATED,21,,0105504400008-0101-3XXXXA,,,2025-02-13 08:50:20.975869,2025-02-13 08:50:21.057492
1ax0hUrVST1,0105504400008-0101-3XXXXA-22,CREATED,CREATED,22,,0105504400008-0101-3XXXXA,,,2025-02-13 08:50:20.975943,2025-02-13 08:50:21.057662
1ax0hUrVSSy,0105504400008-0101-3XXXXA-18,CREATED,CREATED,18,,0105504400008-0101-3XXXXA,,,2025-02-13 08:50:20.975589,2025-02-13 08:50:21.057277
1ax0hUrn3b8,0105504400008-0101-3XXXXA-25,CREATED,CREATED,25,,0105504400008-0101-3XXXXA,,,2025-02-13 08:50:20.976144,2025-02-13 08:50:21.058036
1ax0hUrVST3,0105504400008-0101-3XXXXA-24,CREATED,CREATED,24,,0105504400008-0101-3XXXXA,,,2025-02-13 08:50:20.976075,2025-02-13 08:50:21.057834
1ax0hUrVST2,0105504400008-0101-3XXXXA-23,CREATED,CREATED,23,,0105504400008-0101-3XXXXA,,,2025-02-13 08:50:20.976009,2025-02-13 08:50:21.057753
1ax0hUrn3bA,0105504400008-0101-3XXXXA-27,CREATED,CREATED,27,,0105504400008-0101-3XXXXA,,,2025-02-13 08:50:20.976438,2025-02-13 08:50:21.058254
1ax0hUrn3bC,0105504400008-0101-3XXXXA-29,CREATED,CREATED,29,,0105504400008-0101-3XXXXA,,,2025-02-13 08:50:20.976673,2025-02-13 08:50:21.058661
1ax0hUrn3bB,0105504400008-0101-3XXXXA-28,CREATED,CREATED,28,,0105504400008-0101-3XXXXA,,,2025-02-13 08:50:20.976565,2025-02-13 08:50:21.058416
1ax0hUrn3b9,0105504400008-0101-3XXXXA-26,CREATED,CREATED,26,,0105504400008-0101-3XXXXA,,,2025-02-13 08:50:20.976212,2025-02-13 08:50:21.058254
1ax0hUvTqI3,0105504400008-0101-3XXXXA-30,CREATED,CREATED,30,,0105504400008-0101-3XXXXA,,,2025-02-13 08:50:20.976764,2025-02-13 08:50:21.071784
1ax0hUvlRQ8,0105504400008-0101-3XXXXA-31,CREATED,CREATED,31,,0105504400008-0101-3XXXXA,,,2025-02-13 08:50:20.976845,2025-02-13 08:50:21.072145
1ax0hUvlRQ9,0105504400008-0101-3XXXXA-32,CREATED,CREATED,32,,0105504400008-0101-3XXXXA,,,2025-02-13 08:50:20.976922,2025-02-13 08:50:21.072327
1ax0hUvlRQA,0105504400008-0101-3XXXXA-33,CREATED,CREATED,33,,0105504400008-0101-3XXXXA,,,2025-02-13 08:50:20.976996,2025-02-13 08:50:21.072484
1ax9mTX2GtZ,0105504400010-0101-3XXXXA-29,CREATED,CREATED,29,,0105504400010-0101-3XXXXA,,,2025-02-13 10:57:24.969738,2025-02-13 10:57:25.043607
1aycGGhiwYP,0105504500018-0101-NXXXXA-53,CREATED,CREATED,53,,0105504500018-0101-NXXXXA,,,2025-02-14 08:03:34.150677,2025-02-14 08:03:34.160424
1aycGGhiwYT,0105504500018-0101-NXXXXA-57,CREATED,CREATED,57,,0105504500018-0101-NXXXXA,,,2025-02-14 08:03:34.150785,2025-02-14 08:03:34.160515
1aycGGi0Xga,0105504500018-0101-NXXXXA-60,CREATED,CREATED,60,,0105504500018-0101-NXXXXA,,,2025-02-14 08:03:34.150866,2025-02-14 08:03:34.161994
1aycGGiI8ol,0105504500018-0101-NXXXXA-67,CREATED,CREATED,67,,0105504500018-0101-NXXXXA,,,2025-02-14 08:03:34.151055,2025-02-14 08:03:34.162211
1aycGGiI8op,0105504500018-0101-NXXXXA-71,CREATED,CREATED,71,,0105504500018-0101-NXXXXA,,,2025-02-14 08:03:34.151253,2025-02-14 08:03:34.162303
1aycGGiI8ow,0105504500018-0101-NXXXXA-78,CREATED,CREATED,78,,0105504500018-0101-NXXXXA,,,2025-02-14 08:03:34.151663,2025-02-14 08:03:34.162558
1ax9mTSmHw9,0105504400010-0101-3XXXXA-01,CREATED,CREATED,1,,0105504400010-0101-3XXXXA,,,2025-02-13 10:57:24.952256,2025-02-13 10:57:25.028240
1ax9mTT3t4E,0105504400010-0101-3XXXXA-02,CREATED,CREATED,2,,0105504400010-0101-3XXXXA,,,2025-02-13 10:57:24.958007,2025-02-13 10:57:25.029779
1ax9mTTugSR,0105504400010-0101-3XXXXA-03,CREATED,CREATED,3,,0105504400010-0101-3XXXXA,,,2025-02-13 10:57:24.958182,2025-02-13 10:57:25.032469
1ax9mTUCHaW,0105504400010-0101-3XXXXA-04,CREATED,CREATED,4,,0105504400010-0101-3XXXXA,,,2025-02-13 10:57:24.958672,2025-02-13 10:57:25.033255
1ax9mTVcHEu,0105504400010-0101-3XXXXA-08,CREATED,CREATED,8,,0105504400010-0101-3XXXXA,,,2025-02-13 10:57:24.959917,2025-02-13 10:57:25.038692
1ax9mTVcHEt,0105504400010-0101-3XXXXA-07,CREATED,CREATED,7,,0105504400010-0101-3XXXXA,,,2025-02-13 10:57:24.959660,2025-02-13 10:57:25.038402
1ax9mTVtsMz,0105504400010-0101-3XXXXA-09,CREATED,CREATED,9,,0105504400010-0101-3XXXXA,,,2025-02-13 10:57:24.960146,2025-02-13 10:57:25.039127
1ax9mTVcHEs,0105504400010-0101-3XXXXA-06,CREATED,CREATED,6,,0105504400010-0101-3XXXXA,,,2025-02-13 10:57:24.959141,2025-02-13 10:57:25.038024
1ax9mTVtsN0,0105504400010-0101-3XXXXA-10,CREATED,CREATED,10,,0105504400010-0101-3XXXXA,,,2025-02-13 10:57:24.960339,2025-02-13 10:57:25.039354
1ax9mTVtsN1,0105504400010-0101-3XXXXA-11,CREATED,CREATED,11,,0105504400010-0101-3XXXXA,,,2025-02-13 10:57:24.960577,2025-02-13 10:57:25.039533
1ax9mTWBTV7,0105504400010-0101-3XXXXA-13,CREATED,CREATED,13,,0105504400010-0101-3XXXXA,,,2025-02-13 10:57:24.963141,2025-02-13 10:57:25.040049
1ax9mTVtsN2,0105504400010-0101-3XXXXA-12,CREATED,CREATED,12,,0105504400010-0101-3XXXXA,,,2025-02-13 10:57:24.960828,2025-02-13 10:57:25.039772
