submit_id,material_id,company_code,template_id,create_category,create_type,associated_type,asset_account_code,asset_account_name,income_account_code,income_account_name,expense_account_code,expense_account_name,document_type,management_unit,description,unit_price,rate_percent,sync_token,create_time,update_time,is_active
733,WP_113819,N200,15,RENTAL,LOSS_FEE,Service,,,4299020,잡이익-분실료,5199001,기타매출원가,,,,,,,2024-12-12 04:49:19.602989 +00:00,2024-12-12 04:49:19.602992 +00:00,Y
734,WP_113820,N200,15,RENTAL,LOSS_FEE,Service,,,4299020,잡이익-분실료,5199001,기타매출원가,,,,,,,2024-12-12 04:49:20.509903 +00:00,2024-12-12 04:49:20.509910 +00:00,Y
735,WP_113816,N200,15,RENTAL,LOSS_FEE,Service,,,4299020,잡이익-분실료,5199001,기타매출원가,,,,,,,2024-12-12 04:49:21.430314 +00:00,2024-12-12 04:49:21.430319 +00:00,Y
736,WP_113784,N200,15,RENTAL,LOSS_FEE,Service,,,4299020,잡이익-분실료,5199001,기타매출원가,,,,,,,2024-12-12 04:49:22.434643 +00:00,2024-12-12 04:49:22.434650 +00:00,Y
737,WP_113780,N200,15,RENTAL,LOSS_FEE,Service,,,4299020,잡이익-분실료,5199001,기타매출원가,,,,,,,2024-12-12 04:49:23.459441 +00:00,2024-12-12 04:49:23.459447 +00:00,Y
738,WP_113781,N200,15,RENTAL,LOSS_FEE,Service,,,4299020,잡이익-분실료,5199001,기타매출원가,,,,,,,2024-12-12 04:49:24.521588 +00:00,2024-12-12 04:49:24.521595 +00:00,Y
739,WP_113782,N200,15,RENTAL,LOSS_FEE,Service,,,4299020,잡이익-분실료,5199001,기타매출원가,,,,,,,2024-12-12 04:49:25.633546 +00:00,2024-12-12 04:49:25.633557 +00:00,Y
740,WP_113783,N200,15,RENTAL,LOSS_FEE,Service,,,4299020,잡이익-분실료,5199001,기타매출원가,,,,,,,2024-12-12 04:49:26.670424 +00:00,2024-12-12 04:49:26.670428 +00:00,Y
741,WP_113637,N200,15,RENTAL,LOSS_FEE,Service,,,4299020,잡이익-분실료,5199001,기타매출원가,,,,,,,2024-12-12 04:49:27.875145 +00:00,2024-12-12 04:49:27.875149 +00:00,Y
742,WP_113725,N200,15,RENTAL,LOSS_FEE,Service,,,4299020,잡이익-분실료,5199001,기타매출원가,,,,,,,2024-12-12 04:49:28.899883 +00:00,2024-12-12 04:49:28.899887 +00:00,Y
743,WP_113793,N200,15,RENTAL,LOSS_FEE,Service,,,4299020,잡이익-분실료,5199001,기타매출원가,,,,,,,2024-12-12 04:49:30.127022 +00:00,2024-12-12 04:49:30.127030 +00:00,Y
744,WP_113792,N200,15,RENTAL,LOSS_FEE,Service,,,4299020,잡이익-분실료,5199001,기타매출원가,,,,,,,2024-12-12 04:49:31.158457 +00:00,2024-12-12 04:49:31.158466 +00:00,Y
745,WP_113713,N200,15,RENTAL,LOSS_FEE,Service,,,4299020,잡이익-분실료,5199001,기타매출원가,,,,,,,2024-12-12 04:49:33.052186 +00:00,2024-12-12 04:49:33.052191 +00:00,Y
746,WPF_1236538,N200,15,RENTAL,LOSS_FEE,Service,,,4299020,잡이익-분실료,5199001,기타매출원가,,,,,,,2024-12-12 04:49:34.409081 +00:00,2024-12-12 04:49:34.409086 +00:00,Y
747,WPF_113686,N200,15,RENTAL,LOSS_FEE,Service,,,4299020,잡이익-분실료,5199001,기타매출원가,,,,,,,2024-12-12 04:49:35.481665 +00:00,2024-12-12 04:49:35.481673 +00:00,Y
748,WPF_113689,N200,15,RENTAL,LOSS_FEE,Service,,,4299020,잡이익-분실료,5199001,기타매출원가,,,,,,,2024-12-12 04:49:36.693453 +00:00,2024-12-12 04:49:36.693457 +00:00,Y
749,WPF_214119,N200,15,RENTAL,LOSS_FEE,Service,,,4299020,잡이익-분실료,5199001,기타매출원가,,,,,,,2024-12-12 04:49:37.769729 +00:00,2024-12-12 04:49:37.769734 +00:00,Y
750,WPF_214121,N200,15,RENTAL,LOSS_FEE,Service,,,4299020,잡이익-분실료,5199001,기타매출원가,,,,,,,2024-12-12 04:49:38.993712 +00:00,2024-12-12 04:49:38.993716 +00:00,Y
751,WPF_214122,N200,15,RENTAL,LOSS_FEE,Service,,,4299020,잡이익-분실료,5199001,기타매출원가,,,,,,,2024-12-12 04:49:40.104614 +00:00,2024-12-12 04:49:40.104619 +00:00,Y
752,WPP_1237710,N200,15,RENTAL,LOSS_FEE,Service,,,4299020,잡이익-분실료,5199001,기타매출원가,,,,,,,2024-12-12 04:49:41.297025 +00:00,2024-12-12 04:49:41.297035 +00:00,Y
753,WPP_9244425,N200,15,RENTAL,LOSS_FEE,Service,,,4299020,잡이익-분실료,5199001,기타매출원가,,,,,,,2024-12-12 04:49:42.404690 +00:00,2024-12-12 04:49:42.404693 +00:00,Y
754,WPP_1236625,N200,15,RENTAL,LOSS_FEE,Service,,,4299020,잡이익-분실료,5199001,기타매출원가,,,,,,,2024-12-12 04:49:43.408485 +00:00,2024-12-12 04:49:43.408495 +00:00,Y
755,WP_113727,N200,15,RENTAL,LOSS_FEE,Service,,,4299020,잡이익-분실료,5199001,기타매출원가,,,,,,,2024-12-12 04:49:44.374238 +00:00,2024-12-12 04:49:44.374249 +00:00,Y
756,WP_113643,N200,15,RENTAL,LOSS_FEE,Service,,,4299020,잡이익-분실료,5199001,기타매출원가,,,,,,,2024-12-12 04:49:45.422802 +00:00,2024-12-12 04:49:45.423001 +00:00,Y
757,WP_113785,N200,15,RENTAL,LOSS_FEE,Service,,,4299020,잡이익-분실료,5199001,기타매출원가,,,,,,,2024-12-12 04:49:46.452447 +00:00,2024-12-12 04:49:46.452452 +00:00,Y
758,WP_113786,N200,15,RENTAL,LOSS_FEE,Service,,,4299020,잡이익-분실료,5199001,기타매출원가,,,,,,,2024-12-12 04:49:47.826023 +00:00,2024-12-12 04:49:47.826033 +00:00,Y
759,WP_113729,N200,15,RENTAL,LOSS_FEE,Service,,,4299020,잡이익-분실료,5199001,기타매출원가,,,,,,,2024-12-12 04:49:48.867733 +00:00,2024-12-12 04:49:48.867735 +00:00,Y
760,WP_113627,N200,15,RENTAL,LOSS_FEE,Service,,,4299020,잡이익-분실료,5199001,기타매출원가,,,,,,,2024-12-12 04:49:49.811200 +00:00,2024-12-12 04:49:49.811212 +00:00,Y
761,WP_543003,N200,16,AFTER_SERVICE,PAID_SERVICE,Service,,,4116040,용역매출-A/S,5199001,기타매출원가,,,,,,,2024-12-12 04:49:50.754612 +00:00,2024-12-12 04:49:50.754617 +00:00,Y
762,WP_543002,N200,16,AFTER_SERVICE,PAID_SERVICE,Service,,,4116040,용역매출-A/S,5199001,기타매출원가,,,,,,,2024-12-12 04:49:52.146889 +00:00,2024-12-12 04:49:52.146894 +00:00,Y
763,WP_543001,N200,16,AFTER_SERVICE,PAID_SERVICE,Service,,,4116040,용역매출-A/S,5199001,기타매출원가,,,,,,,2024-12-12 04:49:53.285409 +00:00,2024-12-12 04:49:53.285416 +00:00,Y
764,WP_241261,N200,16,AFTER_SERVICE,PAID_SERVICE,Service,,,4116040,용역매출-A/S,5199001,기타매출원가,,,,,,,2024-12-12 04:49:54.624326 +00:00,2024-12-12 04:49:54.624338 +00:00,Y
765,WP_241262,N200,16,AFTER_SERVICE,PAID_SERVICE,Service,,,4116040,용역매출-A/S,5199001,기타매출원가,,,,,,,2024-12-12 04:49:55.583823 +00:00,2024-12-12 04:49:55.583836 +00:00,Y
766,WP_115999,N200,16,AFTER_SERVICE,PAID_SERVICE,Service,,,4116040,용역매출-A/S,5199001,기타매출원가,,,,,,,2024-12-12 04:49:56.657061 +00:00,2024-12-12 04:49:56.657071 +00:00,Y
767,WPP_1237052,N200,16,AFTER_SERVICE,PAID_SERVICE,Service,,,4116040,용역매출-A/S,5199001,기타매출원가,,,,,,,2024-12-12 04:49:57.838970 +00:00,2024-12-12 04:49:57.838980 +00:00,Y
768,WPP_1237213,N200,16,AFTER_SERVICE,PAID_SERVICE,Service,,,4116040,용역매출-A/S,5199001,기타매출원가,,,,,,,2024-12-12 04:49:58.956023 +00:00,2024-12-12 04:49:58.956036 +00:00,Y
769,WPP_1236987,N200,16,AFTER_SERVICE,PAID_SERVICE,Service,,,4116040,용역매출-A/S,5199001,기타매출원가,,,,,,,2024-12-12 04:50:00.170849 +00:00,2024-12-12 04:50:00.170861 +00:00,Y
770,WPP_1237278,N200,16,AFTER_SERVICE,PAID_SERVICE,Service,,,4116040,용역매출-A/S,5199001,기타매출원가,,,,,,,2024-12-12 04:50:01.383971 +00:00,2024-12-12 04:50:01.383984 +00:00,Y
771,WPP_9240651,N200,16,AFTER_SERVICE,PAID_SERVICE,Service,,,4116040,용역매출-A/S,5199001,기타매출원가,,,,,,,2024-12-12 04:50:02.551609 +00:00,2024-12-12 04:50:02.551624 +00:00,Y
772,WPP_1237574,N200,16,AFTER_SERVICE,PAID_SERVICE,Service,,,4116040,용역매출-A/S,5199001,기타매출원가,,,,,,,2024-12-12 04:50:03.692106 +00:00,2024-12-12 04:50:03.692109 +00:00,Y
773,WPP_1237430,N200,16,AFTER_SERVICE,PAID_SERVICE,Service,,,4116040,용역매출-A/S,5199001,기타매출원가,,,,,,,2024-12-12 04:50:04.710915 +00:00,2024-12-12 04:50:04.710926 +00:00,Y
774,WPP_9244909,N200,16,AFTER_SERVICE,PAID_SERVICE,Service,,,4116040,용역매출-A/S,5199001,기타매출원가,,,,,,,2024-12-12 04:50:05.839478 +00:00,2024-12-12 04:50:05.839488 +00:00,Y
775,WPP_1237422,N200,16,AFTER_SERVICE,PAID_SERVICE,Service,,,4116040,용역매출-A/S,5199001,기타매출원가,,,,,,,2024-12-12 04:50:06.831110 +00:00,2024-12-12 04:50:06.831115 +00:00,Y
776,WPP_1237716,N200,16,AFTER_SERVICE,PAID_SERVICE,Service,,,4116040,용역매출-A/S,5199001,기타매출원가,,,,,,,2024-12-12 04:50:07.884959 +00:00,2024-12-12 04:50:07.884968 +00:00,Y
777,WPP_1237637,N200,16,AFTER_SERVICE,PAID_SERVICE,Service,,,4116040,용역매출-A/S,5199001,기타매출원가,,,,,,,2024-12-12 04:50:08.819848 +00:00,2024-12-12 04:50:08.819854 +00:00,Y
778,WPP_1237709,N200,16,AFTER_SERVICE,PAID_SERVICE,Service,,,4116040,용역매출-A/S,5199001,기타매출원가,,,,,,,2024-12-12 04:50:09.862276 +00:00,2024-12-12 04:50:09.862281 +00:00,Y
779,WPP_9230675,N200,16,AFTER_SERVICE,PAID_SERVICE,Service,,,4116040,용역매출-A/S,5199001,기타매출원가,,,,,,,2024-12-12 04:50:10.973434 +00:00,2024-12-12 04:50:10.973439 +00:00,Y
780,WPP_1237433,N200,16,AFTER_SERVICE,PAID_SERVICE,Service,,,4116040,용역매출-A/S,5199001,기타매출원가,,,,,,,2024-12-12 04:50:12.272092 +00:00,2024-12-12 04:50:12.272096 +00:00,Y
781,WPP_9227845,N200,16,AFTER_SERVICE,PAID_SERVICE,Service,,,4116040,용역매출-A/S,5199001,기타매출원가,,,,,,,2024-12-12 04:50:13.372261 +00:00,2024-12-12 04:50:13.372272 +00:00,Y
782,WPP_1237277,N200,16,AFTER_SERVICE,PAID_SERVICE,Service,,,4116040,용역매출-A/S,5199001,기타매출원가,,,,,,,2024-12-12 04:50:14.527139 +00:00,2024-12-12 04:50:14.527152 +00:00,Y
783,WPP_1237309,N200,16,AFTER_SERVICE,PAID_SERVICE,Service,,,4116040,용역매출-A/S,5199001,기타매출원가,,,,,,,2024-12-12 04:50:15.697613 +00:00,2024-12-12 04:50:15.697618 +00:00,Y
784,WP_113818,N200,16,AFTER_SERVICE,PAID_SERVICE,Service,,,4116040,용역매출-A/S,5199001,기타매출원가,,,,,,,2024-12-12 04:50:16.616981 +00:00,2024-12-12 04:50:16.616986 +00:00,Y
785,WP_113819,N200,16,AFTER_SERVICE,PAID_SERVICE,Service,,,4116040,용역매출-A/S,5199001,기타매출원가,,,,,,,2024-12-12 04:50:17.652517 +00:00,2024-12-12 04:50:17.652527 +00:00,Y
786,WP_113820,N200,16,AFTER_SERVICE,PAID_SERVICE,Service,,,4116040,용역매출-A/S,5199001,기타매출원가,,,,,,,2024-12-12 04:50:18.657489 +00:00,2024-12-12 04:50:18.657498 +00:00,Y
787,WP_113816,N200,16,AFTER_SERVICE,PAID_SERVICE,Service,,,4116040,용역매출-A/S,5199001,기타매출원가,,,,,,,2024-12-12 04:50:19.552012 +00:00,2024-12-12 04:50:19.552016 +00:00,Y
788,WP_113784,N200,16,AFTER_SERVICE,PAID_SERVICE,Service,,,4116040,용역매출-A/S,5199001,기타매출원가,,,,,,,2024-12-12 04:50:20.491452 +00:00,2024-12-12 04:50:20.491457 +00:00,Y
789,WP_113780,N200,16,AFTER_SERVICE,PAID_SERVICE,Service,,,4116040,용역매출-A/S,5199001,기타매출원가,,,,,,,2024-12-12 04:50:21.446512 +00:00,2024-12-12 04:50:21.446517 +00:00,Y
790,WP_113781,N200,16,AFTER_SERVICE,PAID_SERVICE,Service,,,4116040,용역매출-A/S,5199001,기타매출원가,,,,,,,2024-12-12 04:50:22.446044 +00:00,2024-12-12 04:50:22.446049 +00:00,Y
791,WP_113782,N200,16,AFTER_SERVICE,PAID_SERVICE,Service,,,4116040,용역매출-A/S,5199001,기타매출원가,,,,,,,2024-12-12 04:50:23.404729 +00:00,2024-12-12 04:50:23.404735 +00:00,Y
792,WP_113783,N200,16,AFTER_SERVICE,PAID_SERVICE,Service,,,4116040,용역매출-A/S,5199001,기타매출원가,,,,,,,2024-12-12 04:50:24.439396 +00:00,2024-12-12 04:50:24.439401 +00:00,Y
793,WP_113637,N200,16,AFTER_SERVICE,PAID_SERVICE,Service,,,4116040,용역매출-A/S,5199001,기타매출원가,,,,,,,2024-12-12 04:50:25.500924 +00:00,2024-12-12 04:50:25.500928 +00:00,Y
794,WP_113725,N200,16,AFTER_SERVICE,PAID_SERVICE,Service,,,4116040,용역매출-A/S,5199001,기타매출원가,,,,,,,2024-12-12 04:50:26.572708 +00:00,2024-12-12 04:50:26.572712 +00:00,Y
795,WP_113793,N200,16,AFTER_SERVICE,PAID_SERVICE,Service,,,4116040,용역매출-A/S,5199001,기타매출원가,,,,,,,2024-12-12 04:50:27.645260 +00:00,2024-12-12 04:50:27.645264 +00:00,Y
796,WP_113792,N200,16,AFTER_SERVICE,PAID_SERVICE,Service,,,4116040,용역매출-A/S,5199001,기타매출원가,,,,,,,2024-12-12 04:50:28.630086 +00:00,2024-12-12 04:50:28.630091 +00:00,Y
797,WP_113713,N200,16,AFTER_SERVICE,PAID_SERVICE,Service,,,4116040,용역매출-A/S,5199001,기타매출원가,,,,,,,2024-12-12 04:50:29.843354 +00:00,2024-12-12 04:50:29.843358 +00:00,Y
798,WPF_1236538,N200,16,AFTER_SERVICE,PAID_SERVICE,Service,,,4116040,용역매출-A/S,5199001,기타매출원가,,,,,,,2024-12-12 04:50:31.012547 +00:00,2024-12-12 04:50:31.012551 +00:00,Y
799,WPF_113686,N200,16,AFTER_SERVICE,PAID_SERVICE,Service,,,4116040,용역매출-A/S,5199001,기타매출원가,,,,,,,2024-12-12 04:50:32.044445 +00:00,2024-12-12 04:50:32.044450 +00:00,Y
800,WPF_113689,N200,16,AFTER_SERVICE,PAID_SERVICE,Service,,,4116040,용역매출-A/S,5199001,기타매출원가,,,,,,,2024-12-12 04:50:33.023364 +00:00,2024-12-12 04:50:33.023374 +00:00,Y
801,WPF_214119,N200,16,AFTER_SERVICE,PAID_SERVICE,Service,,,4116040,용역매출-A/S,5199001,기타매출원가,,,,,,,2024-12-12 04:50:34.137248 +00:00,2024-12-12 04:50:34.137252 +00:00,Y
802,WPF_214121,N200,16,AFTER_SERVICE,PAID_SERVICE,Service,,,4116040,용역매출-A/S,5199001,기타매출원가,,,,,,,2024-12-12 04:50:35.272627 +00:00,2024-12-12 04:50:35.272635 +00:00,Y
803,WPF_214122,N200,16,AFTER_SERVICE,PAID_SERVICE,Service,,,4116040,용역매출-A/S,5199001,기타매출원가,,,,,,,2024-12-12 04:50:36.533119 +00:00,2024-12-12 04:50:36.533125 +00:00,Y
804,WPP_1237710,N200,16,AFTER_SERVICE,PAID_SERVICE,Service,,,4116040,용역매출-A/S,5199001,기타매출원가,,,,,,,2024-12-12 04:50:37.710800 +00:00,2024-12-12 04:50:37.710805 +00:00,Y
805,WPP_9244425,N200,16,AFTER_SERVICE,PAID_SERVICE,Service,,,4116040,용역매출-A/S,5199001,기타매출원가,,,,,,,2024-12-12 04:50:38.748433 +00:00,2024-12-12 04:50:38.748441 +00:00,Y
806,WPP_1236625,N200,16,AFTER_SERVICE,PAID_SERVICE,Service,,,4116040,용역매출-A/S,5199001,기타매출원가,,,,,,,2024-12-12 04:50:39.672517 +00:00,2024-12-12 04:50:39.672523 +00:00,Y
807,WP_113727,N200,16,AFTER_SERVICE,PAID_SERVICE,Service,,,4116040,용역매출-A/S,5199001,기타매출원가,,,,,,,2024-12-12 04:50:40.560779 +00:00,2024-12-12 04:50:40.560801 +00:00,Y
808,WP_113643,N200,16,AFTER_SERVICE,PAID_SERVICE,Service,,,4116040,용역매출-A/S,5199001,기타매출원가,,,,,,,2024-12-12 04:50:41.729121 +00:00,2024-12-12 04:50:41.729132 +00:00,Y
809,WP_113785,N200,16,AFTER_SERVICE,PAID_SERVICE,Service,,,4116040,용역매출-A/S,5199001,기타매출원가,,,,,,,2024-12-12 04:50:42.549580 +00:00,2024-12-12 04:50:42.549591 +00:00,Y
810,WP_113786,N200,16,AFTER_SERVICE,PAID_SERVICE,Service,,,4116040,용역매출-A/S,5199001,기타매출원가,,,,,,,2024-12-12 04:50:43.533215 +00:00,2024-12-12 04:50:43.533220 +00:00,Y
811,WP_113729,N200,16,AFTER_SERVICE,PAID_SERVICE,Service,,,4116040,용역매출-A/S,5199001,기타매출원가,,,,,,,2024-12-12 04:50:44.803071 +00:00,2024-12-12 04:50:44.803076 +00:00,Y
812,WP_113627,N200,16,AFTER_SERVICE,PAID_SERVICE,Service,,,4116040,용역매출-A/S,5199001,기타매출원가,,,,,,,2024-12-12 04:50:45.916759 +00:00,2024-12-12 04:50:45.916765 +00:00,Y
813,WP_543003,N200,17,AFTER_SERVICE,PAID_SERVICE_PART,NonInventory,1201040,부품,4199040,기타매출-부품,5113020,렌탈매출원가-부품,,SKU,,,,,2024-12-12 04:50:46.896218 +00:00,2024-12-12 04:50:46.896230 +00:00,Y
814,WP_543002,N200,17,AFTER_SERVICE,PAID_SERVICE_PART,NonInventory,1201040,부품,4199040,기타매출-부품,5113020,렌탈매출원가-부품,,SKU,,,,,2024-12-12 04:50:47.839620 +00:00,2024-12-12 04:50:47.839633 +00:00,Y
815,WP_543001,N200,17,AFTER_SERVICE,PAID_SERVICE_PART,NonInventory,1201040,부품,4199040,기타매출-부품,5113020,렌탈매출원가-부품,,SKU,,,,,2024-12-12 04:50:48.948682 +00:00,2024-12-12 04:50:48.948687 +00:00,Y
816,WP_241261,N200,17,AFTER_SERVICE,PAID_SERVICE_PART,NonInventory,1201040,부품,4199040,기타매출-부품,5113020,렌탈매출원가-부품,,SKU,,,,,2024-12-12 04:50:49.972399 +00:00,2024-12-12 04:50:49.972411 +00:00,Y
817,WP_241262,N200,17,AFTER_SERVICE,PAID_SERVICE_PART,NonInventory,1201040,부품,4199040,기타매출-부품,5113020,렌탈매출원가-부품,,SKU,,,,,2024-12-12 04:50:50.930471 +00:00,2024-12-12 04:50:50.930475 +00:00,Y
818,WP_115999,N200,17,AFTER_SERVICE,PAID_SERVICE_PART,NonInventory,1201040,부품,4199040,기타매출-부품,5113020,렌탈매출원가-부품,,SKU,,,,,2024-12-12 04:50:51.891967 +00:00,2024-12-12 04:50:51.891978 +00:00,Y
819,WPP_1237052,N200,17,AFTER_SERVICE,PAID_SERVICE_PART,NonInventory,1201040,부품,4199040,기타매출-부품,5113020,렌탈매출원가-부품,,SKU,,,,,2024-12-12 04:50:53.071260 +00:00,2024-12-12 04:50:53.071264 +00:00,Y
820,WPP_1237213,N200,17,AFTER_SERVICE,PAID_SERVICE_PART,NonInventory,1201040,부품,4199040,기타매출-부품,5113020,렌탈매출원가-부품,,SKU,,,,,2024-12-12 04:50:54.523618 +00:00,2024-12-12 04:50:54.523622 +00:00,Y
821,WPP_1236987,N200,17,AFTER_SERVICE,PAID_SERVICE_PART,NonInventory,1201040,부품,4199040,기타매출-부품,5113020,렌탈매출원가-부품,,SKU,,,,,2024-12-12 04:50:55.940136 +00:00,2024-12-12 04:50:55.940141 +00:00,Y
822,WPP_1237278,N200,17,AFTER_SERVICE,PAID_SERVICE_PART,NonInventory,1201040,부품,4199040,기타매출-부품,5113020,렌탈매출원가-부품,,SKU,,,,,2024-12-12 04:50:57.111236 +00:00,2024-12-12 04:50:57.111241 +00:00,Y
823,WPP_9240651,N200,17,AFTER_SERVICE,PAID_SERVICE_PART,NonInventory,1201040,부품,4199040,기타매출-부품,5113020,렌탈매출원가-부품,,SKU,,,,,2024-12-12 04:50:58.308358 +00:00,2024-12-12 04:50:58.308365 +00:00,Y
824,WPP_1237574,N200,17,AFTER_SERVICE,PAID_SERVICE_PART,NonInventory,1201040,부품,4199040,기타매출-부품,5113020,렌탈매출원가-부품,,SKU,,,,,2024-12-12 04:50:59.509051 +00:00,2024-12-12 04:50:59.509055 +00:00,Y
825,WPP_1237430,N200,17,AFTER_SERVICE,PAID_SERVICE_PART,NonInventory,1201040,부품,4199040,기타매출-부품,5113020,렌탈매출원가-부품,,SKU,,,,,2024-12-12 04:51:00.580524 +00:00,2024-12-12 04:51:00.580529 +00:00,Y
826,WPP_9244909,N200,17,AFTER_SERVICE,PAID_SERVICE_PART,NonInventory,1201040,부품,4199040,기타매출-부품,5113020,렌탈매출원가-부품,,SKU,,,,,2024-12-12 04:51:01.882766 +00:00,2024-12-12 04:51:01.882774 +00:00,Y
827,WPP_1237422,N200,17,AFTER_SERVICE,PAID_SERVICE_PART,NonInventory,1201040,부품,4199040,기타매출-부품,5113020,렌탈매출원가-부품,,SKU,,,,,2024-12-12 04:51:03.035135 +00:00,2024-12-12 04:51:03.035138 +00:00,Y
828,WPP_1237716,N200,17,AFTER_SERVICE,PAID_SERVICE_PART,NonInventory,1201040,부품,4199040,기타매출-부품,5113020,렌탈매출원가-부품,,SKU,,,,,2024-12-12 04:51:04.436397 +00:00,2024-12-12 04:51:04.436400 +00:00,Y
829,WPP_1237637,N200,17,AFTER_SERVICE,PAID_SERVICE_PART,NonInventory,1201040,부품,4199040,기타매출-부품,5113020,렌탈매출원가-부품,,SKU,,,,,2024-12-12 04:51:05.564336 +00:00,2024-12-12 04:51:05.564344 +00:00,Y
830,WPP_1237709,N200,17,AFTER_SERVICE,PAID_SERVICE_PART,NonInventory,1201040,부품,4199040,기타매출-부품,5113020,렌탈매출원가-부품,,SKU,,,,,2024-12-12 04:51:06.643633 +00:00,2024-12-12 04:51:06.643638 +00:00,Y
831,WPP_9230675,N200,17,AFTER_SERVICE,PAID_SERVICE_PART,NonInventory,1201040,부품,4199040,기타매출-부품,5113020,렌탈매출원가-부품,,SKU,,,,,2024-12-12 04:51:09.847057 +00:00,2024-12-12 04:51:09.847061 +00:00,Y
832,WPP_1237433,N200,17,AFTER_SERVICE,PAID_SERVICE_PART,NonInventory,1201040,부품,4199040,기타매출-부품,5113020,렌탈매출원가-부품,,SKU,,,,,2024-12-12 04:51:11.123343 +00:00,2024-12-12 04:51:11.123346 +00:00,Y
833,WPP_9227845,N200,17,AFTER_SERVICE,PAID_SERVICE_PART,NonInventory,1201040,부품,4199040,기타매출-부품,5113020,렌탈매출원가-부품,,SKU,,,,,2024-12-12 04:51:12.205958 +00:00,2024-12-12 04:51:12.205963 +00:00,Y
834,WPP_1237277,N200,17,AFTER_SERVICE,PAID_SERVICE_PART,NonInventory,1201040,부품,4199040,기타매출-부품,5113020,렌탈매출원가-부품,,SKU,,,,,2024-12-12 04:51:13.307742 +00:00,2024-12-12 04:51:13.307750 +00:00,Y
835,WPP_1237309,N200,17,AFTER_SERVICE,PAID_SERVICE_PART,NonInventory,1201040,부품,4199040,기타매출-부품,5113020,렌탈매출원가-부품,,SKU,,,,,2024-12-12 04:51:14.377208 +00:00,2024-12-12 04:51:14.377213 +00:00,Y
836,WP_113818,N200,17,AFTER_SERVICE,PAID_SERVICE_PART,NonInventory,1201040,부품,4199040,기타매출-부품,5113020,렌탈매출원가-부품,,SKU,,,,,2024-12-12 04:51:15.405550 +00:00,2024-12-12 04:51:15.405560 +00:00,Y
837,WP_113819,N200,17,AFTER_SERVICE,PAID_SERVICE_PART,NonInventory,1201040,부품,4199040,기타매출-부품,5113020,렌탈매출원가-부품,,SKU,,,,,2024-12-12 04:51:16.486260 +00:00,2024-12-12 04:51:16.486264 +00:00,Y
838,WP_113820,N200,17,AFTER_SERVICE,PAID_SERVICE_PART,NonInventory,1201040,부품,4199040,기타매출-부품,5113020,렌탈매출원가-부품,,SKU,,,,,2024-12-12 04:51:17.522017 +00:00,2024-12-12 04:51:17.522025 +00:00,Y
839,WP_113816,N200,17,AFTER_SERVICE,PAID_SERVICE_PART,NonInventory,1201040,부품,4199040,기타매출-부품,5113020,렌탈매출원가-부품,,SKU,,,,,2024-12-12 04:51:18.645299 +00:00,2024-12-12 04:51:18.645302 +00:00,Y
840,WP_113784,N200,17,AFTER_SERVICE,PAID_SERVICE_PART,NonInventory,1201040,부품,4199040,기타매출-부품,5113020,렌탈매출원가-부품,,SKU,,,,,2024-12-12 04:51:19.608535 +00:00,2024-12-12 04:51:19.608547 +00:00,Y
841,WP_113780,N200,17,AFTER_SERVICE,PAID_SERVICE_PART,NonInventory,1201040,부품,4199040,기타매출-부품,5113020,렌탈매출원가-부품,,SKU,,,,,2024-12-12 04:51:20.654270 +00:00,2024-12-12 04:51:20.654274 +00:00,Y
842,WP_113781,N200,17,AFTER_SERVICE,PAID_SERVICE_PART,NonInventory,1201040,부품,4199040,기타매출-부품,5113020,렌탈매출원가-부품,,SKU,,,,,2024-12-12 04:51:22.036893 +00:00,2024-12-12 04:51:22.036897 +00:00,Y
843,WP_113782,N200,17,AFTER_SERVICE,PAID_SERVICE_PART,NonInventory,1201040,부품,4199040,기타매출-부품,5113020,렌탈매출원가-부품,,SKU,,,,,2024-12-12 04:51:23.378074 +00:00,2024-12-12 04:51:23.378086 +00:00,Y
844,WP_113783,N200,17,AFTER_SERVICE,PAID_SERVICE_PART,NonInventory,1201040,부품,4199040,기타매출-부품,5113020,렌탈매출원가-부품,,SKU,,,,,2024-12-12 04:51:24.688051 +00:00,2024-12-12 04:51:24.688058 +00:00,Y
845,WP_113637,N200,17,AFTER_SERVICE,PAID_SERVICE_PART,NonInventory,1201040,부품,4199040,기타매출-부품,5113020,렌탈매출원가-부품,,SKU,,,,,2024-12-12 04:51:25.726511 +00:00,2024-12-12 04:51:25.726521 +00:00,Y
846,WP_113725,N200,17,AFTER_SERVICE,PAID_SERVICE_PART,NonInventory,1201040,부품,4199040,기타매출-부품,5113020,렌탈매출원가-부품,,SKU,,,,,2024-12-12 04:51:26.794975 +00:00,2024-12-12 04:51:26.794977 +00:00,Y
847,WP_113793,N200,17,AFTER_SERVICE,PAID_SERVICE_PART,NonInventory,1201040,부품,4199040,기타매출-부품,5113020,렌탈매출원가-부품,,SKU,,,,,2024-12-12 04:51:27.841610 +00:00,2024-12-12 04:51:27.841620 +00:00,Y
848,WP_113792,N200,17,AFTER_SERVICE,PAID_SERVICE_PART,NonInventory,1201040,부품,4199040,기타매출-부품,5113020,렌탈매출원가-부품,,SKU,,,,,2024-12-12 04:51:29.041155 +00:00,2024-12-12 04:51:29.041167 +00:00,Y
