id,order_item_id,promotion_id,create_time,update_time,discount_price
1WymnJdh8G3,0105426200067-0101,1SUGW59ZHC0,2024-09-18 00:24:46.120702,2024-09-18 00:24:46.120702,4.00
1WymndlVmCK,0105426200069-0101,1SUGW59ZHC0,2024-09-18 00:24:50.517215,2024-09-18 00:24:50.517215,4.00
1X0RgwZ9mh8,0105426300066-0101,1SUGW59ZHC0,2024-09-19 00:24:40.517831,2024-09-19 00:24:40.517831,7.20
1X26a4sdoMq,0105426400057-0101,1SUGW59ZHC0,2024-09-20 00:24:28.227845,2024-09-20 00:24:28.227845,7.20
1X26aGjFh1Z,0105426400058-0101,1SUGW59ZHC0,2024-09-20 00:24:30.815856,2024-09-20 00:24:30.815856,2.40
1X26aSZrZgV,0105426400059-0101,1SUGW59ZHC0,2024-09-20 00:24:33.404452,2024-09-20 00:24:33.404452,7.20
1X26apmzrJg,0105426400061-0101,1SUGW59ZHC0,2024-09-20 00:24:38.473958,2024-09-20 00:24:38.473958,7.20
1X75L3iP2qD,0105426700045-0101,1SUGW59ZHC0,2024-09-23 00:25:06.911674,2024-09-23 00:25:06.911674,2.40
1X75LDGnsNq,0105426700047-0101,1SUGW59ZHC0,2024-09-23 00:25:08.998442,2024-09-23 00:25:08.998442,3.60
1X75LILJQX5,0105426700048-0101,1SUGW59ZHC0,2024-09-23 00:25:10.106177,2024-09-23 00:25:10.106177,7.20
1X75LNcavXE,0105426700049-0101,1SUGW59ZHC0,2024-09-23 00:25:11.259718,2024-09-23 00:25:11.259718,2.40
1X75LZ3NJM5,0105426700050-0101,1SUGW59ZHC0,2024-09-23 00:25:13.756905,2024-09-23 00:25:13.756905,7.20
1X75M8FLqUM,0105426700053-0101,1SUGW59ZHC0,2024-09-23 00:25:21.443489,2024-09-23 00:25:21.443489,2.40
1X8kAILRWE4,0105426800016-0101,1SUGW59ZHC0,2024-09-24 00:24:01.833168,2024-09-24 00:24:01.833168,7.20
1X8kAXp9J8r,0105426800018-0101,1SUGW59ZHC0,2024-09-24 00:24:05.214813,2024-09-24 00:24:05.214813,7.20
1X8kFxbXBUN,0105426800060-0101,1SUGW59ZHC0,2024-09-24 00:25:18.555427,2024-09-24 00:25:18.555427,3.20
1XAP4mw9Pul,0105426900003-0101,1SUGW59ZHC0,2024-09-25 00:24:07.955218,2024-09-25 00:24:07.955218,7.20
1Vhdddo6MYW,0105421400181-0101,1SUGW59ZHC0,2024-08-01 07:55:47.858004,2024-08-01 07:55:47.858004,
1VhddwkgUoN,0105421400185-0101,1SUGW59ZHC0,2024-08-01 07:55:51.995823,2024-08-01 07:55:51.995823,
1WHd4G2Sjmi,0105423600010-0101,1SUGW59ZHC0,2024-08-23 00:21:36.847083,2024-08-23 00:21:36.847083,
1WHd4KLHg4c,0105423600011-0101,1SUGW59ZHC0,2024-08-23 00:21:37.787595,2024-08-23 00:21:37.787595,
1WHd4VXIv7c,0105423600014-0101,1SUGW59ZHC0,2024-08-23 00:21:40.231551,2024-08-23 00:21:40.231551,
1WHd4YfSY70,0105423600015-0101,1SUGW59ZHC0,2024-08-23 00:21:40.915715,2024-08-23 00:21:40.915715,
1WHd4qYkwSO,0105423600020-0101,1SUGW59ZHC0,2024-08-23 00:21:44.824162,2024-08-23 00:21:44.824162,
1WHd4uLDbuw,0105423600021-0101,1SUGW59ZHC0,2024-08-23 00:21:45.649576,2024-08-23 00:21:45.649576,
1WHd57H6QPi,0105423600025-0101,1SUGW59ZHC0,2024-08-23 00:21:48.474808,2024-08-23 00:21:48.474808,
1WHd5DeE3Um,0105423600027-0101,1SUGW59ZHC0,2024-08-23 00:21:49.866367,2024-08-23 00:21:49.866367,
1WHd5GmwskI,0105423600028-0101,1SUGW59ZHC0,2024-08-23 00:21:50.552355,2024-08-23 00:21:50.552355,
1WMbrR70uz7,0105423900064-0101,1SUGW59ZHC0,2024-08-26 00:22:45.286193,2024-08-26 00:22:45.286193,
1WMbrWrFVFJ,0105423900065-0101,1SUGW59ZHC0,2024-08-26 00:22:46.540845,2024-08-26 00:22:46.540845,
1WMbrhXC4az,0105423900067-0101,1SUGW59ZHC0,2024-08-26 00:22:48.872969,2024-08-26 00:22:48.872969,
1WMbs01xW6r,0105423900071-0101,1SUGW59ZHC0,2024-08-26 00:22:52.913366,2024-08-26 00:22:52.913366,
1WOadxnOqGG,0105424000081-0101,1SUGW59ZHC0,2024-08-27 05:00:55.891211,2024-08-27 05:00:55.891211,
1WOb1osee18,0105424000111-0101,1SUGW59ZHC0,2024-08-27 05:06:18.957521,2024-08-27 05:06:18.957521,
1WRaVn3CfqG,0105424200003-0101,1SUGW59ZHC0,2024-08-29 00:21:54.230170,2024-08-29 00:21:54.230170,
1WRaVtnt0j7,0105424200004-0101,1SUGW59ZHC0,2024-08-29 00:21:55.694219,2024-08-29 00:21:55.694219,
1WRaW4g2KgE,0105424200006-0101,1SUGW59ZHC0,2024-08-29 00:21:58.069874,2024-08-29 00:21:58.069874,
1WRaW9xJpgJ,0105424200007-0101,1SUGW59ZHC0,2024-08-29 00:21:59.222275,2024-08-29 00:21:59.222275,
1WRaWWuYZvl,0105424200012-0101,1SUGW59ZHC0,2024-08-29 00:22:04.236692,2024-08-29 00:22:04.236692,
1WRaWg5gJl0,0105424200014-0101,1SUGW59ZHC0,2024-08-29 00:22:06.242076,2024-08-29 00:22:06.242076,
1WRaX4DImCb,0105424200020-0101,1SUGW59ZHC0,2024-08-29 00:22:11.510776,2024-08-29 00:22:11.510776,
1WTFTJpfLpp,0105424300041-0101,1SUGW59ZHC0,2024-08-30 00:22:41.446141,2024-08-30 00:22:41.446141,
1WTFTVukm7L,0105424300045-0101,1SUGW59ZHC0,2024-08-30 00:22:44.082331,2024-08-30 00:22:44.082331,
1WTFTbXKBrp,0105424300047-0101,1SUGW59ZHC0,2024-08-30 00:22:45.310535,2024-08-30 00:22:45.310535,
1WTFThPDwdn,0105424300049-0101,1SUGW59ZHC0,2024-08-30 00:22:46.592657,2024-08-30 00:22:46.592657,
1WTFToERrbF,0105424300050-0101,1SUGW59ZHC0,2024-08-30 00:22:48.083379,2024-08-30 00:22:48.083379,
1WTFU32zoXH,0105424300052-0101,1SUGW59ZHC0,2024-08-30 00:22:51.318941,2024-08-30 00:22:51.318941,
1WTFUOJmAsH,0105424300055-0101,1SUGW59ZHC0,2024-08-30 00:22:55.965396,2024-08-30 00:22:55.965396,
1WTFUmTx1Q3,0105424300058-0101,1SUGW59ZHC0,2024-08-30 00:23:01.243982,2024-08-30 00:23:01.243982,
1WTFUzrMvVp,0105424300060-0101,1SUGW59ZHC0,2024-08-30 00:23:04.165053,2024-08-30 00:23:04.165053,
1WZt3QZpfNv,0105424700001-0101,1SUGW59ZHC0,2024-09-03 00:22:13.636635,2024-09-03 00:22:13.636635,
1WbY1wDTryZ,0105424800045-0101,1SUGW59ZHC0,2024-09-04 00:23:14.095539,2024-09-04 00:23:14.095539,
1WbY23aU3QK,0105424800047-0101,1SUGW59ZHC0,2024-09-04 00:23:15.705756,2024-09-04 00:23:15.705756,
1WbY2bJLLbW,0105424800052-0101,1SUGW59ZHC0,2024-09-04 00:23:23.070857,2024-09-04 00:23:23.070857,
1WbY3nepQxR,0105424800061-0101,1SUGW59ZHC0,2024-09-04 00:23:39.310062,2024-09-04 00:23:39.310062,
1WbY3vyaaKM,0105424800062-0101,1SUGW59ZHC0,2024-09-04 00:23:41.127445,2024-09-04 00:23:41.127445,
1WbY441JntP,0105424800063-0101,1SUGW59ZHC0,2024-09-04 00:23:42.884351,2024-09-04 00:23:42.884351,
1WdCyDrfskh,0105424900071-0101,1SUGW59ZHC0,2024-09-05 00:23:44.471568,2024-09-05 00:23:44.471568,
1WjqbSQhfjq,0105425300006-0101,1SUGW59ZHC0,2024-09-09 00:23:58.943341,2024-09-09 00:23:58.943341,
1WjqbXcanGZ,0105425300007-0101,1SUGW59ZHC0,2024-09-09 00:24:00.076685,2024-09-09 00:24:00.076685,
1WjqbkMq3Pk,0105425300009-0101,1SUGW59ZHC0,2024-09-09 00:24:02.860607,2024-09-09 00:24:02.860607,
1Wjqbpmv7Rh,0105425300010-0101,1SUGW59ZHC0,2024-09-09 00:24:04.044560,2024-09-09 00:24:04.044560,
1WlVSquqitZ,0105425400016-0101,1SUGW59ZHC0,2024-09-10 00:23:23.101300,2024-09-10 00:23:23.101300,4.00
1WlVSyl5aje,0105425400017-0101,1SUGW59ZHC0,2024-09-10 00:23:24.814878,2024-09-10 00:23:24.814878,4.00
1WlVTIyaDA7,0105425400020-0101,1SUGW59ZHC0,2024-09-10 00:23:29.230543,2024-09-10 00:23:29.230543,4.00
1WlVTREMyi0,0105425400021-0101,1SUGW59ZHC0,2024-09-10 00:23:31.033381,2024-09-10 00:23:31.033381,4.00
1WlVTfFF7t3,0105425400023-0101,1SUGW59ZHC0,2024-09-10 00:23:34.094130,2024-09-10 00:23:34.094130,4.00
1WlVTycDxFa,0105425400026-0101,1SUGW59ZHC0,2024-09-10 00:23:38.324519,2024-09-10 00:23:38.324519,4.00
1WlVU4r7DZ5,0105425400027-0101,1SUGW59ZHC0,2024-09-10 00:23:39.688496,2024-09-10 00:23:39.688496,4.00
1WlVUFs46Xs,0105425400029-0101,1SUGW59ZHC0,2024-09-10 00:23:42.093579,2024-09-10 00:23:42.093579,4.00
1WlVV3P4Iu8,0105425400038-0101,1SUGW59ZHC0,2024-09-10 00:23:52.912916,2024-09-10 00:23:52.912916,4.00
1WlVVag6uNI,0105425400044-0101,1SUGW59ZHC0,2024-09-10 00:24:00.180475,2024-09-10 00:24:00.180475,4.00
1WlVVlEfuLd,0105425400046-0101,1SUGW59ZHC0,2024-09-10 00:24:02.486776,2024-09-10 00:24:02.486776,4.00
1WnALkwqpOE,0105425500044-0101,1SUGW59ZHC0,2024-09-11 00:23:07.691581,2024-09-11 00:23:07.691581,4.00
1WnALziqOAZ,0105425500047-0101,1SUGW59ZHC0,2024-09-11 00:23:10.917913,2024-09-11 00:23:10.917913,4.00
1WnAMATtjs8,0105425500049-0101,1SUGW59ZHC0,2024-09-11 00:23:13.267764,2024-09-11 00:23:13.267764,4.00
1WnAMPonxe1,0105425500050-0101,1SUGW59ZHC0,2024-09-11 00:23:16.618442,2024-09-11 00:23:16.618442,4.00
1WopHi4pXU4,0105425600042-0101,1SUGW59ZHC0,2024-09-12 00:23:33.585647,2024-09-12 00:23:33.585647,4.00
1WopIgG4iOO,0105425600053-0101,1SUGW59ZHC0,2024-09-12 00:23:46.730031,2024-09-12 00:23:46.730031,4.00
1WopJmsB0v7,0105425600061-0101,1SUGW59ZHC0,2024-09-12 00:24:01.717356,2024-09-12 00:24:01.717356,4.00
1WqUGDk5DN2,0105425700068-0101,1SUGW59ZHC0,2024-09-13 00:24:34.107054,2024-09-13 00:24:34.107054,7.20
1WvT7ULeaFE,0105426000068-0101,1SUGW59ZHC0,2024-09-16 00:26:37.924899,2024-09-16 00:26:37.924899,2.40
1Wx7fSEBtyy,0105426100066-0101,1SUGW59ZHC0,2024-09-17 00:21:38.970529,2024-09-17 00:21:38.970529,3.20
1Wx7feIzj8v,0105426100067-0101,1SUGW59ZHC0,2024-09-17 00:21:41.607196,2024-09-17 00:21:41.607196,7.20
1Wx7fpBiFM2,0105426100068-0101,1SUGW59ZHC0,2024-09-17 00:21:43.984214,2024-09-17 00:21:43.984214,6.00
1Wx7gM2djwt,0105426100071-0101,1SUGW59ZHC0,2024-09-17 00:21:51.161942,2024-09-17 00:21:51.161942,4.50
1WymnuxNXlR,0105426200070-0101,1SUGW59ZHC0,2024-09-18 00:24:54.272206,2024-09-18 00:24:54.272206,3.20
1X0RhSuICcR,0105426300069-0101,1SUGW59ZHC0,2024-09-19 00:24:47.582145,2024-09-19 00:24:47.582145,2.70
1X26afG8S7m,0105426400060-0101,1SUGW59ZHC0,2024-09-20 00:24:36.175283,2024-09-20 00:24:36.175283,4.00
1X75LlJ5xhI,0105426700051-0101,1SUGW59ZHC0,2024-09-23 00:25:16.431999,2024-09-23 00:25:16.431999,7.20
1X8kAeGFK38,0105426800019-0101,1SUGW59ZHC0,2024-09-24 00:24:06.619739,2024-09-24 00:24:06.619739,3.20
1X8kBO5tcXM,0105426800025-0101,1SUGW59ZHC0,2024-09-24 00:24:16.631243,2024-09-24 00:24:16.631243,2.70
1X8kBUCGv41,0105426800026-0101,1SUGW59ZHC0,2024-09-24 00:24:17.963989,2024-09-24 00:24:17.963989,4.00
1X8kG9oENTk,0105426800061-0101,1SUGW59ZHC0,2024-09-24 00:25:21.221648,2024-09-24 00:25:21.221648,6.00
1XAP56V3NnQ,0105426900005-0101,1SUGW59ZHC0,2024-09-25 00:24:12.225154,2024-09-25 00:24:12.225154,4.00
1XAP5EF34mH,0105426900006-0101,1SUGW59ZHC0,2024-09-25 00:24:13.915710,2024-09-25 00:24:13.915710,7.20
1XAP5eDLTwc,0105426900009-0101,1SUGW59ZHC0,2024-09-25 00:24:19.589175,2024-09-25 00:24:19.589175,2.40
1XAP83rMDs3,0105426900028-0101,1SUGW59ZHC0,2024-09-25 00:24:52.273853,2024-09-25 00:24:52.273853,2.70
1XAP89DBIxE,0105426900029-0101,1SUGW59ZHC0,2024-09-25 00:24:53.443092,2024-09-25 00:24:53.443092,3.20
1XAP8UDDKrV,0105426900032-0101,1SUGW59ZHC0,2024-09-25 00:24:58.030821,2024-09-25 00:24:58.030821,7.20
1XAP8iZwa6w,0105426900034-0101,1SUGW59ZHC0,2024-09-25 00:25:01.168622,2024-09-25 00:25:01.168622,6.00
1XAP9LsouDx,0105426900040-0101,1SUGW59ZHC0,2024-09-25 00:25:09.753254,2024-09-25 00:25:09.753254,4.00
1VhddiN6SAj,0105421400182-0101,1SUGW59ZHC0,2024-08-01 07:55:48.855120,2024-08-01 07:55:48.855120,
1Vhdds2ss39,0105421400184-0101,1SUGW59ZHC0,2024-08-01 07:55:50.968375,2024-08-01 07:55:50.968375,
1Vhde1DRPba,0105421400186-0101,1SUGW59ZHC0,2024-08-01 07:55:52.971218,2024-08-01 07:55:52.971218,
1Vhde6EXlCs,0105421400187-0101,1SUGW59ZHC0,2024-08-01 07:55:54.067162,2024-08-01 07:55:54.067162,
1VhdeApX1oX,0105421400188-0101,1SUGW59ZHC0,2024-08-01 07:55:55.071417,2024-08-01 07:55:55.071417,
1VhdeFLh7D6,0105421400189-0101,1SUGW59ZHC0,2024-08-01 07:55:56.057986,2024-08-01 07:55:56.057986,
1VhdeKDQjQr,0105421400190-0101,1SUGW59ZHC0,2024-08-01 07:55:57.121779,2024-08-01 07:55:57.121779,
1VhdeP03YNK,0105421400191-0101,1SUGW59ZHC0,2024-08-01 07:55:58.166413,2024-08-01 07:55:58.166413,
1VhdeT85ikB,0105421400192-0101,1SUGW59ZHC0,2024-08-01 07:55:59.067867,2024-08-01 07:55:59.067867,
1VhdeY2wuSM,0105421400193-0101,1SUGW59ZHC0,2024-08-01 07:56:00.142033,2024-08-01 07:56:00.142033,
1VhfyIeU9nr,0105421400194-0101,1SUGW59ZHC0,2024-08-01 08:28:26.931233,2024-08-01 08:28:26.931233,
1VhfyqNLRw8,0105421400195-0101,1SUGW59ZHC0,2024-08-01 08:28:34.234964,2024-08-01 08:28:34.234964,
1Vhfz1FGhnn,0105421400196-0101,1SUGW59ZHC0,2024-08-01 08:28:36.603397,2024-08-01 08:28:36.603397,
1VhfzBQV41z,0105421400197-0101,1SUGW59ZHC0,2024-08-01 08:28:38.825243,2024-08-01 08:28:38.825243,
1Vhg5LvY2FA,0105421400198-0101,1SUGW59ZHC0,2024-08-01 08:30:02.372709,2024-08-01 08:30:02.372709,
1VhgGHKB5k2,0105421400199-0101,1SUGW59ZHC0,2024-08-01 08:32:30.331332,2024-08-01 08:32:30.331332,
1VhgOunpFA8,0105421400200-0101,1SUGW59ZHC0,2024-08-01 08:34:27.290973,2024-08-01 08:34:27.290973,
1VhgVw9xC49,0105421400201-0101,1SUGW59ZHC0,2024-08-01 08:36:02.386011,2024-08-01 08:36:02.386011,
1VhgZ6B6u9I,0105421400202-0101,1SUGW59ZHC0,2024-08-01 08:36:45.198872,2024-08-01 08:36:45.198872,
1Vhgbf8TkIL,0105421400203-0101,1SUGW59ZHC0,2024-08-01 08:37:19.918911,2024-08-01 08:37:19.918911,
1VhgdjoDa1R,0105421400204-0101,1SUGW59ZHC0,2024-08-01 08:37:48.024715,2024-08-01 08:37:48.024715,
1VhgppDVlQ3,0105421400205-0101,1SUGW59ZHC0,2024-08-01 08:40:31.712388,2024-08-01 08:40:31.712388,
1Vhgz53Yrii,0105421400206-0101,1SUGW59ZHC0,2024-08-01 08:42:37.051562,2024-08-01 08:42:37.051562,
1VhgzCO4CBu,0105421400207-0101,1SUGW59ZHC0,2024-08-01 08:42:38.653086,2024-08-01 08:42:38.653086,
1VhgzJ311Eq,0105421400208-0101,1SUGW59ZHC0,2024-08-01 08:42:40.107663,2024-08-01 08:42:40.107663,
1VhgzNSzSzK,0105421400209-0101,1SUGW59ZHC0,2024-08-01 08:42:41.072992,2024-08-01 08:42:41.072992,
1VhgzRnW03U,0105421400210-0101,1SUGW59ZHC0,2024-08-01 08:42:42.019258,2024-08-01 08:42:42.019258,
1VhgzVogH1k,0105421400211-0101,1SUGW59ZHC0,2024-08-01 08:42:42.897151,2024-08-01 08:42:42.897151,
1VhgzZbi8k8,0105421400212-0101,1SUGW59ZHC0,2024-08-01 08:42:43.728614,2024-08-01 08:42:43.728614,
1VhgzemBGbw,0105421400213-0101,1SUGW59ZHC0,2024-08-01 08:42:44.854375,2024-08-01 08:42:44.854375,
1VhgzjptYZI,0105421400214-0101,1SUGW59ZHC0,2024-08-01 08:42:45.959487,2024-08-01 08:42:45.959487,
1VhgznS8fLO,0105421400215-0101,1SUGW59ZHC0,2024-08-01 08:42:46.749584,2024-08-01 08:42:46.749584,
1VhgzrVrKUO,0105421400216-0101,1SUGW59ZHC0,2024-08-01 08:42:47.635501,2024-08-01 08:42:47.635501,
1VhgzvPl6Ys,0105421400217-0101,1SUGW59ZHC0,2024-08-01 08:42:48.488479,2024-08-01 08:42:48.488479,
1Vhh25KjhH6,0105421400218-0101,1SUGW59ZHC0,2024-08-01 08:43:17.739662,2024-08-01 08:43:17.739662,
1Vhh2CF4OZa,0105421400219-0101,1SUGW59ZHC0,2024-08-01 08:43:19.249070,2024-08-01 08:43:19.249070,
1Vhh2HOyKBQ,0105421400220-0101,1SUGW59ZHC0,2024-08-01 08:43:20.375360,2024-08-01 08:43:20.375360,
1Vhh2LBwfpx,0105421400221-0101,1SUGW59ZHC0,2024-08-01 08:43:21.203302,2024-08-01 08:43:21.203302,
1Vhh2Q374rN,0105421400222-0101,1SUGW59ZHC0,2024-08-01 08:43:22.263019,2024-08-01 08:43:22.263019,
1Vhh2TTUYD0,0105421400223-0101,1SUGW59ZHC0,2024-08-01 08:43:23.012430,2024-08-01 08:43:23.012430,
1Vhh2X56wfR,0105421400224-0101,1SUGW59ZHC0,2024-08-01 08:43:23.800274,2024-08-01 08:43:23.800274,
1Vhh2aQwpwM,0105421400225-0101,1SUGW59ZHC0,2024-08-01 08:43:24.532682,2024-08-01 08:43:24.532682,
1Vhh2fNAVFF,0105421400226-0101,1SUGW59ZHC0,2024-08-01 08:43:25.610773,2024-08-01 08:43:25.610773,
1Vhh5k8kJ8O,0105421400227-0101,1SUGW59ZHC0,2024-08-01 08:44:07.277955,2024-08-01 08:44:07.277955,
1Vhh5rdyrL6,0105421400228-0101,1SUGW59ZHC0,2024-08-01 08:44:08.917488,2024-08-01 08:44:08.917488,
1Vhh5yKSjHm,0105421400229-0101,1SUGW59ZHC0,2024-08-01 08:44:10.378025,2024-08-01 08:44:10.378025,
1Vhh62RJ04C,0105421400230-0101,1SUGW59ZHC0,2024-08-01 08:44:11.277352,2024-08-01 08:44:11.277352,
1Vhh66lbS1y,0105421400231-0101,1SUGW59ZHC0,2024-08-01 08:44:12.221074,2024-08-01 08:44:12.221074,
1Vhh6AinMNs,0105421400232-0101,1SUGW59ZHC0,2024-08-01 08:44:13.084061,2024-08-01 08:44:13.084061,
1Vhh6FYbHn8,0105421400233-0101,1SUGW59ZHC0,2024-08-01 08:44:14.141321,2024-08-01 08:44:14.141321,
1Vhh6KfNcyG,0105421400234-0101,1SUGW59ZHC0,2024-08-01 08:44:15.256845,2024-08-01 08:44:15.256845,
1Vhh6P0kxQc,0105421400235-0101,1SUGW59ZHC0,2024-08-01 08:44:16.206765,2024-08-01 08:44:16.206765,
1Vhh7MJV9HQ,0105421400236-0101,1SUGW59ZHC0,2024-08-01 08:44:29.160909,2024-08-01 08:44:29.160909,
1Vhh7TAwLAa,0105421400237-0101,1SUGW59ZHC0,2024-08-01 08:44:30.657691,2024-08-01 08:44:30.657691,
1Vhh7YcROqG,0105421400238-0101,1SUGW59ZHC0,2024-08-01 08:44:31.846492,2024-08-01 08:44:31.846492,
1Vhh7cEy6kG,0105421400239-0101,1SUGW59ZHC0,2024-08-01 08:44:32.637688,2024-08-01 08:44:32.637688,
1Vhh7gidK2a,0105421400240-0101,1SUGW59ZHC0,2024-08-01 08:44:33.616665,2024-08-01 08:44:33.616665,
1Vhh7jyS7Xa,0105421400241-0101,1SUGW59ZHC0,2024-08-01 08:44:34.327804,2024-08-01 08:44:34.327804,
1Vhh7nXZdsy,0105421400242-0101,1SUGW59ZHC0,2024-08-01 08:44:35.106484,2024-08-01 08:44:35.106484,
1Vhh7rrTSZM,0105421400243-0101,1SUGW59ZHC0,2024-08-01 08:44:36.049588,2024-08-01 08:44:36.049588,
1Vhh7vG5p6C,0105421400244-0101,1SUGW59ZHC0,2024-08-01 08:44:36.791707,2024-08-01 08:44:36.791707,
1Vhhd1kbSPa,0105421400247-0101,1SUGW59ZHC0,2024-08-01 08:51:38.019251,2024-08-01 08:51:38.019251,
1Vhhghhutth,0105421400248-0101,1SUGW59ZHC0,2024-08-01 08:52:27.810429,2024-08-01 08:52:27.810429,
1VhhgtT8P4Z,0105421400249-0101,1SUGW59ZHC0,2024-08-01 08:52:30.383211,2024-08-01 08:52:30.383211,
1VhhklcI84M,0105421400250-0101,1SUGW59ZHC0,2024-08-01 08:53:22.832485,2024-08-01 08:53:22.832485,
1Vhhkxb8NUF,0105421400251-0101,1SUGW59ZHC0,2024-08-01 08:53:25.449675,2024-08-01 08:53:25.449675,
1VhhqGnLC5d,0105421400252-0101,1SUGW59ZHC0,2024-08-01 08:54:37.355104,2024-08-01 08:54:37.355104,
1VhhqSM0phP,0105421400253-0101,1SUGW59ZHC0,2024-08-01 08:54:39.878567,2024-08-01 08:54:39.878567,
1VhhqcGYOK8,0105421400254-0101,1SUGW59ZHC0,2024-08-01 08:54:42.043795,2024-08-01 08:54:42.043795,
1VhhqmNvPbg,0105421400255-0101,1SUGW59ZHC0,2024-08-01 08:54:44.254613,2024-08-01 08:54:44.254613,
1VhhxW5EVpP,0105421400257-0101,1SUGW59ZHC0,2024-08-01 08:56:15.489365,2024-08-01 08:56:15.489365,
1VhhyZ4o6MA,0105421400258-0101,1SUGW59ZHC0,2024-08-01 08:56:29.684943,2024-08-01 08:56:29.684943,
1Vhi0EgceBc,0105421400259-0101,1SUGW59ZHC0,2024-08-01 08:56:52.315345,2024-08-01 08:56:52.315345,
1Vhi0LVcUrU,0105421400260-0101,1SUGW59ZHC0,2024-08-01 08:56:53.806621,2024-08-01 08:56:53.806621,
1Vhi0RndLb6,0105421400261-0101,1SUGW59ZHC0,2024-08-01 08:56:55.180122,2024-08-01 08:56:55.180122,
1Vhi0X05fNM,0105421400262-0101,1SUGW59ZHC0,2024-08-01 08:56:56.316694,2024-08-01 08:56:56.316694,
1VjLX8rytVj,0105421500055-0101,1SUGW59ZHC0,2024-08-02 08:37:39.400409,2024-08-02 08:37:39.400409,
1VjLXJQn82j,0105421500056-0101,1SUGW59ZHC0,2024-08-02 08:37:41.709343,2024-08-02 08:37:41.709343,
1VjLXRYNtMJ,0105421500057-0101,1SUGW59ZHC0,2024-08-02 08:37:43.474198,2024-08-02 08:37:43.474198,
1VjLXX2RLCe,0105421500058-0101,1SUGW59ZHC0,2024-08-02 08:37:44.671614,2024-08-02 08:37:44.671614,
1VjLXc2yVWH,0105421500059-0101,1SUGW59ZHC0,2024-08-02 08:37:45.766146,2024-08-02 08:37:45.766146,
1VjLXhbXAqG,0105421500060-0101,1SUGW59ZHC0,2024-08-02 08:37:46.980794,2024-08-02 08:37:46.980794,
1VjLXmNulFA,0105421500061-0101,1SUGW59ZHC0,2024-08-02 08:37:48.026366,2024-08-02 08:37:48.026366,
1VjLXrrMeDf,0105421500062-0101,1SUGW59ZHC0,2024-08-02 08:37:49.220513,2024-08-02 08:37:49.220513,
1VjLXvKYwMN,0105421500063-0101,1SUGW59ZHC0,2024-08-02 08:37:49.978086,2024-08-02 08:37:49.978086,
1VjLXywU6SM,0105421500064-0101,1SUGW59ZHC0,2024-08-02 08:37:50.766985,2024-08-02 08:37:50.766985,
1VjLY3Cn06Y,0105421500065-0101,1SUGW59ZHC0,2024-08-02 08:37:51.697648,2024-08-02 08:37:51.697648,
1VjLY7R20kv,0105421500066-0101,1SUGW59ZHC0,2024-08-02 08:37:52.621524,2024-08-02 08:37:52.621524,
1VjLYD2kd6q,0105421500067-0101,1SUGW59ZHC0,2024-08-02 08:37:53.847459,2024-08-02 08:37:53.847459,
1VjLYQEFNjX,0105421500071-0101,1SUGW59ZHC0,2024-08-02 08:37:56.727820,2024-08-02 08:37:56.727820,
1VjLYTCBS2E,0105421500072-0101,1SUGW59ZHC0,2024-08-02 08:37:57.374674,2024-08-02 08:37:57.374674,
1WHd4NszeJa,0105423600012-0101,1SUGW59ZHC0,2024-08-23 00:21:38.560737,2024-08-23 00:21:38.560737,
1WHd4RirVL6,0105423600013-0101,1SUGW59ZHC0,2024-08-23 00:21:39.398576,2024-08-23 00:21:39.398576,
1WHd4mbEMZU,0105423600019-0101,1SUGW59ZHC0,2024-08-23 00:21:43.958130,2024-08-23 00:21:43.958130,
1WHd5AwBy7a,0105423600026-0101,1SUGW59ZHC0,2024-08-23 00:21:49.274649,2024-08-23 00:21:49.274649,
1WMbrcWaJzW,0105423900066-0101,1SUGW59ZHC0,2024-08-26 00:22:47.779196,2024-08-26 00:22:47.779196,
1WMbrnDwszu,0105423900068-0101,1SUGW59ZHC0,2024-08-26 00:22:50.116555,2024-08-26 00:22:50.116555,
1WMbrrTMdjC,0105423900069-0101,1SUGW59ZHC0,2024-08-26 00:22:51.044492,2024-08-26 00:22:51.044492,
1WMbrveEoNS,0105423900070-0101,1SUGW59ZHC0,2024-08-26 00:22:51.955835,2024-08-26 00:22:51.955835,
1WMbs5uv59m,0105423900072-0101,1SUGW59ZHC0,2024-08-26 00:22:54.199178,2024-08-26 00:22:54.199178,
1WOaekue6jq,0105424000082-0101,1SUGW59ZHC0,2024-08-27 05:01:06.619101,2024-08-27 05:01:06.619101,
1WOafXtIqHY,0105424000083-0101,1SUGW59ZHC0,2024-08-27 05:01:17.317068,2024-08-27 05:01:17.317068,
1WOb2c5DiwE,0105424000112-0101,1SUGW59ZHC0,2024-08-27 05:06:29.704293,2024-08-27 05:06:29.704293,
1WRaWSy9wuW,0105424200011-0101,1SUGW59ZHC0,2024-08-29 00:22:03.375293,2024-08-29 00:22:03.375293,
1WRaWt4P7Xz,0105424200017-0101,1SUGW59ZHC0,2024-08-29 00:22:09.076937,2024-08-29 00:22:09.076937,
1WRaX0ki1q8,0105424200019-0101,1SUGW59ZHC0,2024-08-29 00:22:10.755322,2024-08-29 00:22:10.755322,
1WRaXGjdgz8,0105424200023-0101,1SUGW59ZHC0,2024-08-29 00:22:14.245571,2024-08-29 00:22:14.245571,
