id,title,rate,price,payment_id,service_payment_id,contract_payment_information_id,order_item_id
1ZGNWVkaS0Q,Houston Mta Transit,0.0100,13.50,,,,0105434700030-0602
1ZGNWVkaS0R,Harris Co Emergency Services District 29 Sp,0.0100,13.50,,,,0105434700030-0602
1ZGgt37waHF,Texas State Tax,0.0625,84.38,1ZGgt37waHE,,,
1ZGgt37waHG,Houston Mta Transit,0.0100,13.50,1ZGgt37waHE,,,
1ZGgt37waHH,Harris Co Emergency Services District 29 Sp,0.0100,13.50,1ZGgt37waHE,,,
1ZGgt3AUyRw,Texas State Tax,0.0625,84.38,,,,0105434700074-0102
1ZGgt3AUyRx,Houston Mta Transit,0.0100,13.50,,,,0105434700074-0102
1ZGgt3AUyRy,Harris Co Emergency Services District 29 Sp,0.0100,13.50,,,,0105434700074-0102
1ZHcyn8VLAB,Texas State Tax,0.0625,2.31,1ZHcyn8VLAA,,,
1ZHcyn8VLAC,Houston City Tax,0.0100,0.37,1ZHcyn8VLAA,,,
1ZHcyn8VLAD,Houston Mta Transit,0.0100,0.37,1ZHcyn8VLAA,,,
1ZHcynEBJla,Texas State Tax,0.0625,2.31,,,,0105434800002-0102
1ZHcynEBJlb,Houston City Tax,0.0100,0.37,,,,0105434800002-0102
1ZHcynEBJlc,Houston Mta Transit,0.0100,0.37,,,,0105434800002-0102
1ZJfUHZTrX1,Texas State Tax,0.0625,0.06,1ZJfUHZTrX0,,,
1ZJfUHZTrX2,Houston City Tax,0.0100,0.01,1ZJfUHZTrX0,,,
1ZJfUHZTrX3,Houston Mta Transit,0.0100,0.01,1ZJfUHZTrX0,,,
1ZJfUHcJqpm,Texas State Tax,0.0625,0.06,,,,0105434900006-0102
1ZJfUHcJqpn,Houston City Tax,0.0100,0.01,,,,0105434900006-0102
1ZJfUHcJqpo,Houston Mta Transit,0.0100,0.01,,,,0105434900006-0102
1ZL7KzXXHIM,Texas State Tax,0.0625,84.38,1ZL7KzXXHIL,,,
1ZL7KzXXHIN,Houston City Tax,0.0100,13.50,1ZL7KzXXHIL,,,
1ZL7KzXXHIO,Houston Mta Transit,0.0100,13.50,1ZL7KzXXHIL,,,
1ZL7Kza5fT3,Texas State Tax,0.0625,84.38,,,,0105435000001-0102
1ZL7Kza5fT4,Houston City Tax,0.0100,13.50,,,,0105435000001-0102
1ZL7Kza5fT5,Houston Mta Transit,0.0100,13.50,,,,0105435000001-0102
1ZN3LIImASO,Texas State Tax,0.0625,90.63,1ZN3LIImASN,,,
1ZN3LIImASP,Houston City Tax,0.0100,14.50,1ZN3LIImASN,,,
1ZN3LIImASQ,Houston Mta Transit,0.0100,14.50,1ZN3LIImASN,,,
1ZN3LILtktD,Texas State Tax,0.0625,90.63,,,,0105435100032-0102
1ZN3LIMBM1I,Houston City Tax,0.0100,14.50,,,,0105435100032-0102
1ZN3LIMBM1J,Houston Mta Transit,0.0100,14.50,,,,0105435100032-0102
1ZN4AKkPPLJ,Texas State Tax,0.0625,2.31,1ZN4AKkPPLI,,,
1ZN4AKkPPLK,Houston City Tax,0.0100,0.37,1ZN4AKkPPLI,,,
1ZN4AKkPPLL,Houston Mta Transit,0.0100,0.37,1ZN4AKkPPLI,,,
1ZN4AKnWzm8,Texas State Tax,0.0625,2.31,,,,0105435100034-0102
1ZN4AKnWzm9,Houston City Tax,0.0100,0.37,,,,0105435100034-0102
1ZN4AKnWzmA,Houston Mta Transit,0.0100,0.37,,,,0105435100034-0102
1ZOQMiCdBhy,Texas State Tax,0.0625,190.00,1ZOQMiCdBhx,,,
1ZOQMiCdBhz,Houston Mta Transit,0.0100,30.40,1ZOQMiCdBhx,,,
1ZOQMiCdBi0,Harris Co Emergency Services District 29 Sp,0.0100,30.40,1ZOQMiCdBhx,,,
1ZOQMiG2NGr,Texas State Tax,0.0625,95.00,,,,0105435200008-0102
1ZOQMiG2NGs,Houston Mta Transit,0.0100,15.20,,,,0105435200008-0102
1ZOQMiG2NGt,Harris Co Emergency Services District 29 Sp,0.0100,15.20,,,,0105435200008-0102
1ZOQMiG2NGu,Texas State Tax,0.0625,95.00,,,,0105435200008-0202
1ZOQMiG2NGv,Houston Mta Transit,0.0100,15.20,,,,0105435200008-0202
1ZOQMiG2NGw,Harris Co Emergency Services District 29 Sp,0.0100,15.20,,,,0105435200008-0202
1ZOQpqNQq5f,Texas State Tax,0.0625,77.81,1ZOQpqN9Exa,,,
1ZOQpqNQq5g,Houston Mta Transit,0.0100,12.45,1ZOQpqN9Exa,,,
1ZOQpqNQq5h,Harris Co Emergency Services District 29 Sp,0.0100,12.45,1ZOQpqN9Exa,,,
1ZOQpqQq1eY,Texas State Tax,0.0625,77.81,,,,0105435200009-0102
1ZOQpqQq1eZ,Houston Mta Transit,0.0100,12.45,,,,0105435200009-0102
1ZOQpqQq1ea,Harris Co Emergency Services District 29 Sp,0.0100,12.45,,,,0105435200009-0102
1ZOraFOu6SZ,Texas State Tax,0.0625,62.25,1ZOraFOu6SY,,,
1ZOraFOu6Sa,Houston City Tax,0.0100,9.96,1ZOraFOu6SY,,,
1ZOraFOu6Sb,Houston Mta Transit,0.0100,9.96,1ZOraFOu6SY,,,
1ZOraFwgMwM,Texas State Tax,0.0625,77.81,,,,0105435200061-0102
1ZOraFwgMwN,Houston City Tax,0.0100,12.45,,,,0105435200061-0102
1ZOraFwgMwO,Houston Mta Transit,0.0100,12.45,,,,0105435200061-0102
1ZP5xDSlhbL,Texas State Tax,0.0625,140.06,1ZP5xDSlhbK,,,
1ZP5xDSlhbM,Houston Mta Transit,0.0100,22.41,1ZP5xDSlhbK,,,
1ZP5xDSlhbN,Harris Co Emergency Services District 29 Sp,0.0100,22.41,1ZP5xDSlhbK,,,
1ZP5xDX1gYQ,Texas State Tax,0.0625,77.81,,,,0105435200062-0102
1ZP5xDX1gYR,Houston Mta Transit,0.0100,12.45,,,,0105435200062-0102
1ZP5xDX1gYS,Harris Co Emergency Services District 29 Sp,0.0100,12.45,,,,0105435200062-0102
1ZP5xDX1gYT,Texas State Tax,0.0625,77.81,,,,0105435200062-0202
1ZP5xDX1gYU,Houston Mta Transit,0.0100,12.45,,,,0105435200062-0202
1ZP5xDX1gYV,Harris Co Emergency Services District 29 Sp,0.0100,12.45,,,,0105435200062-0202
1ZPyBVxmGTM,Texas State Tax,0.0625,0.06,1ZPyBVxmGTL,,,
1ZPyBVxmGTN,Houston City Tax,0.0100,0.01,1ZPyBVxmGTL,,,
1ZPyBVxmGTO,Houston Mta Transit,0.0100,0.01,1ZPyBVxmGTL,,,
1ZPyBWGVn3j,Texas State Tax,0.0625,0.06,,,,0105435300001-0102
1ZPyBWGVn3k,Houston City Tax,0.0100,0.01,,,,0105435300001-0102
1ZPyBWGVn3l,Houston Mta Transit,0.0100,0.01,,,,0105435300001-0102
1ZQ3JsnKZjO,Texas State Tax,0.0625,77.81,1ZQ3JsnKZjN,,,
1ZQ3JsnKZjP,Houston Mta Transit,0.0100,12.45,1ZQ3JsnKZjN,,,
1ZQ3JsnKZjQ,Harris Co Emergency Services District 29 Sp,0.0100,12.45,1ZQ3JsnKZjN,,,
1ZQ3JsqjlIH,Texas State Tax,0.0625,77.81,,,,0105435300012-0102
1ZQ3JsqjlII,Houston Mta Transit,0.0100,12.45,,,,0105435300012-0102
1ZQ3JsqjlIJ,Harris Co Emergency Services District 29 Sp,0.0100,12.45,,,,0105435300012-0102
1ZVKqqaGJrN,Texas State Tax,0.0625,77.81,1ZVKqqaGJrM,,,
1ZVKqqaGJrO,Houston Mta Transit,0.0100,12.45,1ZVKqqaGJrM,,,
1ZVKqqaGJrP,Harris Co Emergency Services District 29 Sp,0.0100,12.45,1ZVKqqaGJrM,,,
1ZVKqqh4gz2,Texas State Tax,0.0625,77.81,,,,0105435600008-0102
1ZVKqqh4gz3,Houston Mta Transit,0.0100,12.45,,,,0105435600008-0102
1ZVKqqh4gz4,Harris Co Emergency Services District 29 Sp,0.0100,12.45,,,,0105435600008-0102
1ZVQgdeE7fR,Texas State Tax,0.0625,0.06,1ZVQgdeE7fQ,,,
1ZVQgdeE7fS,Houston Mta Transit,0.0100,0.01,1ZVQgdeE7fQ,,,
1ZVQgdeE7fT,Harris Co Emergency Services District 29 Sp,0.0100,0.01,1ZVQgdeE7fQ,,,
1ZVQgdj3Ise,Texas State Tax,0.0625,0.06,,,,0105435600012-0102
1ZVQgdj3Isf,Houston Mta Transit,0.0100,0.01,,,,0105435600012-0102
1ZVQgdj3Isg,Harris Co Emergency Services District 29 Sp,0.0100,0.01,,,,0105435600012-0102
1ZYL7lUADYp,Texas State Tax,0.0625,421.88,1ZYL7lUADYo,,,
1ZYL7lURogu,Houston City Tax,0.0100,67.50,1ZYL7lUADYo,,,
1ZYL7lURogv,Houston Mta Transit,0.0100,67.50,1ZYL7lUADYo,,,
1ZYL7la7nII,Texas State Tax,0.0625,84.38,,,,0105435800004-0102
1ZYL7la7nIJ,Houston City Tax,0.0100,13.50,,,,0105435800004-0102
1ZYL7la7nIK,Houston Mta Transit,0.0100,13.50,,,,0105435800004-0102
1ZYL7la7nIL,Texas State Tax,0.0625,84.38,,,,0105435800004-0202
1ZYL7la7nIM,Houston City Tax,0.0100,13.50,,,,0105435800004-0202
1ZYL7la7nIN,Houston Mta Transit,0.0100,13.50,,,,0105435800004-0202
1ZYL7la7nIO,Texas State Tax,0.0625,84.38,,,,0105435800004-0302
1ZYL7la7nIP,Houston City Tax,0.0100,13.50,,,,0105435800004-0302
1ZYL7la7nIQ,Houston Mta Transit,0.0100,13.50,,,,0105435800004-0302
1ZYL7la7nIR,Texas State Tax,0.0625,84.38,,,,0105435800004-0402
1ZYL7la7nIS,Houston City Tax,0.0100,13.50,,,,0105435800004-0402
1ZYL7la7nIT,Houston Mta Transit,0.0100,13.50,,,,0105435800004-0402
1ZYL7la7nIU,Texas State Tax,0.0625,84.38,,,,0105435800004-0502
1ZYL7la7nIV,Houston City Tax,0.0100,13.50,,,,0105435800004-0502
1ZYL7la7nIW,Houston Mta Transit,0.0100,13.50,,,,0105435800004-0502
1ZYLUMuLmSA,Texas State Tax,0.0625,121.88,1ZYLUMuLmS9,,,
1ZYLUMuLmSB,Houston City Tax,0.0100,19.50,1ZYLUMuLmS9,,,
1ZYLUMuLmSC,Houston Mta Transit,0.0100,19.50,1ZYLUMuLmS9,,,
1ZYLUMzk9vV,Texas State Tax,0.0625,121.88,,,,0105435800006-0102
1ZYLUMzk9vW,Houston City Tax,0.0100,19.50,,,,0105435800006-0102
1ZYLUMzk9vX,Houston Mta Transit,0.0100,19.50,,,,0105435800006-0102
1ZYOIMHNuiG,Texas State Tax,0.0625,95.00,1ZYOIMHNuiF,,,
1ZYOIMHNuiH,Houston Mta Transit,0.0100,15.20,1ZYOIMHNuiF,,,
1ZYOIMHNuiI,Harris Co Emergency Services District 29 Sp,0.0100,15.20,1ZYOIMHNuiF,,,
1ZYOIMNLURj,Texas State Tax,0.0625,95.00,,,,0105435800007-0102
1ZYOIMNLURk,Houston Mta Transit,0.0100,15.20,,,,0105435800007-0102
1ZYOIMNLURl,Harris Co Emergency Services District 29 Sp,0.0100,15.20,,,,0105435800007-0102
1ZYodnhGylN,Texas State Tax,0.0625,84.38,1ZYodnhGylM,,,
1ZYodnhYZtS,Houston City Tax,0.0100,13.50,1ZYodnhGylM,,,
1ZYodnhYZtT,Houston Mta Transit,0.0100,13.50,1ZYodnhGylM,,,
1ZYodnoMx16,Texas State Tax,0.0625,84.38,,,,0105435800081-0102
1ZYodnoMx17,Houston City Tax,0.0100,13.50,,,,0105435800081-0102
1ZYodnoMx18,Houston Mta Transit,0.0100,13.50,,,,0105435800081-0102
1ZZzEKukJzg,Texas State Tax,0.0625,84.38,1ZZzEKukJzf,,,
1ZZzEKukJzh,Houston Mta Transit,0.0100,13.50,1ZZzEKukJzf,,,
1ZZzEKukJzi,Harris Co Emergency Services District 29 Sp,0.0100,13.50,1ZZzEKukJzf,,,
1ZZzEL08hT1,Texas State Tax,0.0625,84.38,,,,0105435900004-0102
1ZZzEL08hT2,Houston Mta Transit,0.0100,13.50,,,,0105435900004-0102
1ZZzEL08hT3,Harris Co Emergency Services District 29 Sp,0.0100,13.50,,,,0105435900004-0102
1Za0OgWcsbT,Texas State Tax,0.0625,84.38,1Za0OgWcsbS,,,
1Za0OgWcsbU,Houston Mta Transit,0.0100,13.50,1Za0OgWcsbS,,,
1Za0OgWcsbV,Harris Co Emergency Services District 29 Sp,0.0100,13.50,1Za0OgWcsbS,,,
1Za0OgeI37K,Texas State Tax,0.0625,84.38,,,,0105435900005-0102
1Za0OgeI37L,Houston Mta Transit,0.0100,13.50,,,,0105435900005-0102
1Za0OgeI37M,Harris Co Emergency Services District 29 Sp,0.0100,13.50,,,,0105435900005-0102
1ZaPUvgL2lb,Texas State Tax,0.0625,106.25,1ZaPUvgL2la,,,
1ZaPUvgL2lc,Houston City Tax,0.0100,17.00,1ZaPUvgL2la,,,
1ZaPUvgL2ld,Houston Mta Transit,0.0100,17.00,1ZaPUvgL2la,,,
1ZaPUvmrolC,Texas State Tax,0.0625,106.25,,,,0105435900024-0102
1ZaPUvmrolD,Houston City Tax,0.0100,17.00,,,,0105435900024-0102
1ZaPUvmrolE,Houston Mta Transit,0.0100,17.00,,,,0105435900024-0102
1ZaSwtpVjB1,Texas State Tax,0.0625,106.25,1ZaSwtpVjB0,,,
1ZaSwtpVjB2,Houston City Tax,0.0100,17.00,1ZaSwtpVjB0,,,
1ZaSwtpVjB3,Houston Mta Transit,0.0100,17.00,1ZaSwtpVjB0,,,
1ZaSwtvBhmQ,Texas State Tax,0.0625,106.25,,,,0105435900026-0102
1ZaSwtvBhmR,Houston City Tax,0.0100,17.00,,,,0105435900026-0102
1ZaSwtvTIuW,Houston Mta Transit,0.0100,17.00,,,,0105435900026-0102
1ZaTwFop182,Texas State Tax,0.0625,240.01,1ZaTwFop181,,,
1ZaTwFop183,Houston City Tax,0.0100,38.40,1ZaTwFop181,,,
1ZaTwFop184,Houston Mta Transit,0.0100,38.40,1ZaTwFop181,,,
1ZaTwFuDObN,Texas State Tax,0.0625,84.38,,,,0105435900027-0102
1ZaTwFuDObO,Houston City Tax,0.0100,13.50,,,,0105435900027-0102
1ZaTwFuDObP,Houston Mta Transit,0.0100,13.50,,,,0105435900027-0102
1ZaTwFuDObQ,Texas State Tax,0.0625,77.81,,,,0105435900027-0202
1ZaTwFuDObR,Houston City Tax,0.0100,12.45,,,,0105435900027-0202
1ZaTwFuDObS,Houston Mta Transit,0.0100,12.45,,,,0105435900027-0202
1ZaTwFuDObT,Texas State Tax,0.0625,77.81,,,,0105435900027-0302
1ZaTwFuDObU,Houston City Tax,0.0100,12.45,,,,0105435900027-0302
1ZaTwFuDObV,Houston Mta Transit,0.0100,12.45,,,,0105435900027-0302
1ZdIBJDsvk0,Texas State Tax,0.0625,0.53,1ZdIBJDsvjz,,,
1ZdIBJDsvk1,Houston City Tax,0.0100,0.09,1ZdIBJDsvjz,,,
1ZdIBJDsvk2,Houston Mta Transit,0.0100,0.09,1ZdIBJDsvjz,,,
1ZdIBJKytzj,Texas State Tax,0.0625,0.53,,,,0105436100006-0102
1ZdIBJKytzk,Houston City Tax,0.0100,0.09,,,,0105436100006-0102
1ZdIBJKytzl,Houston Mta Transit,0.0100,0.09,,,,0105436100006-0102
1ZdYUkBlKm0,Texas State Tax,0.0625,95.00,1ZdYUkBlKlz,,,
1ZdYUkBlKm1,Houston City Tax,0.0100,15.20,1ZdYUkBlKlz,,,
1ZdYUkBlKm2,Houston Mta Transit,0.0100,15.20,1ZdYUkBlKlz,,,
1ZdYUkI0VdX,Texas State Tax,0.0625,95.00,,,,0105436100013-0102
1ZdYUkI0VdY,Houston City Tax,0.0100,15.20,,,,0105436100013-0102
1ZdYUkI0VdZ,Houston Mta Transit,0.0100,15.20,,,,0105436100013-0102
1ZdeOPhJnTY,Texas State Tax,0.0625,84.38,1ZdeOPhJnTX,,,
1ZdeOPhJnTZ,Houston City Tax,0.0100,13.50,1ZdeOPhJnTX,,,
1ZdeOPhJnTa,Houston Mta Transit,0.0100,13.50,1ZdeOPhJnTX,,,
1ZdeOPnYyL5,Texas State Tax,0.0625,84.38,,,,0105436100016-0102
1ZdeOPnqZTA,Houston City Tax,0.0100,13.50,,,,0105436100016-0102
1ZdeOPnqZTB,Houston Mta Transit,0.0100,13.50,,,,0105436100016-0102
1ZdlzwZwaa0,Texas State Tax,0.0625,2.31,1ZdlzwZwaZz,,,
1ZdlzwZwaa1,Houston Mta Transit,0.0100,0.37,1ZdlzwZwaZz,,,
1ZdlzwZwaa2,Harris Co Emergency Services District 29 Sp,0.0100,0.37,1ZdlzwZwaZz,,,
1ZdlzwfKy3L,Texas State Tax,0.0625,2.31,,,,0105436100024-0102
1ZdlzwfKy3M,Houston Mta Transit,0.0100,0.37,,,,0105436100024-0102
1ZdlzwfKy3N,Harris Co Emergency Services District 29 Sp,0.0100,0.37,,,,0105436100024-0102
1Zdmbl9n0bU,Texas State Tax,0.0625,506.25,1Zdmbl9n0bT,,,
1Zdmbl9n0bV,Houston City Tax,0.0100,81.00,1Zdmbl9n0bT,,,
1Zdmbl9n0bW,Houston Mta Transit,0.0100,81.00,1Zdmbl9n0bT,,,
1ZdmblFSzCt,Texas State Tax,0.0625,84.38,,,,0105436100025-0102
1ZdmblFSzCu,Houston City Tax,0.0100,13.50,,,,0105436100025-0102
1ZdmblFSzCv,Houston Mta Transit,0.0100,13.50,,,,0105436100025-0102
1ZdmblFSzCw,Texas State Tax,0.0625,84.38,,,,0105436100025-0202
1ZdmblFSzCx,Houston City Tax,0.0100,13.50,,,,0105436100025-0202
1ZdmblFSzCy,Houston Mta Transit,0.0100,13.50,,,,0105436100025-0202
1ZdmblFSzCz,Texas State Tax,0.0625,84.38,,,,0105436100025-0302
1ZdmblFSzD0,Houston City Tax,0.0100,13.50,,,,0105436100025-0302
1ZdmblFSzD1,Houston Mta Transit,0.0100,13.50,,,,0105436100025-0302
1ZdmblFSzD2,Texas State Tax,0.0625,84.38,,,,0105436100025-0402
1ZdmblFSzD3,Houston City Tax,0.0100,13.50,,,,0105436100025-0402
1ZdmblFSzD4,Houston Mta Transit,0.0100,13.50,,,,0105436100025-0402
1ZdmblFSzD5,Texas State Tax,0.0625,84.38,,,,0105436100025-0502
1ZdmblFSzD6,Houston City Tax,0.0100,13.50,,,,0105436100025-0502
1ZdmblFSzD7,Houston Mta Transit,0.0100,13.50,,,,0105436100025-0502
1ZdmblFSzD8,Texas State Tax,0.0625,84.38,,,,0105436100025-0602
1ZdmblFSzD9,Houston City Tax,0.0100,13.50,,,,0105436100025-0602
1ZdmblFSzDA,Houston Mta Transit,0.0100,13.50,,,,0105436100025-0602
1ZdpQywyExE,Texas State Tax,0.0625,0.53,1ZdpQywyExD,,,
1ZdpQywyExF,Houston City Tax,0.0100,0.09,1ZdpQywyExD,,,
1ZdpQywyExG,Houston Mta Transit,0.0100,0.09,1ZdpQywyExD,,,
1ZdpQz63P7P,Texas State Tax,0.0625,0.53,,,,0105436100026-0102
1ZdpQz63P7Q,Houston City Tax,0.0100,0.09,,,,0105436100026-0102
1ZdpQz63P7R,Houston Mta Transit,0.0100,0.09,,,,0105436100026-0102
1Zjq7m8F6as,Texas State Tax,0.0625,168.75,1Zjq7m8F6ar,,,
1Zjq7m8F6at,Houston City Tax,0.0100,27.00,1Zjq7m8F6ar,,,
1Zjq7m8F6au,Houston Mta Transit,0.0100,27.00,1Zjq7m8F6ar,,,
1Zjq7mJ1rXR,Texas State Tax,0.0625,84.38,,,,0105436500001-0102
1Zjq7mJ1rXS,Houston City Tax,0.0100,13.50,,,,0105436500001-0102
1Zjq7mJ1rXT,Houston Mta Transit,0.0100,13.50,,,,0105436500001-0102
1Zjq7mJ1rXU,Texas State Tax,0.0625,84.38,,,,0105436500001-0202
1Zjq7mJ1rXV,Houston City Tax,0.0100,13.50,,,,0105436500001-0202
1Zjq7mJ1rXW,Houston Mta Transit,0.0100,13.50,,,,0105436500001-0202
1Zjxz8JiJ75,Texas State Tax,0.0625,84.38,1Zjxz8JiJ74,,,
1Zjxz8JiJ76,Houston City Tax,0.0100,13.50,1Zjxz8JiJ74,,,
1Zjxz8JiJ77,Houston Mta Transit,0.0100,13.50,1Zjxz8JiJ74,,,
1Zjxz8X3SEE,Texas State Tax,0.0625,84.38,,,,0105436500002-0102
1Zjxz8X3SEF,Houston City Tax,0.0100,13.50,,,,0105436500002-0102
1Zjxz8X3SEG,Houston Mta Transit,0.0100,13.50,,,,0105436500002-0102
1ZjyujHvd5a,Texas State Tax,0.0625,337.52,1ZjyujHvd5Z,,,
1ZjyujHvd5b,Houston Mta Transit,0.0100,54.00,1ZjyujHvd5Z,,,
1ZjyujHvd5c,Harris Co Emergency Services District 29 Sp,0.0100,54.00,1ZjyujHvd5Z,,,
1ZjyujMkoIn,Texas State Tax,0.0625,84.38,,,,0105436500006-0102
1ZjyujMkoIo,Houston Mta Transit,0.0100,13.50,,,,0105436500006-0102
1ZjyujMkoIp,Harris Co Emergency Services District 29 Sp,0.0100,13.50,,,,0105436500006-0102
1ZjyujMkoIq,Texas State Tax,0.0625,84.38,,,,0105436500006-0202
1ZjyujMkoIr,Houston Mta Transit,0.0100,13.50,,,,0105436500006-0202
1ZjyujMkoIs,Harris Co Emergency Services District 29 Sp,0.0100,13.50,,,,0105436500006-0202
1ZjyujN2PQx,Texas State Tax,0.0625,84.38,,,,0105436500006-0302
1ZjyujN2PQy,Houston Mta Transit,0.0100,13.50,,,,0105436500006-0302
1ZjyujN2PQz,Harris Co Emergency Services District 29 Sp,0.0100,13.50,,,,0105436500006-0302
1ZjyujN2PR0,Texas State Tax,0.0625,84.38,,,,0105436500006-0402
1ZjyujN2PR1,Houston Mta Transit,0.0100,13.50,,,,0105436500006-0402
1ZjyujN2PR2,Harris Co Emergency Services District 29 Sp,0.0100,13.50,,,,0105436500006-0402
1Zjzf5Cfojs,Texas State Tax,0.0625,337.52,1Zjzf5Cfojr,,,
1Zjzf5Cfojt,Houston City Tax,0.0100,54.00,1Zjzf5Cfojr,,,
1Zjzf5Cfoju,Houston Mta Transit,0.0100,54.00,1Zjzf5Cfojr,,,
1Zjzf5ILnLH,Texas State Tax,0.0625,84.38,,,,0105436500008-0102
1Zjzf5ILnLI,Houston City Tax,0.0100,13.50,,,,0105436500008-0102
1Zjzf5ILnLJ,Houston Mta Transit,0.0100,13.50,,,,0105436500008-0102
1Zjzf5ILnLK,Texas State Tax,0.0625,84.38,,,,0105436500008-0202
1Zjzf5ILnLL,Houston City Tax,0.0100,13.50,,,,0105436500008-0202
1Zjzf5ILnLM,Houston Mta Transit,0.0100,13.50,,,,0105436500008-0202
1Zjzf5ILnLN,Texas State Tax,0.0625,84.38,,,,0105436500008-0302
1Zjzf5ILnLO,Houston City Tax,0.0100,13.50,,,,0105436500008-0302
1Zjzf5ILnLP,Houston Mta Transit,0.0100,13.50,,,,0105436500008-0302
1Zjzf5ILnLQ,Texas State Tax,0.0625,84.38,,,,0105436500008-0402
1Zjzf5ILnLR,Houston City Tax,0.0100,13.50,,,,0105436500008-0402
1Zjzf5ILnLS,Houston Mta Transit,0.0100,13.50,,,,0105436500008-0402
1Zk5XXqpM4X,Texas State Tax,0.0625,84.38,1Zk5XXqpM4W,,,
1Zk5XXqpM4Y,Houston City Tax,0.0100,13.50,1Zk5XXqpM4W,,,
1Zk5XXqpM4Z,Houston Mta Transit,0.0100,13.50,1Zk5XXqpM4W,,,
1Zk5XY3JhnU,Texas State Tax,0.0625,84.38,,,,0105436500010-0102
1Zk5XY3JhnV,Houston City Tax,0.0100,13.50,,,,0105436500010-0102
1Zk5XY3JhnW,Houston Mta Transit,0.0100,13.50,,,,0105436500010-0102
1ZkHWgNry3c,Texas State Tax,0.0625,3.20,1ZkHWgNry3b,,,
1ZkHWgNry3d,Houston City Tax,0.0100,0.51,1ZkHWgNry3b,,,
1ZkHWgNry3e,Houston Mta Transit,0.0100,0.51,1ZkHWgNry3b,,,
1ZkHWgUOk3D,Texas State Tax,0.0625,0.53,,,,0105436500019-0102
1ZkHWgUOk3E,Houston City Tax,0.0100,0.09,,,,0105436500019-0102
1ZkHWgUOk3F,Houston Mta Transit,0.0100,0.09,,,,0105436500019-0102
1ZkHWgUOk3G,Texas State Tax,0.0625,0.53,,,,0105436500019-0202
1ZkHWgUOk3H,Houston City Tax,0.0100,0.09,,,,0105436500019-0202
1ZkHWgUOk3I,Houston Mta Transit,0.0100,0.09,,,,0105436500019-0202
1ZkHWgUOk3J,Texas State Tax,0.0625,0.53,,,,0105436500019-0302
1ZkHWgUOk3K,Houston City Tax,0.0100,0.09,,,,0105436500019-0302
1ZkHWgUOk3L,Houston Mta Transit,0.0100,0.09,,,,0105436500019-0302
1ZkHWgUOk3M,Texas State Tax,0.0625,0.53,,,,0105436500019-0402
1ZkHWgUOk3N,Houston City Tax,0.0100,0.09,,,,0105436500019-0402
1ZkHWgUOk3O,Houston Mta Transit,0.0100,0.09,,,,0105436500019-0402
1ZkHWgUOk3P,Texas State Tax,0.0625,0.53,,,,0105436500019-0502
1ZkHWgUOk3Q,Houston City Tax,0.0100,0.09,,,,0105436500019-0502
1ZkHWgUOk3R,Houston Mta Transit,0.0100,0.09,,,,0105436500019-0502
1ZkHWgUOk3S,Texas State Tax,0.0625,0.53,,,,0105436500019-0602
1ZkHWgUOk3T,Houston City Tax,0.0100,0.09,,,,0105436500019-0602
1ZkHWgUOk3U,Houston Mta Transit,0.0100,0.09,,,,0105436500019-0602
1ZlqKNswTZi,Texas State Tax,0.0625,84.38,1ZlqKNswTZh,,,
1ZlqKNswTZj,Houston City Tax,0.0100,13.50,1ZlqKNswTZh,,,
1ZlqKNswTZk,Houston Mta Transit,0.0100,13.50,1ZlqKNswTZh,,,
1ZlqKOICm9Z,Texas State Tax,0.0625,84.38,,,,0105436600008-0102
1ZlqKOICm9a,Houston City Tax,0.0100,13.50,,,,0105436600008-0102
1ZlqKOICm9b,Houston Mta Transit,0.0100,13.50,,,,0105436600008-0102
1Zr4QhEpZSj,Texas State Tax,0.0625,506.25,1Zr4QhEpZSi,,,
1Zr4QhEpZSk,Houston City Tax,0.0100,81.00,1Zr4QhEpZSi,,,
1Zr4QhEpZSl,Houston Mta Transit,0.0100,81.00,1Zr4QhEpZSi,,,
1Zr4QhayHbs,Texas State Tax,0.0625,84.38,,,,0105500300043-0102
1Zr4QhayHbt,Houston City Tax,0.0100,13.50,,,,0105500300043-0102
1Zr4QhayHbu,Houston Mta Transit,0.0100,13.50,,,,0105500300043-0102
1Zr4QhbFsjz,Texas State Tax,0.0625,84.38,,,,0105500300043-0202
1Zr4QhbFsk0,Houston City Tax,0.0100,13.50,,,,0105500300043-0202
1Zr4QhbFsk1,Houston Mta Transit,0.0100,13.50,,,,0105500300043-0202
1Zr4QhbFsk2,Texas State Tax,0.0625,84.38,,,,0105500300043-0302
1Zr4QhbFsk3,Houston City Tax,0.0100,13.50,,,,0105500300043-0302
1Zr4QhbFsk4,Houston Mta Transit,0.0100,13.50,,,,0105500300043-0302
1Zr4QhbFsk5,Texas State Tax,0.0625,84.38,,,,0105500300043-0402
1Zr4QhbFsk6,Houston City Tax,0.0100,13.50,,,,0105500300043-0402
1Zr4QhbFsk7,Houston Mta Transit,0.0100,13.50,,,,0105500300043-0402
1Zr4QhbFsk8,Texas State Tax,0.0625,84.38,,,,0105500300043-0502
1Zr4QhbFsk9,Houston City Tax,0.0100,13.50,,,,0105500300043-0502
1Zr4QhbFskA,Houston Mta Transit,0.0100,13.50,,,,0105500300043-0502
1Zr4QhbFskB,Texas State Tax,0.0625,84.38,,,,0105500300043-0602
1Zr4QhbFskC,Houston City Tax,0.0100,13.50,,,,0105500300043-0602
