id,channel_order_item_id,order_id,channel_order_id,sequence,order_item_status_code,order_item_type,material_id,quantity,item_price,registration_price,create_time,update_time,discount_price,total_price,tax,currency,shipping_information_id
0105427800086-0301,1925,0105427800086,1475,,INSTALL_COMPLETED,RENTAL,WP_113725,1,0.00,0.00,2024-10-04 08:32:58.922,2024-10-31 10:44:40.736,0.00,0.00,0.00,USD,
0105427800082-0101,1001172803049633531054915,0105427800082,100117280304963353,,CANCELLATION_COMPLETED,RENTAL,WP_113713,1,0.00,0.00,2024-10-04 08:28:18.190,2024-10-04 08:28:59.000,0.00,0.00,0.00,USD,
0105427800084-0101,1001172803058055411293815,0105427800084,100117280305805541,,SUSPENDED,RENTAL,WP_113713,1,0.00,0.00,2024-10-04 08:29:42.624,2024-10-04 08:29:44.805,0.00,0.00,0.00,USD,
0105427600073-0201,S-241002-000002,0105427600073,G-241002-000001,,INSTALL_COMPLETED,RENTAL,WP_113781,1,0.00,0.00,2024-10-02 04:35:16.341,2024-10-31 10:47:48.356,0.00,0.00,0.00,USD,
0105427800086-0201,1924,0105427800086,1475,,INSTALL_COMPLETED,RENTAL,WP_113725,1,0.00,0.00,2024-10-04 08:32:58.922,2024-10-31 10:44:30.459,0.00,0.00,0.00,USD,
0105427800087-0101,1001172803085165441109975,0105427800087,100117280308516544,,SUSPENDED,RENTAL,WP_113643,1,0.00,0.00,2024-10-04 08:34:13.753,2024-10-04 08:34:15.555,0.00,0.00,0.00,USD,
0105427800088-0101,1001172803089779901734157,0105427800088,100117280308977990,,CANCELLATION_COMPLETED,RENTAL,WP_113643,1,0.00,0.00,2024-10-04 08:34:59.541,2024-10-04 08:35:22.861,0.00,0.00,0.00,USD,
0105427800089-0101,1001172803095137521187292,0105427800089,100117280309513752,,CANCELLATION_COMPLETED,RENTAL,WP_113713,1,0.00,0.00,2024-10-04 08:35:53.524,2024-10-04 08:36:08.523,0.00,0.00,0.00,USD,
0105427700005-0101,1001172791503263821093569,0105427700005,100117279150326382,,INSTALL_COMPLETED,RENTAL,WP_113816,1,0.00,0.00,2024-10-03 00:23:53.109,2024-10-04 13:08:19.751,0.00,0.00,0.00,USD,
0105425400037-0101,1001172592783172541113818,0105425400037,100117259278317254,,BOOKING_CONFIRMED,RENTAL,WP_113818,1,0.00,0.00,2024-09-10 00:23:51.804,2024-09-10 00:23:52.536,0.00,0.00,0.00,USD,
0105426100076-0102,1058,0105426100076,1036,,BOOKING_CONFIRMED,PURCHASE,WP_113792,1,1350.00,0.00,2024-09-17 09:48:20.922,2024-09-19 09:03:32.680,0.00,1350.00,0.00,USD,
0105425400028-0101,1001172592782092241113725,0105425400028,100117259278209224,,INSTALL_COMPLETED,RENTAL,WP_113725,1,0.00,0.00,2024-09-10 00:23:41.005,2024-09-11 13:10:57.505,0.00,0.00,0.00,USD,
0105425400029-0101,1001172592782195911113637,0105425400029,100117259278219591,,INSTALL_COMPLETED,RENTAL,WP_113637,1,0.00,0.00,2024-09-10 00:23:42.085,2024-09-11 13:10:50.495,0.00,0.00,0.00,USD,
0105425400030-0101,1001172592782326941113637,0105425400030,100117259278232694,,INSTALL_COMPLETED,RENTAL,WP_113637,1,0.00,0.00,2024-09-10 00:23:43.349,2024-09-11 13:10:43.290,0.00,0.00,0.00,USD,
0105425400031-0101,1001172592782434841113637,0105425400031,100117259278243484,,INSTALL_COMPLETED,RENTAL,WP_113637,1,0.00,0.00,2024-09-10 00:23:44.454,2024-09-11 13:10:36.316,0.00,0.00,0.00,USD,
0105425400038-0101,1001172592783280601113781,0105425400038,100117259278328060,,INSTALL_COMPLETED,RENTAL,WP_113781,1,0.00,0.00,2024-09-10 00:23:52.904,2024-09-11 13:09:51.188,0.00,0.00,0.00,USD,
0105425400032-0101,1001172592782574801113637,0105425400032,100117259278257480,,INSTALL_COMPLETED,RENTAL,WP_113637,1,0.00,0.00,2024-09-10 00:23:45.834,2024-09-11 13:10:29.166,0.00,0.00,0.00,USD,
0105425400039-0101,1001172592783401901113637,0105425400039,100117259278340190,,INSTALL_COMPLETED,RENTAL,WP_113637,1,0.00,0.00,2024-09-10 00:23:54.175,2024-09-11 13:09:43.670,0.00,0.00,0.00,USD,
0105425400033-0101,1001172592782686111113781,0105425400033,100117259278268611,,INSTALL_COMPLETED,RENTAL,WP_113781,1,0.00,0.00,2024-09-10 00:23:46.945,2024-09-11 13:10:22.139,0.00,0.00,0.00,USD,
0105425400040-0101,1001172592783538501113782,0105425400040,100117259278353850,,INSTALL_COMPLETED,RENTAL,WP_113782,1,0.00,0.00,2024-09-10 00:23:55.467,2024-09-11 13:09:36.415,0.00,0.00,0.00,USD,
0105425400034-0101,1001172592782790441113725,0105425400034,100117259278279044,,INSTALL_COMPLETED,RENTAL,WP_113725,1,0.00,0.00,2024-09-10 00:23:48.068,2024-09-11 13:10:14.952,0.00,0.00,0.00,USD,
0105425400044-0101,1001172592784000221113713,0105425400044,100117259278400022,,INSTALL_COMPLETED,RENTAL,WP_113713,1,0.00,0.00,2024-09-10 00:24:00.171,2024-09-11 13:09:07.744,0.00,0.00,0.00,USD,
0105425400035-0101,1001172592782935941113818,0105425400035,100117259278293594,,INSTALL_COMPLETED,RENTAL,WP_113818,1,0.00,0.00,2024-09-10 00:23:49.492,2024-09-11 13:10:07.852,0.00,0.00,0.00,USD,
0105425400045-0101,1001172592784134641113637,0105425400045,100117259278413464,,INSTALL_COMPLETED,RENTAL,WP_113637,1,0.00,0.00,2024-09-10 00:24:01.428,2024-09-11 13:09:00.627,0.00,0.00,0.00,USD,
0105425400041-0101,1001172592783655041113637,0105425400041,100117259278365504,,INSTALL_COMPLETED,RENTAL,WP_113637,1,0.00,0.00,2024-09-10 00:23:56.645,2024-09-11 13:09:29.531,0.00,0.00,0.00,USD,
0105425400036-0101,1001172592783072741113781,0105425400036,100117259278307274,,BOOKING_CONFIRMED,RENTAL,WP_113781,1,0.00,0.00,2024-09-10 00:23:50.810,2024-09-10 00:23:51.538,0.00,0.00,0.00,USD,
0105425400046-0101,1001172592784238401113784,0105425400046,100117259278423840,,INSTALL_COMPLETED,RENTAL,WP_113784,1,0.00,0.00,2024-09-10 00:24:02.478,2024-09-11 13:08:53.717,0.00,0.00,0.00,USD,
0105425400042-0101,1001172592783754901113781,0105425400042,100117259278375490,,INSTALL_COMPLETED,RENTAL,WP_113781,1,0.00,0.00,2024-09-10 00:23:57.639,2024-09-11 13:09:21.934,0.00,0.00,0.00,USD,
0105425400047-0101,1001172592784361321113818,0105425400047,100117259278436132,,INSTALL_COMPLETED,RENTAL,WP_113818,1,0.00,0.00,2024-09-10 00:24:03.686,2024-09-11 13:08:46.460,0.00,0.00,0.00,USD,
0105425400043-0101,1001172592783875531113781,0105425400043,100117259278387553,,INSTALL_COMPLETED,RENTAL,WP_113781,1,0.00,0.00,2024-09-10 00:23:58.823,2024-09-11 13:09:14.980,0.00,0.00,0.00,USD,
0105425400050-0101,1001172592784914041113792,0105425400050,100117259278491404,,INSTALL_COMPLETED,RENTAL,WP_113792,1,0.00,0.00,2024-09-10 00:24:09.272,2024-09-11 13:08:24.487,0.00,0.00,0.00,USD,
0105425400051-0101,1001172592785282121113725,0105425400051,100117259278528212,,INSTALL_COMPLETED,RENTAL,WP_113725,1,0.00,0.00,2024-09-10 00:24:12.916,2024-09-11 13:08:17.405,0.00,0.00,0.00,USD,
0105425400048-0101,1001172592784479921113784,0105425400048,100117259278447992,,INSTALL_COMPLETED,RENTAL,WP_113784,1,0.00,0.00,2024-09-10 00:24:04.947,2024-09-11 13:08:39.027,0.00,0.00,0.00,USD,
0105425400054-0101,1001172592786340621113713,0105425400054,100117259278634062,,INSTALL_COMPLETED,RENTAL,WP_113713,1,0.00,0.00,2024-09-10 00:24:23.486,2024-09-11 13:07:55.203,0.00,0.00,0.00,USD,
0105425400049-0101,1001172592784616411113713,0105425400049,100117259278461641,,INSTALL_COMPLETED,RENTAL,WP_113713,1,0.00,0.00,2024-09-10 00:24:06.229,2024-09-11 13:08:31.784,0.00,0.00,0.00,USD,
0105425400052-0101,1001172592785587001113637,0105425400052,100117259278558700,,INSTALL_COMPLETED,RENTAL,WP_113637,1,0.00,0.00,2024-09-10 00:24:15.969,2024-09-11 13:08:09.985,0.00,0.00,0.00,USD,
0105425400055-0101,1001172592786713611113725,0105425400055,100117259278671361,,INSTALL_COMPLETED,RENTAL,WP_113725,1,0.00,0.00,2024-09-10 00:24:27.223,2024-09-11 13:07:47.911,0.00,0.00,0.00,USD,
0105425400053-0101,1001172592785971021113784,0105425400053,100117259278597102,,INSTALL_COMPLETED,RENTAL,WP_113784,1,0.00,0.00,2024-09-10 00:24:19.859,2024-09-11 13:08:02.577,0.00,0.00,0.00,USD,
0105425400056-0101,1001172592787089501113637,0105425400056,100117259278708950,,INSTALL_COMPLETED,RENTAL,WP_113637,1,0.00,0.00,2024-09-10 00:24:31.020,2024-09-11 13:07:40.580,0.00,0.00,0.00,USD,
0105425400057-0101,1001172592787487921113637,0105425400057,100117259278748792,,INSTALL_COMPLETED,RENTAL,WP_113637,1,0.00,0.00,2024-09-10 00:24:35.004,2024-09-11 13:07:32.704,0.00,0.00,0.00,USD,
0105425400058-0101,1001172592787794041113782,0105425400058,100117259278779404,,INSTALL_COMPLETED,RENTAL,WP_113782,1,0.00,0.00,2024-09-10 00:24:38.071,2024-09-11 13:07:25.312,0.00,0.00,0.00,USD,
0105425400059-0101,1001172592788097911113781,0105425400059,100117259278809791,,INSTALL_COMPLETED,RENTAL,WP_113781,1,0.00,0.00,2024-09-10 00:24:41.088,2024-09-11 13:07:18.166,0.00,0.00,0.00,USD,
0105425400060-0101,1001172592788408541113725,0105425400060,100117259278840854,,INSTALL_COMPLETED,RENTAL,WP_113725,1,0.00,0.00,2024-09-10 00:24:44.199,2024-09-11 13:07:10.935,0.00,0.00,0.00,USD,
0105425400061-0101,1001172592788773421113784,0105425400061,100117259278877342,,INSTALL_COMPLETED,RENTAL,WP_113784,1,0.00,0.00,2024-09-10 00:24:47.805,2024-09-11 13:07:03.631,0.00,0.00,0.00,USD,
0105425400062-0101,1001172592789080011113781,0105425400062,100117259278908001,,INSTALL_COMPLETED,RENTAL,WP_113781,1,0.00,0.00,2024-09-10 00:24:50.966,2024-09-11 13:06:56.543,0.00,0.00,0.00,USD,
0105425400063-0101,1001172592789388241113713,0105425400063,100117259278938824,,INSTALL_COMPLETED,RENTAL,WP_113713,1,0.00,0.00,2024-09-10 00:24:53.997,2024-09-11 13:06:49.355,0.00,0.00,0.00,USD,
0105425400064-0101,1001172592789748141113784,0105425400064,100117259278974814,,INSTALL_COMPLETED,RENTAL,WP_113784,1,0.00,0.00,2024-09-10 00:24:57.562,2024-09-11 13:06:41.957,0.00,0.00,0.00,USD,
0105425400065-0101,1001172592790047421113725,0105425400065,100117259279004742,,INSTALL_COMPLETED,RENTAL,WP_113725,1,0.00,0.00,2024-09-10 00:25:00.586,2024-09-11 13:06:34.431,0.00,0.00,0.00,USD,
0105426400074-0202,1137,0105426400074,1069,,CANCELLATION_COMPLETED,PURCHASE,WP_113727,1,2030.00,0.00,2024-09-20 04:38:59.305,2024-09-20 04:41:45.804,0.00,2030.00,0.00,USD,
0105425500025-0101,1001172601416635741113792,0105425500025,100117260141663574,,WORK_IN_PROGRESS,RENTAL,WP_113792,1,0.00,0.00,2024-09-11 00:22:46.489,2024-09-12 01:48:04.337,0.00,0.00,0.00,USD,
0105425500015-0101,1001172601415276121113781,0105425500015,100117260141527612,,ORDER_ON_HOLD,RENTAL,WP_113781,1,0.00,0.00,2024-09-11 00:22:32.896,2024-09-12 03:39:54.864,0.00,0.00,0.00,USD,
0105425500010-0101,1001172601414527331113818,0105425500010,100117260141452733,,BOOKING_CONFIRMED,RENTAL,WP_113818,1,0.00,0.00,2024-09-11 00:22:25.409,2024-09-11 00:22:26.664,0.00,0.00,0.00,USD,
0105425500009-0101,1001172601414393641113637,0105425500009,100117260141439364,,ORDER_ON_HOLD,RENTAL,WP_113637,1,0.00,0.00,2024-09-11 00:22:24.070,2024-09-12 03:39:25.715,0.00,0.00,0.00,USD,
0105425500004-0101,1001172601413567031113792,0105425500004,100117260141356703,,BOOKING_CONFIRMED,RENTAL,WP_113792,1,0.00,0.00,2024-09-11 00:22:16.035,2024-09-11 00:22:17.058,0.00,0.00,0.00,USD,
0105425400067-0101,1001172592790724001113782,0105425400067,100117259279072400,,INSTALL_COMPLETED,RENTAL,WP_113782,1,0.00,0.00,2024-09-10 00:25:07.306,2024-09-11 13:06:19.464,0.00,0.00,0.00,USD,
0105425400068-0101,1001172592791089821113713,0105425400068,100117259279108982,,INSTALL_COMPLETED,RENTAL,WP_113713,1,0.00,0.00,2024-09-10 00:25:11.044,2024-09-11 13:06:11.677,0.00,0.00,0.00,USD,
0105425500005-0101,1001172601413759141113713,0105425500005,100117260141375914,,BOOKING_CONFIRMED,RENTAL,WP_113713,1,0.00,0.00,2024-09-11 00:22:17.776,2024-09-11 00:22:18.764,0.00,0.00,0.00,USD,
0105425400069-0101,1001172592791473701113637,0105425400069,100117259279147370,,INSTALL_COMPLETED,RENTAL,WP_113637,1,0.00,0.00,2024-09-10 00:25:14.827,2024-09-11 13:06:03.987,0.00,0.00,0.00,USD,
0105425500028-0101,1001172601416972121113818,0105425500028,100117260141697212,,ORDER_ON_HOLD,RENTAL,WP_113818,1,0.00,0.00,2024-09-11 00:22:49.863,2024-09-12 05:07:06.755,0.00,0.00,0.00,USD,
0105425500011-0101,1001172601414696811113637,0105425500011,100117260141469681,,BOOKING_CONFIRMED,RENTAL,WP_113637,1,0.00,0.00,2024-09-11 00:22:27.114,2024-09-11 00:22:28.041,0.00,0.00,0.00,USD,
0105425400070-0101,1001172592791776221113782,0105425400070,100117259279177622,,INSTALL_COMPLETED,RENTAL,WP_113782,1,0.00,0.00,2024-09-10 00:25:17.876,2024-09-11 13:05:56.237,0.00,0.00,0.00,USD,
0105425300072-0101,1001172584153692201113784,0105425300072,100117258415369220,,INSTALL_COMPLETED,RENTAL,WP_113784,1,0.00,0.00,2024-09-09 00:25:37.278,2024-09-10 13:06:05.641,0.00,0.00,0.00,USD,
0105425300060-0101,1001172584150696941113637,0105425300060,100117258415069694,,INSTALL_COMPLETED,RENTAL,WP_113637,1,0.00,0.00,2024-09-09 00:25:07.330,2024-09-10 13:07:37.730,0.00,0.00,0.00,USD,
0105425300014-0101,1001172584144869731113713,0105425300014,100117258414486973,,INSTALL_COMPLETED,RENTAL,WP_113713,1,0.00,0.00,2024-09-09 00:24:08.830,2024-09-10 13:13:07.154,0.00,0.00,0.00,USD,
0105425500007-0101,1001172601414069321113637,0105425500007,100117260141406932,,ORDER_ON_HOLD,RENTAL,WP_113637,1,0.00,0.00,2024-09-11 00:22:20.975,2024-09-12 06:21:05.181,0.00,0.00,0.00,USD,
0105425500008-0101,1001172601414249021113781,0105425500008,100117260141424902,,ORDER_ON_HOLD,RENTAL,WP_113781,1,0.00,0.00,2024-09-11 00:22:22.650,2024-09-12 03:39:33.461,0.00,0.00,0.00,USD,
0105425500002-0101,1001172601412981901113637,0105425500002,100117260141298190,,BOOKING_CONFIRMED,RENTAL,WP_113637,1,0.00,0.00,2024-09-11 00:22:11.091,2024-09-11 00:22:12.990,0.00,0.00,0.00,USD,
0105425500022-0101,1001172601416233541113781,0105425500022,100117260141623354,,ORDER_ON_HOLD,RENTAL,WP_113781,1,0.00,0.00,2024-09-11 00:22:42.473,2024-09-12 06:23:25.266,0.00,0.00,0.00,USD,
0105425500003-0101,1001172601413378021113784,0105425500003,100117260141337802,,BOOKING_CONFIRMED,RENTAL,WP_113784,1,0.00,0.00,2024-09-11 00:22:14.130,2024-09-11 00:22:15.159,0.00,0.00,0.00,USD,
0105425500024-0101,1001172601416495741113792,0105425500024,100117260141649574,,ORDER_ON_HOLD,RENTAL,WP_113792,1,0.00,0.00,2024-09-11 00:22:45.087,2024-09-12 06:22:27.556,0.00,0.00,0.00,USD,
0105425500020-0101,1001172601415971921113713,0105425500020,100117260141597192,,ORDER_ON_HOLD,RENTAL,WP_113713,1,0.00,0.00,2024-09-11 00:22:39.865,2024-09-12 03:39:40.509,0.00,0.00,0.00,USD,
0105425500029-0101,1001172601417085211113792,0105425500029,100117260141708521,,ORDER_ON_HOLD,RENTAL,WP_113792,1,0.00,0.00,2024-09-11 00:22:50.975,2024-09-12 05:12:32.675,0.00,0.00,0.00,USD,
0105425500018-0101,1001172601415702921113818,0105425500018,100117260141570292,,ORDER_ON_HOLD,RENTAL,WP_113818,1,0.00,0.00,2024-09-11 00:22:37.246,2024-09-12 03:39:48.640,0.00,0.00,0.00,USD,
0105425500013-0101,1001172601414974511113818,0105425500013,100117260141497451,,BOOKING_CONFIRMED,RENTAL,WP_113818,1,0.00,0.00,2024-09-11 00:22:29.870,2024-09-11 00:22:30.818,0.00,0.00,0.00,USD,
0105425500019-0101,1001172601415834241113784,0105425500019,100117260141583424,,BOOKING_CONFIRMED,RENTAL,WP_113784,1,0.00,0.00,2024-09-11 00:22:38.471,2024-09-11 00:22:39.396,0.00,0.00,0.00,USD,
0105425500014-0101,1001172601415116711113782,0105425500014,100117260141511671,,BOOKING_CONFIRMED,RENTAL,WP_113782,1,0.00,0.00,2024-09-11 00:22:31.515,2024-09-11 00:22:32.459,0.00,0.00,0.00,USD,
0105425500017-0101,1001172601415543621113782,0105425500017,100117260141554362,,BOOKING_CONFIRMED,RENTAL,WP_113782,1,0.00,0.00,2024-09-11 00:22:35.777,2024-09-11 00:22:36.744,0.00,0.00,0.00,USD,
0105425500021-0101,1001172601416100531113713,0105425500021,100117260141610053,,BOOKING_CONFIRMED,RENTAL,WP_113713,1,0.00,0.00,2024-09-11 00:22:41.308,2024-09-11 00:22:42.136,0.00,0.00,0.00,USD,
0105425500016-0101,1001172601415409521113818,0105425500016,100117260141540952,,ORDER_ON_HOLD,RENTAL,WP_113818,1,0.00,0.00,2024-09-11 00:22:34.236,2024-09-12 06:23:35.030,0.00,0.00,0.00,USD,
0105425500030-0101,1001172601417193541113725,0105425500030,100117260141719354,,ORDER_ON_HOLD,RENTAL,WP_113725,1,0.00,0.00,2024-09-11 00:22:52.061,2024-09-12 05:07:19.519,0.00,0.00,0.00,USD,
0105425500023-0101,1001172601416370101113781,0105425500023,100117260141637010,,BOOKING_CONFIRMED,RENTAL,WP_113781,1,0.00,0.00,2024-09-11 00:22:43.839,2024-09-11 00:22:44.733,0.00,0.00,0.00,USD,
0105425500001-0101,1001172601412401301113782,0105425500001,100117260141240130,,INSTALL_COMPLETED,RENTAL,WP_113782,1,0.00,0.00,2024-09-11 00:22:06.485,2024-09-12 03:39:22.807,0.00,0.00,0.00,USD,
0105425500027-0101,1001172601416857701113782,0105425500027,100117260141685770,,INSTALL_COMPLETED,RENTAL,WP_113782,1,0.00,0.00,2024-09-11 00:22:48.722,2024-09-12 01:57:09.425,0.00,0.00,0.00,USD,
0105425500026-0101,1001172601416740611113637,0105425500026,100117260141674061,,ORDER_ON_HOLD,RENTAL,WP_113637,1,0.00,0.00,2024-09-11 00:22:47.534,2024-09-12 05:12:26.976,0.00,0.00,0.00,USD,
0105425500012-0101,1001172601414832441113784,0105425500012,100117260141483244,,INSTALL_COMPLETED,RENTAL,WP_113784,1,0.00,0.00,2024-09-11 00:22:28.460,2024-09-12 06:20:31.312,0.00,0.00,0.00,USD,
0105425500006-0101,1001172601413920301113782,0105425500006,100117260141392030,,INSTALL_COMPLETED,RENTAL,WP_113782,1,0.00,0.00,2024-09-11 00:22:19.347,2024-09-12 06:14:03.773,0.00,0.00,0.00,USD,
0105426400074-0102,1136,0105426400074,1069,,CANCELLATION_COMPLETED,PURCHASE,WP_113727,1,2030.00,0.00,2024-09-20 04:38:59.305,2024-09-20 04:41:45.687,0.00,2030.00,0.00,USD,
0105426200073-0102,1059,0105426200073,1037,,BOOKING_CONFIRMED,PURCHASE,WP_113792,1,1350.00,0.00,2024-09-18 08:10:26.378,2024-09-26 09:03:33.128,0.00,1350.00,0.00,USD,
0105425400071-0101,1001172592792145421113725,0105425400071,100117259279214542,,INSTALL_COMPLETED,RENTAL,WP_113725,1,0.00,0.00,2024-09-10 00:25:21.528,2024-09-11 13:05:48.503,0.00,0.00,0.00,USD,
0105425500035-0101,1001172601417729131113725,0105425500035,100117260141772913,,ORDER_ON_HOLD,RENTAL,WP_113725,1,0.00,0.00,2024-09-11 00:22:57.420,2024-09-12 05:34:09.095,0.00,0.00,0.00,USD,
0105425500037-0101,1001172601417934921113637,0105425500037,100117260141793492,,ORDER_ON_HOLD,RENTAL,WP_113637,1,0.00,0.00,2024-09-11 00:22:59.487,2024-09-12 05:07:39.226,0.00,0.00,0.00,USD,
0105425500042-0101,1001172601418485141113781,0105425500042,100117260141848514,,ORDER_ON_HOLD,RENTAL,WP_113781,1,0.00,0.00,2024-09-11 00:23:04.974,2024-09-12 05:12:39.343,0.00,0.00,0.00,USD,
0105425500059-0101,1001172601422665841113637,0105425500059,100117260142266584,,BOOKING_CONFIRMED,RENTAL,WP_113637,1,0.00,0.00,2024-09-11 00:23:47.004,2024-09-11 00:23:49.855,0.00,0.00,0.00,USD,
0105425500046-0101,1001172601418975531113713,0105425500046,100117260141897553,,ORDER_ON_HOLD,RENTAL,WP_113713,1,0.00,0.00,2024-09-11 00:23:09.879,2024-09-12 05:07:24.859,0.00,0.00,0.00,USD,
0105425500048-0101,1001172601419197621113725,0105425500048,100117260141919762,,BOOKING_CONFIRMED,RENTAL,WP_113725,1,0.00,0.00,2024-09-11 00:23:12.268,2024-09-11 00:23:12.957,0.00,0.00,0.00,USD,
0105425500043-0101,1001172601418597311113782,0105425500043,100117260141859731,,ORDER_ON_HOLD,RENTAL,WP_113782,1,0.00,0.00,2024-09-11 00:23:06.101,2024-09-12 05:12:45.010,0.00,0.00,0.00,USD,
0105425500047-0101,1001172601419078711113782,0105425500047,100117260141907871,,ORDER_ON_HOLD,RENTAL,WP_113782,1,0.00,0.00,2024-09-11 00:23:10.910,2024-09-12 05:34:24.701,0.00,0.00,0.00,USD,
0105425500034-0101,1001172601417631811113784,0105425500034,100117260141763181,,ORDER_ON_HOLD,RENTAL,WP_113784,1,0.00,0.00,2024-09-11 00:22:56.446,2024-09-12 05:34:17.996,0.00,0.00,0.00,USD,
0105425500063-0101,1001172601423987001113713,0105425500063,100117260142398700,,ORDER_ON_HOLD,RENTAL,WP_113713,1,0.00,0.00,2024-09-11 00:24:00.104,2024-09-12 04:20:51.172,0.00,0.00,0.00,USD,
0105425500051-0101,1001172601419985341113782,0105425500051,100117260141998534,,ORDER_ON_HOLD,RENTAL,WP_113782,1,0.00,0.00,2024-09-11 00:23:19.967,2024-09-12 04:20:35.986,0.00,0.00,0.00,USD,
0105425500045-0101,1001172601418868541113725,0105425500045,100117260141886854,,ORDER_ON_HOLD,RENTAL,WP_113725,1,0.00,0.00,2024-09-11 00:23:08.803,2024-09-12 05:12:52.348,0.00,0.00,0.00,USD,
0105425500032-0101,1001172601417408501113637,0105425500032,100117260141740850,,ORDER_ON_HOLD,RENTAL,WP_113637,1,0.00,0.00,2024-09-11 00:22:54.202,2024-09-12 05:12:19.653,0.00,0.00,0.00,USD,
0105425500053-0101,1001172601420660011113784,0105425500053,100117260142066001,,ORDER_ON_HOLD,RENTAL,WP_113784,1,0.00,0.00,2024-09-11 00:23:26.889,2024-09-12 04:20:42.984,0.00,0.00,0.00,USD,
0105425500044-0101,1001172601418719001113784,0105425500044,100117260141871900,,BOOKING_CONFIRMED,RENTAL,WP_113784,1,0.00,0.00,2024-09-11 00:23:07.683,2024-09-11 00:23:08.476,0.00,0.00,0.00,USD,
0105425500039-0101,1001172601418148511113781,0105425500039,100117260141814851,,BOOKING_CONFIRMED,RENTAL,WP_113781,1,0.00,0.00,2024-09-11 00:23:01.791,2024-09-11 00:23:02.475,0.00,0.00,0.00,USD,
0105425500038-0101,1001172601418052031113725,0105425500038,100117260141805203,,ORDER_ON_HOLD,RENTAL,WP_113725,1,0.00,0.00,2024-09-11 00:23:00.632,2024-09-12 05:34:37.848,0.00,0.00,0.00,USD,
0105425500055-0101,1001172601421327731113781,0105425500055,100117260142132773,,ORDER_ON_HOLD,RENTAL,WP_113781,1,0.00,0.00,2024-09-11 00:23:33.409,2024-09-12 05:23:59.604,0.00,0.00,0.00,USD,
0105425500062-0101,1001172601423671131113725,0105425500062,100117260142367113,,ORDER_ON_HOLD,RENTAL,WP_113725,1,0.00,0.00,2024-09-11 00:23:56.829,2024-09-12 05:24:25.366,0.00,0.00,0.00,USD,
0105425500050-0101,1001172601419648921113792,0105425500050,100117260141964892,,BOOKING_CONFIRMED,RENTAL,WP_113792,1,0.00,0.00,2024-09-11 00:23:16.610,2024-09-11 00:23:19.630,0.00,0.00,0.00,USD,
0105425500041-0101,1001172601418386101113792,0105425500041,100117260141838610,,ORDER_ON_HOLD,RENTAL,WP_113792,1,0.00,0.00,2024-09-11 00:23:03.978,2024-09-12 05:07:32.775,0.00,0.00,0.00,USD,
0105425500066-0101,1001172601424983931113818,0105425500066,100117260142498393,,ORDER_ON_HOLD,RENTAL,WP_113818,1,0.00,0.00,2024-09-11 00:24:09.961,2024-09-12 04:38:30.312,0.00,0.00,0.00,USD,
0105425500040-0101,1001172601418265531113725,0105425500040,100117260141826553,,ORDER_ON_HOLD,RENTAL,WP_113725,1,0.00,0.00,2024-09-11 00:23:02.776,2024-09-12 05:34:32.926,0.00,0.00,0.00,USD,
0105425500064-0101,1001172601424324931113792,0105425500064,100117260142432493,,ORDER_ON_HOLD,RENTAL,WP_113792,1,0.00,0.00,2024-09-11 00:24:03.404,2024-09-12 04:20:58.387,0.00,0.00,0.00,USD,
0105425500031-0101,1001172601417301341113784,0105425500031,100117260141730134,,ORDER_ON_HOLD,RENTAL,WP_113784,1,0.00,0.00,2024-09-11 00:22:53.139,2024-09-12 05:34:02.975,0.00,0.00,0.00,USD,
0105425500056-0101,1001172601421659031113792,0105425500056,100117260142165903,,ORDER_ON_HOLD,RENTAL,WP_113792,1,0.00,0.00,2024-09-11 00:23:36.708,2024-09-12 04:38:04.840,0.00,0.00,0.00,USD,
0105425500058-0101,1001172601422335101113725,0105425500058,100117260142233510,,ORDER_ON_HOLD,RENTAL,WP_113725,1,0.00,0.00,2024-09-11 00:23:43.468,2024-09-12 05:24:06.538,0.00,0.00,0.00,USD,
0105425500057-0101,1001172601421986831113781,0105425500057,100117260142198683,,ORDER_ON_HOLD,RENTAL,WP_113781,1,0.00,0.00,2024-09-11 00:23:40.172,2024-09-12 05:24:11.500,0.00,0.00,0.00,USD,
0105425500054-0101,1001172601420995411113818,0105425500054,100117260142099541,,ORDER_ON_HOLD,RENTAL,WP_113818,1,0.00,0.00,2024-09-11 00:23:30.070,2024-09-12 04:38:11.680,0.00,0.00,0.00,USD,
0105425500060-0101,1001172601423003431113637,0105425500060,100117260142300343,,BOOKING_CONFIRMED,RENTAL,WP_113637,1,0.00,0.00,2024-09-11 00:23:50.275,2024-09-11 00:23:53.241,0.00,0.00,0.00,USD,
0105425500033-0101,1001172601417508101113818,0105425500033,100117260141750810,,ORDER_ON_HOLD,RENTAL,WP_113818,1,0.00,0.00,2024-09-11 00:22:55.216,2024-09-12 05:07:12.334,0.00,0.00,0.00,USD,
0105425500068-0101,1001172601425656041113713,0105425500068,100117260142565604,,ORDER_ON_HOLD,RENTAL,WP_113713,1,0.00,0.00,2024-09-11 00:24:16.801,2024-09-12 04:21:05.364,0.00,0.00,0.00,USD,
0105425500061-0101,1001172601423342541113781,0105425500061,100117260142334254,,ORDER_ON_HOLD,RENTAL,WP_113781,1,0.00,0.00,2024-09-11 00:23:53.552,2024-09-12 05:24:32.003,0.00,0.00,0.00,USD,
