id,service_type,order_id,order_item_id,customer_service_ticket_id,booking_id,outbound_delivery_id,billing_id,work_id,service_status_code,service_create_time,service_update_time,service_cancel_time,create_time,update_time,customer_service_id,service_complete_time
1X1AknFwRba,INSTALL,0105426300075,0105426300075-0102,,202409193e9cdd92c71544979f4c4fc87496e48e,1X1AkvDqiUR,,20240919d332006be7d44dab876352eda9fdf2be,SERVICE_ON_HOLD,2024-09-19 10:55:15.480,2024-09-23 07:47:21.103,,2024-09-19 10:55:15.480,2024-09-23 07:47:21.103,,
1XB4GFuM4Zw,INSTALL,0105426900078,0105426900078-0201,,20240925a8eaf9f94c2d4b0eb8f410c8206897f4,1XB4GUUO3Uv,,20240925ce8c35d762484091a02c9ffd58f70d02,SERVICE_CANCELED,2024-09-25 10:00:27.595,2024-09-25 10:02:29.788,2024-09-25 10:02:29.784,2024-09-25 10:00:27.595,2024-09-25 10:02:29.788,,
1X7floYGTE8,INSTALL,0105426700077,0105426700077-0101,,20240923ee9427cc0e57433b9e7c6bc9ef7b8ee7,1X7i393synU,,20240923903a1df245e84369bac027c848606f8b,SERVICE_CANCELED,2024-09-23 08:54:55.502,2024-09-23 09:58:11.232,2024-09-23 09:58:11.228,2024-09-23 08:54:55.502,2024-09-23 09:58:11.232,,
1XDqx7fuwCo,INSTALL,0105427100037,0105427100037-0102,,202409277e8e29c26d404262aee11bd8694c144c,1XDqxGvUEhA,,20240927c65e6fe3b0be442ba50604c6b78bc31e,BOOKING_CONFIRMED,2024-09-27 02:17:02.469,2024-09-27 02:17:05.222,,2024-09-27 02:17:02.469,2024-09-27 02:17:05.222,,
1X7fm03Ipz8,INSTALL,0105426700077,0105426700077-0201,,2024092395a10e138bee4246b1184ddf70041123,1X7i3RsEkGg,,202409236295ad1902c24ed0b6f22bd4a810a8d1,SERVICE_CANCELED,2024-09-23 08:54:58.012,2024-09-23 09:58:11.408,2024-09-23 09:58:11.405,2024-09-23 08:54:58.012,2024-09-23 09:58:11.408,,
1X7Mg8kyYvP,INSTALL,0105426700075,0105426700075-0102,,202409232e8ee6468094487eb1368c2fb184a356,1X7MgH523or,,20240923060c27f644934af8a3d9ab015004cd7c,SERVICE_COMPLETED,2024-09-23 04:27:45.911,2024-09-24 13:07:12.169,,2024-09-23 04:27:45.911,2024-09-24 13:07:12.169,,
1XAP6xuBgsj,INSTALL,0105426900019,0105426900019-0101,,20240925294c59bb14d84404b333e4b4697e680f,1XAP70xuMQb,,202409253cc363bd9ca345979b9f8020e8c742c2,SERVICE_COMPLETED,2024-09-25 00:24:37.431,2024-09-26 13:10:49.520,,2024-09-25 00:24:37.431,2024-09-26 13:10:49.520,,
1X7fm9t1DOm,INSTALL,0105426700077,0105426700077-0301,,202409237f6a70bb9e69432b8a4a1cfc92a5f454,1X7i3e5GwAq,,20240923fe60ae13d74c40a5ae78bd46a7b93ba7,SERVICE_CANCELED,2024-09-23 08:55:00.160,2024-09-23 09:58:11.583,2024-09-23 09:58:11.581,2024-09-23 08:55:00.160,2024-09-23 09:58:11.583,,
1X7j1GnbSDm,INSTALL,0105426700078,0105426700078-0102,,2024092332a9449ad0734dfbae86453922eaacb9,1X7k6lz5d9O,,202409237a3baddf28094ce7bfad3c51bd6c6089,SERVICE_CANCELED,2024-09-23 09:40:23.663,2024-09-23 09:56:46.303,2024-09-23 09:56:46.299,2024-09-23 09:40:23.663,2024-09-23 09:56:46.303,,
1XB4FwdcQ5H,INSTALL,0105426900078,0105426900078-0101,,202409258cd928056288490cb9cf80008bf0c9de,1XB4GCzmlUI,,20240925c78969779ecc48a98a1f5481089e6a75,SERVICE_CANCELED,2024-09-25 10:00:23.404,2024-09-25 10:02:29.574,2024-09-25 10:02:29.571,2024-09-25 10:00:23.404,2024-09-25 10:02:29.574,,
1X7mgMFSmjY,INSTALL,0105426700080,0105426700080-0102,,20240923f2faaa8f7fa64e2ea006ab1ba1294bcc,1X7mgVzIZv2,,20240923abc3c0e946af49d6825c4afd895f0137,BOOKING_SCHEDULED,2024-09-23 10:31:38.937,2024-09-23 10:31:41.352,,2024-09-23 10:31:38.937,2024-09-23 10:31:41.352,,
1X7Gw8IYBBN,INSTALL,0105426700074,0105426700074-0102,,202409239dbd8fcd0dc449b9beb5ad35185b539b,1X7GwHWOaiV,,20240923ef31c3fc604d4d1cb2889703d08b01a0,SERVICE_COMPLETED,2024-09-23 03:07:24.777,2024-09-24 13:07:18.378,,2024-09-23 03:07:24.777,2024-09-24 13:07:18.378,,
1X7lWO0QG2e,INSTALL,0105426700079,0105426700079-0101,,202409232cd95ae2e26a44fdbcd9f5d109a808c4,1X7lWa8wSfe,,202409232b7769471a1745ed93e5712d08e2aeb2,BOOKING_CONFIRMED,2024-09-23 10:15:24.278,2024-09-27 09:02:38.103,,2024-09-23 10:15:24.278,2024-09-27 09:02:38.103,,
1X7fLi9AYrf,INSTALL,0105426700076,0105426700076-0101,,20240923044adfe9023640dda07a1a7a0770d30f,1X7fLuHB4fR,,2024092320ec437c86244fbeb930b6828961159d,BOOKING_CONFIRMED,2024-09-23 08:49:02.006,2024-09-25 09:03:32.696,,2024-09-23 08:49:02.006,2024-09-25 09:03:32.696,,
1XB4GWDir35,INSTALL,0105426900078,0105426900078-0301,,20240925ed750b94d5504fc0b5100654a6ad7d54,1XB4Gko2R4y,,202409251e9d971b0fbb4d5c922a7a50378dcd10,SERVICE_CANCELED,2024-09-25 10:00:31.158,2024-09-25 10:02:30.080,2024-09-25 10:02:30.076,2024-09-25 10:00:31.158,2024-09-25 10:02:30.080,,
1XC3zCCCvQX,INSTALL,0105427000029,0105427000029-0101,,,1XC3zRG4js9,,,SHIPPING_SCHEDULED,2024-09-26 00:24:12.904,2024-09-26 00:24:16.275,,2024-09-26 00:24:12.904,2024-09-26 00:24:16.275,,
1ZkKtH3UOjf,INSTALL,0105436500071,0105436500071-0101,,202412300816f0e4490d4b1e96d4673b1c67fdd3,1ZkKtIpzXuV,,202412305c0aed90bf61418eb00520253b3d9472,SERVICE_CANCELED,2024-12-30 09:02:27.595,2024-12-30 09:22:53.372,2024-12-30 09:22:53.370,2024-12-30 09:02:27.595,2024-12-30 09:22:53.372,,
1XIhflTI1Z4,INSTALL,0105427400005,0105427400005-0101,,20240930f778aeb9462a49bda0df69766f7a4441,1XIhfnZCUmA,,20240930cbba3d7f7a0d4428abb13d0e61fa80b7,SERVICE_COMPLETED,2024-09-30 00:25:12.525,2024-10-01 13:07:33.683,,2024-09-30 00:25:12.525,2024-10-01 13:07:33.683,,
1XKMgm5Vuq7,INSTALL,0105427500013,0105427500013-0101,,20241001273c5d63a8a348f98f90ca42eda8e9dd,1XKMgnyfeUM,,202410018d4974864ccf4da299fd520075e2589a,SERVICE_COMPLETED,2024-10-01 00:26:46.892,2024-10-02 13:12:01.435,,2024-10-01 00:26:46.892,2024-10-02 13:12:01.435,,
1XOOpGOKYKq,INSTALL,0105427700046,0105427700046-0101,,2024100389e5841cce784caf9b2d48795e340ddc,1XOOpXoGOiL,,20241003735ce0c5f2bf4a20b1d8a6d15f62d81c,SERVICE_COMPLETED,2024-10-03 10:47:06.437,2024-10-31 10:46:03.806,,2024-10-03 10:47:06.437,2024-10-31 10:46:03.806,,
1X7j1TFOmuJ,INSTALL,0105426700078,0105426700078-0202,,2024092311a7e0fe1a2748d98d3aab4b1aaf0c09,1X7k6vdS3LU,,20240923acd5cd3af65e49bebf1dd14fa731cf58,SERVICE_SCHEDULED,2024-09-23 09:40:26.377,2024-10-15 06:23:51.890,2024-09-23 09:56:46.525,2024-09-23 09:40:26.377,2024-10-15 06:23:51.890,,
1XOOpZtG9L4,INSTALL,0105427700046,0105427700046-0201,,202410039610b9fb36424951b6046770a7936aa0,1XOOpqGl3Aa,,20241003d32fdc2cea90497db47b7bae7682fd05,SERVICE_COMPLETED,2024-10-03 10:47:10.696,2024-10-31 10:46:14.011,,2024-10-03 10:47:10.696,2024-10-31 10:46:14.011,,
1Yr0zbPGJl1,INSTALL,0105433200012,0105433200012-0101,,202411271d272d9d95174bcda2c79ac25a6e4696,1Yr0zbyy0YJ,,2024112746c06b610d48417ea5050958ba376a76,SERVICE_COMPLETED,2024-11-27 01:05:42.345,2024-11-28 13:14:41.867,,2024-11-27 01:05:42.345,2024-11-28 13:14:41.867,,
1YpnqElQu0b,INSTALL,0105433100018,0105433100018-0102,,20241126bb0e7b1abbce4637895afcf094676b50,1YpnqH2VJvJ,,20241126c857333299cd4e41862541e5072187ae,BOOKING_CONFIRMED,2024-11-26 07:34:04.174,2024-12-30 09:09:51.242,,2024-11-26 07:34:04.174,2024-12-30 09:09:51.242,,
1XWPMNMOb63,INSTALL,0105428200021,0105428200021-0102,,20241008c8fcb3abe1034751af1cf2fc92ffea1f,1XWPMYkcQUt,,20241008a5a11bed1adc4f908dfa2c10ef9fc0b6,SERVICE_COMPLETED,2024-10-08 06:35:25.553,2024-10-31 10:39:53.131,,2024-10-08 06:35:25.553,2024-10-31 10:39:53.131,,
1XAP76FMptq,INSTALL,0105426900020,0105426900020-0101,,20240925fab0cf2d2be54e559815081a68bcd86e,1XAP79EpWTH,,20240925f96df0656fcc4162a7813787f6d607c6,SERVICE_COMPLETED,2024-09-25 00:24:39.253,2024-09-26 13:10:42.375,,2024-09-25 00:24:39.253,2024-09-26 13:10:42.375,,
1X7rNrIVUSW,INSTALL,0105426700082,0105426700082-0102,,2024092348c1cbddea124b10b43b9f7de5c63d1b,1X7rO2RQjd2,,20240923e465840d06e84daba7ca52295141058b,SERVICE_COMPLETED,2024-09-23 11:37:26.508,2024-09-24 13:06:59.123,,2024-09-23 11:37:26.508,2024-09-24 13:06:59.123,,
1XMJMGWIBDe,INSTALL,0105427600073,0105427600073-0201,,20241002719d6eb374844ca2b466cf54a6933f00,1XMJMVGNWwL,,202410029f4deb49dcc34312a6858645ce61f257,SERVICE_COMPLETED,2024-10-02 04:35:22.973,2024-10-31 10:47:48.378,,2024-10-02 04:35:22.973,2024-10-31 10:47:48.378,,
1XKMhT5TQ1O,INSTALL,0105427500019,0105427500019-0101,,20241001aa336a332b6442efbaed718e2ab19fac,1XKMhUwLT6S,,202410015810013e764f4f018899623ab81bb5cc,SERVICE_COMPLETED,2024-10-01 00:26:56.284,2024-10-02 13:11:18.617,,2024-10-01 00:26:56.284,2024-10-02 13:11:18.617,,
1X7rO8VVeQ9,INSTALL,0105426700082,0105426700082-0202,,2024092353b4542e7a2d49538bd2751fb5db3424,1X7rOHDzUdS,,20240923be002d1f3dcb478aaecc26ff42c470b1,SERVICE_COMPLETED,2024-09-23 11:37:30.264,2024-09-24 13:07:05.814,,2024-09-23 11:37:30.264,2024-09-24 13:07:05.814,,
1XDrHASYElE,INSTALL,0105427100038,0105427100038-0102,,202409278aa36d42c50d4abf811b58dc82f01007,1XDrHJcDId1,,2024092720fc8ff378c5460e94fb0960866e7c56,BOOKING_CONFIRMED,2024-09-27 02:21:33.922,2024-09-27 02:21:36.546,,2024-09-27 02:21:33.922,2024-09-27 02:21:36.546,,
1X7mrTzvT1W,INSTALL,0105426700081,0105426700081-0101,,202409231b26f1c90dee4059b9f4d9e27beef624,1X7mrcJ90io,,2024092343160ac18be64f9f8689a369b3d3f45b,SERVICE_SCHEDULED,2024-09-23 10:34:09.592,2024-09-27 04:17:17.809,2024-09-23 10:38:56.700,2024-09-23 10:34:09.592,2024-09-27 04:17:17.809,,
1XIhfuAtTrH,INSTALL,0105427400006,0105427400006-0101,,202409300d6b301babff45e0b499e586c4ae5483,1XIhfwBPZZh,,20240930ed74b3fc0f9244ecb64cee10c7c35857,SERVICE_COMPLETED,2024-09-30 00:25:14.426,2024-10-01 13:07:26.379,,2024-09-30 00:25:14.426,2024-10-01 13:07:26.379,,
1XZM05zMrbV,INSTALL,0105428400010,0105428400010-0101,,2024101098c5df7d6ecc437ea61f270f8ad19594,1XZM08lR7GJ,,20241010f21725cc0ef0401b8bba585e2ddb4851,BOOKING_CONFIRMED,2024-10-10 01:11:13.989,2024-10-10 01:11:14.872,,2024-10-10 01:11:13.989,2024-10-10 01:11:14.872,,
1XKMh8rhCDV,INSTALL,0105427500016,0105427500016-0101,,20241001da1f2126815f440c8dc4c7ad29e18a7d,1XKMhAfRf8R,,202410017d5274aefe9e43d5b986c0fe61cd801f,SERVICE_COMPLETED,2024-10-01 00:26:51.867,2024-10-02 13:11:39.637,,2024-10-01 00:26:51.867,2024-10-02 13:11:39.637,,
1X8k7u6rEy8,INSTALL,0105426800001,0105426800001-0101,,20240924021b49bac0e54663b911abd7fa0f265b,1X8k7yTjYLH,,202409240fca637500ea46829b1042e61be0b522,SERVICE_COMPLETED,2024-09-24 00:23:29.454,2024-09-25 13:16:40.201,,2024-09-24 00:23:29.454,2024-09-25 13:16:40.201,,
1XC3zcAmvU4,INSTALL,0105427000030,0105427000030-0101,,,1XC3zqdTHrs,,,SHIPPING_SCHEDULED,2024-09-26 00:24:18.579,2024-09-26 00:24:21.817,,2024-09-26 00:24:18.579,2024-09-26 00:24:21.817,,
1XPLB1DvR99,INSTALL,0105427800001,0105427800001-0101,,20241004f07a1e4709be4afab3243f302d06d6f7,1XPLB7Q7Uf7,,20241004e29f2ec175154e5db1376a8748ebfe52,SERVICE_COMPLETED,2024-10-04 00:23:38.918,2024-10-10 00:34:12.135,,2024-10-04 00:23:38.918,2024-10-10 00:34:12.135,,
1XKMh08fkGa,INSTALL,0105427500015,0105427500015-0101,,202410011921caf7dcab413db3b0da4098377511,1XKMh20gCAK,,20241001053b4e02f67045bba74c8d1dc3faed32,SERVICE_COMPLETED,2024-10-01 00:26:49.961,2024-10-02 13:11:47.130,,2024-10-01 00:26:49.961,2024-10-02 13:11:47.130,,
1XPlKhomR8I,INSTALL,0105427800053,0105427800053-0501,,,1XPlKsTECzF,,,SHIPPING_SCHEDULED,2024-10-04 06:29:40.178,2024-10-04 06:29:42.616,,2024-10-04 06:29:40.178,2024-10-04 06:29:42.616,,
1XXqgOdzPDf,INSTALL,0105428300015,0105428300015-0101,,20241009722c2b9940fc4b70bd680c3e08522890,1XXqgaKseb0,,2024100928acc90e903f447faf9e4a5931ad84e0,BOOKING_SCHEDULED,2024-10-09 03:25:22.712,2024-10-09 03:25:25.551,,2024-10-09 03:25:22.712,2024-10-09 03:25:25.551,,
1XKMiFfR2cb,INSTALL,0105427500026,0105427500026-0101,,2024100119ac895b7c28438db6362d984e3e8211,1XKMiGtzFl7,,20241001c66e93dbe728441f9dc8768b8d5fa905,SERVICE_COMPLETED,2024-10-01 00:27:06.895,2024-10-02 13:10:28.463,,2024-10-01 00:27:06.895,2024-10-02 13:10:28.463,,
1XUrd69ETIT,INSTALL,0105428100023,0105428100023-0101,,,1XUrd9XhaVq,,,SHIPPING_SCHEDULED,2024-10-07 08:15:48.650,2024-10-07 08:15:49.501,,2024-10-07 08:15:48.650,2024-10-07 08:15:49.501,,
1XKMgtPPP1n,INSTALL,0105427500014,0105427500014-0101,,202410014e22ce6606f74a3fb996c89c927b2871,1XKMgvD9s0P,,2024100144cb7d33372d41ab879f54537bbaa132,SERVICE_COMPLETED,2024-10-01 00:26:48.490,2024-10-02 13:11:54.174,,2024-10-01 00:26:48.490,2024-10-02 13:11:54.174,,
1XB59GpUC46,INSTALL,0105426900079,0105426900079-0101,,20240925d3ad8357a9224c2385f82b564b1897cf,1XB59VMgBao,,20240925fbc3d6b8ceda42a1ac531a555d7b2bcf,BOOKING_CONFIRMED,2024-09-25 10:12:52.619,2024-10-03 09:03:30.505,,2024-09-25 10:12:52.619,2024-10-03 09:03:30.505,,
1XKMhuSd520,INSTALL,0105427500023,0105427500023-0101,,2024100195945b56a62c443884ea2b0324a9bafb,1XKMhwIvvYW,,20241001fe3e9188ca46425f915ff9f2646bc7fa,SERVICE_COMPLETED,2024-10-01 00:27:02.263,2024-10-02 13:10:49.604,,2024-10-01 00:27:02.263,2024-10-02 13:10:49.604,,
1XKr5NE0QLh,INSTALL,0105427500089,0105427500089-0102,,2024100108536f516a3443fdbfb9c925ed1c221c,1XKr5ZETKZH,,2024100146fd53fccbee4940b6aea4b47f4bcf4e,SERVICE_COMPLETED,2024-10-01 07:32:08.570,2024-10-31 10:48:20.619,,2024-10-01 07:32:08.570,2024-10-31 10:48:20.619,,
1XPuwePbk2a,INSTALL,0105427800091,0105427800091-0102,,202410043e01288154d84a41bd09c44eaa1ba0c0,1XPuwp1DWxg,,202410043432601d0a044c6da5890a28e82a3422,SERVICE_SCHEDULED,2024-10-04 08:44:10.603,2024-10-15 09:32:16.738,,2024-10-04 08:44:10.603,2024-10-15 09:32:16.738,,
1XWPM8EpWRo,INSTALL,0105428200020,0105428200020-0102,,,1XWPMKXXWkW,,,SHIPPING_SCHEDULED,2024-10-08 06:35:22.251,2024-10-08 06:35:25.068,,2024-10-08 06:35:22.251,2024-10-08 06:35:25.068,,
1XWf57044Ce,INSTALL,0105428200053,0105428200053-0102,,202410082b304a2978174860af819921cd7175fc,1XWf5J2FEfM,,20241008dc28abb93c754237ba88889b12418c04,BOOKING_SCHEDULED,2024-10-08 10:15:25.657,2024-10-08 10:15:28.492,,2024-10-08 10:15:25.657,2024-10-08 10:15:28.492,,
1XZM8WD2Cw2,INSTALL,0105428400060,0105428400060-0101,,,1XZM8i1jJFC,,,SHIPPING_SCHEDULED,2024-10-10 01:13:08.054,2024-10-10 01:13:10.718,,2024-10-10 01:13:08.054,2024-10-10 01:13:10.718,,
1XPLBQT5cVg,INSTALL,0105427800002,0105427800002-0101,,20241004f973ad63884f43e98d98386c341cb84f,1XPLBUQTpHQ,,20241004e08fe8ea2e274e46b434a07259f74f60,SERVICE_COMPLETED,2024-10-04 00:23:44.431,2024-10-10 00:34:03.160,,2024-10-04 00:23:44.431,2024-10-10 00:34:03.160,,
1XZM0k3vmV2,INSTALL,0105428400014,0105428400014-0101,,,1XZM0mbXZOZ,,,SHIPPING_SCHEDULED,2024-10-10 01:11:22.743,2024-10-10 01:11:23.342,,2024-10-10 01:11:22.743,2024-10-10 01:11:23.342,,
1XPuwqed7s2,INSTALL,0105427800091,0105427800091-0202,,2024100407b76e8189da40bd8b3ecda4bc8ad49f,1XPux1LLh7T,,20241004259c04c3b7bb48bfa743c40abb478965,SERVICE_SCHEDULED,2024-10-04 08:44:13.277,2024-10-31 10:44:06.340,,2024-10-04 08:44:13.277,2024-10-31 10:44:06.340,,
1XZM8pONU4u,INSTALL,0105428400061,0105428400061-0101,,,1XZM91JsxNB,,,SHIPPING_SCHEDULED,2024-10-10 01:13:12.243,2024-10-10 01:13:14.953,,2024-10-10 01:13:12.243,2024-10-10 01:13:14.953,,
1XZM97GXTuE,INSTALL,0105428400062,0105428400062-0101,,,1XZM9JFAXbs,,,SHIPPING_SCHEDULED,2024-10-10 01:13:16.148,2024-10-10 01:13:18.846,,2024-10-10 01:13:16.148,2024-10-10 01:13:18.846,,
1XZMKEmkoVQ,INSTALL,0105428400101,0105428400101-0101,,202410107dfd13266080419890d46dc31afb9941,1XZMKGR0p7J,,20241010cb551a71eb0f40b7bdce152836552469,SERVICE_COMPLETED,2024-10-10 01:15:46.755,2024-10-11 13:11:25.575,,2024-10-10 01:15:46.755,2024-10-11 13:11:25.575,,
1XZMKTtT5tk,INSTALL,0105428400103,0105428400103-0101,,20241010c188bee2dc344d29876fe768e2b1c025,1XZMKViEGAp,,202410105b6cf6717af047338043f6242d9e83ca,SERVICE_COMPLETED,2024-10-10 01:15:50.055,2024-10-11 13:11:13.614,,2024-10-10 01:15:50.055,2024-10-11 13:11:13.614,,
1XZMKhpW3zY,INSTALL,0105428400105,0105428400105-0101,,2024101025a601bde95c4fe7ba287d2854851384,1XZMKjfyotp,,2024101016677a2f1b4b4d13953fd87ac6f0fd7c,SERVICE_COMPLETED,2024-10-10 01:15:53.099,2024-10-11 13:11:01.453,,2024-10-10 01:15:53.099,2024-10-11 13:11:01.453,,
1XC41bVUvmM,INSTALL,0105427000036,0105427000036-0101,,,1XC41qFUpqG,,,SHIPPING_SCHEDULED,2024-09-26 00:24:45.517,2024-09-26 00:24:48.816,,2024-09-26 00:24:45.517,2024-09-26 00:24:48.816,,
1XKr5cuCYrx,INSTALL,0105427500089,0105427500089-0202,,20241001a68ed05088174c9ba2fc3c914e73f37d,1XKr5mwtYGg,,20241001493982ccb52e410eab892b6e1a341f9b,SERVICE_COMPLETED,2024-10-01 07:32:11.995,2024-10-31 10:48:30.978,,2024-10-01 07:32:11.995,2024-10-31 10:48:30.978,,
1XAP7iyTgVw,INSTALL,0105426900025,0105426900025-0101,,20240925d946abb9b1894123b80a81b788d7592d,1XAP7kyLQXV,,202409253d124a8fc4fc4318adfa6da946ba6c76,SERVICE_COMPLETED,2024-09-25 00:24:47.712,2024-09-26 13:10:06.956,,2024-09-25 00:24:47.712,2024-09-26 13:10:06.956,,
1XAP8pYanjG,INSTALL,0105426900035,0105426900035-0101,,20240925b56c040a9e784d739d7f4acbad5de903,1XAP8rZJKR7,,202409256ef683efc85d4f919bf7b8b3d32831a5,SERVICE_COMPLETED,2024-09-25 00:25:02.691,2024-09-26 13:08:57.468,,2024-09-25 00:25:02.691,2024-09-26 13:08:57.468,,
1XKMhalTq2E,INSTALL,0105427500020,0105427500020-0101,,20241001df6cc29880474f21af02e7a3448c7145,1XKMhcWyOlX,,202410011f937e1ccc7d4dd69a06c199ff43899b,SERVICE_COMPLETED,2024-10-01 00:26:57.961,2024-10-02 13:11:11.199,,2024-10-01 00:26:57.961,2024-10-02 13:11:11.199,,
1XAP7U5fkVX,INSTALL,0105426900023,0105426900023-0101,,20240925e45d9f6b47534d86ab02c337dd8ae856,1XAP7X96piT,,20240925c64d30646ef7474fb22e68da75a192b3,SERVICE_COMPLETED,2024-09-25 00:24:44.460,2024-09-26 13:10:21.184,,2024-09-25 00:24:44.460,2024-09-26 13:10:21.184,,
1XAP8afmrbl,INSTALL,0105426900033,0105426900033-0101,,20240925f8088d76668646e28ea08f8dd4477e96,1XAP8cdNo8T,,20240925d697f30db7ed42fc8cfe1b41a3d5186c,SERVICE_COMPLETED,2024-09-25 00:24:59.440,2024-09-26 13:09:11.864,,2024-09-25 00:24:59.440,2024-09-26 13:09:11.864,,
1XXqgbifmjD,INSTALL,0105428300015,0105428300015-0201,,202410098a578119498d46adbdacd097441e127f,1XXqgnMRRef,,20241009797abd3f41bc408eb9cbd4ec8cd2e189,SERVICE_COMPLETED,2024-10-09 03:25:25.569,2024-10-31 10:36:50.012,,2024-10-09 03:25:25.569,2024-10-31 10:36:50.012,,
1XAP8NPSveC,INSTALL,0105426900031,0105426900031-0101,,20240925d03351c718584ba7a2cbc4740a71eaf4,1XAP8POlT5l,,20240925d358b94278aa4e6a8cce5d35aae25551,SERVICE_COMPLETED,2024-09-25 00:24:56.544,2024-09-26 13:09:24.671,,2024-09-25 00:24:56.544,2024-09-26 13:09:24.671,,
1XDsMGkzLex,INSTALL,0105427100039,0105427100039-0102,,202409274545dc87830845cbbb234f2caaf48312,1XDsMWrceb5,,2024092774da02b8d8c24c31985b1c36af5fe605,BOOKING_CONFIRMED,2024-09-27 02:36:42.627,2024-09-27 02:36:46.557,,2024-09-27 02:36:42.627,2024-09-27 02:36:46.557,,
1XWfVX2GQXu,INSTALL,0105428200054,0105428200054-0102,,20241008a6ae4875cf5540f4b0562f9ec557b79e,1XWfViUkFOF,,202410088400f8f6dca1414f9b18991141296eb9,SERVICE_COMPLETED,2024-10-08 10:21:23.441,2024-10-31 10:38:44.749,,2024-10-08 10:21:23.441,2024-10-31 10:38:44.749,,
1XKMhLK2qH3,INSTALL,0105427500018,0105427500018-0101,,202410012a04030213ea48d39e0f2412f2b615da,1XKMhN66bHp,,202410017040eb16a7fc49258d6927fee2fe413d,SERVICE_COMPLETED,2024-10-01 00:26:54.588,2024-10-02 13:11:25.611,,2024-10-01 00:26:54.588,2024-10-02 13:11:25.611,,
1XAP8F2rmyl,INSTALL,0105426900030,0105426900030-0101,,20240925e6d82b01fc2c454084d3cd344102f680,1XAP8H7qJ35,,202409257dc6c1b688744553bf684c763af86301,SERVICE_COMPLETED,2024-09-25 00:24:54.717,2024-09-26 13:09:30.346,,2024-09-25 00:24:54.717,2024-09-26 13:09:30.346,,
1X8k8GUtjAH,INSTALL,0105426800002,0105426800002-0101,,202409241d8d62a353164f09b575244dbcf25e35,1X8k8IPLRYD,,20240924cf1dbaa5c43d465687585efcf1888cca,SERVICE_COMPLETED,2024-09-24 00:23:34.344,2024-09-25 13:16:32.738,,2024-09-24 00:23:34.344,2024-09-25 13:16:32.738,,
1XC3zyl2A9n,INSTALL,0105427000031,0105427000031-0101,,202409265e4d6fb8dab64093bf641f8c958dbfaf,1XC40DBRjTj,,2024092699284665ec5c44d98795447c82121d89,SERVICE_COMPLETED,2024-09-26 00:24:23.510,2024-09-27 13:07:09.064,,2024-09-26 00:24:23.510,2024-09-27 13:07:09.064,,
1XPvPDqGOIn,INSTALL,0105427800092,0105427800092-0102,,20241004b51d51748e374b8d98e466bec1d1d7a4,1XPvPGNwXjD,,20241004a638460767924f248403da7546b6a326,SERVICE_CANCELED,2024-10-04 08:50:37.524,2024-10-04 08:52:32.392,2024-10-04 08:52:32.389,2024-10-04 08:50:37.524,2024-10-04 08:52:32.392,,
1XAP7wwVqPu,INSTALL,0105426900027,0105426900027-0101,,2024092549490c84dfaa412f959795d30c29829f,1XAP7yqQ0fB,,2024092500f56dfde6e843ed9414f2607838d436,SERVICE_COMPLETED,2024-09-25 00:24:50.762,2024-09-26 13:09:52.291,,2024-09-25 00:24:50.762,2024-09-26 13:09:52.291,,
1XIhg1YqTnh,INSTALL,0105427400007,0105427400007-0101,,,1XIhg3uTRpP,,,SHIPPING_SCHEDULED,2024-09-30 00:25:16.040,2024-09-30 00:25:16.610,,2024-09-30 00:25:16.040,2024-09-30 00:25:16.610,,
1XKMhEswpMm,INSTALL,0105427500017,0105427500017-0101,,20241001e5a02482610548d897d945928a4b3976,1XKMhGpVkDO,,2024100134ac1ce84a564e34919c23fe43153e9d,SERVICE_COMPLETED,2024-10-01 00:26:53.182,2024-10-02 13:11:32.753,,2024-10-01 00:26:53.182,2024-10-02 13:11:32.753,,
1XAP7qWGctp,INSTALL,0105426900026,0105426900026-0101,,20240925ff244cae93e2482395168cef8ecd787c,1XAP7sOTCOB,,2024092564d8b718fb4d47a1bb2a0c1f8c010fda,SERVICE_COMPLETED,2024-09-25 00:24:49.359,2024-09-26 13:09:59.393,,2024-09-25 00:24:49.359,2024-09-26 13:09:59.393,,
1XC40JVSFfw,INSTALL,0105427000032,0105427000032-0101,,,1XC40XzYbf4,,,SHIPPING_SCHEDULED,2024-09-26 00:24:28.042,2024-09-26 00:24:31.285,,2024-09-26 00:24:28.042,2024-09-26 00:24:31.285,,
1XMaMwWdZdO,INSTALL,0105427600077,0105427600077-0102,,20241002e81f38ed00af43dcb2da9a00d2733dc1,1XMaNDQ0eVW,,2024100200b29311da5a4126a46f3ce4f071b8e5,BOOKING_SCHEDULED,2024-10-02 08:33:25.662,2024-10-02 08:33:30.987,,2024-10-02 08:33:25.662,2024-10-02 08:33:30.987,,
1XB59XAqARM,INSTALL,0105426900079,0105426900079-0201,,202409255fc7f81272174215bd0056d960795848,1XB59l1SKRZ,,202409258b2a4dfbcc6a4237a02a99f31949b7a4,BOOKING_CONFIRMED,2024-09-25 10:12:56.189,2024-10-03 09:03:30.617,,2024-09-25 10:12:56.189,2024-10-03 09:03:30.617,,
1XKMhoJ7Hyl,INSTALL,0105427500022,0105427500022-0101,,202410018cf351c76e484ae9ae91c2c2c180a245,1XKMhqB8dW5,,2024100156ef86e0c2984a9caa7da4e25f2a2ebb,SERVICE_COMPLETED,2024-10-01 00:27:00.919,2024-10-02 13:10:56.794,,2024-10-01 00:27:00.919,2024-10-02 13:10:56.794,,
