hash_code,entity,field,value,price,rate,title,sales_tax_type,create_time,update_time,is_active
a5245aea142fa3da5df53fa6571b92f9,CollectOrder,order_item_id,0105434400026-0302,13.5000,0.0100,Houston City Tax,CITY,,,Y
e9c0a8430c75ffbf609af07c2575fabf,CollectOrder,order_item_id,0105434400026-0302,13.5000,0.0100,Houston Mta Transit,SPECIAL,,,Y
7138e50905c8c09bb61a8adf01ea1009,CollectOrder,order_item_id,0105434400026-0202,84.3750,0.0625,Texas State Tax,STATE,,,Y
3624cbc2a247af770891b1428327f84f,CollectOrder,order_item_id,0105434400026-0202,13.5000,0.0100,Houston City Tax,CITY,,,Y
cbcd638cd5919c0fedcb05a00695f0da,CollectOrder,order_item_id,0105434400026-0202,13.5000,0.0100,Houston Mta Transit,SPECIAL,,,Y
b16c044a6f583cfcf6ee0984b426becf,CollectOrder,order_item_id,0105434400026-0102,84.3750,0.0625,Texas State Tax,STATE,,,Y
928f3c49348ecd38a0e1c59ea959676c,CollectOrder,order_item_id,0105434400026-0102,13.5000,0.0100,Houston City Tax,CITY,,,Y
3cfc78f099e248eb5399e34f26c04999,CollectOrder,order_item_id,0105434400026-0102,13.5000,0.0100,Houston Mta Transit,SPECIAL,,,Y
a5df95e9d966fdd464e55d4a66c584de,CollectOrder,order_item_id,0105434400018-0102,84.3750,0.0625,Texas State Tax,STATE,,,Y
b3fc56e71854307ebaafc7052214f138,CollectOrder,order_item_id,0105434400018-0102,13.5000,0.0100,Houston City Tax,CITY,,,Y
023913d0c72a3a06702d34fcf866ff77,CollectOrder,order_item_id,0105434400018-0102,13.5000,0.0100,Houston Mta Transit,SPECIAL,,,Y
ba740a12c45ccb153a1cd7d4b74f886b,CollectOrder,order_item_id,0105434400014-0102,84.3750,0.0625,Texas State Tax,STATE,,,Y
a71fd8fc65356d293df4a7ffdb05e2da,CollectOrder,order_item_id,0105434400014-0102,13.5000,0.0100,Houston City Tax,CITY,,,Y
7d5b987622b91bee7e3391e623de9cee,CollectOrder,order_item_id,0105434400014-0102,13.5000,0.0100,Houston Mta Transit,SPECIAL,,,Y
db72f7d39c7bbef0157744d0d11d3e1d,CollectOrder,order_item_id,0105434300039-0102,84.3750,0.0625,Texas State Tax,STATE,,,Y
47be5991f3371f3259f9f93117690742,CollectOrder,order_item_id,0105434300039-0102,13.5000,0.0100,Houston City Tax,CITY,,,Y
52110e14e557393a372905bdf2b7fddd,CollectOrder,order_item_id,0105434300039-0102,13.5000,0.0100,Houston Mta Transit,SPECIAL,,,Y
dbb6d051d7b78f0dc58c56f3c985c202,CollectOrder,order_item_id,0105434300035-0102,95.0000,0.0625,Texas State Tax,STATE,,,Y
77af17a73072523bb47a09042910550d,CollectOrder,order_item_id,0105434300035-0102,15.2000,0.0100,Houston City Tax,CITY,,,Y
57f6d4f0daa7397d0a7b6c1daa85ad04,CollectOrder,order_item_id,0105434300035-0102,15.2000,0.0100,Houston Mta Transit,SPECIAL,,,Y
099a39c96df2dca8ca1f8a4adbd8e1b3,CollectOrder,order_item_id,0105434300027-0302,84.3750,0.0625,Texas State Tax,STATE,,,Y
4510fbbd60219a8b73ff5d9a7ea4c289,CollectOrder,order_item_id,0105434300027-0302,13.5000,0.0100,Houston City Tax,CITY,,,Y
38a48095e33bcf5b8554c997b1ed523b,CollectOrder,order_item_id,0105434300027-0302,13.5000,0.0100,Houston Mta Transit,SPECIAL,,,Y
722062cf63e839327a7c32183b5ffdda,CollectOrder,order_item_id,0105434300027-0202,84.3750,0.0625,Texas State Tax,STATE,,,Y
a7b54fa0a491257497508040361cf972,CollectOrder,order_item_id,0105434300027-0202,13.5000,0.0100,Houston City Tax,CITY,,,Y
776702c1dcf6fb786cfae4cba8b158cb,CollectOrder,order_item_id,0105434300027-0202,13.5000,0.0100,Houston Mta Transit,SPECIAL,,,Y
b11edb642f660dc71e63a001370dbd3e,CollectOrder,order_item_id,0105434300027-0102,84.3750,0.0625,Texas State Tax,STATE,,,Y
1ccd528e7f9754b646cba4721ccca9b7,CollectOrder,order_item_id,0105434300027-0102,13.5000,0.0100,Houston City Tax,CITY,,,Y
c05d9619fdf7de18ed98831514d656e3,CollectOrder,order_item_id,0105434300027-0102,13.5000,0.0100,Houston Mta Transit,SPECIAL,,,Y
304a71a5592aa7614a3a2eb6a51e24c2,CollectOrder,order_item_id,0105434300022-0302,84.3750,0.0625,Texas State Tax,STATE,,,Y
8ecaaf3269c96f469783ecd9eade8239,CollectOrder,order_item_id,0105434300022-0302,13.5000,0.0100,Houston City Tax,CITY,,,Y
dd5f978905d36d35d57e9eea4036e75b,CollectOrder,order_item_id,0105434300022-0302,13.5000,0.0100,Houston Mta Transit,SPECIAL,,,Y
55a0b2c07fcc894da0c96432fc533dc2,CollectOrder,order_item_id,0105434300022-0202,84.3750,0.0625,Texas State Tax,STATE,,,Y
7727e41dca6b5f22f4722796bc883b41,CollectOrder,order_item_id,0105434300022-0202,13.5000,0.0100,Houston City Tax,CITY,,,Y
6c92deadfbea9a4e5e43d144f52ea207,CollectOrder,order_item_id,0105434300022-0202,13.5000,0.0100,Houston Mta Transit,SPECIAL,,,Y
6dae01d2f601765b5df177f6adbdf558,CollectOrder,order_item_id,0105434300022-0102,84.3750,0.0625,Texas State Tax,STATE,,,Y
a1d9a0cc019e64f7cb82daf86fd9d6d6,CollectOrder,order_item_id,0105434300022-0102,13.5000,0.0100,Houston City Tax,CITY,,,Y
5c16a61fc9bfa8aeb36e8ae3bc2a39ee,CollectOrder,order_item_id,0105434300022-0102,13.5000,0.0100,Houston Mta Transit,SPECIAL,,,Y
aeac93fa426383abb14057fa6f7c3e67,CollectOrder,order_item_id,0105434300015-0502,95.0000,0.0625,Texas State Tax,STATE,,,Y
e2c21ef2fb5c7fe6e5dc8a287300f6e1,CollectOrder,order_item_id,0105434300015-0502,15.2000,0.0100,Houston City Tax,CITY,,,Y
37100af988362e7ac6a33fba676da68f,CollectOrder,order_item_id,0105434300015-0502,15.2000,0.0100,Houston Mta Transit,SPECIAL,,,Y
9a136def733345c68433c1f7594ce4b0,CollectOrder,order_item_id,0105434300015-0402,95.0000,0.0625,Texas State Tax,STATE,,,Y
6c7acc7efd89c2f08bacf591dc2b0155,CollectOrder,order_item_id,0105434300015-0402,15.2000,0.0100,Houston City Tax,CITY,,,Y
64cb6a9d89f1a93411e9dbfc6ce8e9fd,CollectOrder,order_item_id,0105434300015-0402,15.2000,0.0100,Houston Mta Transit,SPECIAL,,,Y
2571351085aec012c18d5ebe669e8fce,CollectOrder,order_item_id,0105434300015-0302,95.0000,0.0625,Texas State Tax,STATE,,,Y
af8e54973d5afb77fd119db85e506851,CollectOrder,order_item_id,0105434300015-0302,15.2000,0.0100,Houston City Tax,CITY,,,Y
944689aab31f85fc9f2c5a55ced88190,CollectOrder,order_item_id,0105434300015-0302,15.2000,0.0100,Houston Mta Transit,SPECIAL,,,Y
443eb24bf9099167de2430312d4744f8,CollectOrder,order_item_id,0105434300015-0202,95.0000,0.0625,Texas State Tax,STATE,,,Y
a3fdd9d2d154f91a36b5a6d3ca7d61d1,CollectOrder,order_item_id,0105434300015-0202,15.2000,0.0100,Houston City Tax,CITY,,,Y
6e10fb5d2d097a7920a8435465dce60e,CollectOrder,order_item_id,0105434300015-0202,15.2000,0.0100,Houston Mta Transit,SPECIAL,,,Y
2da02d111f0bcb50745923bc79f600e4,CollectOrder,order_item_id,0105434300015-0102,95.0000,0.0625,Texas State Tax,STATE,,,Y
425f3089e762b8e2badf80bbd5dfd6bd,CollectOrder,order_item_id,0105434300015-0102,15.2000,0.0100,Houston City Tax,CITY,,,Y
f6dbfd0142923685b0566e6df36d39a4,CollectOrder,order_item_id,0105434300015-0102,15.2000,0.0100,Houston Mta Transit,SPECIAL,,,Y
b090562a3ca3620f1d0434a73eee0878,CollectOrder,order_item_id,0105434300006-0102,95.0000,0.0625,Texas State Tax,STATE,,,Y
c49e7bfb28adaf14a493b31c13aab715,CollectOrder,order_item_id,0105434300006-0102,15.2000,0.0100,Houston City Tax,CITY,,,Y
fb5f5df05b99c12e94b7f04a778f9350,CollectOrder,order_item_id,0105434300006-0102,15.2000,0.0100,Houston Mta Transit,SPECIAL,,,Y
c019f64adfedb1de160b701ab671ed85,CollectOrder,order_item_id,0105434200024-0202,84.3750,0.0625,Texas State Tax,STATE,,,Y
4643ebc71511097595b26d5f667d56d7,CollectOrder,order_item_id,0105434200024-0202,13.5000,0.0100,Houston City Tax,CITY,,,Y
14a349344b2c005f7e5ccc5e7c7130eb,CollectOrder,order_item_id,0105434200024-0202,13.5000,0.0100,Houston Mta Transit,SPECIAL,,,Y
4aff9ddd6a7f3fdea4f32449d72d572d,CollectOrder,order_item_id,0105434200024-0102,95.0000,0.0625,Texas State Tax,STATE,,,Y
9e4b42d18f57b8883f00bb17eb3d93b4,CollectOrder,order_item_id,0105434200024-0102,15.2000,0.0100,Houston City Tax,CITY,,,Y
6e52bc1d6a627f9c340da9a325fd3f3c,CollectOrder,order_item_id,0105434200024-0102,15.2000,0.0100,Houston Mta Transit,SPECIAL,,,Y
fac145f6edaf14d17a808d42ba927efd,CollectOrder,order_item_id,0105434200020-0602,95.0000,0.0625,Texas State Tax,STATE,,,Y
973251c4e702d4a66d2986b112425c5a,CollectOrder,order_item_id,0105434200020-0602,15.2000,0.0100,Houston City Tax,CITY,,,Y
c4e7a45b32a6713e676d22675a03b502,CollectOrder,order_item_id,0105434200020-0602,15.2000,0.0100,Houston Mta Transit,SPECIAL,,,Y
9c9e46a6cf1afe2b5af81d1f2aa1dd7c,CollectOrder,order_item_id,0105434200020-0502,95.0000,0.0625,Texas State Tax,STATE,,,Y
9fafb80127655a814f57eea84c751cff,CollectOrder,order_item_id,0105434200020-0502,15.2000,0.0100,Houston City Tax,CITY,,,Y
86d7edeecd185200a0fe0e348bc5662f,CollectOrder,order_item_id,0105434200020-0502,15.2000,0.0100,Houston Mta Transit,SPECIAL,,,Y
5fc7697edb06b49dc40375d4fc75559e,CollectOrder,order_item_id,0105434200020-0402,95.0000,0.0625,Texas State Tax,STATE,,,Y
ce310fabae947502c41dee3f09712f16,CollectOrder,order_item_id,0105434200020-0402,15.2000,0.0100,Houston City Tax,CITY,,,Y
231d9cf768d3dde65fdd346ed91e841d,CollectOrder,order_item_id,0105434200020-0402,15.2000,0.0100,Houston Mta Transit,SPECIAL,,,Y
2bc346972c48fe6092f4f22a9964c99b,CollectOrder,order_item_id,0105434200020-0302,95.0000,0.0625,Texas State Tax,STATE,,,Y
0123cdc19b9c84bd495caa7142a0d115,CollectOrder,order_item_id,0105434200020-0302,15.2000,0.0100,Houston City Tax,CITY,,,Y
c8e1dd83dd38ce10f5c8f7dd9b9b8ecf,CollectOrder,order_item_id,0105434200020-0302,15.2000,0.0100,Houston Mta Transit,SPECIAL,,,Y
d477f2d17c083dbf65f59f3ef93f3e0d,CollectOrder,order_item_id,0105434200020-0202,95.0000,0.0625,Texas State Tax,STATE,,,Y
a12884093d8539a0f276603dae07a84a,CollectOrder,order_item_id,0105434200020-0202,15.2000,0.0100,Houston City Tax,CITY,,,Y
4bd5d61f08aa614c3dbac9fd5889499b,CollectOrder,order_item_id,0105434200020-0202,15.2000,0.0100,Houston Mta Transit,SPECIAL,,,Y
820d4d8329034a18f2ea5575c2a52213,CollectOrder,order_item_id,0105434200020-0102,95.0000,0.0625,Texas State Tax,STATE,,,Y
b96335e517307df4b248b486c5104a89,CollectOrder,order_item_id,0105434200020-0102,15.2000,0.0100,Houston City Tax,CITY,,,Y
6a1828a2f586d38ba65c5c8c2b393989,CollectOrder,order_item_id,0105434200020-0102,15.2000,0.0100,Houston Mta Transit,SPECIAL,,,Y
8178bb1a95615b27b7298ac7e942597f,CollectOrder,order_item_id,0105434200018-0302,84.3750,0.0625,Texas State Tax,STATE,,,Y
1351be3e80ab6190af51e9277078b96b,CollectOrder,order_item_id,0105434200018-0302,13.5000,0.0100,Houston City Tax,CITY,,,Y
8fad0698fecf844fc5979d6106d5e664,CollectOrder,order_item_id,0105434200018-0302,13.5000,0.0100,Houston Mta Transit,SPECIAL,,,Y
c7a47190e43a1debd8eb409c47bf2beb,CollectOrder,order_item_id,0105434200018-0202,84.3750,0.0625,Texas State Tax,STATE,,,Y
49ba058c9295eb73f003072647e7ebe1,CollectOrder,order_item_id,0105434200018-0202,13.5000,0.0100,Houston City Tax,CITY,,,Y
d7ece5574f186a5edf7e68b57821f7fd,CollectOrder,order_item_id,0105434200018-0202,13.5000,0.0100,Houston Mta Transit,SPECIAL,,,Y
5b2dd81aaef33259055fefa03a6d88e9,CollectOrder,order_item_id,0105434200018-0102,84.3750,0.0625,Texas State Tax,STATE,,,Y
9bfefa824530e21608299d0ca3fe4ed9,CollectOrder,order_item_id,0105434200018-0102,13.5000,0.0100,Houston City Tax,CITY,,,Y
33097eb14f4658f23996141874c3aeef,CollectOrder,order_item_id,0105434200018-0102,13.5000,0.0100,Houston Mta Transit,SPECIAL,,,Y
708663cb2c3a46f075d8cf628b2620b3,CollectOrder,order_item_id,0105434100045-0202,95.0000,0.0625,Texas State Tax,STATE,,,Y
b01cc76880150f1401b719afc80e336f,CollectOrder,order_item_id,0105434100045-0202,15.2000,0.0100,Houston City Tax,CITY,,,Y
51e869df4d2caffe9afd5ede60698070,CollectOrder,order_item_id,0105434100045-0202,15.2000,0.0100,Houston Mta Transit,SPECIAL,,,Y
beee8ab52fde0c58abd92e1a8d2e16ff,CollectOrder,order_item_id,0105434100045-0102,95.0000,0.0625,Texas State Tax,STATE,,,Y
e3c49613b06e987876072b8833f59130,CollectOrder,order_item_id,0105434100045-0102,15.2000,0.0100,Houston City Tax,CITY,,,Y
727a12b3e7997a641be19c84338d878a,CollectOrder,order_item_id,0105434100045-0102,15.2000,0.0100,Houston Mta Transit,SPECIAL,,,Y
641b5b77c60a6f480637f68bee9fb8ed,CollectOrder,order_item_id,0105434100044-0302,95.0000,0.0625,Texas State Tax,STATE,,,Y
a3fa837058b22638a9f2eb4dffa121fa,CollectOrder,order_item_id,0105434100044-0302,15.2000,0.0100,Houston City Tax,CITY,,,Y
8225d61fcf3261d12c27ff234fffacb7,CollectOrder,order_item_id,0105434100044-0302,15.2000,0.0100,Houston Mta Transit,SPECIAL,,,Y
08b519da06682b5fd367aec3a1295fdb,CollectOrder,order_item_id,0105434100044-0202,95.0000,0.0625,Texas State Tax,STATE,,,Y
102f76506cb9dc33ada5c772c605bce4,CollectOrder,order_item_id,0105434100044-0202,15.2000,0.0100,Houston City Tax,CITY,,,Y
503581be405dcf663e140269fdcf0af6,CollectOrder,order_item_id,0105434100044-0202,15.2000,0.0100,Houston Mta Transit,SPECIAL,,,Y
a91ba2db9f1249533561ee95291a4164,CollectOrder,order_item_id,0105434100044-0102,95.0000,0.0625,Texas State Tax,STATE,,,Y
8f37d33feba2d86146b7330acb46df32,CollectOrder,order_item_id,0105434100044-0102,15.2000,0.0100,Houston City Tax,CITY,,,Y
6328e7b710b0a6fa2ebc52b523e2d0a0,CollectOrder,order_item_id,0105434100044-0102,15.2000,0.0100,Houston Mta Transit,SPECIAL,,,Y
239819778947aa4410620d2c193ceb00,CollectOrder,order_item_id,0105434100041-0102,95.0000,0.0625,Texas State Tax,STATE,,,Y
ec78b3f6cfc72bf95a151ab438ca80a3,CollectOrder,order_item_id,0105434100041-0102,15.2000,0.0100,Houston City Tax,CITY,,,Y
ec2f68ac12e09e3885e3650c3cd28830,CollectOrder,order_item_id,0105434100041-0102,15.2000,0.0100,Houston Mta Transit,SPECIAL,,,Y
d1102d8180a453b5aefbad85ace513c0,CollectOrder,order_item_id,0105434000055-0102,95.0000,0.0625,Texas State Tax,STATE,,,Y
b75d22162897a72455ddbca3d4bb9c49,CollectOrder,order_item_id,0105434000055-0102,15.2000,0.0100,Houston City Tax,CITY,,,Y
0b32e94a37280627a21049c6176af483,CollectOrder,order_item_id,0105434000055-0102,15.2000,0.0100,Houston Mta Transit,SPECIAL,,,Y
a1461012a4de37c5b9f1069dda9d605e,CollectOrder,order_item_id,0105434000004-0602,84.3750,0.0625,Texas State Tax,STATE,,,Y
e5008e0e870302fcb57bbf704796d3a1,CollectOrder,order_item_id,0105434000004-0602,13.5000,0.0100,Houston City Tax,CITY,,,Y
7201d1985e2d6afa5a3f7c4c3ea2deb6,CollectOrder,order_item_id,0105434000004-0602,13.5000,0.0100,Houston Mta Transit,SPECIAL,,,Y
816ccab0b2bf697d64f962999aa1b128,CollectOrder,order_item_id,0105434000004-0502,84.3750,0.0625,Texas State Tax,STATE,,,Y
04f369a867b5ea4ff2d80491f57ab8c4,CollectOrder,order_item_id,0105434000004-0502,13.5000,0.0100,Houston City Tax,CITY,,,Y
cad672f9ddd89e7363f11dc1e640da5d,CollectOrder,order_item_id,0105434000004-0502,13.5000,0.0100,Houston Mta Transit,SPECIAL,,,Y
d5df3a8fc37331459da94f0e53812113,CollectOrder,order_item_id,0105434000004-0402,84.3750,0.0625,Texas State Tax,STATE,,,Y
26ffed86ec652a1b83f07c406327437b,CollectOrder,order_item_id,0105434000004-0402,13.5000,0.0100,Houston City Tax,CITY,,,Y
bba93c78bf71fdce6d3d8febe97f93da,CollectOrder,order_item_id,0105434000004-0402,13.5000,0.0100,Houston Mta Transit,SPECIAL,,,Y
80d1473791eb5d4f29e51a616b5429f0,CollectOrder,order_item_id,0105434000004-0302,84.3750,0.0625,Texas State Tax,STATE,,,Y
3668d87db13d74dbacad97476812f500,CollectOrder,order_item_id,0105434000004-0302,13.5000,0.0100,Houston City Tax,CITY,,,Y
8ea807204f4cafa47c003dc15c10cf53,CollectOrder,order_item_id,0105434000004-0302,13.5000,0.0100,Houston Mta Transit,SPECIAL,,,Y
f4828a448075b5318545ca164c5db09d,CollectOrder,order_item_id,0105434000004-0202,84.3750,0.0625,Texas State Tax,STATE,,,Y
aa91f2f17c39dde19abe8929ce7f3a73,CollectOrder,order_item_id,0105434000004-0202,13.5000,0.0100,Houston City Tax,CITY,,,Y
37f664f2cf3b31a5bdd4d0653eb6974c,CollectOrder,order_item_id,0105434000004-0202,13.5000,0.0100,Houston Mta Transit,SPECIAL,,,Y
0730283c3841d293c8ce54700ffb9c72,CollectOrder,order_item_id,0105434000004-0102,84.3750,0.0625,Texas State Tax,STATE,,,Y
2db084290e19baa0437b691f573099fc,CollectOrder,order_item_id,0105434000004-0102,13.5000,0.0100,Houston City Tax,CITY,,,Y
0d61f84d4719b199693c1d128589e19d,CollectOrder,order_item_id,0105434000004-0102,13.5000,0.0100,Houston Mta Transit,SPECIAL,,,Y
8bd90bfb0bc5750efe1a5404951f2abd,CollectOrder,order_item_id,0105433900079-0102,95.0000,0.0625,Texas State Tax,STATE,,,Y
a7106063e000493f5c1b750a89b1f698,CollectOrder,order_item_id,0105433900079-0102,15.2000,0.0100,Houston Mta Transit,SPECIAL,,,Y
8dbbe01ace9a430154ec906581c42066,CollectOrder,order_item_id,0105433900079-0102,15.2000,0.0100,Harris Co Emergency Services District 29 Sp,SPECIAL,,,Y
5b377bf68531ea5e504eb9d6d43fca58,CollectOrder,order_item_id,0105433900076-0102,95.0000,0.0625,Texas State Tax,STATE,,,Y
8076c0aa3344829dfa85fcf8a499c9bd,CollectOrder,order_item_id,0105433900076-0102,15.2000,0.0100,Houston Mta Transit,SPECIAL,,,Y
904b1c7e1c93829e467cece47af67c8b,CollectOrder,order_item_id,0105433900076-0102,15.2000,0.0100,Harris Co Emergency Services District 29 Sp,SPECIAL,,,Y
8521a147616fcb2ac9e0c331f9816b72,CollectOrder,order_item_id,0105433900002-0102,95.0000,0.0625,Texas State Tax,STATE,,,Y
1ca58eae6fe62673cf8b72203f5c7824,CollectOrder,order_item_id,0105433900002-0102,15.2000,0.0100,Houston City Tax,CITY,,,Y
4fd25485d746f14eb2893b9bef03ec29,CollectOrder,order_item_id,0105433900002-0102,15.2000,0.0100,Houston Mta Transit,SPECIAL,,,Y
1295bc8aec5946b2088e2a6bf3a6ed67,CollectOrder,order_item_id,0105433800037-0302,84.3750,0.0625,Texas State Tax,STATE,,,Y
0a9f236d6b6e8247c82f2b8cab5d113f,CollectOrder,order_item_id,0105433800037-0302,13.5000,0.0100,Houston City Tax,CITY,,,Y
65ad48193ac65089a630ae482018c7d9,CollectOrder,order_item_id,0105433800037-0302,13.5000,0.0100,Houston Mta Transit,SPECIAL,,,Y
e377e409f05bd20b49379e86ee5c2009,CollectOrder,order_item_id,0105433800037-0202,84.3750,0.0625,Texas State Tax,STATE,,,Y
6e13dc4177e81ce196e8f3ba5e2f4b34,CollectOrder,order_item_id,0105433800037-0202,13.5000,0.0100,Houston City Tax,CITY,,,Y
e143117d965fa2e17642bdb29f112fa8,CollectOrder,order_item_id,0105433800037-0202,13.5000,0.0100,Houston Mta Transit,SPECIAL,,,Y
cef3338f0729c142d688f91bc7922fb4,CollectOrder,order_item_id,0105433800037-0102,84.3750,0.0625,Texas State Tax,STATE,,,Y
47acec5422b5421cfb56dec769b01703,CollectOrder,order_item_id,0105433800037-0102,13.5000,0.0100,Houston City Tax,CITY,,,Y
dcd1765bd41f88f80fbc039265ad75e5,CollectOrder,order_item_id,0105433800037-0102,13.5000,0.0100,Houston Mta Transit,SPECIAL,,,Y
fa7ad1a65a3756a1b4adee73af2ba01a,CollectOrder,order_item_id,0105433800036-0602,84.3750,0.0625,Texas State Tax,STATE,,,Y
b2957789de8a08b4b0766a233dabcfa8,CollectOrder,order_item_id,0105433800036-0602,13.5000,0.0100,Houston City Tax,CITY,,,Y
571589af0264c6eb8e62412cca2cae34,CollectOrder,order_item_id,0105433800036-0602,13.5000,0.0100,Houston Mta Transit,SPECIAL,,,Y
1a987bb6c8eaa1f52eacf3b103970aed,CollectOrder,order_item_id,0105433800036-0502,84.3750,0.0625,Texas State Tax,STATE,,,Y
d08b4c8d8d63877b9cca194479faf4fc,CollectOrder,order_item_id,0105433800036-0502,13.5000,0.0100,Houston City Tax,CITY,,,Y
33c42f26afa6b093a2aae5f07356ef97,CollectOrder,order_item_id,0105433800036-0502,13.5000,0.0100,Houston Mta Transit,SPECIAL,,,Y
ea2306dffaef641b9626c0e47ff32108,CollectOrder,order_item_id,0105433800036-0402,84.3750,0.0625,Texas State Tax,STATE,,,Y
149e8b39db211da200470f6dfa32839b,CollectOrder,order_item_id,0105433800036-0402,13.5000,0.0100,Houston City Tax,CITY,,,Y
76a6c1795bb36c0fbe99da4cdddbdf83,CollectOrder,order_item_id,0105433800036-0402,13.5000,0.0100,Houston Mta Transit,SPECIAL,,,Y
6c22156450026312659516220316fd23,CollectOrder,order_item_id,0105433800036-0302,84.3750,0.0625,Texas State Tax,STATE,,,Y
07874e7b3e123c18d0e6dbf73d1eb94e,CollectOrder,order_item_id,0105433800036-0302,13.5000,0.0100,Houston City Tax,CITY,,,Y
d11dddb2d3bc90605ca7eb66632f1048,CollectOrder,order_item_id,0105433800036-0302,13.5000,0.0100,Houston Mta Transit,SPECIAL,,,Y
870f0c0a39c6d1a83d640209e4208986,CollectOrder,order_item_id,0105433800036-0202,84.3750,0.0625,Texas State Tax,STATE,,,Y
1524aa0443f7761e7e54c2444a7b0f45,CollectOrder,order_item_id,0105433800036-0202,13.5000,0.0100,Houston City Tax,CITY,,,Y
0dae842f3cefdc39d104e6f4bca80308,CollectOrder,order_item_id,0105433800036-0202,13.5000,0.0100,Houston Mta Transit,SPECIAL,,,Y
409e96dfd1168828d36ebfbb73140179,CollectOrder,order_item_id,0105433800036-0102,84.3750,0.0625,Texas State Tax,STATE,,,Y
923e831c50e74c6cfcdd45d9342c8876,CollectOrder,order_item_id,0105433800036-0102,13.5000,0.0100,Houston City Tax,CITY,,,Y
26379aed47e08dc381cdcd58de2c912a,CollectOrder,order_item_id,0105433800036-0102,13.5000,0.0100,Houston Mta Transit,SPECIAL,,,Y
cf7742eab8ecc64f2a7cdf14fd559267,CollectOrder,order_item_id,0105433800004-0202,95.0000,0.0625,Texas State Tax,STATE,,,Y
0d2fbd5c8716fc561bf77aceb6094d54,CollectOrder,order_item_id,0105433800004-0202,15.2000,0.0100,Houston City Tax,CITY,,,Y
ed95314f231745afb9a854f963af4f25,CollectOrder,order_item_id,0105433800004-0202,15.2000,0.0100,Houston Mta Transit,SPECIAL,,,Y
382f42b539b94eebe0122d39b15a264c,CollectOrder,order_item_id,0105433800004-0102,95.0000,0.0625,Texas State Tax,STATE,,,Y
9aecf4fba5c8fb8f7c9e587b90dcfa82,CollectOrder,order_item_id,0105433800004-0102,15.2000,0.0100,Houston City Tax,CITY,,,Y
6d19df22044291b102640e4d9f3ff6d4,CollectOrder,order_item_id,0105433800004-0102,15.2000,0.0100,Houston Mta Transit,SPECIAL,,,Y
3aaf6853d924822376357595e2c1be10,CollectOrder,order_item_id,0105433700057-0602,84.3750,0.0625,Texas State Tax,STATE,,,Y
c45ecd6dd8c08fab16e051c16f1fe8e8,CollectOrder,order_item_id,0105433700057-0602,13.5000,0.0100,Houston City Tax,CITY,,,Y
54dd420c2454dfa7c8b12bf4ff880bcf,CollectOrder,order_item_id,0105433700057-0602,13.5000,0.0100,Houston Mta Transit,SPECIAL,,,Y
73c124e2cad6e2c93b72bf9c31bc7d6a,CollectOrder,order_item_id,0105433700057-0502,84.3750,0.0625,Texas State Tax,STATE,,,Y
5f69d66ef55e870bf4faf41873209d1c,CollectOrder,order_item_id,0105433700057-0502,13.5000,0.0100,Houston City Tax,CITY,,,Y
b7f4fcd161a8cc2d20a6eb9c090ed424,CollectOrder,order_item_id,0105433700057-0502,13.5000,0.0100,Houston Mta Transit,SPECIAL,,,Y
ccb02b0f11fd6ec4337b4b49a330eaec,CollectOrder,order_item_id,0105433700057-0402,84.3750,0.0625,Texas State Tax,STATE,,,Y
6985adde123b02d4c8e504eaace91b7b,CollectOrder,order_item_id,0105433700057-0402,13.5000,0.0100,Houston City Tax,CITY,,,Y
326aaa852cfa18773701bdede7c25db1,CollectOrder,order_item_id,0105433700057-0402,13.5000,0.0100,Houston Mta Transit,SPECIAL,,,Y
500c94cefffe5a7438d39e2d0c0c702e,CollectOrder,order_item_id,0105433700057-0302,84.3750,0.0625,Texas State Tax,STATE,,,Y
1c610c9248e6bd21437c07ea39861506,CollectOrder,order_item_id,0105433700057-0302,13.5000,0.0100,Houston City Tax,CITY,,,Y
6384719870b40623e40aa0f7aee5da25,CollectOrder,order_item_id,0105433700057-0302,13.5000,0.0100,Houston Mta Transit,SPECIAL,,,Y
d89d7308e9860d69e3ab6269ed0e84c8,CollectOrder,order_item_id,0105433700057-0202,84.3750,0.0625,Texas State Tax,STATE,,,Y
ac98cf5ee5425e0c4e3e62fb13908be4,CollectOrder,order_item_id,0105433700057-0202,13.5000,0.0100,Houston City Tax,CITY,,,Y
d5664f0b53f5f5e580248202527c21bf,CollectOrder,order_item_id,0105433700057-0202,13.5000,0.0100,Houston Mta Transit,SPECIAL,,,Y
3223a9ca96f819c5cf8771b9971a826f,CollectOrder,order_item_id,0105433700057-0102,84.3750,0.0625,Texas State Tax,STATE,,,Y
0833354be353738cb399eebfa39a3d03,CollectOrder,order_item_id,0105433700057-0102,13.5000,0.0100,Houston City Tax,CITY,,,Y
6cbf546a5715e173fbb790159f505dae,CollectOrder,order_item_id,0105433700057-0102,13.5000,0.0100,Houston Mta Transit,SPECIAL,,,Y
adcba270b165dee29af28736cf095297,CollectOrder,order_item_id,0105433700027-0202,95.0000,0.0625,Texas State Tax,STATE,,,Y
571ee860a4d530c49ca4b9c28c8780f5,CollectOrder,order_item_id,0105433700027-0202,15.2000,0.0100,Houston City Tax,CITY,,,Y
84449a81499276121520118f92c88328,CollectOrder,order_item_id,0105433700027-0202,15.2000,0.0100,Houston Mta Transit,SPECIAL,,,Y
