hash_code,entity,field,value,contract_id,channel_contract_id,channel_order_item_id,is_signed,signed_time,form_id,revision,rental_code,customer_id,order_id,order_item_id,material_id,start_date,end_date,duration_in_months,contract_status,create_time,update_time,is_active
e99ec7c8190c3f6ace6e5062f3908474,CollectOrderItem,order_item_id,0105431700047-0101,0105431700047-0101-30000A,contract-100117313960172063,1001173139601720631445452,Y,2024-11-12 07:20:17.206000 +00:00,docusign_00001,0,30000A,9f91c3a736426ebc111b4fd0d7cf8017,0105431700047,0105431700047-0101,WP_113781,,,36,PENDING_CONFIRMATION,2024-11-12 07:20:17.812736 +00:00,2024-11-12 07:20:17.812736 +00:00,Y
e14be4bba44c6022a98ae955c5d38b66,CollectOrderItem,order_item_id,0105431700046-0101,0105431700046-0101-70000A,contract-100117313960156282,1001173139601562821913292,Y,2024-11-12 07:20:15.625000 +00:00,docusign_00001,0,70000A,75fd43cb38eb32e736ac1f632c88d70f,0105431700046,0105431700046-0101,WP_113729,,,84,PENDING_CONFIRMATION,2024-11-12 07:20:16.435412 +00:00,2024-11-12 07:20:16.435412 +00:00,Y
3e5b1c56548570254418359d35c5f2ec,CollectOrderItem,order_item_id,0105431700045-0101,0105431700045-0101-50000A,contract-100117313960139161,1001173139601391611954624,Y,2024-11-12 07:20:13.916000 +00:00,docusign_00001,0,50000A,e25af426402faaacc697f59257d0a923,0105431700045,0105431700045-0101,WP_113786,,,60,PENDING_CONFIRMATION,2024-11-12 07:20:14.757507 +00:00,2024-11-12 07:20:14.757508 +00:00,Y
a1caa9cfd0b97042267f112de84282db,CollectOrderItem,order_item_id,0105431700044-0101,0105431700044-0101-70000A,contract-100117313960111890,1001173139601118901161920,Y,2024-11-12 07:20:11.187000 +00:00,docusign_00001,0,70000A,cd781e92e203d3e69b361c94a5945287,0105431700044,0105431700044-0101,WP_113786,,,84,PENDING_CONFIRMATION,2024-11-12 07:20:13.003406 +00:00,2024-11-12 07:20:13.003406 +00:00,Y
05d99be66911362f9cf98d0936c6ba68,CollectOrderItem,order_item_id,0105430600013-0201,0105430600013-0201-30000A,gid://shopify/SubscriptionContract/14827126969,S-241101-000008,Y,2024-11-01 07:16:30.814452 +00:00,,,30000A,da63f385f0c064b8a34cb2ee6fe4ea90,0105430600013,0105430600013-0201,WP_113781,,,36,PENDING_CONFIRMATION,2024-11-01 07:16:51.522157 +00:00,2024-11-01 07:16:51.522157 +00:00,Y
864ebd312bd069f698eae483ac8c9cd1,CollectOrderItem,order_item_id,0105431700043-0101,0105431700043-0101-N0000A,contract-100117313960095682,1001173139600956821726628,Y,2024-11-12 07:20:09.567000 +00:00,docusign_00001,0,N0000A,69ffae0b39c9854015ea41c1ae515697,0105431700043,0105431700043-0101,WP_113713,,,0,PENDING_CONFIRMATION,2024-11-12 07:20:10.148905 +00:00,2024-11-12 07:20:10.148905 +00:00,Y
2742fc0aaea230546d4bce5ffa402f90,CollectOrderItem,order_item_id,0105431700042-0101,0105431700042-0101-70000A,contract-100117313960077973,1001173139600779731115313,Y,2024-11-12 07:20:07.797000 +00:00,docusign_00001,0,70000A,ca0d1364f077df30235f2cb352a7b75b,0105431700042,0105431700042-0101,WP_113627,,,84,PENDING_CONFIRMATION,2024-11-12 07:20:08.764621 +00:00,2024-11-12 07:20:08.764621 +00:00,Y
cbe4749724fd54a6a11747c83fcb149c,CollectOrderItem,order_item_id,0105431700041-0101,0105431700041-0101-50000A,contract-100117313960062591,1001173139600625911311219,Y,2024-11-12 07:20:06.257000 +00:00,docusign_00001,0,50000A,4f4f3954b01e44bcd02addba086fc142,0105431700041,0105431700041-0101,WP_113780,,,60,PENDING_CONFIRMATION,2024-11-12 07:20:06.890563 +00:00,2024-11-12 07:20:06.890563 +00:00,Y
e8ef5bab4846338fa7da918a31a38069,CollectOrderItem,order_item_id,0105431700040-0101,0105431700040-0101-30000A,contract-100117313960041542,1001173139600415421171001,Y,2024-11-12 07:20:04.154000 +00:00,docusign_00001,0,30000A,fb5de22322a8c634654ced1dab5cf092,0105431700040,0105431700040-0101,WP_113786,,,36,PENDING_CONFIRMATION,2024-11-12 07:20:05.395148 +00:00,2024-11-12 07:20:05.395148 +00:00,Y
a7fef44cdb8b25a4a82c64ffb8a7b766,CollectOrderItem,order_item_id,0105431700039-0101,0105431700039-0101-30000A,contract-100117313960018270,1001173139600182701289564,Y,2024-11-12 07:20:01.826000 +00:00,docusign_00001,0,30000A,69315b4775eee3df8f82555a4c208b86,0105431700039,0105431700039-0101,WP_113786,,,36,PENDING_CONFIRMATION,2024-11-12 07:20:02.894041 +00:00,2024-11-12 07:20:02.894041 +00:00,Y
5b45521ad6218c105408d8a0cd68dbbc,CollectOrderItem,order_item_id,0105431700038-0101,0105431700038-0101-N0000A,contract-100117313960000271,1001173139600002711150459,Y,2024-11-12 07:20:00.027000 +00:00,docusign_00001,0,N0000A,1b904aa3f5ee207e3436957b677c0e07,0105431700038,0105431700038-0101,WP_113713,,,0,PENDING_CONFIRMATION,2024-11-12 07:20:00.634141 +00:00,2024-11-12 07:20:00.634141 +00:00,Y
404722b0fce1c10574695f34785337e8,CollectOrderItem,order_item_id,0105431700037-0101,0105431700037-0101-30000A,contract-100117313959981570,1001173139599815701506126,Y,2024-11-12 07:19:58.156000 +00:00,docusign_00001,0,30000A,a29e2055b208a4704f11cba6ccc9bfe8,0105431700037,0105431700037-0101,WP_113637,,,36,PENDING_CONFIRMATION,2024-11-12 07:19:59.080034 +00:00,2024-11-12 07:19:59.080034 +00:00,Y
24a5ad1eea98ab1a190d45cb97fde266,CollectOrderItem,order_item_id,0105431700036-0101,0105431700036-0101-50000A,contract-100117313959963832,1001173139599638321777871,Y,2024-11-12 07:19:56.382000 +00:00,docusign_00001,0,50000A,b409bf8185aa8e3f87996b45ac8c63cf,0105431700036,0105431700036-0101,WP_113792,,,60,PENDING_CONFIRMATION,2024-11-12 07:19:57.206357 +00:00,2024-11-12 07:19:57.206357 +00:00,Y
9059174ce331f4f3b43b11cbbf7a66a0,CollectOrderItem,order_item_id,0105431700035-0101,0105431700035-0101-30000A,contract-100117313959943324,1001173139599433241495774,Y,2024-11-12 07:19:54.331000 +00:00,docusign_00001,0,30000A,0bc7e554ff7320655572e7f10befde11,0105431700035,0105431700035-0101,WP_113627,,,36,PENDING_CONFIRMATION,2024-11-12 07:19:55.211795 +00:00,2024-11-12 07:19:55.211796 +00:00,Y
b49120700a4bc7d234e6189df17a5fe4,CollectOrderItem,order_item_id,0105431700034-0101,0105431700034-0101-N0000A,contract-100117313959920172,1001173139599201721656796,Y,2024-11-12 07:19:52.016000 +00:00,docusign_00001,0,N0000A,b6a2593aceca20d70e810d67d926e3e9,0105431700034,0105431700034-0101,WP_113783,,,0,PENDING_CONFIRMATION,2024-11-12 07:19:52.608510 +00:00,2024-11-12 07:19:52.608510 +00:00,Y
443f97559728b6d524da75d860ec6976,CollectOrderItem,order_item_id,0105431700033-0101,0105431700033-0101-N0000A,contract-100117313959903160,1001173139599031601956213,Y,2024-11-12 07:19:50.316000 +00:00,docusign_00001,0,N0000A,c0160779f57fadd9f4877b14fb8b00f2,0105431700033,0105431700033-0101,WP_113793,,,0,PENDING_CONFIRMATION,2024-11-12 07:19:51.085336 +00:00,2024-11-12 07:19:51.085336 +00:00,Y
f11036ebe968859ad7500d6d4944fa1d,CollectOrderItem,order_item_id,0105431700032-0101,0105431700032-0101-50000A,contract-100117313959888534,1001173139598885341195477,Y,2024-11-12 07:19:48.853000 +00:00,docusign_00001,0,50000A,3534491e14367597628ffb2b52e6e468,0105431700032,0105431700032-0101,WP_113780,,,60,PENDING_CONFIRMATION,2024-11-12 07:19:49.486307 +00:00,2024-11-12 07:19:49.486307 +00:00,Y
8dd8e3c1a05f149d7cb68762982124c6,CollectOrderItem,order_item_id,0105431700031-0101,0105431700031-0101-50000A,contract-100117313959871994,1001173139598719941910185,Y,2024-11-12 07:19:47.199000 +00:00,docusign_00001,0,50000A,015ba0640f899690f72da316b545c117,0105431700031,0105431700031-0101,WP_113792,,,60,PENDING_CONFIRMATION,2024-11-12 07:19:47.909782 +00:00,2024-11-12 07:19:47.909783 +00:00,Y
98f0825f36c139553a5b68ef4a955a16,CollectOrderItem,order_item_id,0105431700030-0101,0105431700030-0101-30000A,contract-100117313959853644,1001173139598536441162570,Y,2024-11-12 07:19:45.363000 +00:00,docusign_00001,0,30000A,eeb6db5a34d71a93fd0b66db2e7125aa,0105431700030,0105431700030-0101,WP_113727,,,36,PENDING_CONFIRMATION,2024-11-12 07:19:46.282774 +00:00,2024-11-12 07:19:46.282774 +00:00,Y
b3fa607675110b19ace1b782ec2771a6,CollectOrderItem,order_item_id,0105431700029-0101,0105431700029-0101-30000A,contract-100117313959839740,1001173139598397401537930,Y,2024-11-12 07:19:43.974000 +00:00,docusign_00001,0,30000A,0418bc44d235708149af3ca32476a389,0105431700029,0105431700029-0101,WP_113725,,,36,PENDING_CONFIRMATION,2024-11-12 07:19:44.547472 +00:00,2024-11-12 07:19:44.547472 +00:00,Y
d0a9a6dc26579cb2fab2d259f1333eb9,CollectOrderItem,order_item_id,0105431700028-0101,0105431700028-0101-N0000A,contract-100117313959825501,1001173139598255011025725,Y,2024-11-12 07:19:42.549000 +00:00,docusign_00001,0,N0000A,6f37fe3311e2ac9cb2ef2c3572f9ffc4,0105431700028,0105431700028-0101,WP_113782,,,0,PENDING_CONFIRMATION,2024-11-12 07:19:43.104340 +00:00,2024-11-12 07:19:43.104340 +00:00,Y
0ffd65bdf318fd8b4a6aec496e2e25ac,CollectOrderItem,order_item_id,0105431700027-0101,0105431700027-0101-50000A,contract-100117313959810653,1001173139598106531400962,Y,2024-11-12 07:19:41.061000 +00:00,docusign_00001,0,50000A,d309d7e20d0080ab81da512005f13f12,0105431700027,0105431700027-0101,WP_113783,,,60,PENDING_CONFIRMATION,2024-11-12 07:19:41.660298 +00:00,2024-11-12 07:19:41.660298 +00:00,Y
506d8bdfac77cb5b52cea4be3a7faae8,CollectOrderItem,order_item_id,0105431700026-0101,0105431700026-0101-30000A,contract-100117313959793751,1001173139597937511032928,Y,2024-11-12 07:19:39.375000 +00:00,docusign_00001,0,30000A,913897e4f3874e1ce5eded53b4670676,0105431700026,0105431700026-0101,WP_113727,,,36,PENDING_CONFIRMATION,2024-11-12 07:19:40.224173 +00:00,2024-11-12 07:19:40.224174 +00:00,Y
5e6d148bde397bc88bfa5bd4a08a64d9,CollectOrderItem,order_item_id,0105431700025-0101,0105431700025-0101-70000A,contract-100117313959773501,1001173139597735011385109,Y,2024-11-12 07:19:37.349000 +00:00,docusign_00001,0,70000A,559256f7eb47dd7772ad56028a6cae25,0105431700025,0105431700025-0101,WP_113643,,,84,PENDING_CONFIRMATION,2024-11-12 07:19:38.259728 +00:00,2024-11-12 07:19:38.259729 +00:00,Y
4d7b88243ae883f1ab21722d436bb6ed,CollectOrderItem,order_item_id,0105431700024-0101,0105431700024-0101-50000A,contract-100117313959747854,1001173139597478541969080,Y,2024-11-12 07:19:34.784000 +00:00,docusign_00001,0,50000A,f9384b619a15f2dc6b97bab8643506ea,0105431700024,0105431700024-0101,WP_113786,,,60,PENDING_CONFIRMATION,2024-11-12 07:19:35.893988 +00:00,2024-11-12 07:19:35.893989 +00:00,Y
0b7336a82ebda72daacbb04fb6e8e6ac,CollectOrderItem,order_item_id,0105431700023-0101,0105431700023-0101-50000A,contract-100117313959726774,1001173139597267741488295,Y,2024-11-12 07:19:32.676000 +00:00,docusign_00001,0,50000A,6eb487fc296439cd1a52037a54ecd52c,0105431700023,0105431700023-0101,WP_113784,,,60,PENDING_CONFIRMATION,2024-11-12 07:19:33.525112 +00:00,2024-11-12 07:19:33.525112 +00:00,Y
4d23d4752e652c7eba036b8df558ae7a,CollectOrderItem,order_item_id,0105430600013-0101,0105430600013-0101-30000A,gid://shopify/SubscriptionContract/14827094201,S-241101-000007,Y,2024-11-01 07:16:30.800085 +00:00,,,30000A,da63f385f0c064b8a34cb2ee6fe4ea90,0105430600013,0105430600013-0101,WP_113781,,,36,PENDING_CONFIRMATION,2024-11-01 07:16:51.521901 +00:00,2024-11-01 07:16:51.521902 +00:00,Y
974835c4006da2799d341dfb807589b5,CollectOrderItem,order_item_id,0105431700022-0101,0105431700022-0101-N0000A,contract-100117313959707531,1001173139597075311701237,Y,2024-11-12 07:19:30.752000 +00:00,docusign_00001,0,N0000A,874603cd5084d6444f6673de7ef4bf66,0105431700022,0105431700022-0101,WP_113727,,,0,PENDING_CONFIRMATION,2024-11-12 07:19:31.642687 +00:00,2024-11-12 07:19:31.642687 +00:00,Y
e6303a34a50ba34f33d8b753ed5cc6af,CollectOrderItem,order_item_id,0105431700021-0101,0105431700021-0101-N0000A,contract-100117313959691463,1001173139596914631361727,Y,2024-11-12 07:19:29.146000 +00:00,docusign_00001,0,N0000A,b9eed28b8fe1a93da3e0e523108dc962,0105431700021,0105431700021-0101,WP_113816,,,0,PENDING_CONFIRMATION,2024-11-12 07:19:29.787802 +00:00,2024-11-12 07:19:29.787802 +00:00,Y
dd2f5ae19840ee46d07bf5e165b2b8ed,CollectOrderItem,order_item_id,0105431700020-0101,0105431700020-0101-30000A,contract-100117313959671534,1001173139596715341390618,Y,2024-11-12 07:19:27.153000 +00:00,docusign_00001,0,30000A,751ab3a21635e6b136e256e276e92986,0105431700020,0105431700020-0101,WP_113637,,,36,PENDING_CONFIRMATION,2024-11-12 07:19:28.080128 +00:00,2024-11-12 07:19:28.080128 +00:00,Y
7269e8ddb53c04a3627b97bdc525e06f,CollectOrderItem,order_item_id,0105431700019-0101,0105431700019-0101-50000A,contract-100117313959641830,1001173139596418301594524,Y,2024-11-12 07:19:24.183000 +00:00,docusign_00001,0,50000A,4960b926328190d9a7f2d3ff0cf58f0c,0105431700019,0105431700019-0101,WP_113713,,,60,PENDING_CONFIRMATION,2024-11-12 07:19:24.981791 +00:00,2024-11-12 07:19:24.981792 +00:00,Y
65d310d5b1f4aa670baafe4db96052a7,CollectOrderItem,order_item_id,0105431700018-0101,0105431700018-0101-30000A,contract-100117313959624854,1001173139596248541634942,Y,2024-11-12 07:19:22.483000 +00:00,docusign_00001,0,30000A,b698c4c911b8c8abd728262f7fb89838,0105431700018,0105431700018-0101,WP_113786,,,36,PENDING_CONFIRMATION,2024-11-12 07:19:23.245998 +00:00,2024-11-12 07:19:23.245998 +00:00,Y
d84a0d34cdf068ebe186bcdac6033447,CollectOrderItem,order_item_id,0105431700017-0101,0105431700017-0101-30000A,contract-100117313959601684,1001173139596016841284016,Y,2024-11-12 07:19:20.168000 +00:00,docusign_00001,0,30000A,bd1e3cc0ca62011b40c822357f23053a,0105431700017,0105431700017-0101,WP_113729,,,36,PENDING_CONFIRMATION,2024-11-12 07:19:21.068137 +00:00,2024-11-12 07:19:21.068137 +00:00,Y
424b154900e4f775e45922a1fbdc74cb,CollectOrderItem,order_item_id,0105431700016-0101,0105431700016-0101-30000A,contract-100117313959587384,1001173139595873841670035,Y,2024-11-12 07:19:18.737000 +00:00,docusign_00001,0,30000A,ff1d4b15b62724735e9eff1673c80de9,0105431700016,0105431700016-0101,WP_113792,,,36,PENDING_CONFIRMATION,2024-11-12 07:19:19.314849 +00:00,2024-11-12 07:19:19.314849 +00:00,Y
ee5d7b89a538fe120bcd22975392c65d,CollectOrderItem,order_item_id,0105431700015-0101,0105431700015-0101-30000A,contract-100117313959550331,1001173139595503311997309,Y,2024-11-12 07:19:15.032000 +00:00,docusign_00001,0,30000A,c47aa24005cd2924d44ec98b9250edbf,0105431700015,0105431700015-0101,WP_113792,,,36,PENDING_CONFIRMATION,2024-11-12 07:19:17.841249 +00:00,2024-11-12 07:19:17.841249 +00:00,Y
e9d9c11594d85cdcecd63c72e7a7e15d,CollectOrderItem,order_item_id,0105431700014-0101,0105431700014-0101-50000A,contract-100117313959487151,1001173139594871511635949,Y,2024-11-12 07:19:08.714000 +00:00,docusign_00001,0,50000A,d47ab6231db21ee741e842a7a4eb5ab4,0105431700014,0105431700014-0101,WP_113816,,,60,PENDING_CONFIRMATION,2024-11-12 07:19:09.626552 +00:00,2024-11-12 07:19:09.626552 +00:00,Y
426cb06b4e5fbf92a831326228904d14,CollectOrderItem,order_item_id,0105431700013-0101,0105431700013-0101-50000A,contract-100117313959468844,1001173139594688441238366,Y,2024-11-12 07:19:06.883000 +00:00,docusign_00001,0,50000A,856ab93e173d4b562633a39f4a694c2b,0105431700013,0105431700013-0101,WP_113782,,,60,PENDING_CONFIRMATION,2024-11-12 07:19:07.737314 +00:00,2024-11-12 07:19:07.737315 +00:00,Y
a1994494842e021e835cdb4917b473da,CollectOrderItem,order_item_id,0105431700012-0101,0105431700012-0101-N0000A,contract-100117313959426023,1001173139594260231901030,Y,2024-11-12 07:19:02.534000 +00:00,docusign_00001,0,N0000A,db64f59ba0ab93b5e05680e7bb6bb2dd,0105431700012,0105431700012-0101,WP_113727,,,0,PENDING_CONFIRMATION,2024-11-12 07:19:04.763312 +00:00,2024-11-12 07:19:04.763312 +00:00,Y
7d0b4636a4f03464141dae1bda7ba707,CollectOrderItem,order_item_id,0105431700011-0201,0105431700011-0201-30000A,gid://shopify/SubscriptionContract/14923792569,S-241112-000005,Y,2024-11-12 07:07:15.196381 +00:00,,,30000A,699c5899e9403aa95f3ce6e5e6163952,0105431700011,0105431700011-0201,WP_113781,,,36,PENDING_CONFIRMATION,2024-11-12 07:07:35.852077 +00:00,2024-11-12 07:07:35.852077 +00:00,Y
fcd66f1254dc0d12bd40caac6febc667,CollectOrderItem,order_item_id,0105431700011-0101,0105431700011-0101-30000A,gid://shopify/SubscriptionContract/14923759801,S-241112-000004,Y,2024-11-12 07:07:15.193773 +00:00,,,30000A,699c5899e9403aa95f3ce6e5e6163952,0105431700011,0105431700011-0101,WP_113781,,,36,PENDING_CONFIRMATION,2024-11-12 07:07:35.852004 +00:00,2024-11-12 07:07:35.852004 +00:00,Y
0966a5f5be4c7278746c3f7cb50fdd04,CollectOrderItem,order_item_id,0105431700010-0301,0105431700010-0301-30000A,gid://shopify/SubscriptionContract/14923661497,S-241112-000003,Y,2024-11-12 06:59:30.684442 +00:00,,,30000A,d669fdc307c8372dc05d0b13554c007b,0105431700010,0105431700010-0301,WP_113781,,,36,PENDING_CONFIRMATION,2024-11-12 06:59:51.358300 +00:00,2024-11-12 06:59:51.358301 +00:00,Y
29caff751d51d7ff2794140fbe2d49e2,CollectOrderItem,order_item_id,0105431700010-0201,0105431700010-0201-30000A,gid://shopify/SubscriptionContract/14923628729,S-241112-000002,Y,2024-11-12 06:59:30.684355 +00:00,,,30000A,d669fdc307c8372dc05d0b13554c007b,0105431700010,0105431700010-0201,WP_113781,,,36,PENDING_CONFIRMATION,2024-11-12 06:59:51.358076 +00:00,2024-11-12 06:59:51.358076 +00:00,Y
f3fb165733ac626307e2c05c05fb26b4,CollectOrderItem,order_item_id,0105431700010-0101,0105431700010-0101-30000A,gid://shopify/SubscriptionContract/14923595961,S-241112-000001,Y,2024-11-12 06:59:30.659121 +00:00,,,30000A,d669fdc307c8372dc05d0b13554c007b,0105431700010,0105431700010-0101,WP_113781,,,36,PENDING_CONFIRMATION,2024-11-12 06:59:51.357995 +00:00,2024-11-12 06:59:51.357996 +00:00,Y
33524413fa05fd273e51562edc7fcbbf,CollectOrderItem,order_item_id,0105431700008-0301,0105431700008-0301-30000A,gid://shopify/SubscriptionContract/12495028440,S-241112-000004,Y,2024-11-12 04:20:09.575755 +00:00,,,30000A,2c300eb8eac61066045d20e89b1e6c58,0105431700008,0105431700008-0301,WP_113781,,,36,PENDING_CONFIRMATION,2024-11-12 04:20:20.731920 +00:00,2024-11-12 04:20:20.731920 +00:00,Y
fe9573fa1ea43121ad842e0ae191a2a5,CollectOrderItem,order_item_id,0105431700008-0201,0105431700008-0201-30000A,gid://shopify/SubscriptionContract/12494995672,S-241112-000003,Y,2024-11-12 04:20:09.575677 +00:00,,,30000A,2c300eb8eac61066045d20e89b1e6c58,0105431700008,0105431700008-0201,WP_113781,,,36,PENDING_CONFIRMATION,2024-11-12 04:20:20.731859 +00:00,2024-11-12 04:20:20.731859 +00:00,Y
924e613ccb54e436d01ca271f581f03b,CollectOrderItem,order_item_id,0105431700008-0101,0105431700008-0101-30000A,gid://shopify/SubscriptionContract/12494962904,S-241112-000002,Y,2024-11-12 04:20:09.561006 +00:00,,,30000A,2c300eb8eac61066045d20e89b1e6c58,0105431700008,0105431700008-0101,WP_113781,,,36,PENDING_CONFIRMATION,2024-11-12 04:20:20.731350 +00:00,2024-11-12 04:20:20.731350 +00:00,Y
07725b105c45a50e00f129949d7756ed,CollectOrderItem,order_item_id,0105431700007-0101,0105431700007-0101-50000A,gid://shopify/SubscriptionContract/12494897368,S-241112-000001,Y,2024-11-12 04:15:34.421059 +00:00,,,50000A,2c300eb8eac61066045d20e89b1e6c58,0105431700007,0105431700007-0101,WP_113785,,,60,PENDING_CONFIRMATION,2024-11-12 04:15:55.433463 +00:00,2024-11-12 04:15:55.433465 +00:00,Y
f72239cab2120426f3552a2e7a21b9d0,CollectOrderItem,order_item_id,0105431700006-0101,0105431700006-0101-30000A,contract-100117313720107974,1001173137201079741458183,Y,2024-11-12 00:40:10.797000 +00:00,docusign_00001,0,30000A,a36cb87baff07bf74381ae972068ec3e,0105431700006,0105431700006-0101,WP_113781,,,36,PENDING_CONFIRMATION,2024-11-12 00:40:11.658582 +00:00,2024-11-12 00:40:11.658582 +00:00,Y
9b4b21d46ad746d0233d56dff7924bdd,CollectOrderItem,order_item_id,0105431700005-0101,0105431700005-0101-70000A,contract-100117313720010692,1001173137200106921244499,Y,2024-11-12 00:40:01.068000 +00:00,docusign_00001,0,70000A,778c67e10f28c6ce2ba1d80fd58e8d87,0105431700005,0105431700005-0101,WP_113713,,,84,PENDING_CONFIRMATION,2024-11-12 00:40:02.299951 +00:00,2024-11-12 00:40:02.299951 +00:00,Y
b16c27c5f1a4923cac6b950b25377f08,CollectOrderItem,order_item_id,0105431700004-0101,0105431700004-0101-50000A,contract-100117313719902190,1001173137199021901490131,Y,2024-11-12 00:39:50.218000 +00:00,docusign_00001,0,50000A,49bd8629ed8085a305afcc7124820dca,0105431700004,0105431700004-0101,WP_113818,,,60,PENDING_CONFIRMATION,2024-11-12 00:39:51.509298 +00:00,2024-11-12 00:39:51.509298 +00:00,Y
ed840c9851fa355a2091deaf836dc3fe,CollectOrderItem,order_item_id,0105431700003-0101,0105431700003-0101-N0000A,contract-100117313719796940,1001173137197969401612678,Y,2024-11-12 00:39:39.692000 +00:00,docusign_00001,0,N0000A,e5e87910670a6bb0b6e9e2acdbd788a0,0105431700003,0105431700003-0101,WP_113820,,,0,PENDING_CONFIRMATION,2024-11-12 00:39:41.315837 +00:00,2024-11-12 00:39:41.315838 +00:00,Y
b6bce22b68090106431cea549d9ce0ab,CollectOrderItem,order_item_id,0105431700002-0101,0105431700002-0101-30000A,contract-100117313719691201,1001173137196912011832966,Y,2024-11-12 00:39:29.119000 +00:00,docusign_00001,0,30000A,143640349d32930a00ede89ca5911e75,0105431700002,0105431700002-0101,WP_113627,,,36,PENDING_CONFIRMATION,2024-11-12 00:39:30.412343 +00:00,2024-11-12 00:39:30.412346 +00:00,Y
50ac59d3e358f2fca8bf6a1b1bca0bda,CollectOrderItem,order_item_id,0105431700001-0101,0105431700001-0101-30000A,contract-100117313719545031,1001173137195450311812739,Y,2024-11-12 00:39:14.425000 +00:00,docusign_00001,0,30000A,71dfa8665837b7a147e3651f44b314fe,0105431700001,0105431700001-0101,WP_113792,,,36,PENDING_CONFIRMATION,2024-11-12 00:39:17.088050 +00:00,2024-11-12 00:39:17.088052 +00:00,Y
908913422ec928a940a51681ad5efaaf,CollectOrderItem,order_item_id,0105431600040-0101,0105431600040-0101-N0000A,contract-100117313130098300,1001173131300983001966266,Y,2024-11-11 08:16:49.830000 +00:00,docusign_00001,0,N0000A,25aca2252eedb045d8d543486e6729d1,0105431600040,0105431600040-0101,WP_113785,,,0,PENDING_CONFIRMATION,2024-11-11 08:16:50.452553 +00:00,2024-11-11 08:16:50.452553 +00:00,Y
59ece88c777f7a9788c43a9d769da5da,CollectOrderItem,order_item_id,0105431600039-0101,0105431600039-0101-N0000A,contract-100117313130071073,1001173131300710731026642,Y,2024-11-11 08:16:47.106000 +00:00,docusign_00001,0,N0000A,295a2922af71bd40e78a93f6dd2ce893,0105431600039,0105431600039-0101,WP_113783,,,0,PENDING_CONFIRMATION,2024-11-11 08:16:48.275608 +00:00,2024-11-11 08:16:48.275609 +00:00,Y
d81cd8ca4a9709b0919214c0e9a452c7,CollectOrderItem,order_item_id,0105431600038-0101,0105431600038-0101-30000A,contract-100117313130040234,1001173131300402341138672,Y,2024-11-11 08:16:44.023000 +00:00,docusign_00001,0,30000A,841dd24bde2384759141fc469093c6ad,0105431600038,0105431600038-0101,WP_113627,,,36,PENDING_CONFIRMATION,2024-11-11 08:16:44.609060 +00:00,2024-11-11 08:16:44.609060 +00:00,Y
ae765d5f282bc224c340b12d88aec336,CollectOrderItem,order_item_id,0105431600037-0101,0105431600037-0101-30000A,contract-100117313130013354,1001173131300133541174953,Y,2024-11-11 08:16:41.334000 +00:00,docusign_00001,0,30000A,1b8dd42668e17b59de5ef365d369e75f,0105431600037,0105431600037-0101,WP_113637,,,36,PENDING_CONFIRMATION,2024-11-11 08:16:42.083087 +00:00,2024-11-11 08:16:42.083088 +00:00,Y
e2f3bff22c65ca7fd2072d9b72726866,CollectOrderItem,order_item_id,0105431600036-0101,0105431600036-0101-N0000A,contract-100117313129979371,1001173131299793711182422,Y,2024-11-11 08:16:37.937000 +00:00,docusign_00001,0,N0000A,bde7e3438c08bb25380e889b6b9e14e9,0105431600036,0105431600036-0101,WP_113725,,,0,PENDING_CONFIRMATION,2024-11-11 08:16:38.819507 +00:00,2024-11-11 08:16:38.819507 +00:00,Y
a960e35bf04fa991917322b4148434b8,CollectOrderItem,order_item_id,0105431600035-0101,0105431600035-0101-N0000A,contract-100117313129944720,1001173131299447201250247,Y,2024-11-11 08:16:34.472000 +00:00,docusign_00001,0,N0000A,6427aacf1bef3768b4d9b5b6786b9f4e,0105431600035,0105431600035-0101,WP_113783,,,0,PENDING_CONFIRMATION,2024-11-11 08:16:35.213693 +00:00,2024-11-11 08:16:35.213693 +00:00,Y
cfc245e88e810cc10c58ee7be05dda7c,CollectOrderItem,order_item_id,0105431600034-0101,0105431600034-0101-30000A,contract-100117313129929954,1001173131299299541367609,Y,2024-11-11 08:16:32.994000 +00:00,docusign_00001,0,30000A,d8bda26dd1a7ad677c4170f2d708c23e,0105431600034,0105431600034-0101,WP_113637,,,36,PENDING_CONFIRMATION,2024-11-11 08:16:33.596743 +00:00,2024-11-11 08:16:33.596743 +00:00,Y
677ec092f13bae290f2700e8f0f9e8e4,CollectOrderItem,order_item_id,0105431600033-0101,0105431600033-0101-50000A,contract-100117313129911722,1001173131299117221398134,Y,2024-11-11 08:16:31.171000 +00:00,docusign_00001,0,50000A,d9802532e2e06155361aba99f9f032d4,0105431600033,0105431600033-0101,WP_113785,,,60,PENDING_CONFIRMATION,2024-11-11 08:16:31.805897 +00:00,2024-11-11 08:16:31.805897 +00:00,Y
4ddb583d0453c46169174646bd76a5ba,CollectOrderItem,order_item_id,0105431600032-0101,0105431600032-0101-N0000A,contract-100117313129893952,1001173131298939521866089,Y,2024-11-11 08:16:29.395000 +00:00,docusign_00001,0,N0000A,0dcb1071894e66da34afacd894a0bf68,0105431600032,0105431600032-0101,WP_113713,,,0,PENDING_CONFIRMATION,2024-11-11 08:16:30.320644 +00:00,2024-11-11 08:16:30.320644 +00:00,Y
